2023-03-15 00:20:46 , udn , 2024立委戰／苗栗縣長選後新局 藍擬大和解 綠有新勢力 , https://udn.com/news/story/6656/7031943?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:24:05 , udn , 前美國白宮國安顧問歐布萊恩表示，會毀台的只有中國國家主席習近平與中共，美國致力於確保台灣自由民主。任何指控美國將摧毀或攻... , https://udn.com/news/story/6809/7032169?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:24:25 , udn , 台股4月3日至5日休市 3月25日不交易亦不交割 , https://udn.com/news/story/7251/7032175?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:24:36 , udn , 臺灣證券交易所說，為2023年4月4日(星期二)兒童節、4月3日(星期一)調整放假暨4月5日(星期三)民族掃墓節，集中交... , https://udn.com/news/story/7251/7032175?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:25:30 , udn , 我友邦宏都拉斯總統指示外長和中國大陸建交 , https://udn.com/news/story/6809/7032141?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:25:40 , udn , 宏都拉斯總統秀瑪菈．卡斯楚（Xiomara Castro）在推特發文表示，她已指示外長處理和中華人民共和國建立正式外交關係事宜。 , https://udn.com/news/story/6809/7032141?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:28:32 , udn , 美半導體製造商Infinera考慮求售 股價應聲大漲 , https://udn.com/news/story/6811/7032142?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:28:42 , udn , 路透引述知情人士報導，業務與中國大陸華為競爭、服務電信業的半導體製造商Infinera，正在研究包括出售公司在內的各種選... , https://udn.com/news/story/6811/7032142?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:29:54 , udn , 遺產不願給不孝子女行嗎…有特留分怎辦？ 律師曝光「四種解法」 , https://udn.com/news/story/121591/7032154?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:30:00 , udn , 美國蛋價連漲五個月後終於跌了！早餐花費可以稍微便宜一點 , https://udn.com/news/story/6813/7032155?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:30:04 , udn , 感情淡薄，長年不相往來，生活及生病都沒有互相照顧... , https://udn.com/news/story/121591/7032154?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:30:10 , udn , 苦等五個月之後，美國蛋價終於出現首次下跌。受到全球最嚴重的禽流感影響，民生必需品雞蛋的價格先前不斷上漲。不過，周二（14... , https://udn.com/news/story/6813/7032155?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:30:25 , udn , 貓頭鷹慌亂低飛「一頭撞進轎車頭」被拔出後一臉懵逼：我是誰我在哪？ , https://udn.com/news/story/7470/7029358?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:30:35 , udn , 中國陝西近日發生一起離奇的行車事故，有隻貓頭鷹疑似因為白天強光刺激看不清楚路，慌亂低飛時一頭栽進轎車車頭卡住，嚇得駕駛趕緊驅車到消防局求助。貓頭鷹事後平安被救出，但似乎是因為受驚過度而出現「呆滯」神情，讓許多網友看了都心疼不捨。 , https://udn.com/news/story/7470/7029358?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:30:56 , udn , 竹聯幫月堂玄月會8人涉恐嚇有錢人討100萬 警檢肅8人組織犯罪送辦 , https://udn.com/news/story/7315/7032181?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:31:06 , udn , 竹聯幫月堂玄月會林姓大哥，涉嫌恐嚇勒索錢財謀取暴利，警方專案小組跟蒐埋守，查出3名被害人至少遭恐嚇損失100萬餘元，今年... , https://udn.com/news/story/7315/7032181?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:31:27 , udn , 東陽2月自稅前淨利2.53億元 成長3.17倍 , https://udn.com/news/story/7241/7032178?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:31:37 , udn , 東陽（1319） 2023年2月自結合併稅前淨利 2.53 億元，較去年同期成長3.17倍，創下歷年同期新高。前2月自結... , https://udn.com/news/story/7241/7032178?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:32:54 , udn , 斥1億2千萬 台南左鎮澄山一號橋改建本月動工 , https://udn.com/news/story/7326/7032192?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:33:04 , udn , 台南市政府與中央投入1億2千餘萬元，辦理左鎮區澄山1號橋改建，已於本月開工，預估明年7月完工，未來可望有效改善汛期水患與... , https://udn.com/news/story/7326/7032192?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:34:30 , udn , 神祕數字看板吸睛！建案打出凌空328米民眾狂問哪一案 , https://udn.com/news/story/7241/7032165?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:34:40 , udn , 房市回歸冷靜期，開發商為吸引市場目光無不想方設法在各種曝光管道搶得先機。近期台中有新建案的戶外定點廣告高掛「凌空328米... , https://udn.com/news/story/7241/7032165?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:35:31 , udn , 美元持平 Fed夾處通膨和銀行動盪之間 日圓回貶 , https://udn.com/news/story/6811/7032164?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:35:42 , udn , 美元周二持平，美國2月核心消費者價格指數出現五個月來最大漲幅，市場認為聯準會（Fed）在下一次利率決定中可能會在居高不下... , https://udn.com/news/story/6811/7032164?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:36:25 , udn , 資金行情上檔空間受限 凱基投顧籲耐心等買點 , https://udn.com/news/story/7239/7032189?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:38:55 , udn , 鴻騰估今年業績續增 電動車和聲學元件商機可期 , https://udn.com/news/story/7333/7032185?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:39:05 , udn , 鴻海旗下鴻騰六零八八精密科技預期，今年業績可望續增，正面看待高階手機零組件市場，看好電動車車載電子及自動駕駛零配件商機，... , https://udn.com/news/story/7333/7032185?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:39:26 , udn , 你禁你的我抖我的？美國年輕世代看待TikTok禁令：我們沒有很Care , https://udn.com/news/story/7088/7031892?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:39:36 , udn , 由於中國科技公司字節跳動（ByteDance Ltd.）擁有TikTok，美國等國家擔心TikTok會滲透進各國國家維安，因而TikTok在美國、加拿大和歐盟的政府網路和設備上被禁止使用，但這些舉措是否產生了任何影響呢？答案可能跌破眼鏡，因為民間的用戶仍可以使用個人手機數據上網、VPN（虛擬私人網路）等方式繞過封鎖，而且這樣「類翻牆」的人可能還不在少數。 , https://udn.com/news/story/7088/7031892?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:39:56 , udn , 美銀行股反攻 台股早盤漲逾百點 台積電開盤上漲5元 , https://udn.com/news/story/7251/7032197?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:40:07 , udn , 台股今(15)日開盤上漲65.57點，開盤指數15,425.99點，早盤漲逾百點，一度至15,499.82點；台積電（2... , https://udn.com/news/story/7251/7032197?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:40:27 , udn , 清晨不睡出門溜搭 八旬翁迷途跌倒驚魂記 , https://udn.com/news/story/7320/7032195?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:40:38 , udn , 台中市80歲蔡姓老翁前天凌晨睡不著，獨自離家散步，疑失智症發作迷失方向，無助地跌坐路旁，熱心民眾見老翁狀況不對，向警方求... , https://udn.com/news/story/7320/7032195?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:44:56 , udn , 貸款壓力大花快4萬搶銀行 只得手6萬多他付出慘痛代價 , https://udn.com/news/story/7315/7032208?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:45:07 , udn , 高雄曾姓男子因房貸壓力去年假扮知名平台外送員，持玩具槍辣椒水噴罐到橋頭三信銀行行搶，得手6萬3000元後，開車逃逸，再換... , https://udn.com/news/story/7315/7032208?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:45:27 , udn , 新台幣開盤升3分  為30.59元 , https://udn.com/news/story/7239/7032201?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:45:37 , udn , 台北外匯市場新台幣兌美元匯率今天以30.59元開盤，升3分 , https://udn.com/news/story/7239/7032201?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:45:58 , udn , 蔡總統待退狀態？李彥秀：2分之1賴清德 人民100%的悲哀 , https://udn.com/news/story/6656/7032205?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:46:08 , udn , 核二廠2號機運轉執照昨天到期，經濟部長王美花親上火線強調，新增通霄小型機組及大潭8號機接替，備轉容量合計比核二2號機多，... , https://udn.com/news/story/6656/7032205?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:46:29 , udn , 海珊垮台掀混亂時代序幕 伊拉克民眾痛苦無終點 , https://udn.com/news/story/6809/7032199?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:46:39 , udn , 美國2003年領軍推翻海珊政權，卻引發教派衝突及政爭，伊拉克人民再次活在恐懼中。一名民眾就說，伊拉克遭入侵前，只有一位海... , https://udn.com/news/story/6809/7032199?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:47:40 , udn , 由於中國科技公司字節跳動（ByteDance Ltd.）擁有TikTok（抖音），美國等國家擔心TikTok會滲透進各國國家維安，因而TikTok在美國、加拿大和歐盟的政府網路和設備上被禁止使用，但這些動作是否產生了任何影響呢？答案可能跌破眼鏡，因為一般民眾仍可以使用個人手機數據上網、VPN（虛擬私人網路）等方式繞過封鎖，而且這樣「翻牆」的人可能還不在少數。 , https://udn.com/news/story/7088/7031892?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:47:56 , udn , 五角大廈：俄軍機危險攔截 擦撞導致美無人機墜海 , https://udn.com/news/story/6809/7032215?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:48:07 , udn , 五角大廈表示，一架美國無人偵察機14日上午在黑海執行任務時，俄羅斯戰機升空攔截卻撞機，最終美機墜入黑海；這是俄烏戰爭1年... , https://udn.com/news/story/6809/7032215?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:48:27 , udn , 經典賽／委內瑞拉擊敗尼加拉瓜 小組賽3連勝幾乎篤定晉級 , https://udn.com/news/story/10785/7032056?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:48:37 , udn , 世界棒球經典賽（WBC）委內瑞拉隊氣勢如虹，今天打線發揮適時一擊能力，克服比賽前段落後劣勢，終場4比1擊敗尼加拉瓜隊，在... , https://udn.com/news/story/10785/7032056?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:50:44 , udn , 期交所與洲際交易所攜手合作 拓展布蘭特原油期貨商機 , https://udn.com/news/story/7238/7032216?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:50:55 , udn , 美國期貨業協會(Futures Industry Association, FIA)年會第一天，期交所首場雙邊會談登場，... , https://udn.com/news/story/7238/7032216?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:56:45 , udn , 長榮殖利率40% 法人看好有利除息行情 但評價中立 , https://udn.com/news/story/7251/7032223?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:56:55 , udn , 長榮海運（2603）董事會通過2022年財報，稅後淨利3,342億元，以目前股本211.64億元估算，每股稅後純益（EP... , https://udn.com/news/story/7251/7032223?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:57:16 , udn , 期交所攜手洲際交易所 拓展布蘭特原油期貨商機 , https://udn.com/news/story/7238/7032224?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:57:26 , udn , 國期貨業協會(Futures Industry Association, FIA)年會第一天，期交所首場雙邊會談登場，臺... , https://udn.com/news/story/7238/7032224?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:57:47 , udn , 宏都拉斯總統：尋求與中國大陸建立正式外交關係 , https://udn.com/news/story/7331/7032222?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:57:57 , udn , 當地時間14日，宏都拉斯總統秀瑪菈．卡斯楚（Xiomara Castro）在其個人推特上發文透露，她已指示該國外交部長處... , https://udn.com/news/story/7331/7032222?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:58:18 , udn , 富邦期貨：台股以區間操作為原則 , https://udn.com/news/story/7251/7032221?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:58:28 , udn , 雖然穆迪將美國銀行系統的評級系統的評級「穩定」降為「負面」，但最新CPI年增率達 6%符合預期，FED只有升息1碼機率大... , https://udn.com/news/story/7251/7032221?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:58:48 , udn , 布袋濕地黑琵1429隻  北返前嘉縣府首創賞鳥季打造濕地旅遊熱點 , https://udn.com/news/story/7326/7032219?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:58:59 , udn , 嘉義縣布袋鹽田濕地是候鳥度冬重要棲地，春天候鳥換上繁殖羽，返回繁殖地育孕下一代。縣府與雲嘉南濱海國家風景區管理處，今年首... , https://udn.com/news/story/7326/7032219?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:59:45 , udn , 民調／徐巧芯、費鴻泰皆贏許淑華 李彥秀大勝高嘉瑜 , https://udn.com/news/story/6656/7032243?from=udn-ch1_breaknews-1-0-news
2023-03-15 09:59:55 , udn , 國民黨中常會今成立「中央選戰策略會報」，並分三階段啟動立委提名作業。在競爭激烈的北市松山、信義區，最新民調顯示，立委費鴻... , https://udn.com/news/story/6656/7032243?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:00:16 , udn , 彰化排隊名店「不二坊」蛋黃酥4/1日起每顆漲到50元 , https://udn.com/news/story/7270/7032242?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:00:26 , udn , 彰化市中正路排隊名店「不二坊蛋黃酥」（原名是不二家），以物價上漲為由，公告從四月一日起，每顆蛋黃酥從目前45元漲到50元... , https://udn.com/news/story/7270/7032242?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:00:47 , udn , 影／惡狼假面慈善家 竹市落網 , https://udn.com/news/story/7315/7032240?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:00:57 , udn , 為防制黑幫假藉婚喪喜慶從事幫派活動，新竹市警方規畫9至11日掃蕩幫派組合專案，其中，警一分局在11日凌晨於市區一間汽車旅... , https://udn.com/news/story/7315/7032240?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:01:51 , udn , 蔡總統提早待退？李彥秀：2分之1賴清德 人民100%的悲哀 , https://udn.com/news/story/6656/7032205?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:05:45 , udn , 影／勇阿伯！短褲配單車遠征20公里 往谷關山區以為回家 , https://udn.com/news/story/7320/7032254?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:05:55 , udn , 台中市80歲紀姓老翁，昨晨0時許只穿短褲、單薄衣服，體力透支牽著單車往谷關山區走，巡邏警方發現上前關心，才發現紀翁從前天... , https://udn.com/news/story/7320/7032254?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:06:16 , udn , 陳建仁不許人們質疑美國 恐讓台灣成美國利益的馬前卒 , https://udn.com/news/story/6656/7032252?from=udn-ch1_breaknews-1-0-news
2023-03-15 10:06:26 , udn , 民進黨行政院長陳建仁不許人們質疑美國，好霸道的大官。陳建仁可能不明瞭，美國人的清教徒祖先，就是質疑陳建仁迷信的天主教，逃避宗教迫害，吞風飲浪，來到了北美洲，因為質疑，所以，這些人為後世開創了有別於舊大陸腐敗歐洲的新大陸文明。美國人的祖先可以質疑絕對信仰的天主教，後世的人們，居然要受到政治禁止懷疑美國，這真是很奇特的文明退步。 , https://udn.com/news/story/6656/7032252?from=udn-ch1_breaknews-1-0-news
