2023-03-25 00:17:48 , udn , 台中2車對撞釀重大車禍 9人傷2女一度昏迷送醫搶救 , https://udn.com/news/story/7320/7055148?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:41:10 , udn , 鋒面來臨拚水庫解渴 經濟部水利署24小時待命人工增雨 , https://udn.com/news/story/7241/7055371?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:41:20 , udn , 鋒面來臨，拚水庫解渴。經濟部今（25）日表示。今天即將有春雨鋒面到來，水利署為把握此一時機，已在各大水庫集水區準備好進行... , https://udn.com/news/story/7241/7055371?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:47:39 , udn , 水情嚴峻仁義潭蘭潭蓄水量跌破千萬噸 民疑為何不清蘭潭 , https://udn.com/news/story/7266/7055393?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:47:49 , udn , 久旱不雨，嘉義水情燈號本月初改為減壓供水的黃燈，最近高溫炎熱，用水量增加，仁義潭、蘭潭水位直直落，南區水資局統計，到昨天... , https://udn.com/news/story/7266/7055393?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:48:10 , udn , 梅艷芳71歲胞兄餐廳廚房工作時滑倒 送醫治療 , https://udn.com/news/story/7332/7055380?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:48:20 , udn , 已故歌星梅艷芳的71歲胞兄梅啟明，今日（24日）下午2時許在銅鑼灣蟾宮大廈「水門雞飯」餐廳工作期間，懷疑意外失足跌倒，一度昏迷，其後半清醒被送往律敦治醫院治理，之後已回復清醒。 , https://udn.com/news/story/7332/7055380?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:48:41 , udn , 瑞士羽賽／黃智勇退賽 周天成晉級4強將強碰安賽龍 , https://udn.com/news/story/7005/7055386?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:48:51 , udn , BWF超級300系列的瑞士羽球公開賽，我國男單一哥周天成在8強賽對手馬來西亞黃智勇於第二局退賽的情況下，兵不血刃晉級4強... , https://udn.com/news/story/7005/7055386?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:49:11 , udn , MLB／睡了2天調時差 大谷投完4.2局「我要回去繼續睡」 , https://udn.com/news/story/6999/7055388?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:49:22 , udn , 在經典賽投、打兩頭跑，大谷翔平在賽事落幕後的第3天，今天已於小聯盟登板投4.2局失1分，重返為球季備戰的課表。被問到賽事... , https://udn.com/news/story/6999/7055388?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:49:42 , udn , MLB／打過經典賽後更渴望 大谷翔平：好想打進季後賽 , https://udn.com/news/story/6999/7055389?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:49:53 , udn , 結束經典賽任務，大谷翔平穿回天使球衣，今天在小聯盟登板4.2局失1分，送出8次三振，為開幕戰積極備戰。回歸天使後的第一個... , https://udn.com/news/story/6999/7055389?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:50:13 , udn , 彭博：拜習通話還要再等等 習近平尚未回覆通話要求 , https://udn.com/news/story/6809/7055381?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:50:24 , udn , 彭博資訊24日 引述消息人士報導，由於美中關係持續緊張，美國總統拜登和中國國家主席習近平的通話會議預估將晚於美方預期。 , https://udn.com/news/story/6809/7055381?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:50:38 , udn , 新台幣開盤貶1.7分 為30.37元 , https://udn.com/news/story/7239/7055392?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:50:49 , udn , 台北外匯市場新台幣兌美元匯率今天以30.37元開盤，貶1.7分。 , https://udn.com/news/story/7239/7055392?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:56:50 , udn , 雲林紡織工廠深夜大火 緊鄰民宅一度緊張 , https://udn.com/news/story/7320/7055399?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:57:00 , udn , 位於雲林縣虎尾鎮的合懋紡織工廠昨天深夜發生火警事故，雲林縣消防局出動11輛消防車全力灌救，因現場有大量紡織品，火警發生不... , https://udn.com/news/story/7320/7055399?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:57:21 , udn , 印千元假鈔賣給詐團遭搜索 他瞎扯「要燒給死人用的」 , https://udn.com/news/story/7315/7055398?from=udn-ch1_breaknews-1-0-news
2023-03-25 09:57:31 , udn , 高雄施姓男子上網學習製作偽鈔，還大費周章在美濃區一處貨櫃屋內打造專屬的印鈔室，事後被檢警盯上搜索，查扣多張偽鈔成品、半成... , https://udn.com/news/story/7315/7055398?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:02:47 , udn , 高雄岡山國小舞蹈隊很狂 全國學生舞蹈賽蟬聯26次特優 , https://udn.com/news/story/6898/7055410?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:02:58 , udn , 高雄岡山國小是全國學生舞蹈比賽常勝軍，參加今年111學年度全國學生舞蹈比賽南區決賽，以「寶島風情舞歡騰」呈現台灣廟會文化... , https://udn.com/news/story/6898/7055410?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:03:18 , udn , 東京住宿一晚1500元變5000元！ 日本人也喊「漲破天花板」 , https://udn.com/news/story/120911/7055378?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:03:29 , udn , 疫情趨緩後不少民眾計畫出國旅遊，其中日本是熱門選擇，不過近期東京除了有大批遊客外，住宿價格跟著水漲船高，連日本人看到飯店價格飆漲三倍也直喊太誇張... , https://udn.com/news/story/120911/7055378?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:05:49 , udn , 新竹市立體育館4月迎超級籃球聯賽開打 竹市民購票半價 , https://udn.com/news/story/7324/7055413?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:05:59 , udn , 2023年第20屆SBL暨第18屆WSBL超級籃球聯賽於4月1日起將於新竹市立體育館開戰，展開為期3周的賽事。市長高虹安... , https://udn.com/news/story/7324/7055413?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:06:20 , udn , 影／駐宏大使今早返台 張俊菲：我們都盡了最大的善意 , https://udn.com/news/story/123264/7055411?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:06:30 , udn , 中華民國外交部前天召回駐宏都拉斯大使張俊菲，今天一早駐宏都拉斯大使張俊菲返台，面對媒體提問張俊菲回應「一切都由外交部回應... , https://udn.com/news/story/123264/7055411?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:11:49 , udn , 銀行員怪腔怪調要求匯款 高雄警代接 切換台語秒戳破謊言 , https://udn.com/news/story/7320/7055424?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:11:59 , udn , 高雄27歲林姓男子日前在臉書貼文販售物品，未料才刊登沒多久，就接到詐騙集團假裝銀行專員來電，還說若沒按指示匯款，不只臉書... , https://udn.com/news/story/7320/7055424?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:12:19 , udn , 男女生都要防乳突病毒 嘉市下月領先全國為國中男生免費接種疫苗 , https://udn.com/news/story/7266/7055422?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:12:30 , udn , 嘉義市為保護青少年健康，降低人類乳突病毒 (HPV)感染風險，2013年起提供國中女生免費接種HPV疫苗，下月10日起再... , https://udn.com/news/story/7266/7055422?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:12:50 , udn , 李強主持國務院常務會議 企業研發費用全額扣除成為長期政策 , https://udn.com/news/story/7333/7055417?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:13:01 , udn , 新華社報導，大陸國務院總理李強昨3月24日召開國務院常務會議，確定國務院2023年重點工作分工，研究優化完善部分階段性稅... , https://udn.com/news/story/7333/7055417?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:13:21 , udn , 桃法務局長議會拍桌 議長斡旋 張善政今赴民進黨團道歉 , https://udn.com/news/story/7324/7055419?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:13:32 , udn , 桃園市長張善政22日到議會施政報告和備詢，市議員余信憲質疑報告多複製前市府，並指官員「尸位素餐」等話，引來在場的法務局長... , https://udn.com/news/story/7324/7055419?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:14:48 , udn , 清明掃墓交通管制  樹林警兩大管制重點加強疏導 , https://udn.com/news/story/7320/7055428?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:14:59 , udn , 為紓解清明節假期車潮，新北市樹林警分局，針對轄內墓園周邊、觀光景點，規劃「清明掃墓」及「假期旅次車潮」2大項交通疏導重點... , https://udn.com/news/story/7320/7055428?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:15:19 , udn , MLB／感覺到努特巴爾想要…大谷翔平送原味手錶當信物 , https://udn.com/news/story/6999/7055427?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:15:30 , udn , 日本隊奪得經典賽冠軍，大谷翔平對於再戰下一屆有高度興趣，紅雀隊日裔外野手努特巴爾（Lars Nootbaar）透露大谷所... , https://udn.com/news/story/6999/7055427?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:17:48 , udn , MLB／張育成到了！向紅襪報到 剩4戰證明近況 , https://udn.com/news/story/6999/7055432?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:17:58 , udn , 「國防部長」到了！張育成今日抵達紅襪隊報到，趕在春訓結束前抵達，距離台灣時間3月31日的開幕戰只剩下5天調整，更麻煩的是... , https://udn.com/news/story/6999/7055432?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:21:09 , udn , 清明掃墓交通管制 樹林警兩大管制重點加強疏導 , https://udn.com/news/story/7320/7055428?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:23:38 , udn , 搶連假飛東京機票 她漏看「灰底2字」慘賠4萬 , https://udn.com/news/story/120911/7055421?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:23:48 , udn , 清明連假長達5天之久，民眾都會選擇出國，不過，有民眾3月初經由航空公司網站購買一家四口機票，從「松山」出發到東京，直到快到出遊日，才發現松山指的是日本四國松山機場，最終只能認賠4萬元的機票，相當懊惱。 , https://udn.com/news/story/120911/7055421?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:24:09 , udn , 清明連假兒童免費遊森林遊樂區 加碼烏來台車與太平山蹦蹦車 , https://udn.com/news/story/7266/7055433?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:24:19 , udn , 4月1日至5日兒童節併同清明連假期間，林務局說，12歲以下兒童可免費進入農委會林務局轄管太平山、內洞、滿月圓、東眼山、大... , https://udn.com/news/story/7266/7055433?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:26:48 , udn , 桃機下一步／阿聯酋看好桃機貨運市場 改用A380執飛、增班全貨機 , https://udn.com/news/story/7266/7054453?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:26:58 , udn , 桃機貨運表現雖由具主場優勢的國籍航空華航、長榮占大宗，但其實外籍航空也相當看好桃機身為貨運轉口站的優勢，選擇在此布局。以中東籍的阿聯酋航空為例，雖然給人的印象一向是奢華尊榮，但阿聯酋航空早在2003年就展開對台的貨運航班營運。疫後貨運市場看似走跌，但阿聯酋航空反認為台灣貨運市場更具發展潛力… , https://udn.com/news/story/7266/7054453?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:27:19 , udn , 六福村忙清點狒狒！累喊「抽薪止狒」劍湖山回應嘲諷 小編3字神反擊 , https://udn.com/news/story/123439/7055423?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:27:29 , udn , 桃園狒狒逃走仍未抓獲，六福村雖然已經自清非園內逃脫，但卻因與列管數據有落差，被要求一周內再次清點並回報，讓園內的工作人員忙不可交，六福村粉專發文後又遭劍湖山狂酸「不是你們家跑出來我就放心了」，結果小編3字回嗆，讓網友笑翻。 , https://udn.com/news/story/123439/7055423?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:29:21 , udn , 簡易節水措施輕鬆做 省水又省荷包 , https://udn.com/news/story/7238/7055429?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:29:31 , udn , 經濟部今（25）日指出，因應水情嚴峻，依112年旱災經濟部災害緊急應變小組宣布，新竹、苗栗及台中(含北彰化)地區為水情提... , https://udn.com/news/story/7238/7055429?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:29:46 , udn , 把雷射當科技畫筆  這手表機芯倒著看、更精彩！ , https://udn.com/news/story/7270/7055447?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:29:57 , udn , 手表方寸之間的毫米空間，常成為古代工匠的巧手技藝展現，例如運用琺瑯、彩漆，以抽象或具象的圖案示人，因而將山水、紋樣、景致... , https://udn.com/news/story/7270/7055447?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:30:17 , udn , 機師突昏迷…乘客駕機救全機性命 專家：別被電影騙了 , https://udn.com/news/story/6812/7052835?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:30:28 , udn , 想像一下，當你在搭乘飛機時，得知機師突然失去意識無法駕駛，這時廣播要求一名志願者幫忙接手，你認為你有辦法讓飛機成功降落嗎？民調顯示，近1/3的人表示有自信做到。對此，資深機師和飛行專家坦言，很多人電影看多了，出於井蛙現象，誤以為自己比真實情況更優秀，但其實成功機率近乎為零。 , https://udn.com/news/story/6812/7052835?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:32:48 , udn , 獨／疑論文代寫教部開罰70萬 首例上訴遭駁回逆轉免罰 , https://udn.com/news/story/6885/7055454?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:32:58 , udn , 為遏止論文代寫歪風，教育部大刀闊斧在110至111年間，依學位授予法裁處11件引誘代寫論文或實務報告的個人和業者，其中一... , https://udn.com/news/story/6885/7055454?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:33:19 , udn , 前三灣鄉長涉賄賣官 遭撤職停止任用4年 , https://udn.com/news/story/7321/7055450?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:33:29 , udn , 苗栗縣三灣鄉前鄉長温志強於任職期間多次向承攬標案的業者索賄，又利用清潔隊甄選收賄並隱匿不法所得。懲戒法院認為，温志強嚴重... , https://udn.com/news/story/7321/7055450?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:33:50 , udn , 把雷射當科技畫筆 這手表機芯倒著看、更精彩！ , https://udn.com/news/story/7270/7055447?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:35:47 , udn , 經典賽日本隊為何引起風潮 他分析背後原因  , https://udn.com/news/story/10785/7055451?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:35:57 , udn , 3月22日，日本氣象廳宣布，東京都靖國神社內的染井吉野櫻標本樹已經滿開，正式宣告日本各地櫻花陸續迎來盛開期。就在這天，日本武士隊也在美國佛羅里達州的邁阿密奪下第五屆的經典賽冠軍，全日本陷入一陣瘋狂之中，在日本即將面對後疫情時代的經濟復甦之時，這座冠軍無疑讓日本國民全體上下提振精神。 , https://udn.com/news/story/10785/7055451?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:40:52 , udn , 助紡織業邁向低碳淨零 經濟部打造減碳方案、以大帶小 , https://udn.com/news/story/7241/7055431?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:41:03 , udn , 經濟部今（25）日指出，為加速紡織產業低碳轉型，工業局推動紡織業淨零減碳相關工作，協助業界建立減碳認知，評估分析工廠碳排... , https://udn.com/news/story/7241/7055431?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:44:58 , udn , 普發6000元買「3檔生活存股」！ 達人曝零股投資法：擁有4點好處 , https://udn.com/news/story/7251/7055396?from=udn-ch1_breaknews-1-0-news
2023-03-25 10:45:09 , udn , 普發六千來了，大家都登記了嗎？飛來一筆天外之財，先別急著拿去花光光，聰明的你，也要記得分配預算拿來存股生財哦！ , https://udn.com/news/story/7251/7055396?from=udn-ch1_breaknews-1-0-news
