2023-03-23 00:17:36 , udn , 為銀髮族充電續航 中彰投分署結合3大服務業辦徵才講座 , https://udn.com/news/story/7241/7050083?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:09:29 , udn , 新北老翁騎車中山橋自摔一度無呼吸心跳 肇因待查 , https://udn.com/news/story/7320/7050403?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:09:39 , udn , 新北市三重區邱姓老翁今天凌晨騎車經過中山橋往三重方向，突然自摔人車滑落，當場沒有生命徵象，警消獲報趕抵協助送醫急救，恢復... , https://udn.com/news/story/7320/7050403?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:11:57 , udn , 影／鰲鼓濕地百逾隻黑琵換繁殖羽準備北返 「金毛獅王」讓人驚豔 , https://udn.com/news/story/7470/7050408?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:12:07 , udn , 春暖花開，冬候鳥樂園嘉義縣東石鄉鰲鼓濕地森林園區、布袋鎮廢鹽田濕地，候鳥紛紛北返，生態觀察家暨攝影師蘇家弘今早在布袋鎮新... , https://udn.com/news/story/7470/7050408?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:12:28 , udn , 靠近台灣及南海！小馬可仕宣布「菲律賓增設基地供美國使用」 , https://udn.com/news/story/6811/7050407?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:12:38 , udn , 菲律賓總統小馬可仕（Ferdinand Marcos Jr.）表示隨著與北京的緊張局勢持續，美國將擴大在該國北部靠近台灣... , https://udn.com/news/story/6811/7050407?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:12:59 , udn , 圖／隨機邂逅？買付費版ChatGPT Plus…OpenAI網站「放送」陌生人資訊嚇壞他 , https://udn.com/news/story/123313/7050406?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:13:09 , udn , 現在最夯的聊天機器人ChatGPT真的能保住所有秘密嗎？只是這次不是從它的嘴巴講出來！國外一名網友購買擁有更多功能的付費版「ChatGPT Plus」時，意外發現OpenAI網站會洩露個人資訊，只不過這個資訊卻是別人的。 , https://udn.com/news/story/123313/7050406?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:14:59 , udn , 老奶奶掃墓跪拜到無法走 物理師教3招緩解膝蓋疼痛 , https://udn.com/news/story/7266/7050409?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:15:09 , udn , 清明節快到了，高雄一名70歲奶奶提早祭祖掃墓，行跪叩禮追思，儀禮結束後膝蓋竟痛到沒法走，就醫發現是髕骨滑囊炎。物理治療師... , https://udn.com/news/story/7266/7050409?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:17:59 , udn , 春雨要來了！ 午後大台北轉濕 賈新興：周日起全台有雨 , https://udn.com/news/story/7266/7050411?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:18:09 , udn , 今、明兩天鋒面接近，中央氣象局說，東北部、東部地區及金門有局部短暫陣雨，馬祖有局部短暫陣雨或雷雨，其他地區為多雲到晴，今... , https://udn.com/news/story/7266/7050411?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:18:30 , udn , 台灣前進紐約獨立漫畫節 新生代創作展現活力 , https://udn.com/news/story/7314/7050376?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:18:40 , udn , 台灣新生代創作者A ee mi、低級失誤受邀參加紐約漫畫及卡通博物館藝術節，將於4月1日起連2天在台灣展位與美國民眾見面... , https://udn.com/news/story/7314/7050376?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:23:59 , udn , 太方便免開開關關！Google Chrome瀏覽器推1鍵「關閉擴充功能」 其他分頁不會被影響 , https://udn.com/news/story/7088/7050195?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:24:09 , udn , Google瀏覽器Chrome即將推出最新的功能，能夠選擇在特定頁面選擇一鍵關閉所有擴充功能，使用者可以在關閉後重新整理頁面，擴充功能即關閉。而使用者在其他頁面並不會停止該擴充功能，而是在當初設定的特定網頁才會生效。 , https://udn.com/news/story/7088/7050195?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:24:30 , udn , 陸外長：習近平訪俄展現世界級大國領袖非凡政治智慧 , https://udn.com/news/story/7331/7050413?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:24:40 , udn , 大陸國家主席習近平22日結束對俄羅斯的國事訪問返回北京後，大陸國務委員兼外交部長秦剛形容，習近平此行「展現了世界級大國領... , https://udn.com/news/story/7331/7050413?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:27:28 , udn , 東元百億舊廠開發案都更行不通 新北市府只給都計變更這條路 , https://udn.com/news/story/7238/7048984?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:27:39 , udn , 東元集團最受矚目的百億指標大案－新莊萬坪舊工廠，於前年6月申請都更，主要將興建科技廠房，但因新北市政府為鼓勵工業區變更轉型為住商區，以不利都市發展為由，去年底二度駁回此案，現已暫緩開發；原本無意捐地回饋市府的東元，眼看都更之路行不通，只得重新評估以都市計畫變更開發此案。... , https://udn.com/news/story/7238/7048984?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:28:00 , udn , 主人趁狗狗吃飯故意搶走碗裡肉！超暖黃汪沒暴怒還「豪氣加碼」：別客氣喔 , https://udn.com/news/story/7470/7037564?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:28:10 , udn , 無私的汪星人！一名主人故意惡作劇趁狗狗吃飯時搶走牠碗裡的肉肉，沒想到狗狗不但沒生氣，反而把更大塊的肉叼到主人碗裡與他共享，讓主人非常感動。 , https://udn.com/news/story/7470/7037564?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:29:59 , udn , 英國16歲男遭當街刺死！警方逮捕涉案4人「最年輕僅14歲」 , https://udn.com/news/story/6809/7050429?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:30:09 , udn , 英國北安普頓（Northampton）22日驚傳一名16歲男孩被刀刺死，目前涉案4人均被捕、其中年紀最小的只有14歲。 , https://udn.com/news/story/6809/7050429?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:34:33 , udn , 影／布袋濕地百逾隻黑琵換繁殖羽準備北返 「金毛獅王」讓人驚豔 , https://udn.com/news/story/7470/7050408?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:35:00 , udn , 投資人得到想要的鴿式升息 美股為什麼還跌？ , https://udn.com/news/story/6811/7050416?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:35:10 , udn , 投資人周三獲得他們想要的「鴿式」升息。那為什麼聯準會主席鮑爾宣布調高利率1碼、接下來可能只會再升息一次，道瓊工業指數仍然... , https://udn.com/news/story/6811/7050416?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:39:01 , udn , 2023年12生肖幸運月出爐！整體、愛情、財富好運一次看 , https://udn.com/news/story/7268/7047937?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:39:11 , udn , 2023年是癸卯兔年，每個生肖在不同的月份都有不同的運勢，想知道你在哪一個月分運勢最旺？趕快跟著科技紫微網來看看！以下月份農曆為主喔！ , https://udn.com/news/story/7268/7047937?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:39:32 , udn , 水情何時全壘打解旱？ 彭啟明：到4月底很難「只能靠安打」 , https://udn.com/news/story/7266/7050431?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:39:42 , udn , 天氣風險管理公司總經理彭啟明在「氣象達人彭啟明」臉書粉專表示， 鋒面系統正在發展當中，也伴隨閃電對流，明天逐步接近台灣當... , https://udn.com/news/story/7266/7050431?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:40:02 , udn , 台股開盤下跌48點 台積電開盤下跌5元 , https://udn.com/news/story/7251/7050430?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:40:13 , udn , 台股今(23)日開盤下跌48.86點，開盤指數15,711.6點；台積電（2330）開盤下跌5元，開盤價528元。 , https://udn.com/news/story/7251/7050430?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:41:04 , udn , 富邦期貨：外資台指期未平倉淨多單升至17,000口之上 , https://udn.com/news/story/7251/7050428?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:41:14 , udn , 聯準會FOMC會議如預期升息1碼，利率點陣圖預告年內將再升息1碼，美股在政策聲明發布後一度走高，不過，鮑爾在記者會上表示... , https://udn.com/news/story/7251/7050428?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:41:59 , udn , 馬國女大生遭強擄姦殺父母淚灑法庭  凶嫌二審仍判死刑 , https://udn.com/news/story/7321/7050438?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:42:09 , udn , 高雄29歲男子梁育誌2020年擄走長榮大學馬來西亞籍鍾姓女大生，將鍾女性侵殺害後棄屍，橋頭地院審理後，認為梁手段兇殘，再... , https://udn.com/news/story/7321/7050438?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:43:00 , udn , 鮑爾說不預期降息 但債市沒聽進去 反而押注今年降3碼 , https://udn.com/news/story/6811/7050432?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:43:06 , udn , 證交所上市服務團隊 前進越南深耕經營 , https://udn.com/news/story/7239/7050421?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:43:11 , udn , 儘管聯準會（Fed）22日決議升息1碼，主席鮑爾也表示降息不在他的預期內，但債券交易人士反而提高對今年降息幅度的押注，反... , https://udn.com/news/story/6811/7050432?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:43:16 , udn , 臺灣證券交易所上市服務團隊深耕越南市場，在地經營搭起台商與國內資本市場的橋樑。越南是台商在東協最大的營運聚落，依據越南台... , https://udn.com/news/story/7239/7050421?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:45:00 , udn , 馬國女大生遭強擄姦殺父母淚灑法庭 凶嫌二審仍判死刑 , https://udn.com/news/story/7321/7050438?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:48:01 , udn , 復古美學發酵 JINS重塑80年代經典 打造RELIFE系列眼鏡 , https://udn.com/news/story/7270/7050444?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:48:12 , udn , 復古風正夯，喜歡80年代的流行，卻不知道怎麼搭配嗎？「好佳哉」緊跟潮流的連鎖眼鏡通路JINS立即就上市了RELIFE系列... , https://udn.com/news/story/7270/7050444?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:48:32 , udn , 影／顧不了私中招生亂象挨批「鴕鳥」 教長重申不認同 , https://udn.com/news/story/6885/7050440?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:48:43 , udn , 本報日前報導，正逢私立國中入學放榜季，今年仍有上千名學生瘋考私中、瘋遞學習成果拚多元入學。全教總日前表示，教育部始終當鴕... , https://udn.com/news/story/6885/7050440?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:51:10 , udn , 復古風正夯，喜歡80年代的流行，卻不知道怎麼搭配嗎？「好佳哉」緊跟潮流的連鎖眼鏡通路JINS立即就上市了RELIFE系列光學眼鏡與太陽眼鏡，讓人不用「砍掉重練」，一樣能擁有經典風格。不僅如此，緊接著3月底，JINS又將開賣Made In Japan系列新款鏡框，以隨興感為主軸，適合喜歡以低調、不經意感打造自我風格的族群。 , https://udn.com/news/story/7270/7050444?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:54:00 , udn , 六福村東非狒狒脫逃 民眾直擊「祖先」路過 監視器畫面曝行蹤 , https://udn.com/news/story/7324/7050457?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:54:10 , udn , 新竹六福村動物園3月初有東非狒狒脫逃至桃園市平鎮區，至今仍下落不明。「路上觀察學院」臉書社團有網友今天上午分享監視器畫面... , https://udn.com/news/story/7324/7050457?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:54:31 , udn , 影／宏都拉斯「兩面手法」？吳釗燮：對方高價索求 , https://udn.com/news/story/6656/7050453?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:54:41 , udn , 外交部長吳釗燮上午到立法院外交國防委員會報告備詢，會前受訪被詢問宏都拉斯是否跟台灣索取25億美元？吳釗燮表示，「有關宏都... , https://udn.com/news/story/6656/7050453?from=udn-ch1_breaknews-1-0-news
2023-03-23 09:59:52 , udn , 40多歲女上班族長期久坐 「腳腫脹竟變肺栓塞」險丟命 , https://udn.com/news/story/7266/7050462?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:00:02 , udn , 久坐小心靜脈栓塞找上門！一名40多歲女性上班族，一整天工作忙碌鮮少起身活動，也沒有運動習慣，某日突然發現腳腫脹，經診斷為... , https://udn.com/news/story/7266/7050462?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:00:23 , udn , 集眾人圓夢之旅！ 屏東新圍國小特教班兩天一夜台北遊 , https://udn.com/news/story/6898/7050461?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:00:33 , udn , 「去台北動物園、看貓熊」、「搭貓空纜車」，屏東縣鹽埔鄉新圍國小特教班學童們難掩興奮說，他們一早搭火車、高鐵、搭台北捷運，... , https://udn.com/news/story/6898/7050461?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:00:53 , udn , 六福村東非狒狒脫逃！民眾直擊「祖先」路過 監視器畫面曝行蹤 , https://udn.com/news/story/7324/7050457?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:03:02 , udn , 杜魯道政治風暴：中國干預選舉，加拿大只能承受？ , https://udn.com/news/story/6809/7050464?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:03:12 , udn , 加拿大媒體廣泛報導中國兩度干預加拿大2019、2022年度大選，加國總理杜魯道（Justin Trudeau）3月上旬宣布對此啟動特別報告機制（Special Rapporteur）、3月15日任命前加拿大總督強斯敦（David Johnston）擔任特別報告員 ，研擬是否進行公眾調查，以此回應來自加拿大民間的督促壓力。 , https://udn.com/news/story/6809/7050464?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:03:33 , udn , 清明掃墓交通疏導 五股八里怎避塞車 蘆洲警告訴你 , https://udn.com/news/story/7320/7050467?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:03:43 , udn , 清明節連續假期將至，預計各處墓園將湧現大量人流車潮，為確保交通順暢，新北市蘆洲警方，從本周六開始，提前規劃「掃墓期間各項... , https://udn.com/news/story/7320/7050467?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:04:04 , udn , 未來弟媳要她無償出借婚紗 女子怒嗆「沒錢就別結婚」 , https://udn.com/news/story/6810/7049702?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:04:14 , udn , 國外一名女子在網路上發文，表示自己未來的弟媳想要她無償出借婚紗，讓女子氣得直嗆：「沒錢就別結婚啊！」 , https://udn.com/news/story/6810/7049702?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:05:58 , udn , 商總拜會銀保監會與商務部  盼獲更多機會加速布局 , https://udn.com/news/story/7333/7050471?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:06:08 , udn , 正在北京參訪的商總訪問團，3月22日拜會銀保監會、商務部。商總理事長許舒博表示，台灣金融界對於大陸龐大的金融市場，有非常... , https://udn.com/news/story/7333/7050471?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:08:59 , udn , 拔河場上常勝軍 新社清寒子上政大政治系 , https://udn.com/news/story/6925/7050476?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:09:09 , udn , 新社高中學生陳宥愷是拔河隊上戰將，有他參賽更是拔河賽事常勝軍，陳不畏家境清寒，在民團螢火蟲助學計畫幫助下衝刺學業，如願以... , https://udn.com/news/story/6925/7050476?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:09:30 , udn , NBA／快艇喬治例行賽報銷 季後賽仍有機會復出 , https://udn.com/news/story/7002/7050451?from=udn-ch1_breaknews-1-0-news
2023-03-23 10:09:40 , udn , 快艇昨天以100：101不敵雷霆，主力球星喬治（Paul George）在比賽中一次爭搶籃板落地時，右膝出現不規則扭曲，當下倒地不起，需要他人攙扶才能離場。幸好據最新消息指出，喬治僅是右膝扭傷，沒出現 , https://udn.com/news/story/7002/7050451?from=udn-ch1_breaknews-1-0-news
