2023-04-09 00:05:42 , udn , 大陸籲新冠病毒全球溯源 「不要一直炒作和關注武漢」 , https://udn.com/news/story/7333/7085225?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:38:19 , udn , 嘉義縣大林鎮中山路三山國王廟今年初遭遇大火，近日工人拆屋時發現一塊，寫著清道光年間的「永垂石碑」豎立於土地上，地方文史人... , https://udn.com/news/story/7326/7085432?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:39:02 , udn , 這5招學起來！選對節能家電不怕電價調漲傷荷包 , https://udn.com/news/story/7270/7085436?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:39:13 , udn , 4月起平均電價調漲11%，對於住宅用電700度以上、小商家用電1,500度以上台灣民眾將受影響，想要節省荷包，生活中處處... , https://udn.com/news/story/7270/7085436?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:39:40 , udn , 改造槍械場所藏身巷弄 苗警清源起獲3把改造手槍 , https://udn.com/news/story/7315/7085427?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:39:51 , udn , 苗栗縣警察局3月9日起1個月執行清源專案，查獲各類犯罪311件、311人，其中，專案小組監控2個多月於3月21日在竹南鎮... , https://udn.com/news/story/7315/7085427?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:48:03 , udn , 六龜花旗木盛開 到東高雄賞花泡湯迎春 , https://udn.com/news/story/7327/7085440?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:48:13 , udn , 高雄六龜山區四月天已隨處可見花旗木開滿枝枒，初戀般粉色系花朵在山城多處綻放，夢幻又吸睛，連假期間吸引許多民眾前往賞花泡湯... , https://udn.com/news/story/7327/7085440?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:48:34 , udn , 獨／高雄檢警搜索大帝國舞廳 帶走小姐和幹部20餘人 , https://udn.com/news/story/7315/7085438?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:48:44 , udn , 高雄檢警今天凌晨大舉搜索苓雅區大帝國舞廳，搜索行動直到7、8時才結束，據了解，搜索行動由橋頭地檢署檢察官親自到場指揮偵辦... , https://udn.com/news/story/7315/7085438?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:49:05 , udn , 鯊魚路過聞到潛水員「秒進入狩獵模式」！眼睛變化驚悚瞬間百萬網友嚇傻 , https://udn.com/news/story/7470/7078867?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:49:15 , udn , 國外有名水肺潛水員經常在社群平台抖音上分享自己在水裡工作的日常影片，這天上傳了一支影片，拍下有隻鯊魚在游經過時聞到自己的氣味，原本淡定的牠瞬間啟動近日「狩獵模式」，令人捏把冷汗的珍貴瞬間全被記錄下來PO網，讓不少網友看了都嚇壞。 , https://udn.com/news/story/7470/7078867?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:49:36 , udn , 蘇富比亞洲50週年春拍 張大千屏風領銜創佳績 , https://udn.com/news/story/7266/7085437?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:49:46 , udn , 國際拍賣行蘇富比（Sotheby’s）今年歡慶進駐亞洲五十年，自於4月5日起於香港舉辦一系列誌慶晚拍 ，並於日前圓滿收槌... , https://udn.com/news/story/7266/7085437?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:50:07 , udn , 烏龜爬未乾水泥地嚕出長長「坦克車胎痕」網憂：水泥乾之前沒走完就GG , https://udn.com/news/story/7470/7078494?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:50:17 , udn , 不少人應該都曾在路上看過一個有趣的景象，就是剛施工好的路面上有小貓小狗踩過，就這樣在還沒乾的水泥上留下腳印。而網路上就流傳一張照片，是一隻烏龜在新鋪的水泥地上留在長長痕跡。 , https://udn.com/news/story/7470/7078494?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:51:03 , udn , 女大學生到緬甸不願回國 警方持續訪查釐清她交友情形 , https://udn.com/news/story/7315/7085441?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:51:14 , udn , 靜宜大學林姓女學生上月30日疑似獨自到緬甸找男網友，失聯至今，據了解，已有民間救援者找到女學生，但她不願返台，警方透過外... , https://udn.com/news/story/7315/7085441?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:52:09 , udn , 狗狗討厭雪地弄濕腳「自提下半身」僅用前腳行走！超強核心特技網看傻 , https://udn.com/news/story/7470/7078875?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:52:19 , udn , 國外有隻狗狗相當討厭冰冷雪地弄濕自己的腳，因此自己發明了一套獨特的「前腿走路法」，不但會高高翹起自己的屁屁與後腿，平衡感超好的牠居然健步如飛，看起來相當自在，超強特技被主人分享到網路上後，吸引超過百萬人觀看，意外引發熱議。 , https://udn.com/news/story/7470/7078875?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:54:02 , udn , 黃金博物館文化行旅 志工引路探訪秘境 每人只要100元 , https://udn.com/news/story/7323/7085445?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:54:13 , udn , 新北市瑞芳區黃金博物館「文化行旅」4到6月登場，每月2梯次，每團10人。有興趣的民眾只要繳報名費100元，就能跟著「黃金... , https://udn.com/news/story/7323/7085445?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:54:33 , udn , 全面禁電子煙！ 高市44家電子煙實體店面停業關門或轉型 , https://udn.com/news/story/7320/7085444?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:54:44 , udn , 高雄市政府衛生局表示，菸害防制法3月22日全面禁止電子煙，已全數稽查高雄市44家電子煙販售實體店面，均無違反菸害防制法規... , https://udn.com/news/story/7320/7085444?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:57:03 , udn , 影／妙齡女刻在店員手心數字 成警阻詐密碼保血汗錢 , https://udn.com/news/story/7320/7085446?from=udn-ch1_breaknews-1-0-news
2023-04-09 09:57:14 , udn , 彰化縣妙齡的林姓女子近日北上台中找網友，抵達南區時，卻接到假冒道上兄弟的歹徒致電，以恐嚇、威脅語氣，要求林女匯款2萬元才... , https://udn.com/news/story/7320/7085446?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:03:03 , udn , 最後3天！CASETiFY指定復活節風格手機殼第2件半價優惠 , https://udn.com/news/story/7270/7085452?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:03:13 , udn , 想為手機換上春夏新裝的潮流愛好者注意啦！CASETiFY推出復活節限定優惠，即日起至4月11日下午4點為止，凡於CASE... , https://udn.com/news/story/7270/7085452?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:03:34 , udn , ＭiLB／0安可得幾分？ 天使2A單局9四死球狂送7分扯爆 , https://udn.com/news/story/6999/7085450?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:03:44 , udn , 投手全場未被敲安卻輸掉的比賽，已經算是罕見，若是未被敲安還被攻下7分，簡直是世界奇觀，這樣的場景就發生在今天小聯盟2A天... , https://udn.com/news/story/6999/7085450?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:09:02 , udn , 返國發燒肌肉酸痛 台中出現第二例境外登革熱病例 , https://udn.com/news/story/7325/7085456?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:09:12 , udn , 台中市一名50多歲市民7日到東南亞出差返國，因為在桃園機場有發燒、肌肉酸痛等症狀，返回台中家中症狀持續，8日到醫院採檢，... , https://udn.com/news/story/7325/7085456?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:09:33 , udn , 百度告蘋果 稱App Store上「文心一言」App是假的 , https://udn.com/news/story/7331/7085455?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:09:43 , udn , 大陸網科巨頭百度8日表示，其人工智慧（AI）產品「文心一言」（Ernie Bot）目前沒有任何官方App，所以在App ... , https://udn.com/news/story/7331/7085455?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:12:07 , udn , 全面禁電子煙！高市44家電子煙實體店面停業關門或轉型 , https://udn.com/news/story/7320/7085444?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:15:03 , udn , 影／台中男夜店被擠到不爽出拳 打到無辜消費者警法辦 , https://udn.com/news/story/7320/7085465?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:15:13 , udn , 台中市第四警分局大墩所在今天凌晨在夜店X-Cube前守望時，發現江姓男子頭部受傷，由夜店安管攙扶上救護車，警方調閱監視器... , https://udn.com/news/story/7320/7085465?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:15:34 , udn , 昭告三界豎頭旗 大甲媽遶境進香倒數12天 , https://udn.com/news/story/7325/7085461?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:15:44 , udn , 大甲鎮瀾宮昨晚舉行豎旗典禮，「豎頭旗」是遶境進香中重要儀式，代表昭告三界大甲媽祖遶境進香即將登場，大甲媽遶境倒數12天。 , https://udn.com/news/story/7325/7085461?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:18:04 , udn , 中共軍演 國防部：45架次共機越中線及擾西南空域 , https://udn.com/news/story/10930/7085464?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:18:15 , udn , 中共對台軍演，國防部指出，統計自昨天上午6時起至今天上午6時止，偵獲共機71架次（其中逾越海峽中線及侵擾西南防空識別區共... , https://udn.com/news/story/10930/7085464?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:18:35 , udn , 回暖但空品恐不佳 中部以南敏感族群外出多注意 , https://udn.com/news/story/7266/7085467?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:18:46 , udn , 昨天受東北季風影響，東北風挾帶境外汙染物影響台灣，今天白天東北季風減弱，但中部以南空品區位於下風處，汙染物易累積，環保署... , https://udn.com/news/story/7266/7085467?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:21:04 , udn , 嘉義大埔鄉陷缺水 水公司3公里導水管抽曾文溪水應急 , https://udn.com/news/story/7326/7085468?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:21:14 , udn , 南部水情吃緊，曾文水庫目前的蓄水率僅11.3％，連在水庫旁的嘉義縣大埔鄉也正面臨缺水困境。目前水公司啟動台3線333K的... , https://udn.com/news/story/7326/7085468?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:24:02 , udn , 義大利復活節 各地天主教堂舉辦守夜禮 , https://udn.com/news/story/6812/7085451?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:24:13 , udn , 今年復活節是4月9日，而8日復活節守夜可稱是義大利最重要的活動和傳統之一，各地天主教教堂都舉辦守夜禮。教宗方濟各主持復活... , https://udn.com/news/story/6812/7085451?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:33:02 , udn , 韓國瑜訪台東部落 關懷獨居長輩晚上住樹屋 , https://udn.com/news/story/7328/7085480?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:33:13 , udn , 高雄市前市長韓國瑜前天到台東縣延平鄉，除穿上傳統服，參加布農族上里部落射耳祭，與族人唱跳傳統歌舞同歡，他也帶著物資進入部... , https://udn.com/news/story/7328/7085480?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:33:33 , udn , 新北淡水山區發現女陳屍溪床 警方著手調查身分 , https://udn.com/news/story/7320/7085478?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:33:44 , udn , 新北市淡水區頂田寮山間小溪今天清晨8時許，有民眾在溪床發現1具女屍，警方初步勘驗，死者未帶證件、年約50歲、衣著完整、沒... , https://udn.com/news/story/7320/7085478?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:34:04 , udn , 共軍持續施壓台海 45架次共機昨海峽當面挑釁我空防 , https://udn.com/news/story/10930/7085479?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:34:15 , udn , 中共東部戰區藉由所謂「戰備警巡」操演，持續施壓台海，國防部上午（9）公布昨偵獲共機71架次、共艦9艘次，持續在台海周邊活... , https://udn.com/news/story/10930/7085479?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:34:35 , udn , 壓力來源是自己！說話慢一點 訓練自己目中「有」人 , https://udn.com/news/story/121484/7085421?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:34:46 , udn , 現代人講求效率，上班族更是練就了說話快、動作快、決定快的習性，然而這樣的生活方式不知不覺正在影響身體的感覺。因為只用「大腦」過日子的方式，往往忽略了身、心、靈的和諧與否。 , https://udn.com/news/story/121484/7085421?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:36:03 , udn , 停靠國1彰化路段輔助車道 男遭大貨車追撞當場死亡 , https://udn.com/news/story/7320/7085482?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:36:13 , udn , 國道1號北上202.3公里彰化路段，今天清晨發生一輛停在輔助車道的休旅車，遭後方的營業大貨車追撞，強力撞擊力，造成休旅車... , https://udn.com/news/story/7320/7085482?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:39:03 , udn , 台中男與國中女公廁歡愛一次 賠50萬求減刑一理由破局 , https://udn.com/news/story/7321/7085491?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:39:13 , udn , 台中市陳姓男子在去年間透過臉書認識一名13歲少女，雙方交往1個多月後，陳男克制不住性欲，在大肚區公所的無障礙公廁內，與少... , https://udn.com/news/story/7321/7085491?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:39:34 , udn , NBA／快艇重返西區第五 泰隆魯：例行賽最終戰不輪休 , https://udn.com/news/story/7002/7085469?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:39:44 , udn , 面對提前放暑假的拓荒者，快艇雖然上半場打玩還處於6分落後局面，但第三節團隊火力全開豪取45分，一口氣將比分拉開，加上鮑威爾（Norman Powell）第四節接手進攻，個人獨拿14分，快艇充分掌握主動 , https://udn.com/news/story/7002/7085469?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:48:06 , udn , 中華電強化網路韌性 海纜、微波、衛星互為備援 , https://udn.com/news/story/7240/7085485?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:48:16 , udn , 俄烏戰爭和台馬海纜遭破壞，凸顯網路韌性的重要。中華電信在海纜、衛星、微波皆有布局，形容三者就像高速公路、一般道路、替代道... , https://udn.com/news/story/7240/7085485?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:48:37 , udn , MLB／千賀滉大2場累積14K 大都會隊史只輸「黑暗騎士」 , https://udn.com/news/story/6999/7085501?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:48:47 , udn , 日籍投手千賀滉大今天面對馬林魚隊先發6局僅失1分，幫助大都會隊以5：2贏球，主場大螢幕在他的指叉球飆K後，秀出拿著三叉戟... , https://udn.com/news/story/6999/7085501?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:49:08 , udn , 豬肉價格1年上漲超過3成 立委批農委會對抗通膨豬隊友 , https://udn.com/news/story/7266/7085502?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:49:18 , udn , 台灣民眾黨立委邱臣遠今天說，近日豬肉每公斤價格已經飆破100元，全台毛豬交易平均價格更到達111.58元，等於這1年來豬... , https://udn.com/news/story/7266/7085502?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:49:39 , udn , 市話鈴聲響都是詐騙拜票？ 中華電：天災停電救命線 , https://udn.com/news/story/7240/7085483?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:49:49 , udn , 台灣市話普及率高於美國、新加坡，卻也面臨用戶逐年下滑態勢，民眾抱怨「只剩選舉期間會響，還有讓詐騙電話打來而已」。中華電信... , https://udn.com/news/story/7240/7085483?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:50:10 , udn , 剛出生烏賊寶寶怒噴墨「像放了個屁」射一發就沒力！網笑翻：這攻擊好奶兇 , https://udn.com/news/story/7470/7085490?from=udn-ch1_breaknews-1-0-news
2023-04-09 10:50:20 , udn , 烏賊（墨魚）是以噴墨出名的海洋生物，成年烏賊能噴射出大量墨汁，有網友分享烏賊寶寶噴墨的模樣，不但不嚇人反而有點可愛。 , https://udn.com/news/story/7470/7085490?from=udn-ch1_breaknews-1-0-news
