2023-03-05 00:14:13 , udn , UBA／複賽8強落幕 世新送給衛冕軍政大2連敗 , https://udn.com/news/story/7003/7009542?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:14:54 , udn , 杜拜男網決賽俄國內戰 梅德維夫直落二勝魯布列夫連3週奪冠 , https://udn.com/news/story/7005/7009890?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:15:04 , udn , 俄羅斯名將梅德維夫今天在杜拜網賽男單決賽以兩個6：2擊敗同胞魯布列夫，連3週拿下冠軍。 , https://udn.com/news/story/7005/7009890?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:15:25 , udn , 歌仔戲大師陳美雲享壽72歲 侯友宜：永遠懷念您的身影 , https://udn.com/news/story/6656/7009910?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:15:35 , udn , 「陳美雲歌劇團」臉書粉專昨深夜發布團長陳美雲因意外過世的訊息，陳美雲因滑倒驟逝，享壽72歲。後續情況等家屬確定後再對外報... , https://udn.com/news/story/6656/7009910?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:15:55 , udn , 南投立委補選蔡培慧勝選 他點出3問題：侯友宜會是下一個林明溱？ , https://udn.com/news/story/123408/7009909?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:17:52 , udn , 新北翁到大甲要尋7旬妹跌倒 急喊「我要找妹妹，我想她」 , https://udn.com/news/story/7320/7009915?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:18:02 , udn , 新北一名78歲老翁獨自到台中大甲要找妹妹，他在大甲過馬路時不小心跌倒，巡邏員警見狀下車攙扶，老翁臉部已擦傷，仍奮力站起不... , https://udn.com/news/story/7320/7009915?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:20:52 , udn , 敘難民處境因土強震雪上加霜 UN促各國加快收容 , https://udn.com/news/story/6809/7009911?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:21:02 , udn , 聯合國今天敦促各國加快接收土耳其地震災區的敘利亞難民，聯合國表示，這些難民受到震災影響，再次面臨流離失所的創痛 , https://udn.com/news/story/6809/7009911?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:23:52 , udn , 雲林警界人士異動 6名偵查隊長、副隊長搬座位 , https://udn.com/news/story/7320/7009920?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:24:03 , udn , 雲林縣警察局人士異動，偵查隊長、偵查隊副隊長等共有6人調派，包括刑警大隊、北港分局、西螺分局等，明天將到新職報到。 , https://udn.com/news/story/7320/7009920?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:25:24 , udn , 杜拜男網決賽俄國內戰 梅德維夫直落二勝羅布雷夫連3週奪冠 , https://udn.com/news/story/7005/7009890?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:25:34 , udn , 俄羅斯名將梅德維夫今天在杜拜網賽男單決賽以兩個6：2擊敗同胞羅布雷夫，連3週拿下冠軍。 , https://udn.com/news/story/7005/7009890?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:26:42 , udn , 校園口罩明鬆綁 基市府：校車、幼兒車及接駁車仍要戴 , https://udn.com/news/story/6885/7009927?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:26:52 , udn , 教育部鬆綁室內口罩政策，明天起於各級學校、幼兒園、課後照顧中心、補習班，實施室內空間原則「自主佩戴口罩」措施。基隆市教育... , https://udn.com/news/story/6885/7009927?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:27:13 , udn , 畢旅學問大／學生培養這能力 自主規畫行程創造畢旅價值與意義 , https://udn.com/news/story/7266/7009016?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:27:23 , udn , 畢旅對多數學生來說不僅是一種紀念，也象徵著青春無敵的意義，但除了萬年不變的「1369」遊樂園區行程，學生能不能有更多選擇？事實上，畢業旅行本就是課程一部分，愈來愈多學校嘗試結合課程，讓學生自行作主規畫畢旅，但執行過程恐怕沒想像中簡單，學者分析，無論畢旅是否由旅行社規畫行程，學生都應該培養成為「好的旅客」的能力。 , https://udn.com/news/story/7266/7009016?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:27:44 , udn , 家齊高中舞蹈班舞藝超群 全國賽雙特優 , https://udn.com/news/story/6898/7009925?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:27:54 , udn , 台南市家齊高中舞蹈班參加全國學生舞蹈比賽，不僅在高中職獲得A團體乙組古典舞與民俗舞特優，學生李俐瑩、黃筠臻、郭靖彤也分別... , https://udn.com/news/story/6898/7009925?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:28:14 , udn , 高捷少女粉絲接「+886」來電 提款操作提15萬遇救星 , https://udn.com/news/story/7321/7009926?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:28:25 , udn , 高雄朱姓男子是「高捷少女」粉絲，日前網購900元動漫商品，3日卻接獲「+886」開頭來電，對方自稱是銀行客服，指銀行會計... , https://udn.com/news/story/7321/7009926?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:28:45 , udn , 2023國際自由車環台公路賽12日登場 台中交管措施大公開 , https://udn.com/news/story/7325/7009923?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:28:56 , udn , 2023國際自由車環台公路大賽為我國舉辦重要國際級運動賽事之一，全台共分5站進行，其中第3站—浪漫台三線站，3月14日由... , https://udn.com/news/story/7325/7009923?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:32:45 , udn , 2月出口估恐連6黑 學者：景氣春燕回歸有3大觀察點 , https://udn.com/news/story/7238/7009912?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:32:55 , udn , 財政部7日將公布2月出口統計，預估恐連6黑。學者分析何時景氣回春有3大觀察點，首先是全球主要央行何時止步升息，促使終端需... , https://udn.com/news/story/7238/7009912?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:33:45 , udn , 人大政府報告：促進兩岸交流合作 完善台胞福祉制度 , https://udn.com/news/story/7331/7009913?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:33:56 , udn , 大陸第十四屆全國人大會第一次大會，大陸總理李克強做最後一次政府工作報告，在對台部分，他表示，堅持「一個中國原則」和「九二... , https://udn.com/news/story/7331/7009913?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:38:51 , udn , 北巿無照男騎車持毒又藏土製炸藥 落網辯稱「只是好奇」 , https://udn.com/news/story/7315/7009931?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:39:02 , udn , 台北市保安大隊員警日前執行路檢時攔查楊姓男子，發現楊男無照駕駛，還持有毒品安非他命，附帶搜索時又在其機車置物箱內查獲土製... , https://udn.com/news/story/7315/7009931?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:39:22 , udn , 花蓮興泉圳黃花風鈴木盛開 百年圳道如詩似畫 , https://udn.com/news/story/7328/7009904?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:39:33 , udn , 花蓮光復、瑞穗鄉交界處的興泉圳黃花風鈴木盛開，近300公尺水圳兩旁，金黃色花朵倒映水道，與遠方青山相互襯托，美景如詩似畫... , https://udn.com/news/story/7328/7009904?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:39:53 , udn , 花蓮縣警局播放防詐影片 徐榛蔚獻聲宣導倒垃圾也不放過 , https://udn.com/news/story/7320/7009930?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:40:03 , udn , 台灣詐騙案件層出不窮，警政署長黃明昭特別拍攝「阿昭署長」宣導防詐系列影片。花蓮縣警察局協調轄內地方電視台、廣播電台、警局... , https://udn.com/news/story/7320/7009930?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:41:51 , udn , 跆拳道／當場剪髮仍差0.1公斤 羅嘉翎美國公開賽沒過磅失格 , https://udn.com/news/story/7005/7009936?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:42:02 , udn , 東京奧運踢回跆拳道57公斤級銅牌的我國好手羅嘉翎，2月28日和團隊啟程到美國準備參加美國公開賽，但今天傳出差0.1公斤沒... , https://udn.com/news/story/7005/7009936?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:42:22 , udn , 影／新北疏洪道機車群飆囂張超警車 20歲騎士自摔被警車輾過 , https://udn.com/news/story/7320/7009933?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:42:33 , udn , 新北市今天凌晨有一群機車在二重疏洪道飆車通過警方防制點，巡邏車立刻鳴笛追去，其中1輛機車繼續逆向、蛇行逃逸約800公尺，... , https://udn.com/news/story/7320/7009933?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:42:55 , udn , 中國大陸今年GDP 設定在5%左右 , https://udn.com/news/story/7333/7009924?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:43:06 , udn , 大陸總理李克強今天在北京大陸全國人大十四屆第一次會議中做政府工作報告時表示，今年大陸國內生產總值增長5%左右；城鎮新增就... , https://udn.com/news/story/7333/7009924?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:47:52 , udn , 影／店家財物要看好...男搭火車公車四處行竊 南台犯15案 , https://udn.com/news/story/7320/7009937?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:48:02 , udn , 嘉義市46歲林姓男子涉嫌於3月1日在台南市歸仁區犯下冰店竊案，警方擴大追查出，林犯案均搭乘火車及公車等大眾交通運輸工具，... , https://udn.com/news/story/7320/7009937?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:49:23 , udn , 李克強：去年基本完成目標任務 今年GDP增長目標5% , https://udn.com/news/story/7333/7009932?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:49:34 , udn , 大陸第14屆全國人大一次會議開幕會5日9時在北京人民大會堂舉行，該會焦點在於大陸國務院總理李克強的卸任工作報告，全球關注... , https://udn.com/news/story/7333/7009932?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:50:53 , udn , 逃亡毒鴛鴦謊報堂兄堂姊走天涯 差很大...高警一眼識破 , https://udn.com/news/story/7315/7009939?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:51:03 , udn , 日前深夜高雄市美濃區有一對騎車雙載男女直闖紅燈，正好有警員發現隨即上前攔查，但兩人分別謊報身分，警員一看年紀、外貌實在「... , https://udn.com/news/story/7315/7009939?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:53:54 , udn , 終於出現！好市多這咖啡「冬季自動消失」 網狂囤貨：超方便 , https://udn.com/news/story/120915/7009914?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:54:04 , udn , 每天早上都習慣來一杯咖啡嗎？日前有網友在好市多分享「雀巢冰萃咖啡」上架，並指出這款濾袋式沖泡咖啡，冷熱皆宜，還發現「冬天就是會自動消失在好市多」，對此許多網友也紛紛大推，不過也有人表示味道太淡像「有味道的水」。 , https://udn.com/news/story/120915/7009914?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:54:24 , udn , 疫情後日本友誼市現身古都馬 跑者：是開心的體驗 , https://udn.com/news/story/7327/7009944?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:54:35 , udn , 台南古都半程馬拉松今登場，因疫情睽違3年，也盼來日本的選手，包括日本山形市、滋賀縣與京都市共8名跑者，今早齊聚一堂體驗以... , https://udn.com/news/story/7327/7009944?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:54:55 , udn , 鐵人三項愛河沿線比賽 警勸8旬翁勿過街...他一衝出事了 , https://udn.com/news/story/7320/7009945?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:55:06 , udn , 「2023維士比盃愛河國際鐵人三項競賽」，今在愛河沿線起跑，吸引國內外逾500好手參賽；80歲姜姓老翁在愛河邊運動完，站... , https://udn.com/news/story/7320/7009945?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:56:43 , udn , 砸82萬辦婚禮！賓客答應後「一半以上都放鳥」 新人崩潰哭了 , https://udn.com/news/story/6813/7009929?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:56:53 , udn , 結婚可說是人生大事，許多人都會花大錢舉辦婚禮宴客，希望可以留下快樂的回憶。不過，美國一對新人砸了2.7萬美元（約新台幣82.4萬元）宴客，原本有88人答應出席，結果最後只來了不到40人，空盪盪的現場也讓這對新人非常失望。 , https://udn.com/news/story/6813/7009929?from=udn-ch1_breaknews-1-0-news
2023-03-05 10:59:52 , udn , 長榮航太維修人才養成 從菜鳥到獨當一面要8年 , https://udn.com/news/story/7241/7009934?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:00:02 , udn , 各國防疫鬆綁帶動跨境旅遊復甦，也重啟飛機維修需求。全球前10大飛機維修公司長榮航太3月中旬將掛牌上市，設有與波音相同模擬... , https://udn.com/news/story/7241/7009934?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:00:22 , udn , 高市非農業用地全面禁用除草劑 掃墓勿用藥以免受罰 , https://udn.com/news/story/7327/7009950?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:00:33 , udn , 清明節快到，許多民眾掃墓時會順便將墓邊的雜草稍作整理，高雄市環保局提醒，「高雄市除草劑管理自治條例」已經實施，除了農牧用... , https://udn.com/news/story/7327/7009950?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:00:53 , udn , 台中首座可吃烤鴨、呷燒肉停車場 如今全聯也來了！ , https://udn.com/news/story/7325/7009949?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:01:04 , udn , 台中市停車場設賣場可買菜、吃烤鴨、呷燒肉。台中市政府交通局與民間企業攜手斥資8.3億元，打造逢甲平面停車場轉變為地下2層... , https://udn.com/news/story/7325/7009949?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:01:24 , udn , 陳美雲驟逝 文化部長史哲：老師一生為台灣歌仔戲打拚 , https://udn.com/news/story/6656/7009948?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:01:34 , udn , 歌仔戲大師陳美雲驚傳因滑倒意外驟逝，享壽72歲。文化部長史哲在「陳美雲歌劇團」臉書粉專留言表示，不捨與懷念，感謝陳美雲老... , https://udn.com/news/story/6656/7009948?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:05:54 , udn , 內科塞車擴大路肩無共識 網突破盲腸：「一人汽車」太多 , https://udn.com/news/story/7323/7009960?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:06:04 , udn , 內湖塞車問題，北市府上周五向交通部開會，希望開放內湖至汐止國道高架路段下班尖峰行駛路肩，不過雙方未達共識。北市議員李明賢... , https://udn.com/news/story/7323/7009960?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:06:24 , udn , 女子掉入網路愛情交友陷阱 猶豫買點數收到恐嚇照 , https://udn.com/news/story/7320/7009961?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:06:35 , udn , 26歲梁姓女子網路交友認識自稱「旭旭」男網友，他還說自己是名男模，以公司經理要求為由，要她到超商購買2萬5千元遊戲點後才... , https://udn.com/news/story/7320/7009961?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:06:55 , udn , NBA／灰熊麻煩不斷 布魯克斯遭禁賽、克拉克提前報銷 , https://udn.com/news/story/7002/7009935?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:07:06 , udn , 在當家球星莫蘭特（Ja Morant）惹出「亮槍」麻煩將面臨禁賽甚至更重處分之際，灰熊其他球員也面臨各種狀況，勢必影響團隊戰力和季後賽之路。

灰熊明天對上快艇隊不只少了莫蘭特，布魯克斯（Dill , https://udn.com/news/story/7002/7009935?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:08:51 , udn , 儲備幹部最快2年升主管 國泰金控台大校徵開放6200名職缺 , https://udn.com/news/story/7239/7009965?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:09:02 , udn , 國泰金控今年首場校園實體徵才以「國泰N世代，N種未來我敢Try」為主題，釋出6,200名職缺。五大職系包括儲備幹部、數位... , https://udn.com/news/story/7239/7009965?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:14:52 , udn , 台南喪偶男追女 狂打電話傳簡訊近百通吃官司 , https://udn.com/news/story/7321/7009977?from=udn-ch1_breaknews-1-0-news
2023-03-05 11:15:03 , udn , 喪偶李姓男保全為了追求女被害人，竟在71天內撥打電話或傳送訊息給她所持行動電話94次，涉嫌干擾她，使她心生畏怖，影響日常... , https://udn.com/news/story/7321/7009977?from=udn-ch1_breaknews-1-0-news
