2023-03-29 00:11:30 , udn , 開箱百里侯／周春米首次參選就當上縣長 背後的男人是關鍵 , https://udn.com/news/story/6656/7063184?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:44:59 , udn , 台灣2025年將邁入超高齡社會 趁早規畫高齡長照保障 , https://udn.com/news/story/7239/7063513?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:45:09 , udn , 台灣在2025年就要邁入超高齡社會了，屆時每5人中就有1人是65歲以上的老年人。 , https://udn.com/news/story/7239/7063513?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:45:30 , udn , 普發現金防詐 南警去教條推POPO鴿手繪宣導 , https://udn.com/news/story/7320/7063510?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:45:40 , udn , 財政部普發現金6000元在即，詐騙集團蠢蠢欲動，台南市政府警察局擺脫傳統教條呆板宣導，以警察繪師POPO鴿的手繪宣導海報... , https://udn.com/news/story/7320/7063510?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:46:01 , udn , 影／與人爭執亮槍 基警制伏 在他家又搜出2把槍和子彈 , https://udn.com/news/story/7315/7063511?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:46:11 , udn , 基隆市王姓男子昨晚與人發生爭執，涉嫌亮槍威嚇對方。警方獲報到場，將他壓制在地，隨後到他的家中搜索，又查獲2把改造手槍和1... , https://udn.com/news/story/7315/7063511?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:46:32 , udn , 台股早盤漲逾百點 台積電上漲8元 , https://udn.com/news/story/7251/7063505?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:46:42 , udn , 台股今(29)日開盤上漲64.8點，開盤指數15,766.29點，早盤一度漲逾百點至15,807.25點；台積電（233... , https://udn.com/news/story/7251/7063505?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:50:59 , udn , 涉沙鹿豪宅違建？顏寬恒夫妻遭檢調搜索 今1000萬、500萬交保 , https://udn.com/news/story/7321/7063522?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:51:10 , udn , 顏寬恒去年參加台中第二選區立委補選，扯出沙鹿豪宅違建案，上周顏爭取黨內提名參選，再戰立委，但沒想到檢調昨天帶回顏寬恒、陳... , https://udn.com/news/story/7321/7063522?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:51:30 , udn , 00878別無腦定期定額存股了…會侵蝕收益！ 專家估算：配息恐降30％ , https://udn.com/news/story/123006/7063481?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:51:41 , udn , 00878受益人數已接近百萬，而一般投資小白最容易發生的誤區是「以往昔的配息來預估未來的配息」。在00878當期的30檔成份股中，筆者持有11檔，所以對00878的感受性也是強烈的。00878成份股正陸續公告今年度配息，我們來陪投資朋友一起剖析00878未來配息可能的方向。 , https://udn.com/news/story/123006/7063481?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:52:01 , udn , 悲劇了！清明節掃墓車「倒退嚕」撞墳墓 結局超展開 , https://udn.com/news/story/6812/7063470?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:52:12 , udn , 清明節掃墓都要注意安全！網上瘋傳影片，一輛私家車在狹窄上坡路段倒退時，疑不慎踩油門過猛，竟然向後直衝下坡，壓在下方一墳墓上，車尾更因撞到墓碑對導致凹陷，但是墓碑似乎毫髮無損，令網友嘖嘖稱奇，笑稱「閻王會開罰單給他的」、「可憐，得和陽間陰間兩邊賠個不是」、「完了，晚上會有人半夜敲門，來找你！」。 , https://udn.com/news/story/6812/7063470?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:54:00 , udn , 櫃買新增綠能環保、數位雲端等四大產業類別 7月3日起實施 , https://udn.com/news/story/7254/7063527?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:54:10 , udn , 為配合政府產業政策並與國際接軌及使具特色的上櫃公司發揮群聚效應，櫃買中心將新增綠能環保、數位雲端、運動休閒及居家生活等四... , https://udn.com/news/story/7254/7063527?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:54:30 , udn , 通膨時代還能65歲退休擁3千萬？ 專家：每月1萬多…40年可達成！ , https://udn.com/news/story/121591/7063439?from=udn-ch1_breaknews-1-0-news
2023-03-29 09:54:41 , udn , 我時常在提醒，計算任何未來金額的時候，千萬不要忽略了通貨膨脹。3000萬這金額看起來很高，但考慮平均3％的通貨膨脹後，20年後的3000萬價值（購買力）約等於目前的1661萬，40年後的價值約等於目前的920萬，如果你的退休金目標是3000萬，換算下來，你還會覺得很多嗎？ , https://udn.com/news/story/121591/7063439?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:01:08 , udn , 友華與昂瑞生技合作 獲晚期卵巢癌新藥台灣獨家代理權 , https://udn.com/news/story/7241/7063484?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:01:18 , udn , 友華（4120）今（29）日宣布，與深圳海普瑞藥業集團子公司昂瑞生物醫藥技術公司合作，取得該公司晚期卵巢癌免疫療法候選藥... , https://udn.com/news/story/7241/7063484?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:03:00 , udn , 下背痛又舉步維艱！查出問題不在脊椎 是髖關節退化 , https://udn.com/news/story/7266/7063554?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:03:10 , udn , 一名60歲女性因下背痛及左臀疼痛導致舉步維艱，起初診斷為是脊椎退化狹窄造成，但經過一年多的復健仍未改善。後來換了醫師進一... , https://udn.com/news/story/7266/7063554?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:03:31 , udn , 經典賽／谷鱒對決起源大谷那通電話 天使總管：想再看10次 , https://udn.com/news/story/10785/7063552?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:03:41 , udn , 今年世界棒球經典賽，大谷翔平在冠軍戰後援登板再見三振掉「鱒魚」楚奧特（Mike Trout），這個夢幻劇碼是大谷主動讓它... , https://udn.com/news/story/10785/7063552?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:04:02 , udn , 再生醫療法遭批「自費當白老鼠」 薛瑞元：很大的誤會 , https://udn.com/news/story/7266/7063546?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:04:12 , udn , 立法院衛環委員會今審查再生醫療雙法草案，台灣受試者保護協會、台灣女人連線、台灣社會心理復健協會、台灣勞工陣線、吳榮達律師... , https://udn.com/news/story/7266/7063546?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:04:33 , udn , 政府發6000元 杏一送逾6000元 , https://udn.com/news/story/123271/7063547?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:04:43 , udn , 政府普發全民6000元現金，醫療通路龍頭杏一（4175）已率先響應並祭出回饋，只要在杏一儲值6000元以上，即可獲得超過... , https://udn.com/news/story/123271/7063547?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:05:04 , udn , 春假來高雄聽演唱會 商圈夜市優惠券連12天發送 , https://udn.com/news/story/7327/7063549?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:05:14 , udn , 連假前夕，高雄幾場大型演唱會率先開唱，今（29日）起五月天、阿妹、大港開唱等大型演唱會將在高雄接力登場，4月1日連假首日... , https://udn.com/news/story/7327/7063549?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:05:35 , udn , 中國操弄加拿大選舉？以「紅色媒體」滲透華語社群 , https://udn.com/news/story/6809/7063544?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:05:45 , udn , 加拿大國安情報局外洩的機密報告，直指中國在2019年、2021年兩度干預加拿大的大選，此事引發加拿大媒體與政界沸沸揚揚的討論與抨擊，而加拿大華語社群在當中更是出現兩極的不同意見，無論是加拿大社會的多元價值、或是民主社會的制度，都在此次中國影響力被揭露之下，嚴重受到挑戰。 , https://udn.com/news/story/6809/7063544?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:06:01 , udn , 陸大力度引外資 首次舉辦「投資中國年」活動啟動 , https://udn.com/news/story/7333/7063558?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:06:12 , udn , 更大力度吸引和利用外資是當前大陸重點經濟工作之一。由大陸商務部首次舉辦的「投資中國年」系列招商引資活動啟動儀式28日在廣... , https://udn.com/news/story/7333/7063558?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:06:32 , udn , NBA／西蒙斯確定本季報銷 籃網主帥：他能完全康復 , https://udn.com/news/story/7002/7063543?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:06:43 , udn , 先前傳出西蒙斯（Ben Simmons）本季將提前關機，如今籃網主帥馮恩（Jacque Vaughn）證實這項消息，他將處理背部神經傷勢，無需動手術。

馮恩在球隊訓練結束後宣布西蒙斯將缺席本季剩 , https://udn.com/news/story/7002/7063543?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:08:38 , udn , 富邦期貨：預期台股維持上有壓、下有撐格局機率較高 , https://udn.com/news/story/7251/7063516?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:08:48 , udn , 美國參眾兩院就矽谷銀行 (SVB) 和 Signature Bank 倒閉舉行首場聽證會，聯準會金融監管副主席巴爾透露，... , https://udn.com/news/story/7251/7063516?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:08:59 , udn , 美：應加緊軍事部署 接下來5年決定美中關係的未來 , https://udn.com/news/story/6811/7063560?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:09:10 , udn , 美國參謀首長聯席會議主席密利（Mark Milley）表示，美軍應加緊在西太平洋的部署，接下來五年將決定美中關係的未來；... , https://udn.com/news/story/6811/7063560?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:11:07 , udn , Lululemon盤後狂漲13% 富裕消費者支撑業績 , https://udn.com/news/story/6811/7063524?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:11:18 , udn , 服裝零售商Lululemon Athletica周二盤後交易飆漲13%。該公司上季獲利和本年度業績展望均優於預期。儘管該... , https://udn.com/news/story/6811/7063524?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:11:59 , udn , 部分負擔7月上路醫學中心看診逾千 薛瑞元：不鼓勵直衝醫學中心 , https://udn.com/news/story/7266/7063563?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:12:09 , udn , 健保部分負擔新制訂於七月正式上路，衛福部部長薛瑞元表示，尚未定案是七月哪一天上路。未來健保部分負擔上路，民眾赴醫學中心急... , https://udn.com/news/story/7266/7063563?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:12:30 , udn , 歐洲最大彈藥廠為烏克蘭軍需擴建！竟因「TikTok占用電力」受阻 , https://udn.com/news/story/6809/7063561?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:12:40 , udn , 歐洲最大彈藥製造商之一「北歐彈藥公司」（Nammo）近期為因應烏克蘭戰爭造成的彈藥需求選擇進行擴建計畫，沒想到當地的電力... , https://udn.com/news/story/6809/7063561?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:14:59 , udn , 癡情醉漢半夜爬入殯儀館冰櫃緊抱女遺體！真相很傻眼 , https://udn.com/news/story/120910/7063536?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:15:10 , udn , 生離死別是人生必經大事，台北一名具30年經驗的火葬場前技工早已看透人生百態，最近分享其光怪陸離工作經驗，指曾遇過一名醉漢不理會三更半夜，要求職員打開遺體冷凍櫃，甫開櫃後即爬入緊抱女遺體，嚇到眾人目瞪口呆。正當眾人以為他對亡妻念念不忘，事後經打聽才得知，當時躺在冷凍櫃的女遺體原來是醉漢的「小三」。 , https://udn.com/news/story/120910/7063536?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:15:30 , udn , 總統出訪友邦前夕 國防部偵獲共機11架次侵擾西南空域 , https://udn.com/news/story/10930/7063570?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:15:40 , udn , 蔡英文總統出訪友邦前夕，中共戰機持續侵擾我海空域，國防部今天表示，昨天上午6時至今天上午6時，偵獲共機16架次，其中進入... , https://udn.com/news/story/10930/7063570?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:16:01 , udn , 顏寬恒遭檢方漏夜偵訊1000萬交保 顏團隊：稍晚回應 , https://udn.com/news/story/7321/7063568?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:16:11 , udn , 前立委顏寬恒去年參選中二補選失利，當時衍生沙鹿豪宅違建爭議，顏拋售豪宅，平息風波；上周顏寬恒登記參選立委，昨台中檢調大動... , https://udn.com/news/story/7321/7063568?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:16:32 , udn , 法人看好EPS 45元 保瑞突破浩鼎障礙 早盤衝至770元 , https://udn.com/news/story/7251/7063564?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:16:42 , udn , 保瑞（6472）受惠胃食道逆流藥品外銷美國市場營看好，法人估計今年全年每股稅後純益（EPS）上看45元。受到利多消息激勵... , https://udn.com/news/story/7251/7063564?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:21:00 , udn , 屍體會說話 家衛所今邀法醫解剖採檢分析東非狒狒 , https://udn.com/news/story/7266/7063581?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:21:11 , udn , 桃園脫逃狒狒死亡，預計今天在農委會家衛所進行解剖，據了解，除了病理醫師參與外，也邀請人類法醫參與釐清死因，除了進行檢驗以... , https://udn.com/news/story/7266/7063581?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:21:31 , udn , 清明連假交通管制 新店警籲用路人配合多利用接駁車 , https://udn.com/news/story/7320/7063582?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:21:41 , udn , 今年清明節連假從4月1日至5日共計5天，預計湧現大量掃墓及旅遊車潮，新店警方屆時將在示範公墓周邊重要道路實施交通管制措施... , https://udn.com/news/story/7320/7063582?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:22:02 , udn , 嘉義警匪追逐跳3米深大排水溝 拒補犯嫌卡陷泥沼 , https://udn.com/news/story/7320/7063583?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:22:12 , udn , 嘉義縣民雄警分局民興派出所警方，今天早上7點多進行拘提因案判刑未到案的45歲林男，追補到牛稠山涵洞旁，林嫌見員警巡邏車，... , https://udn.com/news/story/7320/7063583?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:22:33 , udn , 台中商圈竊案偵破 餐廳女老闆送「干蝦」到派出所 , https://udn.com/news/story/7320/7063584?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:22:43 , udn , 台中市佛羅倫斯義法料理餐廳去年底店內零用金遭竊，轄區烏日警分局犁份派出所據報，日前逮捕竊賊。餐廳老闆娘張薇琪為感謝員警辦... , https://udn.com/news/story/7320/7063584?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:23:04 , udn , 科技業做一年，健檢滿江紅正常嗎？」引發熱烈討論 , https://udn.com/news/story/7241/7063574?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:23:14 , udn , 台灣科技資訊業幾乎與高薪資待遇畫上等號，但超高的薪資背後，「高工時」、「常態加班」也成為撕不去的標籤。近期PTT Tec... , https://udn.com/news/story/7241/7063574?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:23:48 , udn , 北市國中便服日穿短遭罵下半身失蹤 學校主任還酸這句 , https://udn.com/news/story/6885/7063594?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:23:59 , udn , 台灣青年民主協會在臉書指出，台北市大同區某國中開放學生在便服日穿著自己喜歡的衣服上學，日前卻把國一、二學生召集到禮堂，體... , https://udn.com/news/story/6885/7063594?from=udn-ch1_breaknews-1-0-news
2023-03-29 10:24:19 , udn , MLB／大谷還沒簽延長合約？天使總管：我們愛翔平 , https://udn.com/news/story/6999/7063590?from=udn-ch1_breaknews-1-0-news
