2023-04-27 00:03:01 , udn , 烏克蘭任命前戰略產業部長為新任駐中大使 , https://udn.com/news/story/122663/7125747?from=udn-ch1_breaknews-1-0-news
2023-04-27 08:59:51 , udn , 4/27【早晨財經速解讀】FDIC考慮退場 第一共和銀行暴跌 台積電500元天花板?股價貴?巴菲特仍持大量現金 , https://udn.com/news/story/7251/7126167?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:00:02 , udn , 美國股市周三收盤下跌，微軟在內大型科技公司財報雖支撐大盤信心，但標普500指數和道瓊工業指數仍受美國經濟疑慮和銀行股拖累而下跌。 , https://udn.com/news/story/7251/7126167?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:03:03 , udn , 徐巧芯勝選效應 藍營嘉義市立委提名將上演初選內戰 , https://udn.com/news/story/6656/7126179?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:03:13 , udn , 下屆嘉義市立委選舉，民進黨立委王美惠初選勝出拚連任；國民黨人選未定，市黨部主委蔡明顯最近與議會黨團7位議員協調不成，議員... , https://udn.com/news/story/6656/7126179?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:06:00 , udn , 台積電：2奈米2025年量產 強化版3奈米明年量產 , https://udn.com/news/story/7240/7126172?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:06:11 , udn , 台積電於美國時間26日舉辦北美技術論壇，宣布2奈米製程在良率和元件效能進展良好，將如期於2025年量產，並推出新3奈米技... , https://udn.com/news/story/7240/7126172?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:09:02 , udn , 影／保育鳥左腳掌斷掉如生命鬥士 環頸雉「阿勇」感動鳥友 , https://udn.com/news/story/7470/7126183?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:09:12 , udn , 嘉義科學園區預定地台糖太保農場，通過環評，6月公共工程動工，預定地蔗園有列入二級保育類的環頸雉族群棲息活動，生態觀察家暨... , https://udn.com/news/story/7470/7126183?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:09:33 , udn , 北高雄三區配合管遷28日起停水23小時 近萬戶受影響 , https://udn.com/news/story/7327/7126182?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:09:43 , udn , 台水公司第七區管理處大崗山給水廠辦理「「岡山區頂潭路管線改遷工程」，北高雄岡山、彌陀、梓官等多處地區28日將停水23小時... , https://udn.com/news/story/7327/7126182?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:10:04 , udn , 紐時：富察遭中國指控危害國安 台灣出版界憂心 , https://udn.com/news/story/7331/7126114?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:10:14 , udn , 紐約時報報導，台灣八旗文化總編輯富察（本名李延賀）在中國失聯後被控涉嫌危害國安，台灣憂心忡忡，認為北京此舉是對台灣充滿生... , https://udn.com/news/story/7331/7126114?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:12:01 , udn , 美國貝恩公司上海辦事處 遭公安突擊搜索 , https://udn.com/news/story/7331/7126185?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:12:12 , udn , 英國《金融時報》報導，美國知名諮詢顧問公司貝恩公司（Bain & Company）上海辦事處兩周前遭公安突擊登門檢查。報... , https://udn.com/news/story/7331/7126185?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:15:12 , udn , 出庭詳述案發過程！女專欄作家：川普在更衣室內強暴了我 , https://udn.com/news/story/6813/7126191?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:15:22 , udn , 79歲的前時尚雜誌ELLE專欄作家卡洛爾（E. Jean Carroll）26日向紐約陪審團表示美國前總統川普（Dona... , https://udn.com/news/story/6813/7126191?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:21:11 , udn , 將進入梅雨季 賈新興：5月6日鋒面接近 台南以北雷雨 , https://udn.com/news/story/7266/7126201?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:21:22 , udn , 台灣整合防災工程技術顧問公司總監賈新興今天在臉書指出，明天至周六午後北部及中南部山區有零星短暫陣雨，周六晚上至周日受微弱... , https://udn.com/news/story/7266/7126201?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:21:42 , udn , 林恩平報壞消息！大立光毛利率跌破五成 iPhone 15救得了它？ , https://udn.com/news/story/7240/7126203?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:21:53 , udn , 出貨狀況差，連6月能見度都還看不到，林恩平在法說會上坦承，高階手機需求疲軟，大立光績效節節下滑。但iPhone 15旗艦機將搭載「潛望式鏡頭」，大立光將獨家供應，它能靠蘋果再攀高峰嗎？ , https://udn.com/news/story/7240/7126203?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:22:13 , udn , 拆屋不如好好保存 作家小野：台北還是大有可為 愈舊的事物愈值錢 , https://udn.com/news/story/7266/7126200?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:22:24 , udn , 從出生到求學、工作、生活，全都沒離開過台北，作家小野的記憶裡，台北有很長一段時間「又髒又臭又醜」，對這個城市從不喜歡到喜歡，他為什麼認為台北愈舊、才愈值錢？ , https://udn.com/news/story/7266/7126200?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:25:12 , udn , 三星電子看好晶片需求回升 維持記憶晶片資本支出 , https://udn.com/news/story/6811/7126202?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:25:22 , udn , 三星電子關鍵晶片事業上季出現虧損，可見全球景氣走下坡，大型科技公司也廣受影響。 , https://udn.com/news/story/6811/7126202?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:27:09 , udn , MicroLED噴發！智慧座艙、AI魚缸…4大透明面板新應用超吸睛 , https://udn.com/news/story/7238/7125350?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:27:20 , udn , 2023全球總體經濟環境不確定性高，國際科技大廠紛紛裁員、縮減資本支出，不過，面板新技術發展，卻是持續大步向前。談了多年的MicroLED，終於要在今年進入量產年，自駕車智慧座艙、汽車人臉辨識系統、高透明顯示系統、觀光導覽系統等四大新應用蓬勃發展，成為今年Touch Taiwan展中，最亮眼的存在。
Micro LED具有高亮度、高對比、廣色域、廣視角等優勢，可應用在透明、可彎曲的顯示螢幕上，不僅畫質表現更生動逼真，能應用的領域也愈來愈廣泛，市場普遍看好Micro LED成為次世代顯示器先鋒。 , https://udn.com/news/story/7238/7125350?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:30:22 , udn , 去美元化！阿根廷宣布將以人民幣結算中國進口商品 , https://udn.com/news/story/7331/7126213?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:30:33 , udn , 愈來愈多國家加入「去美元化」行列。據大陸央視新聞報導，當地時間4月26日，阿根廷經濟部長馬薩召開記者會，宣布阿根廷將停止... , https://udn.com/news/story/7331/7126213?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:30:53 , udn , 勞退金也屬遺產的一部分！ 律師：除了「拋棄繼承」外皆可請領 , https://udn.com/news/story/121591/7126192?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:31:04 , udn , 新制退休金屬於勞工為了照顧自己退休後的生活，而預先準備的「個人財產」，即便在勞工人生畢業前沒有領取或支取，也仍然屬於遺產的部分，因此，當爸爸去世後，王先生也必須將父親的退休金算入遺產內進行申請，來支付相應的遺產稅。 , https://udn.com/news/story/121591/7126192?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:33:22 , udn , 她砸6000萬買下山邊雙豪宅 不到一年竟全解體滾下山坡 , https://udn.com/news/story/6810/7126198?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:33:32 , udn , 美國發生罕見塌屋意外，猶他州兩棟價值200萬美元（約1570萬港元）豪宅，早前出現嚴重崩塌意外，整棟房子瞬間解體墜落山崖，女屋主眼見家園盡毀，十分悲傷，因她與家人搬進來不到1年就被強制撤離，沒料到房子會在眼前消失。 , https://udn.com/news/story/6810/7126198?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:36:23 , udn , 白宮：歡迎習近平與澤倫斯基對話 , https://udn.com/news/story/6809/7126216?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:36:33 , udn , 白宮國安會戰略溝通協調官柯比（John Kirby）4月26日表示，雖然美國事先不知，仍樂見中國大陸國家主席習近平與烏克... , https://udn.com/news/story/6809/7126216?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:38:03 , udn , 年輕採梅女工遭毒蛇咬傷救命！醫囑拋開錯誤觀念 , https://udn.com/news/story/7320/7124228?from=udn-catehotnews_ch2
2023-04-27 09:42:22 , udn , 台積電開盤小跌0.24點 大盤開15,374點 台積電開盤價491元 , https://udn.com/news/story/7251/7126228?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:42:33 , udn , 台股今（27）日開盤小跌0.24點，開盤指數15,374.39點。台積電（2330）開盤價491元。投顧法人表示，台股短... , https://udn.com/news/story/7251/7126228?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:42:53 , udn , 聯寶董座靠磨功第一張星國大單到手 併佑驊補億元營收 , https://udn.com/news/story/7240/7126226?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:43:04 , udn , 磁性元件廠商聯寶電子（6821）創立35年，是科技業中少數女性創業案例，董事長譚明珠透露創業第一年的第一張大訂單，是靠她... , https://udn.com/news/story/7240/7126226?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:43:58 , udn , 星宇航空宣布與阿拉斯加航空攜手合作 強化北美網絡優勢 , https://udn.com/news/story/7241/7126190?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:44:08 , udn , 星宇航空（2646）於台北時間昨(26)日正式啟航台北—洛杉磯航線，在航班抵達洛杉磯機場後，特別於Flight Path... , https://udn.com/news/story/7241/7126190?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:48:23 , udn , 基隆男欠繳28萬 執行署查封中和路房產 底價341萬首拍 , https://udn.com/news/story/7321/7126234?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:48:33 , udn , 法務部執行署宜蘭分署基隆行政執行官辦公室5月1日將舉辦不動產拍賣會，物件有基隆市中山區及仁愛區、新北市雙溪、瑞芳、金山多... , https://udn.com/news/story/7321/7126234?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:48:54 , udn , ASML執行長：中國自行發展半導體設備「合乎邏輯」 , https://udn.com/news/story/6811/7126232?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:49:04 , udn , 荷蘭半導體設備供應商艾司摩爾（ASML）執行長溫彼得（Peter Wennink）26日表示，中國大陸在受到限制，無法採... , https://udn.com/news/story/6811/7126232?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:51:23 , udn , 高雄大寮山火照亮夜空燒4小時 76勇消冒險漏夜撲滅 , https://udn.com/news/story/7320/7126238?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:51:33 , udn , 高雄大寮區和小港區交界處的鳳梨山，昨晚8時許，發生坡地樹林雜草突然起火，火光照亮夜空，消防局出動35車、76人前往灌救，... , https://udn.com/news/story/7320/7126238?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:51:54 , udn , 台中LaLaport北館今起試營運 警方：違停加速開單拖吊 , https://udn.com/news/story/7320/7126237?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:52:05 , udn , 台中東區三井LaLaport今年初南館開幕時，一度吸引大量人潮釀周邊違停亂象，既南館後今天北館也將開始試營運，加上周末就... , https://udn.com/news/story/7320/7126237?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:52:56 , udn , 富邦期貨：若賣壓持續的話 將再回測年線支撐 , https://udn.com/news/story/7251/7126233?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:53:07 , udn , 聯邦存款保險公司(FDIC)傳出考慮下調對第一共和銀行的評分，此舉可能限制該銀行使用聯準會貼現窗口和3月推出的緊急貸款工... , https://udn.com/news/story/7251/7126233?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:57:23 , udn , 超毛的！老公深夜獨自坐客廳 監視器突傳女聲「哈囉、掰掰」 , https://udn.com/news/story/120911/7126177?from=udn-ch1_breaknews-1-0-news
2023-04-27 09:57:33 , udn , 不少人為了掌握家裡狀況，會裝設監視器來查看，但有一名女網友卻透露日前深夜老公一個人獨自坐在客廳滑手機，家中監視器卻傳來女生聲音，老公叫醒當時正在睡覺的她並且告知此事，女網友聽了毛骨悚然，多數鄉民都直指這是被駭客入侵。 , https://udn.com/news/story/120911/7126177?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:03:25 , udn , 雙方持續槓上！迪士尼怒控佛州州長實施「政府報復行動」 , https://udn.com/news/story/6813/7126256?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:03:36 , udn , 迪斯尼主題樂園在訴訟中指控共和黨人、佛羅里達州州長德桑提斯（Ron DeSantis）組織了一場「政府報復行動」。 , https://udn.com/news/story/6813/7126256?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:06:23 , udn , 影／台中車路口要左轉 竟慘遭對向車「正面對撞」毀車頭 , https://udn.com/news/story/7320/7126271?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:06:34 , udn , 台中市許姓男子昨下午開車經過北區路口疑似未注意，竟以「正面對撞」角度直接撞上對向打算左轉的小客車，造成車上許姓夫妻驚嚇胸... , https://udn.com/news/story/7320/7126271?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:06:34 , udn , 出庭詳述案發過程！女專欄作家：川普在百貨公司內強暴了我 , https://udn.com/news/story/6813/7126191?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:06:54 , udn , NBA／尼克傷藍道照晉級 4比1淘汰騎士 , https://udn.com/news/story/7002/7126267?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:07:05 , udn , 第二節就傷了球星藍道（Julius Randle），不影響尼克隊晉級旅程，今天在布朗森（Jalen Brunson）、巴... , https://udn.com/news/story/7002/7126267?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:07:25 , udn , MLB／球就在眼前竟然「消失」 洋基1A捕手奉送兩分 , https://udn.com/news/story/6999/7126268?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:07:36 , udn , 小聯盟高階1A比賽昨天出現罕見鏡頭，小白球就像消失一樣，讓洋基隊捕手高梅茲（Antonio Gomez）怎麼找就是找不到... , https://udn.com/news/story/6999/7126268?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:07:56 , udn , 國1北上357.9K楠梓路段追撞事故 回堵5公里 , https://udn.com/news/story/7320/7126262?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:08:07 , udn , 國道1號北上357.9公里處楠梓路段，上午8時55分發生2輛自小客車追撞事故，一度占用內側車道，事故現場已於上午9時7分... , https://udn.com/news/story/7320/7126262?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:08:28 , udn , 美國經濟未爆彈：拜登挑戰連任，但銀行危機怎解？ , https://udn.com/news/story/6809/7126258?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:08:38 , udn , 「經濟困鬥的陰影，再次挑戰尋求連任的拜登。」4月25日拜登宣布角逐連任美國總統，然而目前的拜登政府依然如2022年期中選舉之時面臨經濟困鬥，3月矽谷銀行（SVB）倒閉後的連鎖效應、到如今第一信貸銀行的危機未解，都形同在本就受高通膨所苦的美國經濟雪上加霜，加劇市場不安。另外美國政府也即將在2023年夏季面臨債務違約的風險，提高債務上限迫在眉睫，然而民主黨與共和黨在國會再因是否因應削減公共開支，陷入討論僵局，種種經濟問題再次挑戰著尋求連任的拜登政府。 , https://udn.com/news/story/6809/7126258?from=udn-ch1_breaknews-1-0-news
2023-04-27 10:08:59 , udn , 便宜未必好賣 智慧手機第1季在大陸出貨量全面下降 , https://udn.com/news/story/6811/7126260?from=udn-ch1_breaknews-1-0-news
