2023-03-26 00:23:28 , udn , 初選暗樁之亂終結 藍剔除徐巧芯、費鴻泰之外4人資格 , https://udn.com/news/story/6656/7056865?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:07:34 , udn , 超強阿金水裡表演高難度「螺旋式下潛」！超速轉動狂鑽全網看傻 , https://udn.com/news/story/7470/7049392?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:07:44 , udn , 大陸社群平台微博近日流傳一段神奇的影片，內容是一隻黃金獵犬為了在水裡撿東西，使出難度超高的「螺旋式下潛」，甚至還可以自在變換角度與速度，無論是一般的狗爬式還是螺旋式都難不倒牠，完美體現「獵犬」超強行動力的模樣意外在網路上引發討論。 , https://udn.com/news/story/7470/7049392?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:09:00 , udn , 宏都拉斯宣布與台灣斷交 「不再有任何官方接觸」 , https://udn.com/news/story/123264/7057041?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:09:11 , udn , 宏都拉斯在當地時間廿五日宣布，將結束與台灣數十年的外交關係。宏國外交部在推特發文說，「宏都拉斯政府承認只有一個中國，中國... , https://udn.com/news/story/123264/7057041?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:09:31 , udn , 催票簡訊費鴻泰喊送考紀會 徐巧芯稱是肯定:沒惡意中傷 , https://udn.com/news/story/6656/7057039?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:09:42 , udn , 國民黨北市南松山信義選區立委初選，北市議員徐巧芯挑戰現任立委費鴻泰黨內互打愈演愈烈，因徐巧芯在催票簡訊直接寫「內閣不分區... , https://udn.com/news/story/6656/7057039?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:10:02 , udn , 影／路上兩捆百元鈔值萬元 警用一張斑駁紙條找到失主 , https://udn.com/news/story/7320/7057038?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:10:12 , udn , 台中市警方接獲市民在東區拾獲兩捆百元鈔，經清點後有1.2萬元，其中還有一張斑駁的單據，上面有簽名，警方利用單據姓名，與民... , https://udn.com/news/story/7320/7057038?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:15:00 , udn , 日本「1圓溫泉別墅」賣了！買主透露動機「價值無可取代」 , https://udn.com/news/story/6810/7054182?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:15:10 , udn , 日本人口大多集中在東京、大阪等都市，導致許多非繁華地區，普遍存有空屋遍布，找不到房客居住的狀況。日前更有媒體報導，有溫泉街的房子開價「1日圓」的價格販售，卻又因為後續的修繕等費用，結果還是乏人問津。直到最近，才傳出終於有人購買。 , https://udn.com/news/story/6810/7054182?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:15:30 , udn , 國際展能節法國舉行 台身障國手奪8金9銀3銅 , https://udn.com/news/story/6809/7056989?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:15:41 , udn , 第10屆國際展能節職業技能競賽25日在法國梅斯舉行頒獎典禮，參賽的28位台灣身心障礙國手獲得8金、9銀、3銅、1特別獎的... , https://udn.com/news/story/6809/7056989?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:16:01 , udn , MLB／歸隊後剩3場熱身賽…張育成：我會準備好 , https://udn.com/news/story/6999/7057042?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:16:12 , udn , 「國防部長」張育成返美與紅襪隊會合後，今天仍未出賽，接受大聯盟官網訪問時他坦言，因為簽證問題多少有點擔心，「沒剩多少比賽... , https://udn.com/news/story/6999/7057042?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:23:57 , udn , 建構現代化農產冷鏈體系 用好品質結合加工提高農民所得 , https://udn.com/news/story/7266/7056999?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:24:08 , udn , 冷鏈建設對臺灣農業發展為何重要？ , https://udn.com/news/story/7266/7056999?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:24:28 , udn , 前妻孕後性格丕變吵著離婚 男付三年贍養費驚覺「兒子不是我的」 , https://udn.com/news/story/7272/7054200?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:24:38 , udn , 日本近來發生一起家庭糾紛，一位男子和前妻離婚多年後，才發現當初前妻有劈腿嫌疑，連懷孕生下來的孩子都不是親生骨肉，於是決定上法庭，討回這幾年支付的贍養費用。 , https://udn.com/news/story/7272/7054200?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:24:59 , udn , 外長吳釗燮聲明 撤離宏都拉斯大使館並要其關駐台使館 , https://udn.com/news/story/123264/7057047?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:25:09 , udn , 外交部長吳釗燮今天上午說，宏都拉斯共和國政府和中華人民共和國政府正進行建交談判，經溝通無效，為維護國家主權與尊嚴，決定自... , https://udn.com/news/story/123264/7057047?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:25:30 , udn , 去年車禍發生與死傷數史上最高 3分之2縣市淪交通地獄 , https://udn.com/news/story/6656/7057045?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:25:40 , udn , 台灣民眾黨立委邱臣遠今天表示，民進黨政府二度執政以來，毫不重視改善道路交通安全，去年度死亡人數創下10年新高，去年車禍發... , https://udn.com/news/story/6656/7057045?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:26:01 , udn , 停完車只有一邊車門能開 在台日人驚異：格子太窄了！ , https://udn.com/news/story/120912/7054214?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:26:11 , udn , 台灣地狹人稠，很多時候開車出門，都會為了找停車位而感到苦惱。近來有位住在台灣的日本網友，就以漫畫的形式，分享台灣停車時，常會碰到讓人哭笑不得的事情。 , https://udn.com/news/story/120912/7054214?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:26:58 , udn , 美前國安顧問要台灣用俄國AK-47步槍 有如洋和尚亂念經 , https://udn.com/news/story/6656/7057031?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:27:09 , udn , 外來和尚真的更會唸經嗎？更多可能是妖僧胡亂下咒。台灣幾十年來使用美式武器裝備，美國的過氣政治人物卻像妖僧一樣，妖言惑眾，要台灣人學習使用俄製武器，當各國因為俄羅斯攻打烏克蘭，譴責俄國之際，俄國不是罪大惡極嗎？怎麼美國洋和尚還要台灣全民學習使用俄國武器呢？

胡言亂語的美國退休高官，我們的政府給了最高規格的待遇，總統親自贈勳，中華民國的國家名器頒給了一個看起來不太了解台灣的美國退休高官，這到底怎麼回事？ , https://udn.com/news/story/6656/7057031?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:27:29 , udn , 教授逃難潮／私校師難轉職跟招生績效有關？校長揭2關鍵因素 , https://udn.com/news/story/6928/7056490?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:27:39 , udn , 私校教師若感受到學校已搖搖欲墜，大多會選擇「跳船逃生」。一名從私立科大「逃」到國立專科的教授直言，學校雖然還沒倒，但年終獎金都沒了，很多同事都選擇離開，公校較無招生壓力，能被挖角過去更是夢寐以求；但有校長分析，兩個關鍵因素造成私校老師轉職困難。

從南部私立科大「逃命」到國立專科學校的Jack（化名）回顧一年前跳槽的經歷，他說，在原本的學校最後2年間都沒有領到年終獎金，感受學校經營岌岌可危、於是積極開始丟履歷，今年總算在新任職的學校又領到年終了... , https://udn.com/news/story/6928/7056490?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:29:57 , udn , 升息不止首購族縮手 行庫估青安承作短期難再大爆發 , https://udn.com/news/story/7239/7057058?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:30:08 , udn , 央行去年3月啟動升息循環，財政部旗下公股銀行主辦青安房貸，端出利率減升半碼優惠，為首購族減壓。據統計，去年5月至7月，撥... , https://udn.com/news/story/7239/7057058?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:30:28 , udn , 公股銀房貸利率最快4/1反映升息 首購地板價2.06% , https://udn.com/news/story/7239/7057048?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:30:39 , udn , 央行再升息半碼，牽動放款利率調高、房貸族首當其衝，各公股銀行調整依據不同，非政策性房貸利率調幅0.125個百分點左右，最... , https://udn.com/news/story/7239/7057048?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:32:57 , udn , 逾80年友邦情斷 宏都拉斯：已通知台解除外交關係 , https://udn.com/news/story/123264/7057057?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:33:07 , udn , 中美洲友邦宏都拉斯今天宣布將結束與台灣長達數十年的外交關係，尋求與正在中美洲逐步擴大足跡的中國建交。外交部今天上午9時3... , https://udn.com/news/story/123264/7057057?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:33:28 , udn , 任內斷交7國 吳釗燮：有任何政治責任不會迴避 , https://udn.com/news/story/6656/7057062?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:33:38 , udn , 外交部長吳釗燮今上午舉行記者會，正式宣布與宏都拉斯斷交。針對是否負起相關政治責任，吳釗燮表示，相信和他相處過的長官和同仁... , https://udn.com/news/story/6656/7057062?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:33:59 , udn , 綠指88槍擊王文宗為後援會長 國民黨：朱立倫不認識他 , https://udn.com/news/story/7315/7057061?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:34:09 , udn , 針對綠營民代指出所謂涉及台南學甲88槍槍擊案之落網主謀王文宗為國民黨樁腳、並擔任前總統馬英九及國民黨主席朱立倫競選總統時... , https://udn.com/news/story/7315/7057061?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:38:58 , udn , 雲林斗六貨櫃屋深夜惡火 男女一死一傷 , https://udn.com/news/story/7320/7057067?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:39:09 , udn , 雲林縣斗六市南仁路114號一間臨時貨櫃屋今天凌晨火警，消防隊獲報火速趕往救火，火勢不小，但約半小時撲滅，救火過程消防員救... , https://udn.com/news/story/7320/7057067?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:39:29 , udn , 札波羅熱核電廠情況仍不穩 IAEA署長將二度造訪 , https://udn.com/news/story/122663/7057037?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:39:39 , udn , 聯合國國際原子能總署（IAEA）署長葛羅西（Rafael Grossi）今天宣布，他將於下週前往烏克蘭造訪遭俄羅斯掌控的... , https://udn.com/news/story/122663/7057037?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:40:00 , udn , 台宏斷交 蕭旭岑：凸顯蔡英文總統無能 馬英九訪陸補破網 , https://udn.com/news/story/123264/7057066?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:40:10 , udn , 在前總統馬英九明天訪陸前夕，宏都拉斯今天宣布與我正式中斷外交關係。馬英九基金會執行長蕭旭岑表示，蔡英文政府執政7年，斷了... , https://udn.com/news/story/123264/7057066?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:50:57 , udn , 華南雲雨區東移 4縣市山區大雨特報 , https://udn.com/news/story/7266/7057079?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:51:07 , udn , 中央氣象局發布大雨特報，華南雲雨區東移，今天台中、南投、嘉義及花蓮山區有局部大雨發生的機率。 , https://udn.com/news/story/7266/7057079?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:51:28 , udn , 宏都拉斯交換生恐因斷交退學 校方：外交部補助生影響最大 , https://udn.com/news/story/6656/7057078?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:51:38 , udn , 台灣與宏都拉斯今天正式結束82年邦交情誼，而過去我長年和宏國進行醫療衛生、農業、教育等領域交流，而國內有不少宏國交換生，... , https://udn.com/news/story/6656/7057078?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:51:59 , udn , 南部集水區進帳少 專家：今天雨勢趨緩 周四再一波降雨 , https://udn.com/news/story/7266/7057074?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:52:09 , udn , 天氣風險公司天氣分析師柯聿寧說，昨天午後到今天清晨，從北部到高雄山區都有春雷出現，不過由於降雨系統移動速度快，量測到的短... , https://udn.com/news/story/7266/7057074?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:52:30 , udn , NBA／拓荒者戰績欲振乏力 傳里拉德將提前關機 , https://udn.com/news/story/7002/7057071?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:52:40 , udn , 在昨天對公牛的比賽中，拓荒者主力包括里拉德（Damian Lillard）、西蒙斯（Anfernee Simons）、葛蘭特（Jerami Grant）、諾基奇（Jusuf Nurkic）等都以傷勢為 , https://udn.com/news/story/7002/7057071?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:53:01 , udn , 不滿市場攤車卸貨擋道 男子竟亮槍威嚇 , https://udn.com/news/story/7315/7057073?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:53:11 , udn , 王姓男子凌晨開車經過南市永康兵仔市場，因攤車擋道，竟搖下車窗囂張亮槍威嚇，警方獲報鎖定其下落將他逮捕，起出改造玩具槍、底... , https://udn.com/news/story/7315/7057073?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:53:31 , udn , 證實宏國索要24億美金 吳釗燮：直接給錢像是賄賂 , https://udn.com/news/story/123264/7057072?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:53:42 , udn , 外交部長吳釗燮今正式宣布與宏都拉斯斷交。對於宏都拉斯方傳出曾向台灣索討鉅款，吳釗燮今在記者會中證實，宏都拉斯政府曾提出包... , https://udn.com/news/story/123264/7057072?from=udn-ch1_breaknews-1-0-news
2023-03-26 10:59:58 , udn , 宏都拉斯斷交 李彥秀：民進黨外交政策窮只剩過境美國？ , https://udn.com/news/story/123264/7057080?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:00:09 , udn , 宏都拉斯宣布結束與台灣數十年的外交關係。國民黨北市議員李彥秀今天在臉書嘆，經過十天努力，包括美國居中施壓，宏都拉斯最終還... , https://udn.com/news/story/123264/7057080?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:02:59 , udn , 台宏斷交前要24.5億美元援助 吳釗燮：感覺他們就是要錢 , https://udn.com/news/story/6656/7057099?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:03:09 , udn , 台灣與友邦宏都拉斯斷交成定局，不但宏都拉斯外交部稍早發出聲明，我國外交部也在今天上午9時30分舉行記者會，正式宣布因溝通... , https://udn.com/news/story/6656/7057099?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:03:30 , udn , 吳釗燮批中國大陸外交承諾華而不實各國不應上當 , https://udn.com/news/story/6656/7057100?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:03:40 , udn , 外交部長吳釗燮宣布與宏都拉斯斷交，提醒國際社會，中國大陸慣以華而不實承諾誘我邦交國轉向，遂行外交目的後多，未履行承諾，反... , https://udn.com/news/story/6656/7057100?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:04:01 , udn , 宣布與宏國終止外交關係 吳釗燮：有任何責任不會畏避 , https://udn.com/news/story/123264/7057094?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:04:11 , udn , 宏都拉斯於當地時間25日宣布結束與台灣外交關係，外交部長吳釗燮今天上午聲明，即日起終止與尼加拉瓜共和國的外交關係。關於他... , https://udn.com/news/story/123264/7057094?from=udn-ch1_breaknews-1-0-news
2023-03-26 11:09:00 , udn , 想逃？Toyz賣大麻求解境管返港法官不准 再延長禁令8個月 , https://udn.com/news/story/7315/7057106?from=udn-ch1_breaknews-1-0-news
