2023-05-04 00:27:43 , udn , 洩密給詐團首腦 派出所長涉貪汙收賄 檢方聲押禁見 , https://udn.com/news/story/7321/7140803?from=udn-ch1_breaknews-1-0-news
2023-05-04 08:59:06 , udn , 5/4【早晨財經速解讀】停止升息！鮑爾否認2023降息 今年仍有可能不衰退？ , https://udn.com/news/story/7251/7141028?from=udn-ch1_breaknews-1-0-news
2023-05-04 08:59:16 , udn , 美國股市周三收盤下跌，扭轉盤中漲勢，聯準會（Fed）暗示可能暫停升息，未能支持美股繼續上漲，反而對主席鮑爾對降息問題上仍不鬆口感到失望。 , https://udn.com/news/story/7251/7141028?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:03:33 , udn , 人夫外遇偷吃小孩同學的媽媽 他簽「愛家協議」而小三賠償金額曝光 , https://udn.com/news/story/7321/7141043?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:03:43 , udn , 一名已婚人夫和小孩同學的母親發生婚外情，不避嫌地趁等孩子放學時熱絡聊天，連其他家長都說「他們兩位感覺有聊不完的話」，戀情... , https://udn.com/news/story/7321/7141043?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:04:04 , udn , 美國又一家銀行搖搖欲墜 PacWest盤後大跌60% 考慮出售 , https://udn.com/news/story/6811/7141041?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:04:14 , udn , 美國銀行業身陷2008年以來最嚴重的風暴之中，在數家銀行倒閉後，地區銀行西太平洋銀行公司（PacWest）現又搖搖欲墜。... , https://udn.com/news/story/6811/7141041?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:06:32 , udn , 打詐淪口號！派出所長收賄100萬 幫詐團首腦查個資、洩辦案進度 , https://udn.com/news/story/7321/7141048?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:06:37 , udn , 美民主黨參議員起草新法案 涉對陸技術出口和台海問題 , https://udn.com/news/story/6813/7141030?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:06:42 , udn , 政府極力打詐，警界竟傳出老鼠屎，震驚全台的台版柬埔寨案，檢警溯源破解詐團首腦「藍道」杜承哲手機，清查金流，發現杜涉結交警... , https://udn.com/news/story/7321/7141048?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:06:48 , udn , 美國參議院民主黨籍議員表示，計劃起草一份跨黨派全面性的新法案，以加強美中經濟競爭並因應北京對台灣可能採取的侵略行動。 , https://udn.com/news/story/6813/7141030?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:15:32 , udn , 恐怖單親媽碎屍烹煮5歲兒還吃頭顱 稱想「永遠和他在一起」 , https://udn.com/news/story/6810/7141038?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:15:43 , udn , 虎毒尚且不吃子！埃及有1名單親媽媽竟將毫無防備的5歲兒子拖到浴室，殘忍殺害後割頭分屍，甚至將兒子頭顱煮熟後食用，行為令人髮指。她被捕後表示自己受精神疾病影響，神志不清才犯案，至於吃下兒子部分遺體是為了「和他永遠在一起」。 , https://udn.com/news/story/6810/7141038?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:21:33 , udn , 亞特蘭大醫院槍案1死4傷！退役軍人就診 突發狂掏槍濫射 , https://udn.com/news/story/6811/7141060?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:21:44 , udn , 美國喬治亞州亞特蘭大3日發生槍擊案，一名槍手當天和母親一起前往醫院，卻突然情緒失控，掏槍濫射，造成1死4傷，警方歷經8小... , https://udn.com/news/story/6811/7141060?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:24:32 , udn , 夜貓子限定！ 明晚半影月食登場 台灣各地全程可見 , https://udn.com/news/story/7266/7141068?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:24:43 , udn , 5月5至6日有半影月食，中央氣象局官方臉書粉專「報天文 - 中央氣象局」表示，明天晚上至周六凌晨，台灣各地全程可見「半影... , https://udn.com/news/story/7266/7141068?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:27:34 , udn , 守護綠色港灣 台南前4個月稽查商港漁港汙染 37船次均無超標 , https://udn.com/news/story/7326/7141074?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:27:45 , udn , 依環保署港區空氣汙染物排放清冊資料顯示，台南市港區內空氣汙染排放來源以船舶為主，環保局今年與交通部航港局、台灣港務公司及... , https://udn.com/news/story/7326/7141074?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:28:05 , udn , 蘋果法說會將登場 今年消費電子產品銷售還能有期待？ , https://udn.com/news/story/7238/7139654?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:28:16 , udn , 蘋果法說會將於美國時間5月4日（台北時間5月5日凌晨）登場，法人認為，雖然今年總體經濟雜音多，但因為市場對於高階iPhone需求仍然強勁，預期蘋果iPhone銷售仍會看到正成長；值得注意的是，蘋果這次財報會將印度市場銷售表現獨立出來進行報告，究竟蘋果在亞洲的布局有何新進展，也將成為本次法說會關注焦點。 , https://udn.com/news/story/7238/7139654?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:29:38 , udn , 報稅季登場 富邦證券推「富邦便利貸」用股票就能線上借現金 , https://udn.com/news/story/7239/7141059?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:29:48 , udn , 隨著5月報稅季節來臨，富邦證券推出不限用途款項借貸的「富邦便利貸」，讓投資人不必再賣股繳稅！富邦證券表示，投資人只要開立... , https://udn.com/news/story/7239/7141059?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:30:33 , udn , 人夫自作聰明把13萬私房錢藏棉被裡… 妻曬棉被一抖錢全飛了 , https://udn.com/news/story/7335/7141066?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:30:43 , udn , 私房錢藏哪裡絕對是高深學問，稍有不慎隨時連鄰居都知！中國大陸先前有人妻趁天氣和暖晾曬棉被，沒想到用手一抖，竟抖出大把大把鈔票，一堆堆百元鈔票如天女撒花般飛到樓下鄰居陽台上，嚇得她膽戰心驚。原來丈夫將3萬人民幣（約新台幣13萬3千元）年終獎金偷藏在棉被內當「私房錢」，沒想到最終功虧一簣。 , https://udn.com/news/story/7335/7141066?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:36:32 , udn , 母親節前夕 嘉縣大湖國小學童「挺大肚」感受媽媽辛勞 , https://udn.com/news/story/6898/7141099?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:36:43 , udn , 母親節前夕，嘉義縣偏鄉大湖國小學童昨天校方特別安排，孩子們在衣服內塞氣球，挑戰一整天體驗當媽媽「身懷六甲」的辛勞與不便，... , https://udn.com/news/story/6898/7141099?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:37:03 , udn , 交通黑暗期要來了？ 連接嘉縣市軍輝橋明天下午封閉改道15個月 , https://udn.com/news/story/7326/7141098?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:37:14 , udn , 嘉義縣市重要交通樞紐軍輝橋改建，上下游興設2座便橋，明天下午2點軍輝橋封閉，施工期間15個月用路人逆時鐘改道，民眾擔心交... , https://udn.com/news/story/7326/7141098?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:37:34 , udn , 又一家美國銀行爆雷？Fed決議不降息 Q2台股靠內資 , https://udn.com/news/story/7239/7141087?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:37:45 , udn , 美國聯準會（Fed）在今（4）日凌晨宣布再升息1碼、並暗示暫停升息後，大型法人機構指出，Fed目前利率政策顯示Fed沒那... , https://udn.com/news/story/7239/7141087?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:39:30 , udn , 駁二「動漫女子寫真展」線上測驗 分析你心中住著哪個她 , https://udn.com/news/story/7327/7141104?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:39:41 , udn , 駁二藝術特區即日起至10月10日在大義區C7動漫倉庫，推出「他是誰？−動漫女子寫真展」，以女性動漫角色的肖像為主題，網羅... , https://udn.com/news/story/7327/7141104?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:40:02 , udn , 影／一縣市一小型核電廠引熱議 原能會：郭董個人意見 , https://udn.com/news/story/7238/7141103?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:40:12 , udn , 鴻海集團創辦人郭台銘日前在領袖講座中提到，要在高雄半屏山蓋小型核能電廠，他當晚雖緊急在臉書貼文致歉發言過於倉促，但他在左... , https://udn.com/news/story/7238/7141103?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:40:33 , udn , 來了！Swatch與Omega「升級版」MoonSwatch登月表 台灣開賣時間、地點曝光 , https://udn.com/news/story/7270/7141101?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:40:43 , udn , 在今年3月7日首度開賣就造成熱議的Swatch與Omega「升級版」MoonSwatch登月表，終於在第三波上市的機會輪到台灣了！由於Swatch官方宣稱，這款表的指針僅限於滿月時製作，因此數量有限之外，還指定在每個月的月圓當日晚上銷售，種種策略果真奏效，訂價不到萬元的手表，在拍賣平台上，已被炒作至近3萬元。 , https://udn.com/news/story/7270/7141101?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:41:10 , udn , 美升息1碼！專家曝：跌深股成資金避風港 廣達入列 , https://udn.com/news/story/7251/7141056?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:41:20 , udn , 聯準會（Fed）如預期宣布「升息1碼」，目標區間升至5%～5.25%，該利率是從去年3月起，連續第十次升息，也是2007... , https://udn.com/news/story/7251/7141056?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:42:32 , udn , 5月份生命靈數：1號人心情落入低潮 2號人財務運勢良好 , https://udn.com/news/story/7268/7137017?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:42:43 , udn , 引用四數指引作為五月的開端：結束的此刻，終點的起點，故事翻篇刷新，再一次的，命運問你是否要維持現有的所有決定，再寫序篇的轉場，或重啟另一段情節？你都可以，但時間無法倒轉，無法無限回放，今天已經過去，營業時間已過，出口即將關閉。 , https://udn.com/news/story/7268/7137017?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:43:03 , udn , 17.8萬噸地中海榮耀號來台 創基隆港靠泊最大郵輪紀錄 , https://udn.com/news/story/7328/7141109?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:43:14 , udn , 「MSC地中海榮耀號」郵輪今天上午6點駛進基隆港，停靠西岸碼頭，載來約4600名旅客，預計今晚7點離港。地中海榮耀號總噸... , https://udn.com/news/story/7328/7141109?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:45:32 , udn , im.B平台25億元詐騙 檢警搜索桃園公司逮負責人曾國緯 , https://udn.com/news/story/7321/7141114?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:45:43 , udn , 「不動產借貸媒合平台im.B」日前爆出吸金詐騙，超過數千名民眾投入25億元資金後，發現九成五的債權都是假的，刑事局昨天拘... , https://udn.com/news/story/7321/7141114?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:48:31 , udn , 台股開15,548點 台積電漲1元開497元 , https://udn.com/news/story/7251/7141116?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:48:42 , udn , 台股今（4）日開盤下跌5.39點，開盤指數15,548.02點；台積電（2330）開盤上漲1元，開盤價497元。投顧法人... , https://udn.com/news/story/7251/7141116?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:54:31 , udn , 國防部公布共軍動態 共艦在我東部海域實施反潛操演 , https://udn.com/news/story/10930/7141121?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:54:42 , udn , 國防部上午公布中共解放軍台海周邊海、空域動態，昨天共艦在台灣東部外海實施反潛操演，共軍運8反潛機長航穿越巴士海峽至東部外... , https://udn.com/news/story/10930/7141121?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:55:02 , udn , 新台幣開盤升3.6分 為30.71元 , https://udn.com/news/story/7239/7141106?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:55:13 , udn , 台北外匯市場新台幣兌美元匯率今天以30.71元開盤，升3.6分 , https://udn.com/news/story/7239/7141106?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:57:30 , udn , 派出所長涉偽製法院交保書 疑替詐團玩「黑吃黑」戲碼 , https://udn.com/news/story/7315/7141122?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:57:40 , udn , 台版柬埔寨案不法金流高達近4億元，檢警追查，寧夏派出所長葉育忻，涉收受台版柬埔寨詐團首腦杜承哲100萬元，除了替他查個資... , https://udn.com/news/story/7315/7141122?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:58:01 , udn , 超商前活春宮！男店員疑撿屍醉女 路人冷漠未制止惹議 , https://udn.com/news/story/7335/7141115?from=udn-ch1_breaknews-1-0-news
2023-05-04 09:58:12 , udn , 中國大陸近日瘋傳廈門街頭「活春宮」影片，一對男女在一家便利店門口公然發生性行為，而且完全漠視路人目光，而路人反應也相當冷淡，並未制止2人行為。
影片引來網友熱議，有人批評「世風日下」、「現在的人膽子 , https://udn.com/news/story/7335/7141115?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:00:32 , udn , 國泰三年到期全球投資等級債基金15日開募 聚焦短債、目標到期策略 , https://udn.com/news/story/7239/7141126?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:00:43 , udn , 2022年全球經濟面臨「惡」性通膨，加上美國聯準會「惡」鷹式升息，去年彭博全球綜合債券指數最重曾創下21.9%深度跌幅，... , https://udn.com/news/story/7239/7141126?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:01:03 , udn , 5月18日國際博物館日 屏縣推博物館騎遇之旅 , https://udn.com/news/story/7327/7141129?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:01:14 , udn , 5月18是國際博物館日，屏東縣政府以博物騎遇記為主題，結合低碳環保，以自行車串連屏東地方文化館，5月13、14日規畫三條... , https://udn.com/news/story/7327/7141129?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:01:34 , udn , 國道10嶺口交流道砂石車翻覆 司機救出無呼吸心跳 , https://udn.com/news/story/7320/7141127?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:01:45 , udn , 高雄市旗山區國道10號嶺口交流道平面道路，今天上午7時許發生砂石車翻覆道路意外！砂石車的車頭嚴重變形，司機受困車內，消防... , https://udn.com/news/story/7320/7141127?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:02:05 , udn , 洋葱變罪人？麥當勞大麥克牛肉多放一味引暴動 網喊：改去漢堡王 , https://udn.com/news/story/7270/7141051?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:02:16 , udn , 美國麥當勞近期更改一款「大麥克」漢堡的配方，將原本能夠被客製化的「洋葱」入味，此舉竟惹怒了廣大的美國人，讓美國消費者引用1980年代可口可樂更改配方一事大喊：「美國人不喜歡改變」，有人為此感到失望至極，表示將會因大麥克加了洋葱，而改去漢堡王或溫蒂漢堡。 , https://udn.com/news/story/7270/7141051?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:03:31 , udn , 史上第一人...台中教師不當管教二度被重罰 教評會決議「停聘」 , https://udn.com/news/story/6885/7141136?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:03:41 , udn , 台中市某國小二年級導師傳出不當管教事宜，曾被罰6萬，近日又被遭社政單位開罰16萬元。台中市政府教育局表示，這名教師屢次違... , https://udn.com/news/story/6885/7141136?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:04:02 , udn , 00878「買貴了」賠錢怎辦？ 專家：用分批加碼跌0.X元就進場一次 , https://udn.com/news/story/123006/7141040?from=udn-ch1_breaknews-1-0-news
2023-05-04 10:04:12 , udn , 有Youtuber100萬投入國泰永續高股息（00878），結果倒賠30萬，認為還不如早早投入元大台灣50（0050）？

股市分析師股添樂於《華視優選-鈔錢部署》節目中分析，股添樂建議這樣操作，有機會逆轉勝。 , https://udn.com/news/story/123006/7141040?from=udn-ch1_breaknews-1-0-news
