2023-05-19 00:02:20 , udn , 中職／雨神喊停！兄弟悍將4小時馬拉松大戰言和 , https://udn.com/news/story/7001/7175323?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:57:15 , udn , 民進黨前立委郭正亮今天發出聲明表示，退出民主進步黨。 , https://udn.com/news/story/6656/7175633?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:57:35 , udn , 【專家之眼】侯總統參選人的兩岸論述 如何拿捏？ , https://udn.com/news/story/123514/7175631?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:57:46 , udn , 在兩岸日趨戰禍前提下，經過多日喧囂，國民黨終於確定提名新北市長侯友宜代表出戰2024總統大選。這次大選的關鍵意義在於，蔡... , https://udn.com/news/story/123514/7175631?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:58:07 , udn , 廣達股利來了 大股東林百里現金24.94億元今入袋 , https://udn.com/news/story/7240/7175628?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:58:18 , udn , 隨著筆電市況重返季成長軌道，代工大廠廣達（2382）近日走勢也持續走高，帶動股價重返百元大關，大獲得投信及自營商青睞。對... , https://udn.com/news/story/7240/7175628?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:58:38 , udn , 古蹟嘉義火車站光環境改善完工  回復古樸之美華麗轉身迎客 , https://udn.com/news/story/7326/7175630?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:58:49 , udn , 因應嘉義市鐵路高架化2025年完工，台鐵攜手嘉義市政府改造古蹟嘉義火車站，改造三部曲最後一部「光環境改善工程，原訂上月底... , https://udn.com/news/story/7326/7175630?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:59:10 , udn , 大雷雨多處下水道積水 竹市香山高中急宣布停課1天 , https://udn.com/news/story/7324/7175629?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:59:20 , udn , 今天凌晨3點多下起大雷雨，新竹市時雨量一度高達83.5mm，由於突來的雨量超過排水系統負荷，造成轄內多處積淹水，護城河周... , https://udn.com/news/story/7324/7175629?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:59:41 , udn , 半導體設備龍頭應材 估本季銷售下滑 因晶片製造商減支 , https://udn.com/news/story/6811/7175625?from=udn-ch1_breaknews-1-0-news
2023-05-19 08:59:51 , udn , 美商半導體設備龍頭應用材料公司（Applied Materials）預估本季銷售將下滑，因記憶體晶片不景氣導致客戶減少開... , https://udn.com/news/story/6811/7175625?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:01:14 , udn , 豪雨伴雷擊！桃園1萬多戶停電 上午7時半搶修完畢陸續復電 , https://udn.com/news/story/7324/7175622?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:02:35 , udn , 下周還有鋒面報到雨區曝 賈新興：瑪娃颱風最快明晚生成 , https://udn.com/news/story/7266/7175646?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:02:46 , udn , 鋒面影響台灣，今天凌晨中部以北雷聲隆隆，中央氣象局也針對桃竹苗發布豪雨特報。台灣整合防災工程技術顧問公司總監賈新興今天在... , https://udn.com/news/story/7266/7175646?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:03:07 , udn , 5/19【早晨財經速解讀】漲翻天!台股衝破萬六!那指再創高 通膨高不成低不就 軟著陸希望再現? , https://udn.com/news/story/7251/7175632?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:03:17 , udn , 美國股市周四連續第二天收高，這是因為美國債務上限協議可能在幾天內達成的樂觀情緒不斷升溫，零售商沃爾瑪給出樂觀的年度銷售預測，也給市場帶來支撐。 , https://udn.com/news/story/7251/7175632?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:07:58 , udn , 車靠近腳踏車閃亮 成功國中安全帽馬來西亞發明展奪金 , https://udn.com/news/story/6898/7175649?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:08:09 , udn , 2023馬來西亞國際發明展日前結束，基隆成功國中林子家等5名學生共同研發的「結合手機安全帽裝置」奪金。這項發明是學生發想... , https://udn.com/news/story/6898/7175649?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:08:17 , udn , 屏東小琉球杉福漁港2男潛水失聯 警消海巡搜尋 , https://udn.com/news/story/7320/7175621?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:11:04 , udn , 古蹟嘉義火車站光環境改善完工 回復古樸之美華麗轉身迎客 , https://udn.com/news/story/7326/7175630?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:13:57 , udn , 小滿6大禁忌曝光！「做1事」恐整年財運不順 3生肖工作運旺炸 , https://udn.com/news/story/7268/7175609?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:14:08 , udn , 小滿為5月21日，太陽過黃經60度，此時稻榖逐漸成熟稱為小滿，小滿節氣後氣溫升高，雨水變多因此濕氣變重，大家養生必需去溼，可多吃綠豆，冬瓜，薏苡仁與山藥。清水孟國際塔羅小孟老師也指出，小滿有6項禁忌，並且有3生肖工作運旺到炸，分別是虎、蛇、龍的朋友。 , https://udn.com/news/story/7268/7175609?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:14:28 , udn , 義大利北部暴雨成災已釀13死！逾2萬人撤離、41個城鎮被淹沒 , https://udn.com/news/story/6813/7175657?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:14:39 , udn , 義大利東北部近日遭逢百年來最嚴重洪災，截至18日晚間，已導致13人死亡，估計2萬人無家可歸。 , https://udn.com/news/story/6813/7175657?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:15:00 , udn , 美股收高、那指漲188點 法人：台股籌碼面偏多 , https://udn.com/news/story/7251/7175647?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:19:59 , udn , 到嘉義買得起房？新開發區建案翻倍漲 議員提青年居住正義 , https://udn.com/news/story/7326/7175662?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:20:09 , udn , 嘉義市前立委、現任勞動部政務次長李俊俋，昨天在立法院接受質詢時表示，不僅青年買不起房、中高齡也買不起房，但如果到嘉義大概... , https://udn.com/news/story/7326/7175662?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:20:30 , udn , 桃園新竹大雷雨！台鐵湖口-北湖淹水 北上南下列車延遲 , https://udn.com/news/story/7266/7175660?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:20:41 , udn , 中央氣象局發布桃園市、新竹縣大雷雨即時訊息，持續時間至上午9時45分；慎防劇烈降雨、雷擊，低窪地區慎防淹水，以及低能見度... , https://udn.com/news/story/7266/7175660?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:21:02 , udn , 不減肥就走人！員警過胖 被要求BMI減到30以下否則「提早退休」 , https://udn.com/news/story/6812/7175182?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:21:12 , udn , 印度阿薩姆邦（Assam）的員警現在除了要打擊犯罪之外，可能還得要積極減肥。因為近期當地警察總長發出最後通牒，要過胖的員警「不減肥就滾蛋」。 , https://udn.com/news/story/6812/7175182?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:21:33 , udn , 竹市地下道淹水嚴重 高虹安趕赴視察 , https://udn.com/news/story/7324/7175659?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:21:44 , udn , 新竹市今天凌晨下起大雷雨，由於強降雨帶來雨量可觀，造成新竹市多處地下道淹水無法通行，甚至傳出有車輛受困。其中，三姓橋地下... , https://udn.com/news/story/7324/7175659?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:23:17 , udn , 美股主要指數收高，科技股那斯達克指數勁揚188.27點，費城半導體指數大漲98.81點。法人表示，台股電子與金融類股持續... , https://udn.com/news/story/7251/7175647?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:23:38 , udn , 每個人都有住的需求…房產該買還租為何學校都沒教？ 專家曝光三理由 , https://udn.com/news/story/121591/7175644?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:23:48 , udn , 房地產那麼重要（不論要買或要租，每個人都必定會遇到「住」的需求），為何大多數人等到出社會後，才開始去瞭解？學校沒半個影子在教這個... , https://udn.com/news/story/121591/7175644?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:25:11 , udn , 獨家／宏碁集團2猛虎出閘 宏碁遊戲旗下唯晶將赴新加坡上市 , https://udn.com/news/story/7240/7175645?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:25:21 , udn , 宏碁（2353）集團小金虎、小猛虎增生，展碁（6776）轉投資博瑞達5月底將送件申請公開發行，另外，已在興櫃的宏碁遊戲也... , https://udn.com/news/story/7240/7175645?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:02 , udn , 台灣海峽出現煙囪雲 吳聖宇：範圍很小降雨卻很驚人 , https://udn.com/news/story/7266/7175668?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:13 , udn , 桃竹雷雨交加，天氣風險公司天氣分析師吳聖宇在「天氣職人-吳聖宇」臉書粉專表示，台灣海峽北部出現的小小煙囪雲（楔型雲），範... , https://udn.com/news/story/7266/7175668?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:13 , udn , 美元漲至七周新高 市場預期Fed暫不寬鬆、美債上限有解 , https://udn.com/news/story/6811/7175639?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:24 , udn , 美元指數周四升至七周以來新高，主要是新一輪穩健的經濟數據，令美國聯準會（Fed）貨幣政策將轉寬鬆的押注進一步降低，另外，... , https://udn.com/news/story/6811/7175639?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:34 , udn , 影／新北凌晨撞倒22輛機車 駕駛抱歉：看導航偏離車道 , https://udn.com/news/story/7320/7175664?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:44 , udn , 23歲宣姓男子今天凌晨開車行經新北市五股區成泰路一段，疑因看著導航引路導致車身偏離車道，不慎撞倒停放路邊22輛機車。現場... , https://udn.com/news/story/7320/7175664?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:26:45 , udn , 聲明曝光！「道不同不相為謀」郭正亮宣布退出民進黨 , https://udn.com/news/story/6656/7175633?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:27:05 , udn , 北市拜票熱區10大傳統市場！討論度NO.1周邊房價竟也竄高   , https://udn.com/news/story/123307/7174423?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:27:16 , udn , 若生活在台北，購買生鮮食品通路相當多元，像是全聯、家樂福，加上網購興起，實體通路的生意日漸淡薄，唯獨傳統市場的魅力不減，每每經過菜市場，車潮、人群擠得水洩不通。 , https://udn.com/news/story/123307/7174423?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:32:02 , udn , 陸與中亞三國簽署聯合聲明都堅持一中原則  歡迎中吉烏鐵路早日實施 , https://udn.com/news/story/7331/7175679?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:32:12 , udn , 大陸國家主席習近平昨在中國─中亞峰會的首日議程中，與吉爾吉斯、塔吉克、烏茲別克與土庫曼四國總統會談，並與吉爾吉斯、塔吉克... , https://udn.com/news/story/7331/7175679?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:32:33 , udn , 娃娃會哭、老虎瞎眼？童年「兒歌」歌詞全都超詭異 網友嚇哭：細思極恐   , https://udn.com/news/story/120912/7174417?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:32:44 , udn , 相信大家小時候都曾經聽或唱過許多兒歌，像是最廣為人知的〈小星星〉、〈兩隻老虎〉、〈妹妹背著洋娃娃〉等等，不過在長大成人之後再回過頭來看就會發現，有不少兒歌的歌詞其實都非常「詭異」... , https://udn.com/news/story/120912/7174417?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:33:05 , udn ,  「周休三日」單日聲量燒破十萬筆！一到五休哪天最頂？鄉民掀兩派論戰   , https://udn.com/news/story/123511/7174419?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:33:15 , udn , 近日有民眾在公共政策網路參與平台發起連署，要讓台灣成為「亞洲第一個周休三日」的國家」，提案掀起廣大迴響共有5736人附議，達到連署門檻，政府相關部門也將在6月26日前回應。對此，有網友在PTT好奇提問，若是真的實施周休三日，周一至周五間「要休哪一天才是最頂的？」 , https://udn.com/news/story/123511/7174419?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:33:36 , udn , 照片看歷史／將熱血獻空軍 1972年育達商職師生自發挽袖捐血 , https://udn.com/news/story/7314/7173568?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:33:47 , udn , 1972年5月19日，台北市私立育達商業職業學校師生，為慶祝總統蔣中正、副總統嚴家淦連任就職，發起捐血勞軍運動，並指定要將他們的鮮血捐給捍衛天空、需要輸血的空軍將士。
這項極具意義的捐血運動，是由該校學生班代表聯合會所發起，並立即獲得全校師生的熱烈響應，2千多名教職員及學生，紛紛自動簽名表達捐血意願。... , https://udn.com/news/story/7314/7173568?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:34:08 , udn , 產業經濟多空雜陳 震盪之際可關注5產業發展 , https://udn.com/news/story/7238/7175669?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:38:05 , udn , 尷尬！被幼稚園老師叫全名 妻質問是誰 丈夫一看嚇傻：世界真細小 , https://udn.com/news/story/7266/7175682?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:38:15 , udn , 上周母親節不少學校會舉辦親子活動，台灣有1名爸爸則在當日經歷了十分尷尬的一天，他在社交平台發文，指當天參加了兒子的幼稚園活動，突然被兒子老師喊全名，令在旁的太太奇怪為何老師會知道丈夫全名，嚇得他立即想逃離現場。原來這位老師是爸爸的前女友，當年兩人還要不歡而散，確實令他覺得世界真細小。 , https://udn.com/news/story/7266/7175682?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:38:36 , udn , 3年沒確診被稱「天選之人」 5月一堆人中鏢全場崩潰 , https://udn.com/news/story/7266/7175643?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:38:47 , udn , 隨著疫情漸漸趨緩，口罩禁令也分三階段解封，從「戶外不強制戴口罩」到「室內口罩規定放寬」，最後則是「大眾交通工具口罩鬆綁」，但也因為不再限制戴口罩，疫情似乎有死灰復燃的現象。一名女網友發文表示最近身邊確診的人越來越多，貼文也引來許多人留言認同。 , https://udn.com/news/story/7266/7175643?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:44:07 , udn , 外海又一波雷雨帶！ 新竹縣水災應變中心三級開設 , https://udn.com/news/story/7324/7175704?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:44:18 , udn , 新竹縣今晨降下豪大雨，造成數個鄉鎮多處淹水，更有學校因淹水嚴重，緊急讓學生遠距上課，在交通方面更傳多處地下道積水嚴重，竹... , https://udn.com/news/story/7324/7175704?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:44:39 , udn , 台股早盤漲逾50點 台積電開535元 , https://udn.com/news/story/7251/7175696?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:44:49 , udn , 台股今(18)日開盤上漲44.41點，開盤指數16,146.29點，早盤漲逾50點；台積電（2330）開盤上漲5元，開盤... , https://udn.com/news/story/7251/7175696?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:50:07 , udn , 「很少見到維持這麼久的煙囪雲」 專家：閃電訊號比凌晨更密集 , https://udn.com/news/story/7266/7175717?from=udn-ch1_breaknews-1-0-news
2023-05-19 09:50:17 , udn , 中央氣象局已針對桃竹苗4縣市發布豪雨特報，其中桃園、竹縣大雷雨。「天氣風險 WeatherRisk」臉書粉專表示，再次提... , https://udn.com/news/story/7266/7175717?from=udn-ch1_breaknews-1-0-news
