2023-04-25 00:00:54 , udn , 中職／黃保羅「開箱」1.2局失5分 味全龍曹祐齊贏了娃娃兵之戰 , https://udn.com/news/story/7001/7120506?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:42:29 , udn , 大陸社群平台微博近日流傳了一段可愛的影片，內容是一隻驕傲的小黃狗熟練用雙腳騎上主人為自己準備的滑板車，緊握手把的雙手看起來就像人類小孩一般，超神氣的表情與肢體動作讓牠意外在網路上引起網友討論。 , https://udn.com/news/story/7470/7120112?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:42:49 , udn , 美國籲G7各國完全禁止向俄國出口！金融時報：歐盟、日本反對 , https://udn.com/news/story/6809/7121008?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:43:00 , udn , 作為世界最發達經濟體峰會前談判的一部分，歐盟和日本反對美國提出「七大工業國組織（G7）國家禁止向俄羅斯出口所有產品」的提... , https://udn.com/news/story/6809/7121008?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:43:20 , udn , MLB／張育成揮空後疑手腕傷退 塞爾5局掉5分怒捶飲料桶 , https://udn.com/news/story/6999/7121007?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:43:24 , udn , 研華接班新局 劉克振次子劉蔚廷名列董事改選名單 , https://udn.com/news/story/7240/7120948?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:43:31 , udn , 紅襪今天以4：5輸給金鶯隊，台將張育成3打數沒有安打，還在第7局的打席揮空後傷退，疑似為手腕傷勢，傷情有待觀察。 , https://udn.com/news/story/6999/7121007?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:43:34 , udn , 工業電腦龍頭研華（2395）接班布局進入新局，繼董事長劉克振長子劉蔚志進入董事會後，研華在今年最新出爐的董事改選名單中，... , https://udn.com/news/story/7240/7120948?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:43:51 , udn , 白汪家裡待膩了「亂尿尿氣死主人」被掃地出門 一臉賤笑曝影帝級戲精真相 , https://udn.com/news/story/7470/7120902?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:44:02 , udn , 日本有隻精明小狗為了離開家門出去溜搭玩耍，居然假裝亂尿尿被主人發現，好害自己被「趕出家門」，心機超重的牠在計畫成功之後還對著主人露出得意又帶點挑釁意味的表情，讓不少網友看了都笑翻點讚。 , https://udn.com/news/story/7470/7120902?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:44:22 , udn , 彰化知名聯華食品大廠今晨火災 6人送醫 1人昏迷 , https://udn.com/news/story/7320/7120998?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:44:33 , udn , 聯華食品北斗廠的廠區今天上午發生火警，已知6人送醫，包括兩名外勞。送醫的勞工5人嗆傷，1人意識不清而目前不清楚生命跡象。... , https://udn.com/news/story/7320/7120998?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:44:54 , udn , 摺耳曼赤肯貓「跟哈士奇撞色」崩壞日常曝光網笑翻：真的滿像二哈的 , https://udn.com/news/story/7470/7119802?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:45:04 , udn , 近日有網友在微博上分享一隻貓咪的影片，只見牠頭頂跟後背是灰黑色，臉頰跟腹部以下是白色，花色分佈的位置讓網友直呼這隻貓也長得太像哈士奇了吧！ , https://udn.com/news/story/7470/7119802?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:45:55 , udn , 8週大拉拉警犬參加就職典禮！同伴在宣誓另一隻「當場睏去」：我不行了 , https://udn.com/news/story/7470/7119939?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:45:57 , udn , 千億美元存款出逃 第一共和銀股價盤後摔20％、將裁員25％ , https://udn.com/news/story/6811/7120919?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:46:06 , udn , 近日美國科羅拉多州阿拉珀霍縣（Arapahoe County）的治安辦公室有兩隻可愛的幼犬吸引了大家的目光，分別是黑色和巧克力色的拉布拉多Otis和Bear，人們還特別舉辦了就職典禮歡迎新成員的加入。 , https://udn.com/news/story/7470/7119939?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:46:07 , udn , 美國第一共和銀行（First Republic Bank）周一公布，今年第1季的存款降幅超過分析師預期，客戶上月提走逾1... , https://udn.com/news/story/6811/7120919?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:48:28 , udn , 半夜遇不速之客按門鈴還嘗試「解密碼鎖」！屋主看監視鏡頭當場嚇傻 , https://udn.com/news/story/7470/7119693?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:48:39 , udn , 現代不少人會在住家裝上智慧門鎖，只要按下密碼就能夠開門。近日江蘇有網友就在微博分享一段影片，一名屋主表示當時正值凌晨1點多，有「不速之客」竟然鬼鬼祟祟跑到自己家門前嘗試按下密碼鎖。 , https://udn.com/news/story/7470/7119693?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:50:01 , udn , 元大銀行加碼 普發選元大6,000變8,000 , https://udn.com/news/story/7239/7120964?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:50:11 , udn , 元大銀行先前推出「領6,000抽6,000 現金翻倍找元大」活動，因反應熱烈趁勢加碼推出「普發選元大6,000變8,00... , https://udn.com/news/story/7239/7120964?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:51:16 , udn , 影／一批槍毒寄放朋友家？台中警衝台南抓人一箭雙雕 , https://udn.com/news/story/7315/7121025?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:51:26 , udn , 台中市刑大在去年間查緝槍毒案，在台南柳營查獲蘇姓男子持有槍、毒，蘇辯稱是單親爸爸，獨力扶養年幼女兒，槍毒是朋友的，警方再... , https://udn.com/news/story/7315/7121025?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:51:33 , udn , 研華劉克振：景氣不佳 公司今年營收獲利仍將持續成長 , https://udn.com/news/story/7240/7120961?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:51:43 , udn , 工業電腦龍頭研華（2395）營業報告書出爐，董事長劉克振強調，綜觀2023年整體展望，雖面臨總體景氣不佳、需求相對遲緩的... , https://udn.com/news/story/7240/7120961?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:51:47 , udn , 新北土城當鋪51槍 再逮參與分工策畫弘仁會8人到案 , https://udn.com/news/story/7315/7121024?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:51:57 , udn , 新北市土城當鋪槍擊案震撼全台，檢警立刻展開掃除黑幫並持續追緝相關涉案人員，新北市警方第二波行動再逮弘仁會8人到案，也繼續... , https://udn.com/news/story/7315/7121024?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:52:18 , udn , 4年繳逾10萬元停車費 基隆白車停到青苔綠 原因費解 , https://udn.com/news/story/7328/7121017?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:52:28 , udn , 基隆市一輛白色轎車長期停放停車場，停到布滿青苔。多數人猜想是被車主棄置，車身有不少中古車仲介廣物貼紙。其實車主有按月繳費... , https://udn.com/news/story/7328/7121017?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:53:20 , udn , 美國籲G7各國完全禁止向俄國出口 金融時報：歐盟、日本反對 , https://udn.com/news/story/6809/7121008?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:54:18 , udn , 能高山難華裔女教授失蹤5天 今被尋獲已身亡 , https://udn.com/news/story/7320/7121029?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:54:29 , udn , 一行6人登山隊能高安東軍縱走，走在隊伍後面的華裔美籍葉姓女教授、陳姓領隊一度失聯，陳姓領隊先被發現失溫死亡，失蹤的葉女經... , https://udn.com/news/story/7320/7121029?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:54:50 , udn , 貓奴搬家擔心主子不適應？做這2件事與愛貓互動 讓喵星人更快熟悉新環境 , https://udn.com/news/story/7470/7121016?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:55:00 , udn , 貓咪去到新家的時候，需要有自己的空間慢慢適應新環境，但也不能完全避免跟飼主接觸。這時候，主人如果懂得怎樣做，可以幫助貓咪更快適應。 , https://udn.com/news/story/7470/7121016?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:55:22 , udn , 台積電跌3元 台股開15,606點  法人：大盤仍有回測風險 , https://udn.com/news/story/7251/7120997?from=udn-ch1_breaknews-1-0-news
2023-04-25 09:55:33 , udn , 台股今(25)日開盤下跌20.04點，開盤指數15,606.83點；台積電（2330）開盤下跌3元，開盤價504元。法人... , https://udn.com/news/story/7251/7120997?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:00:18 , udn , 月底救星！佛心紅豆餅3顆才賣10元銅板價 網友跪求座標 , https://udn.com/news/story/7266/7120999?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:00:28 , udn , 隨著原物料上漲，現在很多傳統小吃攤都撐不住紛紛漲聲響起。但是，日前有網友貼文分享，在黃昏市場內有家賣紅豆餅的小攤，三個紅豆餅才賣十元！佛心價讓網友跪求「地點在哪？」 , https://udn.com/news/story/7266/7120999?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:00:49 , udn , NBA／場均得分增幅聯盟第一 爵士馬卡南勇奪年度最佳進步獎 , https://udn.com/news/story/7002/7120922?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:00:59 , udn , 猶他爵士芬蘭籍中鋒馬卡南（Lauri Markkanen），本季的平均得分較上季暴增近11分，這讓他獲得年度最佳進步獎肯定，成為獲獎的隊史第一人。 , https://udn.com/news/story/7002/7120922?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:01:20 , udn , 人妻為送兒進明星國小獻身校長 夫質問反遭嗆：為兒受委屈算什麼 , https://udn.com/news/story/7335/7120983?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:01:30 , udn , 中國大陸上海一名外表氣質優雅的年輕人妻，為了讓兒子搶進國小明星雙語學校，竟同意校長以一次性行為交換，在向先生坦承後還理直氣壯地認為：「別幼稚了！為兒子受點委屈算什麼？」、「我都不為了誰？」 , https://udn.com/news/story/7335/7120983?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:01:51 , udn , 麥當勞吃一半遇2小孩拍桌佔位喊「快給我滾」 家長這句話網友更怒 , https://udn.com/news/story/120911/7120982?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:02:01 , udn , 高雄有民眾到麥當勞用餐，他還沒吃完，突然有兩個小朋友跑到他那桌坐下趕人，要他「快點給我滾」，一旁家長忙著滑手機點餐，完全沒制止，讓他大呼「孩子的教育不能等」。 , https://udn.com/news/story/120911/7120982?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:02:22 , udn , 美股漲跌互見 法人：台股觀察能否守穩季線 , https://udn.com/news/story/7251/7120926?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:02:32 , udn , 美股漲跌互見，台股24日漲23點收在15626點，險守季線。法人表示，若能守穩季線支撐，等待近日半導體和電子法人說明會及... , https://udn.com/news/story/7251/7120926?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:03:18 , udn , 常稱讚狗狗但都沒變乖？專家點出3秘訣讓愛犬快速學習 誇獎時間點很重要 , https://udn.com/news/story/7470/7121032?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:03:24 , udn , 她選擇讓狗狗安樂死怕被恨！貼心汪：打完針就結束了 痛苦怎跑到馬麻身上？ , https://udn.com/news/story/7470/7121012?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:03:29 , udn , 都有在跟狗狗說「好棒」，為什麼狗狗沒有變乖？難道「稱讚」沒有用？ , https://udn.com/news/story/7470/7121032?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:03:34 , udn , 奇奇(化名)是媽咪從四個月大就從愛媽手中領養過來的狗狗，長大後足足有37公斤重，牠喜歡跟阿公到店裡去招呼客人，然後自己走回家，沿路都會有熟識的鄰居餵養，胖胖的身軀就是這樣來的。一隻自由閒晃慣了的狗狗，15歲時突然不愛出門散步了，好不容易哄牠出去，上了廁所又不肯回家，這樣異常的舉止，讓後期幫忙照顧的阿嬤氣餒到直嚷著要把牠安樂。 , https://udn.com/news/story/7470/7121012?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:03:49 , udn , 月底救星！佛心紅豆餅3個才賣10元銅板價 網友跪求座標 , https://udn.com/news/story/7266/7120999?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:04:26 , udn , 題材輪動、格局續強！專家點名「這4檔」留意接棒時機 , https://udn.com/news/story/7251/7121026?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:04:36 , udn , 台股近日走勢強勁，雖有大盤回檔整理趨勢，但強勢股依然屹立不搖，不僅有電子族群撐盤，題材股輪動格局不變，包括軍工、生技、車... , https://udn.com/news/story/7251/7121026?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:05:58 , udn , 4年繳逾10萬元停車費 基隆白車停到青苔綠原因費解 , https://udn.com/news/story/7328/7121017?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:09:18 , udn , 南韓減碳救星？圖書館變身「綠建築」成網美聖地 , https://udn.com/news/story/6810/7121058?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:09:28 , udn , 為了力行節能與達到碳中和目標，南韓近年正在推廣將大型公共設施與老舊民宅，加裝綠能裝置或改為綠建築。其中，韓國外國語大學圖書館（圖）正是模範指標地點。 , https://udn.com/news/story/6810/7121058?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:09:49 , udn , 台劇《模仿犯》改編成功？無法模仿的「日式罪惡」 , https://udn.com/news/story/6812/7121050?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:09:59 , udn , 《模仿犯》的主幹劇情來自於當時日本的社會背景，將整個故事背景移植至台灣的後果就是：就算加入了許多台灣元素（掃黃、夜店、宮廟），還是難以避免主要情節的戲劇性質大於其探討社會議題的能力。這畢竟不是在台灣社會發生過的事情，因此觀眾也比較難從日常的社會關懷產生對劇情的共鳴。 , https://udn.com/news/story/6812/7121050?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:15:17 , udn , MLB／張育成腕傷明天檢查 紅襪評估缺陣可能性高 , https://udn.com/news/story/6999/7121074?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:15:27 , udn , 紅襪今天以4：5輸給金鶯隊，台將張育成3打數沒有安打，還在第7局的打席揮空後傷退，紅襪教頭柯拉（Alex Cora）賽後... , https://udn.com/news/story/6999/7121074?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:15:48 , udn , MLB／投4戰吞4敗、防禦率14.40 藤浪晉太郎被拔先發了 , https://udn.com/news/story/6999/7121075?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:15:58 , udn , 日籍投手藤浪晉太郎開季前4戰吞4敗、防禦率14.40的災難般表現後，確定被拔先發，運動家隊總教練柯塞（Mark Kots... , https://udn.com/news/story/6999/7121075?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:16:19 , udn , 00878股利爽花跟再投入竟只差3千元 她曝「時間關鍵」：0050差2百多萬 , https://udn.com/news/story/123006/7120928?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:16:26 , udn , 淨零轉型政策加持 台股ESG低碳ETF近一周受益人持續增加 , https://udn.com/news/story/7251/7121018?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:16:29 , udn , 理財達人摳摳（懶錢包Lazywallet）在Youtube頻道上分享，多數人對「複利」這個詞肯定不陌生，她用實際投資國泰永續高股息（00878）、元大高股息（0056）或元大台灣50（0050），股利再投入與否，結果可能出乎意料的「差很大」！ , https://udn.com/news/story/123006/7120928?from=udn-ch1_breaknews-1-0-news
2023-04-25 10:16:37 , udn , 根據最新集保戶股權分散統計資料顯示，近一周台股ETF的受益人周增加一千人以上的有九檔，分別是國泰永續高股息（00878）... , https://udn.com/news/story/7251/7121018?from=udn-ch1_breaknews-1-0-news
