2023-04-02 00:26:41 , udn , 殺破狼週運勢／金牛感情感到甜蜜 射手工作身價水漲船高　 , https://udn.com/news/story/7268/7048130?from=udn-ch1_breaknews-1-0-news
2023-04-02 09:53:49 , udn , MLB／張育成本季初登場 杜沃雙響砲助紅襪奪首勝 , https://udn.com/news/story/6999/7072891?from=udn-ch1_breaknews-1-0-news
2023-04-02 09:54:00 , udn , 美職紅襪隊開季第二戰，台灣好手張育成迎來本季初登板，9局上代守上場，但還來不及等到打擊機會，隊友杜沃（Adam Duva... , https://udn.com/news/story/6999/7072891?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:06:31 , udn , 貓貓共用飼料盆「表面和平卻暗潮洶湧」？對方沒吃兩口就把碗拉走：換我了啦 , https://udn.com/news/story/7470/7070357?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:06:42 , udn , 貓咪的領地意識強烈，就算是從小一起長大的貓咪，為了避免性格不同發生爭執，飼主通常也都會分開準備毛小孩各自的飯盆、水盆以及貓砂盆。而在微博上就有網友分享一段影片，是兩隻貓咪輪流吃同一碗飯，「君子之爭」的一幕讓網友們笑說牠們意外地守規矩。 , https://udn.com/news/story/7470/7070357?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:07:33 , udn , 薩摩耶被遺棄路邊「全身潰爛抽搐」治療3個月重現雪白長毛＋天使笑容 , https://udn.com/news/story/7470/7064763?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:07:43 , udn , 在安徽就有一隻流浪的薩摩耶，從原本的「全身皮膚病」，經過三個月住院治療後的模樣，讓網友驚訝直呼：「這真的是同一條狗嗎？」、「變漂亮了」、「感謝好心人給牠二次生命」。 , https://udn.com/news/story/7470/7064763?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:08:04 , udn , MLB／藤浪投2.1局失8分慘敗 對決大谷被揮1分打點安打 , https://udn.com/news/story/6999/7072894?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:08:14 , udn , 運動家隊日籍投手藤浪晉太郎今天初登板，大聯盟生涯首戰成為悲劇，只投2.1局失8分慘敗，兩度對決大谷翔平被揮出1分打點安打... , https://udn.com/news/story/6999/7072894?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:09:01 , udn , 開箱影片／三星Galaxy S23旗艦小手機超強續航力 外拍不輸iPhone 14 Pro、價格更省萬元 , https://udn.com/news/story/122192/7063906?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:09:12 , udn , 三星（Samsung）2月推出Galaxy S23系列等3種款式，當時吸引不少星粉預購。YouTube頻道「好放HaveFun」日前開箱6.1吋小尺寸的「Galaxy S23」，讚賞它雖然是小手機，但擁有超強續航力，每天玩一小時《原神》，基本上一天充一次沒有問題，稍稍可惜的是充電速度沒有特別的加強，原廠充電器最快為25W 快速充電效果。 , https://udn.com/news/story/122192/7063906?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:09:32 , udn , 立委批搶救少子女化停留在大撒幣 政府應提升幼教品質 , https://udn.com/news/story/6656/7072900?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:09:42 , udn , 台灣民眾黨立委邱臣遠今天表示，台灣少子化現象嚴重，但是政府搶救少子女化，依然停留在大撒幣與紙上談兵的階段，政府應該改善幼... , https://udn.com/news/story/6656/7072900?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:26:42 , udn , 人性本善！他絕望Apple Watch掉海裡 漁夫「大海撈錶」搭蘋果1神技撿回歸還 , https://udn.com/news/story/122659/7072902?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:26:52 , udn , 蘋果（Apple）產品的防水力到底多強？不僅可以讓一支掉到海底5小時的iPhone 13，取回後用了8個月仍未損壞外，還能大海撈「錶」成功尋回Apple Watch。 , https://udn.com/news/story/122659/7072902?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:27:13 , udn , 迎好天氣到清明節、周四再變天 專家：短期沒有很好的降雨機會 , https://udn.com/news/story/7266/7072910?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:27:23 , udn , 天氣風險公司天氣分析師吳聖宇說，今起三天穩定好天氣，周四受到鋒面接近通過的影響，中北部、東半部地區又將轉為有短暫陣雨天氣... , https://udn.com/news/story/7266/7072910?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:29:43 , udn , 太魯閣事故2周年 台鐵工會：政府漠視行車安全投資 , https://udn.com/news/story/7266/7072914?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:29:53 , udn , 太魯閣事故兩周年，台鐵工會表示，2年來，持續呼籲政府、台鐵資方加強鐵路安全投入管理，但參與事故後檢討改善的政府高層、相關... , https://udn.com/news/story/7266/7072914?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:30:14 , udn , MLB／暌違十年對決打爆藤浪 大谷翔平給出評語 , https://udn.com/news/story/6999/7072912?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:30:24 , udn , 大谷翔平與高中同梯對手藤浪晉太郎在大聯盟的初次對決，由大谷占上風，2打數1安打，那支安打更點燃11分大局，讓天使隊最終以... , https://udn.com/news/story/6999/7072912?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:30:45 , udn , 歐美銀行連爆衝擊股市 但法人認為台股能走自己的路？ , https://udn.com/news/story/7251/7072372?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:30:55 , udn , 歐美銀行連環爆雷，市場擔憂海外銀行金融結構出現問題，恐會引發連鎖效應，尤其台股與美股連動性高，不過專家指出，只要成功「拆彈」，恐慌氣氛退散，股市仍會上漲。

投資人最憂心台灣金融機構踩雷，買到這些出事的歐美金融機構相關商品，法人分析，對此不必太緊張... , https://udn.com/news/story/7251/7072372?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:31:15 , udn , 為了活得自在 我決定刻薄地生活 , https://udn.com/news/story/121484/7049081?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:31:26 , udn , 當我宣布「我決定刻薄地生活」時，對我來說就像是宣布出櫃一樣。無論在職業上或是在社會上，我的形象已經充分顯示出是一個「刻薄地」生活的人（這點我很清楚）。就連外表上，尤其在我年輕的時候，也很常聽到別人評論我「整個人看起來十足冷靜」。到了現在，我的形象基本上接近冷漠、極端公式化，一般情況下，連攀談都不容易的人（這點我也很清楚）。 , https://udn.com/news/story/121484/7049081?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:31:46 , udn , 冷鏈技術加持 美國也能吃到臺灣爽脆清甜番石榴 , https://udn.com/news/story/7266/7072911?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:31:57 , udn , 番石榴為臺灣重要果樹，經過多年改良與發展，栽培技術成熟、可達到周年生產，一年四季都可買得到臺灣番石榴... , https://udn.com/news/story/7266/7072911?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:44:40 , udn , 樂天桃猿開幕戰今開打 桃捷回程免費取消球迷罵翻 , https://udn.com/news/story/7324/7072934?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:44:50 , udn , 棒球經典賽熱潮剛過，以桃園為主場的樂天桃猿棒球隊今日舉行開幕戰，不少球迷將前往觀看，但因桃園捷運取消回程免費措施，遭網友... , https://udn.com/news/story/7324/7072934?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:45:11 , udn , 女子新竹搭計程車 凌晨雙溪不厭亭下車 運將報案救回她 , https://udn.com/news/story/7320/7072932?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:45:21 , udn , 游姓女子獨自在新竹搭計程車，要陳姓司機載她到新北市雙溪區102線「不厭亭」，今天凌晨2點左右下車。警、消接獲陳報案，到場... , https://udn.com/news/story/7320/7072932?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:45:42 , udn , MLB／藤浪從大好變成大壞 運動家又創近50年難看紀錄 , https://udn.com/news/story/6999/7072930?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:45:52 , udn , 大聯盟新球季開打第3天，藤浪晉太郎、大谷翔平首次在大聯盟對決，成為日本球迷關注的最大焦點；藤浪開賽連續解決6名打者，不料... , https://udn.com/news/story/6999/7072930?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:46:13 , udn , 台中行人正義大執法再兩周 告發5479件不禮讓行人 , https://udn.com/news/story/7320/7072928?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:46:23 , udn , 台中市警局從上月底展開為期兩周的「行人正義大執法」專案，已告發5479件不暫停、禮讓行人，市警局認為件數不少，認為有必要... , https://udn.com/news/story/7320/7072928?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:46:44 , udn , NBA／名人堂成員正式出爐 四大名將聯同波總師徒入選 , https://udn.com/news/story/7002/7072925?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:46:54 , udn , 奈史密斯籃球名人堂宣佈，韋德（Dwyane Wade）、諾維茨基（Dirk Nowitzki）、加索（Pau Gasol）、帕克（Tony Parker）都確定入選今年名人堂；此外，馬刺總教練波波維奇 , https://udn.com/news/story/7002/7072925?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:47:15 , udn , 連假疏運出包 集電弓再傳異常 車廂一片漆黑 高鐵：全線恢復正常運轉 , https://udn.com/news/story/7266/7072927?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:47:25 , udn , 高鐵609車次今天上午8時18分行經桃園-新竹路段時，出現列車集電弓異常降弓，在車廂上的網友喊車廂一陣黑。台鐵高鐵表示，... , https://udn.com/news/story/7266/7072927?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:47:46 , udn , 厄瓜多土石流罹難數增至27人 數十人下落不明 , https://udn.com/news/story/6809/7072919?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:47:56 , udn , 厄瓜多近一週前發生大規模土石流災難，當局今天表示，目前為止罹難人數已攀升至27人；並說救援隊至今仍在搜尋數十名失蹤者 , https://udn.com/news/story/6809/7072919?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:48:16 , udn , 高雄連假次日午後將現景點出遊高峰 籲多利用大眾運輸 , https://udn.com/news/story/7327/7072923?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:48:27 , udn , 清明連假進入第二天，高雄市交通局智慧運輸中心監測，上午包括國道及交流道周邊，省道及快速公路，高鐵、機場等交通運輸場站周邊... , https://udn.com/news/story/7327/7072923?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:48:47 , udn , 星巴克進駐98歲市定古蹟新竹州圖書館 成拍照打卡熱點 , https://udn.com/news/story/7324/7072924?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:48:51 , udn , 新北淡海新市鎮邊緣 違章鐵皮工廠大火搶救中 , https://udn.com/news/story/7320/7072935?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:48:58 , udn , 98歲的新竹市定古蹟「新竹州圖書館」是竹市私有古蹟活化再利用首例，也是日治時期少數專為圖書館事業設計的全新建築，市府引進... , https://udn.com/news/story/7324/7072924?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:49:01 , udn , 新北市淡水區育英國小後方、淡海新市鎮邊緣崁頂地區，9時36分傳出連棟式違章鐵皮工廠火警，目前通報是1家塑膠射出工廠失火，... , https://udn.com/news/story/7320/7072935?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:50:50 , udn , 大港開唱變大港開喝 20歲正妹喝到斷片醉倒會場 , https://udn.com/news/story/7320/7072945?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:51:01 , udn , 高雄近幾日大團演唱會眾多，吳姓女歌迷日前參加五月天演唱會，在捷運站暈倒昏迷，急救後恢復心跳。大港開唱也傳出意外，李姓女子... , https://udn.com/news/story/7320/7072945?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:51:21 , udn , 烏神職人員疑美化戰爭、煽動分裂 暫遭居家監禁 , https://udn.com/news/story/122663/7072913?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:51:32 , udn , 烏克蘭一個教會疑與莫斯科有往來，當中一名神職人員已因涉嫌美化俄羅斯侵烏、煽動宗教分裂而遭當局調查，並在聽證會後遭處居家監... , https://udn.com/news/story/122663/7072913?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:53:50 , udn , 機車失竊？萬華警靠「這招」找涉嫌人 才發現是場烏龍 , https://udn.com/news/story/7320/7072955?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:54:01 , udn , 梁姓女子日前報案稱，停在住處樓下的機車不見了，找了兩天都沒找到，又平時機車都是自己一人使用，尋求協助。警方著手調閱監視器... , https://udn.com/news/story/7320/7072955?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:54:21 , udn , 影／八旬阿嬤台中迷途 隨身帶一支牙刷有線索助返家 , https://udn.com/news/story/7320/7072953?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:54:32 , udn , 台中市八旬施姓老婦在上月底時想到鹿港老家，卻在南區走失，警方獲報到場協助，施婦語焉不詳，幸好警方細心，看到施婦有攜帶一支... , https://udn.com/news/story/7320/7072953?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:56:50 , udn , 姪子打來猛喊「姑姑」拉關係 警看出貓膩保住她48萬 , https://udn.com/news/story/7320/7072956?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:56:54 , udn , 中職／樂天桃猿開幕戰今開打 桃捷回程免費取消球迷罵翻 , https://udn.com/news/story/7001/7072934?from=udn-ch1_breaknews-1-0-news
2023-04-02 10:57:00 , udn , 78歲謝姓老婦人，接到自稱姪子的Line訊息，對方猛喊「姑姑」，啟動聊天模式後，開口借款48萬，強調一天內還錢，謝不捨姪... , https://udn.com/news/story/7320/7072956?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:05:41 , udn , 馬英九將錄製湖南衛視「聲生不息.寶島祭」 饗兩岸歌迷 , https://udn.com/news/story/7331/7072967?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:05:51 , udn , 馬前總統今天下午將去湖南廣電「七彩盒子」生產基地，同時參加「聲生不息.寶島祭」的連線錄製。該節目邀請兩岸知名藝人張信哲、... , https://udn.com/news/story/7331/7072967?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:06:12 , udn , 影／台中大學生趁清明連假喝酒狂歡 遇警巡小蜜蜂糗大 , https://udn.com/news/story/7321/7072968?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:06:22 , udn , 清明連假有5天，台中市第二警分局在假期前就展開為期7天的取締酒駕大執法，搭配24小時以警員騎機車巡邏的小蜜蜂查緝方式，避... , https://udn.com/news/story/7321/7072968?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:06:43 , udn , 女足／連假飛黎巴嫩 中華隊拚奧運資格賽 , https://udn.com/news/story/7005/7072961?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:06:53 , udn , 中華女足奧運代表隊今天早上日搭機前往黎巴嫩參加2024巴黎奧運女足亞洲區資格賽第一輪賽事，中華足協理事長王麟祥親自到桃園... , https://udn.com/news/story/7005/7072961?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:07:14 , udn , NBA／唐西奇飆42分無力回天 獨行俠7戰6敗瀕臨淘汰 , https://udn.com/news/story/7002/7072946?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:07:24 , udn , 已經無路可退的獨行俠，今天在客場挑戰近況也不理想的熱火，試圖爭取勝利，儘管唐西奇（Luka Doncic）奮力攻下42分10籃板8助攻2抄截，厄文（Kyrie Irving）和小哈德威（Tim Har , https://udn.com/news/story/7002/7072946?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:07:45 , udn , 蔡總統出訪day4  10架次共機、3艘次共艦擾台 , https://udn.com/news/story/10930/7072959?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:07:55 , udn , 國防部今天指出，統計自昨天上午6時起至今天上午6時止，偵獲共機10架次、共艦3艘次，持續在台海周邊活動。 , https://udn.com/news/story/10930/7072959?from=udn-ch1_breaknews-1-0-news
2023-04-02 11:11:40 , udn , 馬斯克為員工畫大餅：將把推特變成數位銀行 讓公司市值增加逾10倍 , https://udn.com/news/story/6811/7072978?from=udn-ch1_breaknews-1-0-news
