2023-04-13 00:05:42 , udn , 唐永紅：兩岸變敵我矛盾 惠台失去中國人幫中國人基礎 , https://udn.com/news/story/7331/7094392?from=udn-ch1_breaknews-1-0-news
寶馬是繼續研究氫潛力的幾家汽車公司之一。其他公司包括豐田和現代，而Riversimple等規模較小的企業也在研發氫動力車。 , https://udn.com/news/story/7238/7093400?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:31:17 , udn , 國際寵物日／黃宗慧｜我的稀世龜寶 , https://udn.com/news/story/7272/7051397?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:34:21 , udn , 打火弟兄未闔眼 台東今晨木造房又起火、2火警1死燒毀9間房 , https://udn.com/news/story/7320/7094686?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:36:13 , udn , 美國防外洩文件曝：俄烏雙方2023年不會和談、戰爭將持續 , https://udn.com/news/story/6809/7094722?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:36:23 , udn , 美國國防情報局（Defense Intelligence Agency）一份洩露的的評估指出，烏克蘭和俄羅斯之間的激烈戰... , https://udn.com/news/story/6809/7094722?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:41:50 , udn , 健康食物靠邊站！巴菲特：寧願減壽也要享用甜點、可樂 , https://udn.com/news/story/6811/7094684?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:42:00 , udn , 「股神」巴菲特說，吃點心、喝可口可樂是他最快樂的時候。他願意少活一年，繼續吃自己愛吃的東西。 , https://udn.com/news/story/6811/7094684?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:43:52 , udn , 油價繼續大漲2%至今年高點 金價上2,000美元後動能未歇 , https://udn.com/news/story/6811/7094661?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:44:03 , udn , 國際油價周三（12日）大漲2%並漲至今年最高水準，因為俄羅斯產出放緩、OPEC+減產以及美國庫存下降預示市場供應趨緊；金... , https://udn.com/news/story/6811/7094661?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:45:13 , udn , 爭鮮「嬤級員工」狂搬7盤飯！真實年齡曝 網認證：阿嬤都比你厲害 , https://udn.com/news/story/120911/7094710?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:45:24 , udn , 一名網友近日到連鎖迴轉壽司店「爭鮮」用餐時，發現一名手腳俐落的「阿嬤級」員工，後來實際詢問對方年齡後，被嚇得目瞪口呆，除此之外阿嬤還有在別的地方兼差，過人體力完全不輸給年輕人，令他直呼「能有這種活力熱情來工作，真的不簡單」... , https://udn.com/news/story/120911/7094710?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:45:44 , udn , 蛋價漲太多 嘉義萬丹紅豆餅公明店4月底熄燈 客人遺憾：好滋味消失 , https://udn.com/news/story/7326/7094732?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:45:55 , udn , 嘉義市區經營13年的萬丹紅豆餅公明店，是許多市民經常光顧的名店，吳姓老闆日前貼公告，做到4月底退休不做了，消息傳出，讓客... , https://udn.com/news/story/7326/7094732?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:46:15 , udn , 消防員灌救森林大火！見松鼠寶寶燒到趴地瀕死 他暖心1動作救命直接收編 , https://udn.com/news/story/7470/7093990?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:46:26 , udn , 中國雲南消防總隊近日出動了一起溫馨的任務，消防員在撲滅山火後在地上發現了一隻受傷的小松鼠寶寶，輕輕地托起牠檢查完傷勢後便進行餵養與救治，考量這隻小松鼠還不具備獨立生存的能力，就有隊員決定帶回家照顧，溫馨舉動讓不少網友看了相當感動。 , https://udn.com/news/story/7470/7093990?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:46:46 , udn , 八旬老嫗推攤車馬路卡卡 波麗士伸暖手救援 , https://udn.com/news/story/7320/7094728?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:46:57 , udn , 台灣最美的風景！台中市豐原區一名八旬老嫗推著沉重的攤車返家，緩步欲過馬路之際，因該時間為上下班的尖峰時段，車流量極大，巡... , https://udn.com/news/story/7320/7094728?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:47:17 , udn , 遭哏圖影射 徐國勇開告：指使者不該在政壇上立足 , https://udn.com/news/story/6656/7094729?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:47:28 , udn , 民進黨立委初選民調下周開跑，台北市士林大同選情激烈，網路哏圖更出現內政部前部長徐國勇被暗指「介入都更案分贓共治」，徐國勇... , https://udn.com/news/story/6656/7094729?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:47:48 , udn , 英特爾宣布與安謀合作 為爭取手機晶片代工鋪路 , https://udn.com/news/story/6811/7094727?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:47:59 , udn , 英特爾12日表示，旗下晶圓代工部門正與矽智財（IP）大廠安謀（Arm）合作，要讓採用安謀技術的手機晶片和其他產品可在英特... , https://udn.com/news/story/6811/7094727?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:48:13 , udn , 國台圖「山」特展 一睹日治時期山地探險歷史記憶 , https://udn.com/news/story/7323/7094734?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:48:19 , udn , 兒童公園活旁春宮片瘋傳！2男1女「3人激戰」知道被拍片這麼做超狂 , https://udn.com/news/story/6810/7094698?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:48:24 , udn , 國立台灣圖書館台灣學研究中心「山─館藏台灣學研究書展」昨開幕，展出一系列經典古籍，除幫助民眾了解台灣山岳歷史及當時人與山... , https://udn.com/news/story/7323/7094734?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:48:30 , udn , 網上近日瘋傳影片，指哥倫比亞1個兒童常用公園旁樹林裏竟然有2男1女在日間當眾性交，其間他們發現有人在觀看拍攝，卻懶理繼續「活春宮」，離譜行為被狠批是「毀盡三觀」。 , https://udn.com/news/story/6810/7094698?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:48:44 , udn , 影／清水工廠火警烈焰沖天 鐵皮建築、3汽車全毀 , https://udn.com/news/story/7320/7094738?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:48:54 , udn , 台中市清水區中華路一間鐵皮工廠今凌晨2點多不明原因起火，警消到場已全面燃燒、烈焰沖天，歷經1小時撲滅火勢，台中市消防局指... , https://udn.com/news/story/7320/7094738?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:49:15 , udn , 4案通緝犯公墓廢農舍離群索居 中警巡邏眼尖查獲 , https://udn.com/news/story/7315/7094739?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:49:25 , udn , 台中市曾姓男子因4案被通緝，為躲避被逮，長期窩居在大肚山區公墓附近的廢棄農舍，平日種菜自給自足，盡量少跟外界接觸。但警方... , https://udn.com/news/story/7315/7094739?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:49:46 , udn , 港湖復仇戰？李彥秀：高嘉瑜最大挑戰是把深綠當塑膠 , https://udn.com/news/story/6656/7094736?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:49:56 , udn , 國民黨第二階段港湖、大安選區初選即將開放登記，已表態參選港湖初選的北市議員李彥秀今天接受廣播專訪表示，目前幾分黨內民調「... , https://udn.com/news/story/6656/7094736?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:50:17 , udn , 秋田犬不想回家「秒變身拒否犬」就地靜坐擺爛  滿臉奧嘟嘟：本汪就是不走 , https://udn.com/news/story/7470/7094503?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:50:27 , udn , 日本有名飼主日前在社群平台推特上分享一張照片，拍下家中秋田犬出去散步玩得不夠盡興，居然在返家途中「就地躺下擺爛」直接不走，奧嘟嘟的表情看起來就像在進行無聲抗議，體型不小的牠鬧起脾氣來跟人類小孩沒兩樣，畫面相當有趣。 , https://udn.com/news/story/7470/7094503?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:50:48 , udn , 好市多採購後「少1動作」慘多付冤枉錢 苦主有感：遇過N次了 , https://udn.com/news/story/120911/7094702?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:50:58 , udn , 美式賣場好市多（Costco）的販售品項豐富，不少消費者都習慣一次性大採購。不過，一名網友在臉書上發文，表示自己以前結完帳不會特別檢查消費明細，但這次卻發現其中一項商品被多刷了四次，差點就要多付冤枉錢，而貼文曝光後也掀起討論，許多苦主都很有感。 , https://udn.com/news/story/120911/7094702?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:57:13 , udn , 吳明益新書「海風酒店」 支持獨立出版、書店 , https://udn.com/news/story/7266/7094674?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:57:23 , udn , 出版業在群眾閱讀習慣改變及電商折扣戰壓迫下，愈來愈難生存，作家吳明益近期出版新書「海風酒店」，不但選擇和獨立出版社合作，... , https://udn.com/news/story/7266/7094674?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:57:44 , udn , 愛吃蛋的日本也鬧蛋荒！BBC：受禽流感重創 雞蛋成奢侈品 , https://udn.com/news/story/6809/7094749?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:57:54 , udn , BBC報導，受到禽流感影響，日本也現雞蛋荒，導致雞蛋價格飆升，雞蛋正成為奢侈品。 , https://udn.com/news/story/6809/7094749?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:58:15 , udn , 中鋼（2002）今最後買進日 股東會紀念品是啥20號才知道！ 這款歷年發了三次 , https://udn.com/news/story/7252/7094693?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:58:25 , udn , 2023年中鋼股東會在6月17日，最後過戶日落在4月17日，投資人若是想要領取紀念品需於過戶前就要買進股票，也就是4月13日為最後買進日；而今年股東會紀念品是什麼？會在停止過戶日後才會公布，也就是說是採取「蓋牌」方式，不能先得知紀念品是什麼才決定要不要買進股票。 , https://udn.com/news/story/7252/7094693?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:58:46 , udn , 動物園驚現「網美猴」自帶美妝濾鏡粉嫩紅唇！網敲碗求色號..園方曝爆笑真相 , https://udn.com/news/story/7470/7094299?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:58:56 , udn , 近日在大陸社群平台微博上流傳一段影片，內容是山西有名網友拍下一隻猴子因為吃了紅色火龍果，嘴唇彷彿瞬間開了「美妝特效」般覆蓋上了鮮豔的紫紅色，秒變「小公主」的可愛模樣讓不少網友看了都搞笑留言表示「跪求色號呀！」 , https://udn.com/news/story/7470/7094299?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:59:17 , udn , 高雄迴轉壽司店火警 疑屋頂招牌短路 , https://udn.com/news/story/7320/7094744?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:59:27 , udn , 高雄市三民區某迴轉壽司店今天清晨發生火警，鐵皮屋頂冒煙，消防局出動12輛消防車搶救，約20分鐘滅火，未造成傷亡，確實起火... , https://udn.com/news/story/7320/7094744?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:59:48 , udn , 巴菲特證實 投資台積電由他親自決定 , https://udn.com/news/story/6811/7094742?from=udn-ch1_breaknews-1-0-news
2023-04-13 09:59:58 , udn , 「股神」巴菲特表示，波克夏公司（Berkshire Hathaway）去年投資台積電（2330）是出自他的手筆。 , https://udn.com/news/story/6811/7094742?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:04 , udn , 北韓射彈 日防衛相：至少一枚是洲際彈道飛彈 , https://udn.com/news/story/6809/7094752?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:14 , udn , 日本政府今天上午近8時（台灣時間7時）發布全國瞬時警報系統，表示北韓發射疑似彈道飛彈，落在北海道周邊，但後來訂正，詳細情... , https://udn.com/news/story/6809/7094752?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:19 , udn , 飼育員伸手碰「小海豹秒從3D扁成2D」整隻消風！臉壓成1張紙 脖子瞬間不見 , https://udn.com/news/story/7470/7094509?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:29 , udn , 日本有名網友日前在社群平台推特上分享一張照片，意外捕捉下大阪海遊館一隻海豹面對飼養員朝著自己臉伸出的手指時，緊張得將整張臉縮進富有彈性的身體裡，讓脖子「一秒消失」的神奇畫面在網路上瘋傳。 , https://udn.com/news/story/7470/7094509?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:35 , udn , 狐狸睡懵腿伸到隔壁遭凶狠鄰居「咬住爆血」！ 同伴見血也上前攻擊超驚悚 , https://udn.com/news/story/7470/7090704?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:45 , udn , 比起在野生世界的生殺掠奪，生活在動物園裡的動物們日子似乎相對安穩許多。然而近日安徽蕪湖的赭山公園動物園內，卻傳出有狐狸被隔壁籠的狼給咬傷腿部的事件。 , https://udn.com/news/story/7470/7090704?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:00:50 , udn , 富邦期貨：Fed會議紀要敲響衰退警鐘 美股急轉直下 , https://udn.com/news/story/7239/7094737?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:01:00 , udn , 美國周三公布CPI報告顯示通膨放緩，激勵美股主要指數早盤上揚，但隨後聯準會釋出3月會議紀要顯示，官員們一致認為通膨仍然過... , https://udn.com/news/story/7239/7094737?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:01:06 , udn , 陸公布新修訂徵兵條例 大學生成重點徵兵對象 , https://udn.com/news/story/7331/7094755?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:01:16 , udn , 大陸官媒新華社昨報導，大陸國務院、中央軍委日前公布了新修訂的《徵兵工作條例》，自2023年5月1日起施行。今天上午大陸《... , https://udn.com/news/story/7331/7094755?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:03:14 , udn , 都是美國外洩機密惹出禍？南韓急滅火的「竊聽風暴」與「援烏難題」 , https://udn.com/news/story/6809/7094759?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:03:24 , udn , 南韓總統尹錫悅將於4月26日以國賓身分訪美，但就在啟程前最後兩週，一系列宣稱是美國五角大廈（國防部）的機密文件，包含有關南韓的資料於網路社群流傳，引發輿論譁然。 , https://udn.com/news/story/6809/7094759?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:03:39 , udn , 阿金陪玩老鷹抓小雞從「最後一個小朋友」下手！網看呆：牠真的懂規則 , https://udn.com/news/story/7470/7090560?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:03:49 , udn , 「老鷹抓小雞」這項遊戲是不少人的童年回憶之一，由一人扮演老鷹、一人扮演母雞，其他人則躲在母雞的身後，設法不被老鷹給抓到。而微博上有網友就分享一段影片，有隻黃金獵犬竟然當起了老鷹，和一群小朋友們玩成一片。 , https://udn.com/news/story/7470/7090560?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:06:15 , udn , 台股早盤震盪 力守15900點 , https://udn.com/news/story/7251/7094743?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:06:26 , udn , 美聯準會擔憂流動性危機，美股開高走低，台股今天開盤震盪，早盤最低來到15880.63點，下跌52.34點，力守15900... , https://udn.com/news/story/7251/7094743?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:06:46 , udn , 趙天麟推鄭文婷是蔡適應接班人 基隆立委民調24日展開 , https://udn.com/news/story/6656/7094765?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:06:57 , udn , 民進黨基隆市立委蔡適應確定不連任後，議員張秉鈞、張之豪、鄭文婷3人登記參選，協調不成由民調決勝負，昨天確定民調時間為4月... , https://udn.com/news/story/6656/7094765?from=udn-ch1_breaknews-1-0-news
2023-04-13 10:07:17 , udn , 投保寵物險只能補助生大病？專家解析「5大日常小問題」都可輕鬆申請理賠 , https://udn.com/news/story/7470/7094754?from=udn-ch1_breaknews-1-0-news
