2023-03-08 00:11:52 , udn , 鮑爾國會作證 暗示3月升息2碼機率升高 , https://udn.com/news/story/6811/7015918?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:02:43 , udn , 台灣味自販機日本首度亮相 謝長廷投幣買蕃薯 , https://udn.com/news/story/6812/7016296?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:02:54 , udn , 2023年東京食品展開幕，台灣農水產館有一台販售台灣冷凍水產品的自動販賣機，駐日代表謝長廷投幣購買，大讚前所未有。另有一... , https://udn.com/news/story/6812/7016296?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:05:43 , udn , 離奇 台中港離岸風電風機水上基座發現男性遺體 警追查身分 , https://udn.com/news/story/7320/7016334?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:05:54 , udn , 台中港離岸風場一處風機平台上昨天被發現一具男遺體，海巡獲報到場追查，遺體已運回台中市冰存，目前身分未明，海巡人員說，風電... , https://udn.com/news/story/7320/7016334?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:06:14 , udn , 離家念大學該給多少生活費？網：兒子1萬吃不飽、女兒還能存2千！ , https://udn.com/news/story/7272/7014707?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:06:24 , udn , 若孩子就讀外縣市大學，每月你會給他多少生活費？有網友家長想了解目前的大學生零用金行情，意外釣出男女生用錢方式大不同的實況，「給兒子1萬元喊吃不飽，女兒還能存2千」，關鍵差異竟和食量無關，一起看看現在家長都給大學生孩子多少生活費。 , https://udn.com/news/story/7272/7014707?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:14:52 , udn , 以色列男女皆兵 全民備戰躋身軍事強國 , https://udn.com/news/story/6809/7016348?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:15:02 , udn , 以色列男女都需服兵役，除了備戰，它更是年輕人成長與身分認同的重要社會和教育儀式，也為日後的職業奠定基礎。 , https://udn.com/news/story/6809/7016348?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:15:23 , udn , 國1南下38.5公里處火燒車 車流回堵3公里 , https://udn.com/news/story/7320/7016347?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:15:33 , udn , 今天上午7時43分左右，國道1號南向38.5公里林口路段發生火燒車，車內駕駛及4名乘客及時逃出沒有受傷，但現場濃煙一度影... , https://udn.com/news/story/7320/7016347?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:15:53 , udn , 婦女節南市有禮 南瀛天文館女性免費 星象劇場看個夠！ , https://udn.com/news/story/7326/7016345?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:16:04 , udn , 今天是 3月8日國際婦女節，台南市教育局南瀛天文館推出女性限定專屬優惠，兒童科學館則於3月11及12日推出「親子科學遊戲... , https://udn.com/news/story/7326/7016345?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:16:24 , udn , 全球性別平等排名 巴西落後多數拉美國家 , https://udn.com/news/story/6809/7016290?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:16:35 , udn , 根據世界經濟論壇（WEF）發表的2022年全球性別差距報告，巴西在146個調查國家中排名第94，落後多數拉美國家，顯示性... , https://udn.com/news/story/6809/7016290?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:16:55 , udn , 士林夜市「起司瀑布」賣100元遭疑沒標價 攤商喊冤都有標 , https://udn.com/news/story/7323/7016338?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:17:05 , udn , 最近有民眾抱怨，在士林夜市的路口買「起司瀑布」，直指攤子沒寫價格，對一份要價100元感到傻眼。業者澄清，照正常程序做生意... , https://udn.com/news/story/7323/7016338?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:17:26 , udn , Spotify「只剩免費仔在用？」網友列5點原因大讚贏過YT、KKBOX , https://udn.com/news/story/7088/7014291?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:17:36 , udn , 現代人娛樂多元，不只影音串流平台百家爭鳴，數位音樂串流平台也是競爭激烈，有的音樂庫怕豐富、有的優點是無損音質、有的方案良多可以組家庭方案價格更加優惠，每家都有不同優勢。 , https://udn.com/news/story/7088/7014291?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:17:54 , udn , 遺產的繼承順序怎看…一表看懂「特留分占比」！ 不給配偶子女給朋友行嗎？ , https://udn.com/news/story/121591/7016331?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:17:57 , udn , 離奇！台中港離岸風電風機水上基座發現男性遺體 警追查身分 , https://udn.com/news/story/7320/7016334?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:18:04 , udn , 當親人過世後，在沒有遺囑的情況下，原則上是照法律規定的繼承順位及分配比例繼承，也就是所謂的「應繼分」... , https://udn.com/news/story/121591/7016331?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:18:25 , udn , 2023全球最佳醫院名單公布台灣35家獲選  嘉縣市3家區域醫院上榜 , https://udn.com/news/story/7266/7016354?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:18:35 , udn , 「Newsweek」與全球數據公司Statista，公布「2023年全球最佳醫院」排名，台灣首度入榜35家醫院，其中嘉義... , https://udn.com/news/story/7266/7016354?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:18:56 , udn , 城中城大火釀46死 法官退休 換人重組合議庭 , https://udn.com/news/story/7321/7016353?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:19:06 , udn , 高雄城中城大樓前年發生大火，造成46死43傷震驚社會，涉嫌縱火的婦人黃格格一審依放火罪判處無期徒刑，目前正在高雄高分院審... , https://udn.com/news/story/7321/7016353?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:19:26 , udn , 台中廢棄物火警 烈焰沖天照亮夜空 , https://udn.com/news/story/7320/7016351?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:19:37 , udn , 昨晚7點多，台中市神岡區堤南路一處廢棄物不明原因起火，由於現場堆放大量廢棄塑膠包材，火勢濃煙高竄天際，照亮暗黑星空。消防... , https://udn.com/news/story/7320/7016351?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:20:27 , udn , 南韓批美晶片法案補助 「不尋常」的附加條件太多 , https://udn.com/news/story/6811/7016349?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:20:38 , udn , 美國晶片法案祭出數十億美元補助，利誘全球大型半導體製造商前來設廠，但華爾街日報報導，南韓抱怨附加條件太多。首爾官員和產業... , https://udn.com/news/story/6811/7016349?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:20:58 , udn , 債市押3月升息2碼 高盛估一路升到7月 貝萊德說升到6% , https://udn.com/news/story/6811/7016350?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:21:09 , udn , 隨著聯準會（Fed）主席鮑爾釋出鷹派論調，表明準備好必要時加快升息步調，債市交易員預期本月升息2碼的機率提高；高盛分析師... , https://udn.com/news/story/6811/7016350?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:23:54 , udn , 各地晴朗穩定 早晚冷白天回溫快日夜溫差大 , https://udn.com/news/story/7266/7016297?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:24:04 , udn , 中央氣象局表示，今天各地為晴到多雲、穩定的天氣，夜晚至清晨仍有輻射冷卻作用，清晨感受偏冷，低溫約落在攝氏12到16度，局... , https://udn.com/news/story/7266/7016297?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:24:24 , udn , 美國重申對中政策不變 新駐美大使低調赴任 , https://udn.com/news/story/6811/7016362?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:24:35 , udn , 中國大陸兩會剛落幕，針對未來的美中關係，美國國務院發言人普萊斯（Ned Price）7日表示，美國的對中政策不變，不尋求... , https://udn.com/news/story/6811/7016362?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:24:55 , udn , 吳德榮：逐日回溫 12日晚間變天14日下探6度 , https://udn.com/news/story/7266/7016344?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:25:06 , udn , 根據氣象局網站，今天清晨最低溫出現在新竹的攝氏8.6度。氣象專家吳德榮表示，今天白天舒適微熱，12日前氣溫逐日漸升，日夜... , https://udn.com/news/story/7266/7016344?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:25:26 , udn , 準爸爸怨「前面看診都這麼久，我們一下就看完？」醫回1句話讓他解開心結 , https://udn.com/news/story/7272/7014733?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:25:36 , udn , 前往診所或醫院產檢、看診，是所有準爸媽都有過的經驗，但看診等待叫號的時間長短不一，引起一位準爸爸好奇，在診間直接當面問醫師「為什麼前一個看這麽久，怎麼我們這麽快就看完了？」醫師回應一句話，讓這位準爸爸茅塞頓開也解開心結。 , https://udn.com/news/story/7272/7014733?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:25:57 , udn , 台灣的世界級文化遺產 細說百年花磚前世今生 , https://udn.com/news/story/7266/7016361?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:26:07 , udn , 徐嘉彬團隊成功研發復刻花磚工藝技術，把台灣花磚文化推向國際。他們認為，文化不只是保存，而是創造希望跟著時代往前邁進。 , https://udn.com/news/story/7266/7016361?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:29:52 , udn , 農曆2月運勢(下)／分手、扭傷、遇小人...7生肖要注意這些事 , https://udn.com/news/story/7268/7015007?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:30:02 , udn , 想知道農曆二月你的生肖運勢如何嗎？命理師湯鎮瑋老師分享影片「農曆二月份十二生肖月運勢，鼠、虎、馬、羊、猴、狗、豬要注意」，從命理學角度，農曆二月是從國曆3月6日到國曆4月5日，快來看看這七個生肖這段期間要注意哪些事才能開運。 , https://udn.com/news/story/7268/7015007?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:30:10 , udn , 今天上午7時43分左右，國道1號南向38.5公里泰山路段發生火燒車，車內駕駛及4名乘客及時逃出沒有受傷，但現場濃煙一度影... , https://udn.com/news/story/7320/7016347?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:30:23 , udn , 春花爛漫／王文華｜向下開的櫻花 , https://udn.com/news/story/7272/7003812?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:30:33 , udn , 看到櫻花低下頭，慢慢對著地面綻放，王文華受到啟發，明白了不管是不是「菁英」，櫻花都教我們要謙遜。
美麗的櫻花，是向下開的。它長在樹枝上，並不是努力向上猛開。而是低下頭，慢慢對地面綻放。這就是我對今年滿級分同學的祝福…… , https://udn.com/news/story/7272/7003812?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:30:54 , udn , 台南牡蠣養殖喜迎好收成 期待老天下雨長更壯 , https://udn.com/news/story/7326/7016369?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:31:04 , udn , 台南市過去3年安平、南區普遍發生蚵仔疑受病蟲害侵襲，大量死亡情形，許多蚵農收成不到5成，紛紛減少養殖面積，過去養殖棚數9... , https://udn.com/news/story/7326/7016369?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:32:52 , udn , 美兩黨參議員提案封殺TikTok！白宮表態：歡迎且支持 , https://udn.com/news/story/6813/7016375?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:33:02 , udn , 白宮支持一項由2黨參議員小組提出、旨在賦予總統拜登（Joe Biden）禁止TikTok的權力，而白宮的表態可能會加快此... , https://udn.com/news/story/6813/7016375?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:35:00 , udn , 穩建致富 雙強基金掌握主流利基趨勢 , https://udn.com/news/story/7238/7016336?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:35:10 , udn , 儘管多個投資機構預測聯準會升息路徑已進入末端，然而市場對此仍存有高度敏感性，加以聯準會對利率政策立場時而鷹派、時而鴿派，... , https://udn.com/news/story/7238/7016336?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:35:53 , udn , 李維拉獲頒台中榮譽市民 第一次喝珍奶端杯差點鬥雞眼 , https://udn.com/news/story/6999/7016379?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:36:03 , udn , 世界棒球經典賽A組預賽今天在台中開打，美國職棒名人堂球星李維拉拉Mariano Rivera）開球，台中市長盧秀燕昨宴請... , https://udn.com/news/story/6999/7016379?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:36:24 , udn , 開航啦！ 華信「台北-馬祖」航線3月26日營運 今起開放訂票 , https://udn.com/news/story/7266/7016377?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:36:34 , udn , 為服務馬祖離島鄉親，華信航空今表示，將於3月26日起新開闢台北-馬祖南竿航線，初期規畫每日往返一班，於今上午9時起，正式... , https://udn.com/news/story/7266/7016377?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:38:53 , udn , 婦女節禮物 出遊高雄14個景區車站提供免費生理用品 , https://udn.com/news/story/7327/7016381?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:39:03 , udn , 女性外出若突遇生理期卻沒帶生理用品，一時之間無處購買頗為困擾。為呼應多位議員關切的「月經貧窮」（Period Pover... , https://udn.com/news/story/7327/7016381?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:41:53 , udn , 影／義務役大學「1+3年」方案 教部擬6月底前公布 , https://udn.com/news/story/6885/7016396?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:42:03 , udn , 民國94年次後出生役男、今年高三學生義務役將改為1年，為讓學生有機會能在大學四年期間完成兵役與學業，也就是「1+3年」方... , https://udn.com/news/story/6885/7016396?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:42:24 , udn , 性平會無府外委員遭疑空轉 議員婦女節轟蔣萬安：台北女人難幸福 , https://udn.com/news/story/7323/7016398?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:42:34 , udn , 今天是38婦女節，北市議員林延鳳指出，市長蔣萬安是性別平等委員會主委，上任迄今一次會議都沒召開，且未在府外委員2月底卸任... , https://udn.com/news/story/7323/7016398?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:42:55 , udn , 陸戰隊場勘竹圍紅色沙灘部署導標 準備兩棲登陸操演 , https://udn.com/news/story/10930/7016397?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:43:05 , udn , 海軍151艦隊今（8）日起將在桃園竹圍海灘展開一連串兩棲部隊登陸試航訓練，陸戰隊岸勤部隊今日清晨在海灘上實施場勘，並布設... , https://udn.com/news/story/10930/7016397?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:43:25 , udn , 社長大人上身？Hanni瀏海激似持修！跨國明星臉超有戲 , https://udn.com/news/story/7270/7016386?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:43:36 , udn , 去年10月才成為GUCCI全球代言人的New Jeans團員Hanni，二月時果然前進米蘭時裝周，參觀2023的秋冬女裝... , https://udn.com/news/story/7270/7016386?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:44:44 , udn , 00878熱銷幫「這三檔」股價保護支撐！ 專家：買ETF還是其成分股？ , https://udn.com/news/story/123006/7016368?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:44:54 , udn , ETF00878沒有不好，真的挺好的，我自己也買。00878於2020.07月成立，筆者在2020.09月就開始買了，目前手上仍有16張00878，成本17元。 , https://udn.com/news/story/123006/7016368?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:45:14 , udn , 屏基引進乳癌手術中放射治療 病人免奔波 , https://udn.com/news/story/7266/7016403?from=udn-ch1_breaknews-1-0-news
2023-03-08 09:45:25 , udn , 今天是國際婦女節，屏東基督教醫院7日完成屏東首次乳癌手術中放射治療，手術與放射治療一次完成，不僅保留乳房外觀，同時降低總... , https://udn.com/news/story/7266/7016403?from=udn-ch1_breaknews-1-0-news
