2023-05-16 00:24:15 , udn , 天道盟同心會租名車不還恐嚇「拿錢買回」 和運也受害 , https://udn.com/news/story/7320/7167372?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:38:50 , udn , 電動車、太陽能陸續進入民眾生活，雖然這些新科技能帶給人們更好的新生活方式，然而，一旦發生火災意外時，救火方式也跟過往截然不同。火災型態隨著科技發展日新月異，但電動車、太陽能板滅火困難重重，所幸無人機、機器人、5G、VR（虛擬實境）等新科技日趨盛行，看看打火兄弟如何運用這些新科技，為每一次衝鋒滅火做好準備。 , https://udn.com/news/story/7240/7163360?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:39:11 , udn , 《人選之人》：妳為什麼不離婚？「為了你們我每一步都想過了」 , https://udn.com/news/story/121484/7167639?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:39:21 , udn , 她問媽媽，「妳為什麼不離婚？」「歐陽霞」回應：「離婚要怎麼選？選民要怎麼看他，別人要怎麼看妳跟弟弟？為了你們我每一步都想過了。」 , https://udn.com/news/story/121484/7167639?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:41:45 , udn , 靜宜大學教授憶老戰友：再給林淑雅30年 未來會是什麼？ , https://udn.com/news/story/121484/7167617?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:42:36 , udn , 台積電開503元站上月線 台股早盤漲逾百點 , https://udn.com/news/story/7251/7167681?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:42:47 , udn , 台股今（16）日開盤上漲75.52點，開盤指數15,550.57點，早盤上漲逾百點，最高一度至15,609.46點；台積... , https://udn.com/news/story/7251/7167681?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:43:07 , udn , 復刻兒時回憶！旗津錦繡老宅翻新 免費預約參觀 , https://udn.com/news/story/7327/7167679?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:43:18 , udn , 高雄市旗津老街文正巷裡有棟逾70年的莊家老宅「錦繡」，在家族保存文史理念的支持下，以及高市府都發局協助申請文化部補助，透... , https://udn.com/news/story/7327/7167679?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:45:11 , udn , 生成式AI當紅 華碩、宏碁布局企業版ChatGPT , https://udn.com/news/story/7240/7167673?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:45:21 , udn , 宏碁、華碩集團都瞄準企業版ChatGPT商機。宏碁（2353）董事長陳俊聖稱讚ChatGPT Business企業版將有... , https://udn.com/news/story/7240/7167673?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:48:36 , udn , 羅馬名人賽／超大冷門！世界135大黑馬擊落世界第2「小蠻牛」 , https://udn.com/news/story/7005/7167695?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:48:47 , udn , 羅馬名人賽爆出大冷門，世界排名高居第2、本季30勝2敗的西班牙「小蠻牛」阿爾卡拉斯（Carlos Alcaraz） ，第... , https://udn.com/news/story/7005/7167695?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:49:08 , udn , 48歲賈靜雯拎Tory Burch美包現身機場  滿滿少女感讓人不敢相信信 , https://udn.com/news/story/7270/7167692?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:49:18 , udn , 今年48歲的金馬、金鐘影后賈靜雯近期參與中國綜藝節目「乘風2023」，亮眼表現引起網友熱烈討論。也因為時常需要往返兩岸，讓不少人在機場也曾捕捉過野生的賈靜雯，更被其滿滿少女感所折服。近期，賈靜雯以無袖背心搭配條紋裙、Tory Burch包款，展現不輸20歲世代體態，絲毫讓人不敢相信她已是3個女兒的媽媽。 , https://udn.com/news/story/7270/7167692?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:49:39 , udn , 回響／禁了！巨浪害命 中央禁止沙灘車進入南澳神秘沙灘 , https://udn.com/news/story/7328/7167687?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:49:50 , udn , 宜蘭南澳神秘沙灘於2018年發生沙灘車遭瘋狗浪吞噬意外，釀成5人死亡，事發至今5年了，沙灘車仍未立法管理；經本報陽光行動... , https://udn.com/news/story/7328/7167687?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:50:10 , udn , 影／三重大同公園聚賭「四支刀」 警逮15人每人可罰5萬元 , https://udn.com/news/story/7321/7167685?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:50:21 , udn , 新北市三重警分局持續執行清源專案掃蕩公園聚賭，昨晚9時許在大同公園逮捕15人聚賭俗稱「四支刀」的撲克牌玩法，查扣賭資9萬... , https://udn.com/news/story/7321/7167685?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:51:41 , udn , 立院三讀通過 不法集團拘禁致人於死最重處無期徒刑 , https://udn.com/news/story/7314/7167700?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:51:52 , udn , 立法院院會今天三讀通過刑法部分條文修正案，針對第302條私行拘禁罪，增訂第302之1條加重私行拘禁罪，凡犯前條之罪並致人... , https://udn.com/news/story/7314/7167700?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:52:43 , udn , 48歲賈靜雯拎Tory Burch美包現身機場  滿滿少女感讓人不敢相信 , https://udn.com/news/story/7270/7167692?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:54:36 , udn , TikTok二度為坎城影展官方夥伴 法國文化界擔憂 , https://udn.com/news/story/6811/7167671?from=udn-ch1_breaknews-1-0-news
2023-05-16 09:54:47 , udn , 第76屆坎城影展明天登場，具爭議性的TikTok連續第二年成為官方夥伴。TikTok砸錢增加文化影響力，法國業界對Tik... , https://udn.com/news/story/6811/7167671?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:03:43 , udn , 麥格理Q1狂加碼台積電ADR 躍居第七大股東 老虎也搶進 , https://udn.com/news/story/6811/7167667?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:03:53 , udn , 麥格理（Macquarie）、富達(Fidelity)、老虎環球基金和有「虎崽」基金Coatue在內的大型投資公司第... , https://udn.com/news/story/6811/7167667?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:06:17 , udn , 澳洲貿易部長：不希望脫鉤 盼擴大與中國的經貿往來 , https://udn.com/news/story/6809/7167643?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:09:36 , udn , 巴西總統應邀參加G7峰會 討論糧食安全維護 , https://udn.com/news/story/6809/7167707?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:09:46 , udn , 巴西總統魯拉應邀參加19至21日在日本廣島舉行的七大工業國集團峰會，預計各國政府將在聯合聲明中加強對俄羅斯的制裁，並承諾... , https://udn.com/news/story/6809/7167707?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:10:07 , udn , 00878藏1「巨大隱憂」百萬股東怎辦？ 她：回測長期績效慘輸0050 , https://udn.com/news/story/123006/7167628?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:10:17 , udn , 理財達人摳摳（懶錢包Lazywallet）在Youtube頻道上分享，國泰永續高股息（00878）上市以來憑藉穩定的季配息，良好的殖利率，不錯的報酬率，加上較低的波動，如今坐擁100多萬股東，成為台灣人氣Top 1的國民ETF。不過質疑的一派認為，00878長期來看報酬率很有可能落後大盤，為什麼呢？ , https://udn.com/news/story/123006/7167628?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:10:38 , udn , 漢光39號演習首日...新北後備指揮部2士兵墜樓 原因待查 , https://udn.com/news/story/7320/7167716?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:10:49 , udn , 位於新北市土城的新北市後備指揮部，昨漢光39號演習首日竟發生兩士兵墜樓意外，柯姓士兵晚間6時許失足墜樓，骨盆骨折，另名葉... , https://udn.com/news/story/7320/7167716?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:11:09 , udn , 印尼村民控軍方侵權 纏訟埃克森美孚逾20年終和解 , https://udn.com/news/story/6809/7167672?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:11:20 , udn , 埃克森美孚公司（Exxon Mobil）與印尼亞齊省（Aceh）村民之間的一樁長年訴訟，今天達成和解；村民指控印尼軍官為提... , https://udn.com/news/story/6809/7167672?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:11:41 , udn , 老婆產後身材走樣讓人夫沒性致 靠這招解慾後被要求離婚了 , https://udn.com/news/story/7272/7167073?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:11:51 , udn , 夫妻感情的好壞，除了彼此的性格、經濟或是家族關係之外，在性生活方面是否能夠合得來，其實也是因素之一。近來日本媒體，就報導了一則因為房事問題，鬧不合的感情糾紛。 , https://udn.com/news/story/7272/7167073?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:12:12 , udn , MLB／大谷翔平挨3轟 怒掃4安打、三分砲挺第5勝到手 , https://udn.com/news/story/6999/7167705?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:12:22 , udn , 挨轟的怒氣，大谷翔平用開轟解氣，今天在4局上敲出致勝三分砲，「打者翔平」單場4安打、本季第9轟，幫助先發7局失5分的「投... , https://udn.com/news/story/6999/7167705?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:15:35 , udn , 「打詐1.5」是國家級詐騙案？前檢批解決問題不該流於口號 , https://udn.com/news/story/7314/7167731?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:15:45 , udn , 近年來媒體與網路社群對於「詐騙行為氾濫猖獗」的犯罪問題有許多批評，為了因應對政府施政不滿的民意，報載行政院宣稱該院於「去年7月15日函頒新世代打詐行動綱領，透過跨部會合作共同打擊詐欺已初見成效」，並宣布今年5月4日「院會通過『新世代打擊詐欺策略行動綱領1.5版』」，宣稱要「澈底解決詐欺犯罪現存的問題」。而觀諸該新聞所公布的行政院官方說法，主要內容為兩張圖卡，以及「減少接觸、減少誤信、減少損害」等口號。 , https://udn.com/news/story/7314/7167731?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:15:48 , udn , 微軟收購動視暴雪案獲歐盟核准 但仍得扭轉英國的阻撓 , https://udn.com/news/story/6811/7167689?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:15:58 , udn , 微軟（Microsoft）以690億美元收購動視暴雪（Activision Blizzard）的交易15日獲得歐盟的反... , https://udn.com/news/story/6811/7167689?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:16:06 , udn , 執政黨難連任？泰國與土耳其選後會變天嗎？ , https://udn.com/news/story/6809/7167739?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:16:16 , udn , 5月14日後，泰國和土耳其將會走向什麼樣的未來？2023年泰國和土耳其大選皆在5月14日登場，泰國改選國會進而選出總理，土耳其則是直選總統，這兩場攸關民主與獨裁對決的大選，對這兩個國家來說意義重大。 , https://udn.com/news/story/6809/7167739?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:18:34 , udn , 台灣剖腹產率高居世界第二 四寶爸創意研發國外摘金 , https://udn.com/news/story/6885/7167751?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:18:45 , udn , 輔英科大健康事業管理系副教授林政翰育有4位子女，他在陪伴太太生產、做月子過程，親眼看見剖腹產婦繁瑣的衛教過程，靈機一動跨... , https://udn.com/news/story/6885/7167751?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:19:05 , udn , 在神的故鄉秀雙刀 博物館方：大谷讓貝比魯斯傳奇增色 , https://udn.com/news/story/6999/7167750?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:19:10 , udn , 美國預定8月回補300萬桶戰略儲油 , https://udn.com/news/story/6811/7167708?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:19:16 , udn , 在貝比魯斯（Babe Ruth）的故鄉巴爾的摩，大谷翔平今天是生涯第2次在坎登球場（Camden Yards）先發登板，... , https://udn.com/news/story/6999/7167750?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:19:21 , udn , 美國為補充枯竭的戰略儲油，能源部周一（15日）招標採購上看300萬桶的含硫原油。這項採購6月宣布得標者，計劃於8月交貨到... , https://udn.com/news/story/6811/7167708?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:19:37 , udn , 桃園大停水中午前復水95% 張善政：白天可全區復水 , https://udn.com/news/story/7324/7167747?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:19:47 , udn , 桃園市昨天至今天下午3時大規模停水，在台水公司龍潭三坑原水站原水管改善工程今天凌晨完工，全市12區停水家戶陸續恢復供水，... , https://udn.com/news/story/7324/7167747?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:20:35 , udn , 長榮大學馬來西亞女大生遭擄性侵殺害 父母求償2000萬獲賠金額曝光 , https://udn.com/news/story/7315/7166463?from=udn-catehotnews_ch2
2023-05-16 10:21:13 , udn , 羅馬名人賽／超大冷門！世界135黑馬擊落世界第2「小蠻牛」 , https://udn.com/news/story/7005/7167695?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:27:35 , udn , 龐氏騙局吸金／台灣史上最大老鼠會詐騙 鴻源高利吸金千億 害慘16萬人 , https://udn.com/news/story/7266/7165999?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:27:45 , udn , 借貸媒合平台「im.B」遭控以龐氏騙局手法吸金詐騙，上千投資客血本無歸，引發社會關注。回顧國內外首宗龐氏騙局吸金案，美國男子Charies Ponzi在第一次世界大戰後，透過宣稱購買郵政票據的匯差獲利，吸引3萬名投資者；我國首間地下投資公司「鴻源機構」，則在1980年代以投資高利率借貸吸金近千億元，全台逾16萬人受害，事後還有受害人輕生。... , https://udn.com/news/story/7266/7165999?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:28:06 , udn , 觀察汪星人健不健康看數字就知道！專家揭「定期幫狗狗量體重的重要性」 , https://udn.com/news/story/7470/7154742?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:28:16 , udn , 了解狗狗的身體密碼，量體重是很平常的事情，所以了解方法之後，可以多多記錄。 , https://udn.com/news/story/7470/7154742?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:28:37 , udn , 她「捧箱踢正步」幫王永慶化往生妝 惡魔跑出來：要到靈柩旁不容易 , https://udn.com/news/story/121591/7167669?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:28:48 , udn , 昨日的彩排可說是相當順利，雖然從下午等到天黑讓人有些疲憊，但現場比我更累的人比比皆是。在我走後還見到工作人員辛勤地布置靈堂，因此自己也沒什麼好抱怨的… , https://udn.com/news/story/121591/7167669?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:29:08 , udn , 海軍：玉山軍艦目前依計畫執行成軍訓練 , https://udn.com/news/story/10930/7167766?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:29:19 , udn , 海軍司令部上午表示，玉山軍艦依計畫執行成軍訓練，待完成訓練及測評後，辦理成軍典禮，納列戰鬥序列。 , https://udn.com/news/story/10930/7167766?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:29:39 , udn , 經濟部：持續優化離岸風電開發機制　完善投資環境 , https://udn.com/news/story/7238/7167765?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:29:50 , udn , 媒體報導有關離岸風電行政程序冗長等議題，經濟部表示，國內離岸風電經過2座示範風場之完工併聯商轉，已完備離岸風電申設程序。... , https://udn.com/news/story/7238/7167765?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:30:11 , udn , 32歲碩士女年薪66.5萬有房開4條件徵婚 遭男大罵飆淚痛哭 , https://udn.com/news/story/7335/7167722?from=udn-ch1_breaknews-1-0-news
2023-05-16 10:30:21 , udn , 大陸一名視頻網紅「雅典娜」在杭州街頭拿著徵婚海報，開出4大相親條件尋找另一半，卻當場遭一名男子嗆聲：「都32了，還敢開這樣的條件，有這樣條件的男子為何要選妳？」讓她飆淚痛哭，並認為「可以不愛請別傷害」。 , https://udn.com/news/story/7335/7167722?from=udn-ch1_breaknews-1-0-news
