2023-04-15 00:54:02 , udn , 俄油包圍網破口？ 日、印兩面押寶背後都有中國因素 , https://udn.com/news/story/6809/7099342?from=udn-ch1_breaknews-1-0-news
2023-04-15 09:57:42 , udn , 今午（14日）香港網路瘋傳1段裸男由屋簷跳落地的驚險影片，見到一名全身赤裸，只穿鞋子的男子從1樓屋簷跳落地面「逃生」，還要失去平衡屁股落地，有路人被嚇到大叫，裸男見有人即拔腿就跑。片段引起熱議，許多網友估計男子是被捉姦或是正在逃走的嫖客，甚至推斷事發地點為香港土瓜灣。 , https://udn.com/news/story/7335/7099558?from=udn-ch1_breaknews-1-0-news
2023-04-15 09:58:02 , udn , 人犯脫逃還揮刀釀社會恐慌 中監3管理員戒護鬆散被判刑 , https://udn.com/news/story/7315/7099566?from=udn-ch1_breaknews-1-0-news
2023-04-15 09:58:13 , udn , 槍砲受刑人陳坤和去年自台中監獄戒護就醫脫逃，圍捕時朝警方揮刀並自殘，檢方發現，陳事前偷將掌上型電視的天線插進左腳藍白拖夾... , https://udn.com/news/story/7315/7099566?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:00:03 , udn , 全台首座布袋戲傳習中心在雲林 遠赴法國簽MOU , https://udn.com/news/story/7326/7099583?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:00:13 , udn , 全台第一座布袋戲傳習中心落腳雲林，將於2024年完工，雲林縣長張麗善率縣府團隊到歐洲考察，昨與法國高等偶戲學院簽署合作備... , https://udn.com/news/story/7326/7099583?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:00:34 , udn , 竹東9成遊戲場封閉 鎮長宣布改善預算通過 加碼2新公園 , https://udn.com/news/story/7324/7099581?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:00:44 , udn , 新竹縣竹東鎮12座有遊具設施的兒童遊戲場，其中11座依新規範檢驗判定不合格，必須檢驗及修繕，且已封閉近3個月，鎮長郭遠彰... , https://udn.com/news/story/7324/7099581?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:01:35 , udn , 影／高雄女賊大浴巾蒙面背包卻露餡 警認出3小時內逮人 , https://udn.com/news/story/7320/7099576?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:03:05 , udn , 青銀共市新典範 高雄鹽一市場登日本BRUTUS雜誌 , https://udn.com/news/story/7327/7099586?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:03:15 , udn , 日本知名生活文化雜誌「BRUTUS」14日出版的特輯介紹全台6個城市。其中包括高市府投入市場再造，強調「青銀共市」的鹽埕... , https://udn.com/news/story/7327/7099586?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:03:36 , udn , 今鋒面快閃、雨勢一陣一陣 境外空汙移入恐滯留兩天 , https://udn.com/news/story/7266/7099589?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:03:46 , udn , 天氣風險公司天氣分析師方俊元說，今天隨著鋒面南下開始影響，從清晨起中北部陸續有局部短暫雨發生，局部山區也有出現較明顯的雨... , https://udn.com/news/story/7266/7099589?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:06:03 , udn , 一家4口「被丟包機場」和解了！旅行社賠31萬再加碼免費富國島5日遊 , https://udn.com/news/story/120911/7099570?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:06:13 , udn , 日前發生一家四口連假開心出國，卻因旅行社的疏失沒拿到護照而無法飛出去的烏龍丟包事件，掀起網路熱議。雙方事後在13日達成和解，品冠旅遊將支付31萬2893元整（包含團費15萬1200元），另再提供此家庭一次免費的富國島5日遊... , https://udn.com/news/story/120911/7099570?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:06:34 , udn , 2023東區季後賽賽程與比分表 熱火淘汰公牛搭季後賽末班車 , https://udn.com/news/story/7002/7084807?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:12:16 , udn , 立委黨內初選太激烈 李彥秀：恐影響國民黨、總統民調 , https://udn.com/news/story/123307/7099603?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:12:26 , udn , 北市立委藍綠初選競爭激烈，不少參選人上午都參加台北母娘文化季淨山健行活動，其中國民黨北市港湖區立委初選，下周一起將領表登... , https://udn.com/news/story/123307/7099603?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:12:47 , udn , 想贏大谷先讓他累 紅襪教頭笑曝策略：讓他跑3支三壘打 , https://udn.com/news/story/6999/7099601?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:12:57 , udn , 天使、紅襪隊今天展開4連戰，大谷翔平將在18日的最終戰先發，紅襪教頭柯拉（Alex Cora）擬定對大谷翔平的策略，他笑... , https://udn.com/news/story/6999/7099601?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:15:14 , udn , 5月報稅季將至 小資族、多口之家減稅紅包一次看 , https://udn.com/news/story/7243/7099593?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:15:24 , udn , 5月報稅季開跑，受惠於綜所稅免稅額、標準扣除額與特別扣除額調升，加上基本生活費及稅率級距變動，單身小資族與多口之家等將有... , https://udn.com/news/story/7243/7099593?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:15:45 , udn , 半夜闖法式餐廳吃大餐？ 高雄男觸警鈴跳樓摔傷遭活逮 , https://udn.com/news/story/7320/7099604?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:15:55 , udn , 高雄鹽埕區河西路一家高檔法式料理餐廳，昨晨警鈴大作，保全和警網趕抵，發現大門門鎖遭破壞，附近突傳來碰撞聲，警方查看赫見謝... , https://udn.com/news/story/7320/7099604?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:18:15 , udn , NBA／熱火關鍵攻勢輾過公牛 季後賽首輪挑戰龍頭公鹿 , https://udn.com/news/story/7002/7099609?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:18:25 , udn , 公牛在第四節剩下3分47秒靠著懷特（Coby White）的三分球原本還掌握領先優勢，但沒想到接下來的時間他們進攻完全停滯，一共只得到1分，熱火殺出一波關鍵15比1的攻勢，以102比91力壓公牛，搶下 , https://udn.com/news/story/7002/7099609?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:18:46 , udn , 突擊檢查 原能會今凌晨入核一廠不預警視察 , https://udn.com/news/story/7266/7099607?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:18:56 , udn , 原能會由核管處、輻防處、核技處及物管局等單位共同組成視察團隊，4月15日凌晨4時赴核能一廠執行今年度第1次不預警視察。 , https://udn.com/news/story/7266/7099607?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:19:47 , udn , 半夜闖法式餐廳吃大餐？高雄男觸警鈴跳樓摔傷遭活逮 , https://udn.com/news/story/7320/7099604?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:20:48 , udn , MLB？想贏大谷先讓他累 紅襪教頭笑曝策略：讓他跑3支三壘打 , https://udn.com/news/story/6999/7099601?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:24:13 , udn , NBA／獨行俠疑為選秀籤故意輸球 聯盟判罰75萬美元 , https://udn.com/news/story/7002/7099606?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:24:23 , udn , 美國職籃NBA達拉斯獨行俠本月稍早對戰芝加哥公牛時，未讓主將上場而以較弱陣容應戰引發爭議，NBA當局今天表示，經過調查決... , https://udn.com/news/story/7002/7099606?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:24:44 , udn , 影／再籲跨政黨團結 朱立倫：爭取最多的朋友 , https://udn.com/news/story/123307/7099614?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:24:54 , udn , 國民黨主席朱立倫上午出席東北部八縣市中華外內丹功觀摩展演活動，談到選情議題他表示，現在綠營的人持續破壞藍軍的團結，製造藍... , https://udn.com/news/story/123307/7099614?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:25:15 , udn , 王鼎之書藝章法公式 4月底前台東美術館展出 , https://udn.com/news/story/7328/7099605?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:25:25 , udn , 書畫家王鼎之的「篆象」書體自成一格，積累40多年經驗獨創的書畫藝術「書藝章法公式」，即日起至4月30日止，在台東美術館開... , https://udn.com/news/story/7328/7099605?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:27:13 , udn , 要撇開「行人地獄」 竹市加強取締車不讓人 籲民眾檢舉 , https://udn.com/news/story/7321/7099619?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:27:24 , udn , 新竹市近期陸續發生車輛行經路口未禮讓行人的驚險場景，「行人地獄」負面標籤仍在。新竹市警察局今天指出，今年已啟動「行人及護... , https://udn.com/news/story/7321/7099619?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:27:44 , udn , 陸啟動貿易壁壘調查 政府喊磋商恐淪空談卻也沒步了？ , https://udn.com/news/story/7238/7098592?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:27:55 , udn , 中國大陸商務部日前宣布將對我方禁止2000多項大陸產品輸台進行貿易壁壘調查，學者及專家表示，政府的回應顯然和中國大陸「各說各話」，台灣政府對中國大陸產品進行限制超過20年，「早不提、晚不提，現在才提要走WTO（世貿組織）磋商，人家（中國）才不理你」。 , https://udn.com/news/story/7238/7098592?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:28:15 , udn , 水情未改善 高雄市七座公立游泳池20日起暫停開放 , https://udn.com/news/story/7327/7099618?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:28:19 , udn , MLB／想贏大谷先讓他累 紅襪教頭笑曝策略：讓他跑3支三壘打 , https://udn.com/news/story/6999/7099601?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:28:26 , udn , 南部乾旱尚未解除，高市水利局今天進一步公布開源節流措施。水利局表示，4月20日停止開放七座公立游泳池，另針對每月用水1千... , https://udn.com/news/story/7327/7099618?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:28:47 , udn , 褲綁「善良ㄉ體質」袋子藏毒 通緝犯遇南警搜身露餡了 , https://udn.com/news/story/7320/7099617?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:28:57 , udn , 台南市警二分局民權派出所員警昨晚在金華與民族路口攔查轎車，查獲42歲鄭姓駕駛是妨害自由通緝犯，將他帶返所內調查，拍搜其褲... , https://udn.com/news/story/7320/7099617?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:51:13 , udn , 光芒開季13連勝斷了…官方推特：1884年那隊正在開香檳 , https://udn.com/news/story/6999/7099641?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:51:23 , udn , 光芒隊的開季13連勝之旅，今天遭到截斷，藍鳥隊比切特（Bo Bichette）單場5安打，第5局的安打開啟5分大局，藍鳥... , https://udn.com/news/story/6999/7099641?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:51:44 , udn , 政院推打詐國家隊、打詐三法 邱臣遠質疑換湯不換藥 , https://udn.com/news/story/123468/7099633?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:51:55 , udn , 行政院打詐國家隊動起來，包括推出打詐三法，以及擔任行政院「新世紀打擊詐欺策略行動綱領」的幕僚機關內政部，也要推出進階的1... , https://udn.com/news/story/123468/7099633?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:52:15 , udn , 嚇阻北韓核子威脅 美日韓將舉行飛彈防禦演習 , https://udn.com/news/story/6809/7099623?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:52:26 , udn , 美國、日本與南韓今天在聯合聲明中說，他們舉行三邊會議時討論到將把飛彈防禦與反潛演習正規化，以嚇阻與反制北韓的核子與飛彈威... , https://udn.com/news/story/6809/7099623?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:52:46 , udn , 談徵召 朱：團結所有可團結力量、持續與郭保持聯繫 , https://udn.com/news/story/123307/7099632?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:52:57 , udn , 國民黨總統參選人徵召提名作業進行中，被問到黨中央傳出內定新北市長侯友宜、被批評為對另一可能人選鴻海創辦人郭台銘「出老千」... , https://udn.com/news/story/123307/7099632?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:53:17 , udn , 響應世界地球日 台中捷運送999株樹苗、有機肥 , https://udn.com/news/story/7325/7099629?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:53:27 , udn , 4月22日世界地球日將至，加上適逢台中捷運通車2周年前夕，中捷公司在4月22日上午9時至12時於捷運文心森林公園站1樓出... , https://udn.com/news/story/7325/7099629?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:53:48 , udn , 藍台東立委誰參選？張國洲陷長考 縣黨部：不排除刺客 , https://udn.com/news/story/123307/7099627?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:53:58 , udn , 國民黨秘書長、台東縣前縣長黃健庭上周回台東協調下屆台東區域立委可能人選，並與台東市前市長張國洲協調，希望本周能確認，但張... , https://udn.com/news/story/123307/7099627?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:54:19 , udn , 出國玩防腳底筋膜炎可做這3招！物治師更提醒要選對鞋 , https://udn.com/news/story/7266/7099625?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:54:30 , udn , 疫情解封，國人瘋出國，高雄一名40歲女性日前到國外自由行，回國後右後腳跟開始會痛，且剛起床時下床走的第一步特別痛，醫師診... , https://udn.com/news/story/7266/7099625?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:57:14 , udn , MLB／與大谷翔平同場先發 張育成2度上壘但還是沒安打 , https://udn.com/news/story/6999/7099645?from=udn-ch1_breaknews-1-0-news
2023-04-15 10:57:24 , udn , 效力紅襪隊的台將張育成連續3場先發出賽，今天雖兩度上壘，本季首安還是沒開張，3打數掛蛋，紅襪終場以5：3擊敗守備3度「煮... , https://udn.com/news/story/6999/7099645?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:00:13 , udn , 選情告急？徐巧芯：盼世代傳承 給國民黨改變機會 , https://udn.com/news/story/6656/7099652?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:00:23 , udn , 中國國民黨台北市第七選區（信義、南松山）立委初選打得火熱，明起實施民調，議員徐巧芯今早出席台北母娘文化祭淨山活動，她受訪... , https://udn.com/news/story/6656/7099652?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:00:44 , udn , 台中這2場觀光活動設計躍上國際 獲美國繆思設計獎鉑金獎 , https://udn.com/news/story/7325/7099648?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:00:54 , udn , 2023中台灣元宵燈會主燈「幸福台中Happy兔」，以及2020台中國際花毯節主花毯「勇氣之心」在「美國繆思設計大獎（M... , https://udn.com/news/story/7325/7099648?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:01:15 , udn , 中職／李多慧初登板應援！鄉民驚「實力輾壓」：強一個檔次 , https://udn.com/news/story/7001/7099602?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:01:25 , udn , 中華職棒桃猿隊14日對上味全龍，除了賽事外，樂天女孩韓籍成員李多慧昨天首次於桃園棒球場登場，人氣超高的她早就成為不少球迷搶拍的目標，網友看完李多慧的應援影片後也大讚，「根本就強了一個檔次」。 , https://udn.com/news/story/7001/7099602?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:02:16 , udn , MLB／光芒斷開季13連勝！官方推特：1884年那隊正在開香檳 , https://udn.com/news/story/6999/7099641?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:03:13 , udn , NBA／東區八強正式出爐 首輪對戰賽程時間一覽 , https://udn.com/news/story/7002/7099657?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:03:24 , udn , 隨著熱火淘汰公牛，東區八強對戰組合正式出爐，排名依序分別是公鹿、塞爾蒂克、76人、騎士、尼克、籃網、老鷹、熱火，各組對戰賽程時間如下：

【公鹿vs熱火】

第一場：4月17日週一，早上5：3 , https://udn.com/news/story/7002/7099657?from=udn-ch1_breaknews-1-0-news
2023-04-15 11:03:44 , udn , 追求女大生遭拒 痴漢到校狂按喇叭、宿舍外盯梢判拘役 , https://udn.com/news/story/7321/7099658?from=udn-ch1_breaknews-1-0-news
