2023-03-27 00:05:49 , udn , 路跑／紐崔萊日月潭環湖賽 3000跑者浪漫起跑 , https://udn.com/news/story/7879/7058351?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:20:14 , udn , 日本防衛省（國防部）今天表示，北韓今晨疑似兩度試射彈道飛彈。防衛省相關人士表示，研判這2枚彈道飛彈已落在日本專屬經濟區（... , https://udn.com/news/story/6809/7058534?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:29:58 , udn , 趕鵝、求婚！露營區走出特色  天氣冷熱已不是決定因素 , https://udn.com/news/story/7326/7058567?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:30:08 , udn , 南部因天氣較熱關係，露營非優勢，淡季較明顯，但受疫情及露營方式多樣化影響，台南的露營區生意明顯扭轉，連續假日一帳難求，即... , https://udn.com/news/story/7326/7058567?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:30:29 , udn , 影／台中妙齡OL雙載騎車返家 無號誌路口車禍都進醫院 , https://udn.com/news/story/7320/7058560?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:30:39 , udn , 台中市莊姓女子昨晚下班載女同事準備返家，行經北區一處無號誌路口時，與開車的吳姓男子發生碰撞，莊女與同事全身多處掛彩送醫，... , https://udn.com/news/story/7320/7058560?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:31:00 , udn , 音樂劇「小王子」韓國演出大受好評 4月於空總劇場盛大開演 , https://udn.com/news/story/7270/7056194?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:31:10 , udn , C MUSICAL與HJ CULTURE、聯合數位文創合作的音樂劇「小王子」，去年由陳品伶、張擎佳、黃浩詠、廖允杰、李梓揚、徐浩忠等演員輪番上陣演出，首演後得到觀眾熱烈迴響、好評不斷。今年三月C MUSICAL帶中文版「小王子」回到首爾的娘家，與韓國團隊雙向交流，不僅演出受到韓國觀眾的喜愛，整體演出也更加進化，今年的台北演出更是加入了音樂劇界新星「鍾政均、林品翰」讓作品持續發酵，也即將在4/1於臺北「PLAY ground 空總劇場」與大家見面。 , https://udn.com/news/story/7270/7056194?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:31:31 , udn , 美年輕人愛用大陸app 包辦3月下載排行前4名：強在哪？ , https://udn.com/news/story/7088/7058549?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:31:41 , udn , 美國華府對TikTok充滿疑懼，但3月美國最熱門的五大應用程式（app），有四個是中國大陸打造的，顯然已經成功融入美國年... , https://udn.com/news/story/7088/7058549?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:35:59 , udn , 比狒狒危險！美國動物園遭龍捲風破壞「驚傳2隻老虎脫逃」 , https://udn.com/news/story/7470/7058572?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:36:05 , udn , 廢土何處去？鍾東錦：研究公辦民營 合法就支持 , https://udn.com/news/story/7324/7058526?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:36:10 , udn , 美國喬治亞州（Georgia）25日遭遇龍捲風襲擊，當地一座動物園的設施損壞後竟傳出有2隻老虎「失蹤」。 , https://udn.com/news/story/7470/7058572?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:44:58 , udn , 公安申報台南僅達一成 8至15樓層集合住宅小心受罰 , https://udn.com/news/story/7326/7058583?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:45:09 , udn , 國內公寓大樓興起，近幾年發生多起大樓嚴重火災憾事；政府從今年起，新增8至15樓層集合住宅公寓大廈，應每3年辦理一次建築物... , https://udn.com/news/story/7326/7058583?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:45:29 , udn , 新加坡物價壓力比香港更嚴重 為快速解封付出了代價 , https://udn.com/news/story/6811/7058579?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:45:39 , udn , 在過去兩次的全球金融中心指數評比中，新加坡超越了備受新冠疫情打擊的香港，然而新加坡也付出了一些代價：過去兩年來，新加坡的... , https://udn.com/news/story/6811/7058579?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:46:30 , udn , 趕鵝、求婚！露營區走出特色 天氣冷熱已不是決定因素 , https://udn.com/news/story/7326/7058567?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:50:59 , udn , 影／弘光科大首辦泰國佛統大學華語研習  學生從生活科技學華語 , https://udn.com/news/story/6928/7058598?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:51:10 , udn , 泰國佛統皇家大學華語研習團42名華語系學生本月20日起，在弘光科技大學做二周的華語研習，安排上華語課程，還有手搖飲DIY... , https://udn.com/news/story/6928/7058598?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:51:30 , udn , 喚起古老美食 鄒族逐鹿文創園區清明連假首辦美食節 , https://udn.com/news/story/7326/7058599?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:51:41 , udn , 嘉義鄒族人把古老美食移至阿里山下入口，台18線旁的鄒族逐鹿文創園區囉！清明連假4月1日至5日，園區首辦「逐鹿部落傳統美食... , https://udn.com/news/story/7326/7058599?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:52:01 , udn , 竹縣宣布續發敬老禮金1萬  4月起受理申請維持排富 , https://udn.com/news/story/7324/7058595?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:52:12 , udn , 新竹縣去年首發敬老禮金1萬元，近年新竹縣人口快速成長，新竹縣長楊文科衡量縣府財政，在排富、不影響中央對縣府補助款的前提下... , https://udn.com/news/story/7324/7058595?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:52:32 , udn , 女同志全裸在陌生房間驚醒 發現遭男酒友撿屍情緒崩潰 , https://udn.com/news/story/7321/7058597?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:52:43 , udn , 桃園一名男子參加酒局結識一名女同志，明知對方性向，仍趁她酒醉斷片時帶回家指侵得逞，事後謊稱雙方合意，又說自己也醉；桃園地... , https://udn.com/news/story/7321/7058597?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:53:03 , udn , 當警察面違規未兩段式左轉還逃 罰鍰600元變3萬3000元 , https://udn.com/news/story/7320/7058593?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:53:14 , udn , 24歲陳姓男子3月15日在苗栗市台6線、苗29線口，騎機車未依規定兩段式左轉，縣警局交通隊巡邏警網目睹，陳男拒絕停車接受... , https://udn.com/news/story/7320/7058593?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:53:34 , udn , 台股開盤下跌41.03點至15,873.67點 台積電跌6元 , https://udn.com/news/story/7251/7058586?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:53:44 , udn , 上周五德意志銀行信用違約互換交易（CDS）飆升到 200 基點之上，一度拖累歐洲銀行股重挫，台股今(27)日開盤下跌41... , https://udn.com/news/story/7251/7058586?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:57:01 , udn , 黑暗榮耀真實版 她登上東京全馬賽事，用變強、變美來華麗復仇 , https://udn.com/news/story/121721/7058587?from=udn-ch1_breaknews-1-0-news
2023-03-27 09:57:12 , udn , 黑暗榮耀裡的女主角，因為遭校園霸凌總會被某些情景觸動而恐懼崩潰；對梁立芳來說，幼年被霸凌的夢靨，也一直影響到她長大成人。為了不再讓霸凌陰影控制，她決心變強、變美，挑戰東京42公里全程馬拉松，為自己華麗復仇。梁立芳接受全台最大女性健身社群「有肌勵」專訪，表示她從小體弱多病、常因低血壓暈眩，但過往在市區學校就讀時，一直不覺得自己和別人不一樣，同學相處也都很和睦。 , https://udn.com/news/story/121721/7058587?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:00:36 , udn , 群益金鼎證券響應節電愛地球 關燈1小時 , https://udn.com/news/story/7239/7058585?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:00:47 , udn , 群益金鼎證券3月25日響應世界地球日「關燈1小時」，當日群益證位於台北市民生東路的總公司及全省52家分公司，響應節電愛地... , https://udn.com/news/story/7239/7058585?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:01:30 , udn , 竹縣宣布續發敬老禮金1萬 4月起受理申請維持排富 , https://udn.com/news/story/7324/7058595?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:02:08 , udn , 元大金控連續三年響應關燈一小時 逾60家供應商、海外據點共同倡議 , https://udn.com/news/story/7241/7058577?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:02:19 , udn , 「環境變遷的綠色先鋒」是元大金控當責任務，身為企業公民一份子，積極降低溫室氣體排放、減緩氣候變遷衝擊，發揮金融業永續影響... , https://udn.com/news/story/7241/7058577?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:02:39 , udn , 全民共享普發現金6000元 元大銀行應援加碼抽36萬元刷卡金 , https://udn.com/news/story/123271/7058576?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:02:50 , udn , 全民期待已久的普發現金6,000元已開放網路登記，針對五種領取管道中最多民眾關注的登記入帳及ATM領現兩種領取方式，元大... , https://udn.com/news/story/123271/7058576?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:05:59 , udn , 做工的人電影版首映會 盧秀燕拿爆米花看電影說放鬆一下 , https://udn.com/news/story/7270/7058624?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:06:09 , udn , 榮獲4項金鐘獎座的影集「做工的人」，集結原班人馬回歸推出「做工的人 電影版」，將於3月31日在全台各大戲院上映，劇組昨晚... , https://udn.com/news/story/7270/7058624?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:06:30 , udn , 3人受傷、多棟公寓遭破壞！俄國防部：遭烏克蘭無人機襲擊 , https://udn.com/news/story/6809/7058622?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:06:40 , udn , BBC報導，莫斯科當局表示「一架烏克蘭無人機被該國的防空系統擊落」。 , https://udn.com/news/story/6809/7058622?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:07:01 , udn , 因應升息再增補貼規畫？林右昌：任何補貼都該從長計議 , https://udn.com/news/story/6656/7058617?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:07:11 , udn , 因應央行升息半碼，行政院上周宣布，針對勞工紓困貸款、青年創業及啟動金貸款、就學貸款、紓困振興貸款、青年安心成家購屋貸款及... , https://udn.com/news/story/6656/7058617?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:07:32 , udn , 高雄男無照開賓士紅燈越線 警攔查車上還有這東西慘了 , https://udn.com/news/story/7315/7058616?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:07:42 , udn , 徐姓男子昨晨駕賓士車行經高雄鳳山區一處路口，見前方紅燈，仍往前滑行，超過停止線，後方巡邏警網趨前攔查，發現徐無照開車，且... , https://udn.com/news/story/7315/7058616?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:08:59 , udn , 敏感詞小孩不宜？英國兒童文學家達爾的修訂爭議，R for Roald Dahl , https://udn.com/news/story/6809/7058630?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:09:09 , udn , 這段彷彿在取笑今日曬娃父母的文字，其實來自來自1988年出版的《瑪蒂達》（Matilda）的開頭，引人發噱。以《瑪蒂達》《巧克力冒險工廠》聞名世界的羅德．達爾（Roald Dahl）可說是史上最暢銷的兒童文學作家，其童書至今在全球達成2億5千萬冊的驚人銷量。 , https://udn.com/news/story/6809/7058630?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:09:29 , udn , 最美魚市場蜜月期過了人氣下滑 遊客：以為來到國道休息站 , https://udn.com/news/story/7327/7058631?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:09:40 , udn , 高雄鼓山魚市場去年10月21日重新規畫再出發，被譽為「最美魚市場」，經過近半年，蜜月期、新鮮感消退，店舖人氣消退，有攤商... , https://udn.com/news/story/7327/7058631?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:10:00 , udn , 中興電（1513）股價要破百還能加碼嗎？ 專家「風險高」：看自己持有張數 , https://udn.com/news/story/7252/7058530?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:10:11 , udn , 有投資人詢問，手上存的中興電（1513）買進價格在59元，但在幾個月之內竟然大賺60%以上了，這時候想要加碼存股可行嗎？

財經專家阿格力於YouTube頻道的新影音中，表示要看自己手中持有多少張數，來考慮是否要持續加碼，因為張數少跟張數多，所對應的風險也不同。 , https://udn.com/news/story/7252/7058530?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:10:31 , udn , 新北「假警察」擋路攔車 員警獲報趕來他趕緊溜 , https://udn.com/news/story/7320/7058627?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:10:42 , udn , 民眾前天清晨在新北市五股區開車，被1名穿著「警察」背心的男子直接在馬路上攔車敲玻璃嗆聲，雙方停在車道上僵持2、3分鐘之後... , https://udn.com/news/story/7320/7058627?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:14:59 , udn , 大葉大學3學生考取這證照 跨過就業月薪60K門檻 , https://udn.com/news/story/6939/7058638?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:15:10 , udn , 根據我國民間求職網站統計，考取CNC乙級證照的人月薪60K。大葉大學機械與自動化工程學系學生王陳翔、張永昕、邱有義，畢業... , https://udn.com/news/story/6939/7058638?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:15:30 , udn , 台南南瀛天文館歡慶兒童節 FUN星童樂會學天文優惠多 , https://udn.com/news/story/6904/7058642?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:15:41 , udn , 台南市南瀛天文館歡慶兒童節，4月1日至5日舉辦「FUN星童樂會」系列活動，連假期間親子同行至南瀛天文館參觀，優待12歲以... , https://udn.com/news/story/6904/7058642?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:16:01 , udn , 新北驚傳小6男童墜樓死亡 原因待查 , https://udn.com/news/story/7320/7058639?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:16:12 , udn , 新北市泰山區文程路今天清晨7時29分，驚傳13歲國小男學童從住處14層頂樓墜落，雖然泰山消防分隊就在附近不到100公尺處... , https://udn.com/news/story/7320/7058639?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:16:32 , udn , 「看完我的視頻後去洗手間」？網路色情詐騙的慾望陷阱 , https://udn.com/news/story/6812/7058633?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:16:43 , udn , 「我敢打賭你會在看完我的視頻後去洗手間...？」社群平台上時常出現的機器人帳號，搭配煽情的照片、留下匪夷所思的文字，和來路不明的網址——這些被網友暱稱為「乳房軍團」的帳號，多年來流竄各大網路社群的蹤跡時有所見，留言的內容也不時更新變換。儘管一眼即能看出是可疑帳號，但仍不免令人好奇：「乳房軍團」的網址到底會連到哪裡？而背後涉及到可能的詐騙問題，在美國、日本也同樣有類似的「色情帳號詐欺」事件發生。 , https://udn.com/news/story/6812/7058633?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:17:34 , udn , 飼主移居都市狗媽媽常挨餓！生寶寶後叼著孩子「搬去鄰居家」：以後靠你了 , https://udn.com/news/story/7470/7056300?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:17:44 , udn , 大多數時候是人們選擇了喜歡的寵物帶回家，但也許有些時刻，是毛小孩們幫自己選擇了主人。近日重慶就發生一起狗媽媽帶著幼崽搬到新主人家的事件。 , https://udn.com/news/story/7470/7056300?from=udn-ch1_breaknews-1-0-news
2023-03-27 10:18:35 , udn , 今日圖表：日本2月蛋價漲幅將近18年來最高 , https://udn.com/news/story/6811/7058632?from=udn-ch1_breaknews-1-0-news
