2023-05-03 00:00:22 , udn , 高雄萬豪延攬新主廚 優雅演繹米其林一星饗宴 , https://udn.com/news/story/7270/7138073?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:42:54 , udn , 新光金控（2888）將在6月9日全面改選董事，提名候選人爆炸。新光金大股東洪家第三代、新光金董事洪士琪指出，此次改選提名... , https://udn.com/news/story/7239/7138324?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:48:30 , udn , 美重申一中政策 台海非內政議題透過嚇阻維繫穩定 , https://udn.com/news/story/7331/7138400?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:48:40 , udn , 美國國務院亞太助卿康達（Daniel Kritenbrink）2日在國會表示，台海和平穩定受到全球關切，不是中國內政議題... , https://udn.com/news/story/7331/7138400?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:49:01 , udn , 屏東就業博覽會6日縣立體育館登場 80家廠商、上千職缺 , https://udn.com/news/story/7327/7138399?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:49:11 , udn , 勞動部勞動力發展署高屏澎東分署「2023台灣就業通-屏東地區就業博覽會」5月6日在屏東縣立體育館登場，邀請超過80家廠商... , https://udn.com/news/story/7327/7138399?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:49:32 , udn , 搶救偏鄉專輔公東高工 天主教友捐款響應：教育是窮人的希望 , https://udn.com/news/story/6885/7138398?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:49:42 , udn , 瑞士籍天主教白冷外方傳教會神父錫質平，生前遠渡重洋到異鄉台灣，在偏鄉台東縣創辦的知名木工學校公東高工，上月底遭教育部列專... , https://udn.com/news/story/6885/7138398?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:50:03 , udn , 喪禮、墳墓事為撫慰在世者 死後頂多只有子孫兩代真正記得自己 , https://udn.com/news/story/121484/7129489?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:50:13 , udn , 喪禮和墳墓，其實都是為了撫慰在世者。精神科學經常探討如何安撫遭逢親人死亡的在世者，舉辦喪禮和維護墳墓也是一種方式。家人去世後，定期安排忙碌的儀式，藉此轉移悲傷和平復心情。 , https://udn.com/news/story/121484/7129489?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:51:05 , udn , 獨／2024交鋒賴柯侯將同台？翡翠專管貫通典禮邀請名單曝光 , https://udn.com/news/story/123307/7138387?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:51:31 , udn , 中山工商26生考取室內配線乙級 畢業薪水行情40K起跳 , https://udn.com/news/story/6939/7138403?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:51:41 , udn , 高雄市中山工商電機科今年有26名學生考取「室內配線」乙級證照，通過率高達八成六，畢業薪水行情可以達到40K以上。台灣房市... , https://udn.com/news/story/6939/7138403?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:52:02 , udn , 旱象人力缺面積少4成 白河蓮花節周日登場 , https://udn.com/news/story/7326/7138401?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:52:12 , udn , 台南白河蓮花季本周日登場，因長期缺工及今年旱象嚴重，栽種面積少近4成，正值初綻花況約2成，已有部分遊客捷足先登來賞蓮。 , https://udn.com/news/story/7326/7138401?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:54:35 , udn , NBA／MVP喬丹獎揭曉 安比徳大勝約柯奇、字母哥如願獲獎 , https://udn.com/news/story/7002/7138390?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:57:30 , udn , 又有其他A肝莓被檢出 薛瑞元：已暫停好市多莓果進口 , https://udn.com/news/story/7266/7138420?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:57:40 , udn , 衛福部食藥署4月28日公布，好市多公司進口的「科克蘭冷凍三種綜合莓」，經抽驗檢出Ａ型肝炎病毒陽性。但有媒體指出，食藥署在... , https://udn.com/news/story/7266/7138420?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:58:01 , udn , 鐵路上海站今迎五一返程客流最高峰 預計到達旅客65.1萬人次 , https://udn.com/news/story/7332/7138415?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:58:11 , udn , 鐵路上海站（下轄上海站、上海南站、上海虹橋站、上海西站、南翔北站、安亭北站、安亭西站）發布，3日鐵路上海站迎來「五一」返... , https://udn.com/news/story/7332/7138415?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:58:32 , udn , NCC今排審闖關鏡電視案 藍委衝NCC主委辦公室僵持中 , https://udn.com/news/story/7314/7138416?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:58:43 , udn , 國家通訊傳播委員會（ＮＣＣ）今天預計將排案審查中嘉等多家系統台申請鏡電視上架八十六頻道、鏡電視董監事與負責人變更等案，國... , https://udn.com/news/story/7314/7138416?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:59:03 , udn , 「00878存2百張目前不會再增加張數！」她：靠另外這檔ETF降持有成本 , https://udn.com/news/story/123006/7138369?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:59:14 , udn , 艾比的200張00878不會再更動張數，會先好好把月月配投資組合給壯大，短期目標，是達到每個月配息都有3萬元以上。 , https://udn.com/news/story/123006/7138369?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:59:35 , udn , AIT將率美國防廠商 首度參加今年「台北航太展」 , https://udn.com/news/story/6656/7138411?from=udn-ch1_breaknews-1-0-news
2023-05-03 09:59:45 , udn , 外貿協會董事長黃志芳今天表示，美國在台協會(AIT)今年9月將率美國防廠商，首度參加「台北國際航太暨國防科技展」，籌組「... , https://udn.com/news/story/6656/7138411?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:02:39 , udn , 世界先進總經理尉濟時接任 方略任董事長暨策略長 , https://udn.com/news/story/7240/7138396?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:02:49 , udn , 世界先進（5347）今（3）日表示，董事會昨日通過經理人異動案，由營運長尉濟時接任總經理職務，董事長暨總經理方略職務調整... , https://udn.com/news/story/7240/7138396?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:03:31 , udn , 誰家祖先？清潔隊拒收晚輩亂丟 三重分隔島赫見骨灰罈 , https://udn.com/news/story/7320/7138432?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:03:42 , udn , 新北市三重區龍濱路中央分隔島綠帶，昨天深夜赫然發現1個骨灰罈，警方獲報，從罈面往生者姓名、生辰查找到家屬，40歲張姓男子... , https://udn.com/news/story/7320/7138432?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:04:02 , udn , 快筆記！foodpanda母親節專屬優惠碼7.3折起 , https://udn.com/news/story/7270/7138431?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:04:13 , udn , 母親節蛋糕訂了沒？foodpanda再度派出吉祥物胖胖達幫民眾傳愛，今年獨家聯名商品選擇多更多，pandamart熊貓超... , https://udn.com/news/story/7270/7138431?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:04:33 , udn , 影／超慘...台61西濱台中段一地爛泥損10車 駕駛怒：無良砂石車！ , https://udn.com/news/story/7320/7138422?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:04:44 , udn , 台61線西濱快速道路台中段南下138公里處，昨晚7點多路面出現大量泥土，造成9輛轎車與1輛黃牌大重機打滑撞牆、愛車車身遭... , https://udn.com/news/story/7320/7138422?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:05:05 , udn , 出訪巴國總統就職典禮過境美國？吳釗燮：仍規劃中 , https://udn.com/news/story/6656/7138421?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:05:15 , udn , 我國友邦巴拉圭共和國於4月30日舉行總統大選，由親台的紅黨總統候選人潘尼亞（Santiago Peña）拿下勝選。對於預... , https://udn.com/news/story/6656/7138421?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:06:30 , udn , NBA／傳布魯克斯與灰熊分手 美媒：他想要2500萬美元均薪 , https://udn.com/news/story/7002/7138410?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:06:40 , udn , 灰熊前鋒布魯克斯（Dillon Brooks）近2季在場上充滿許多爭議，包括害勇士隊小裴頓（Gary Payton II）受傷以及對詹姆斯（LeBron James）出言不遜，他本季合約正式到期，傳出 , https://udn.com/news/story/7002/7138410?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:07:01 , udn , 周日梅雨快閃 賈新興：桃園至彰化有局部較大雨勢 , https://udn.com/news/story/7266/7138446?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:07:12 , udn , 周日首波梅雨鋒面快閃一天，台灣整合防災工程技術顧問公司總監賈新興今天在臉書表示，周日（７日）至周一（８日）清晨受鋒面影響... , https://udn.com/news/story/7266/7138446?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:08:33 , udn , 百萬股民看過來 國泰00878公告預估配息 , https://udn.com/news/story/123006/7138430?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:08:44 , udn , 百萬投資人買進的國泰永續高股息ETF(00878)公告第2季每單位預估配發金額，投資人可上國泰投信官網查詢( https... , https://udn.com/news/story/123006/7138430?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:09:30 , udn , 朝白金漢宮丟擲霰彈槍彈！被捕男子曾大喊：我要殺了國王 , https://udn.com/news/story/6809/7138457?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:09:40 , udn , 英國白金漢宮2日傳出有男子因隔著柵欄朝宮內丟擲「霰彈槍彈」等物品而被捕，警方隨後還在該男子身上搜出一把刀。 , https://udn.com/news/story/6809/7138457?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:10:01 , udn , NBA／傳灰熊與布魯克斯分手 美媒：他想要2500萬美元均薪 , https://udn.com/news/story/7002/7138410?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:10:36 , udn , 中鋼攜高市小港區國中小 辦母親節孝親楷模表揚暨績優獎學金頒獎典禮 , https://udn.com/news/story/7241/7138418?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:10:47 , udn , 溫馨五月天，感恩孝親情。為弘揚傳統孝道美德，協助提升地方教育文化內涵，中鋼公司5月2日攜手高雄市小港區國中、國小，假明義... , https://udn.com/news/story/7241/7138418?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:11:03 , udn , imB網路借貸平台爆詐騙 金管會證實已移送 , https://udn.com/news/story/7239/7138439?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:11:13 , udn , 「不動產借貸媒合平台imB」爆出平台負責人曾國緯以「假債權、真吸金」詐騙25億元，imB受害人已達數千人，金管會銀行局長... , https://udn.com/news/story/7239/7138439?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:12:45 , udn , 台股早盤跌近百點 軍工股開盤走揚 , https://udn.com/news/story/7251/7138386?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:12:55 , udn , 台股今(3)日開盤下跌6.97點，開盤指數為15,629.51點；台積電（2330）開盤價496元，下跌5元；軍工股開盤... , https://udn.com/news/story/7251/7138386?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:15:31 , udn , 浣熊也愛擼狗！黑柴遭2浣熊「自來熟風暴式猛親」無奈狂翻白眼：狗生好難 , https://udn.com/news/story/7470/7136358?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:15:41 , udn , 大陸社群平台微博上流傳一段影片，內容是有隻黑色柴犬被兩隻熱情的浣熊包圍「示愛」，浣熊們不但伸出手狂摸猛親柴柴，更是興奮的緊抱不放，無奈的柴柴超級不知所措，只好全程面露尷尬，有趣互動在網路上引起網友討論。 , https://udn.com/news/story/7470/7136358?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:16:02 , udn , 腳踏美中兩條船：東南亞「維持中立」不選邊站，能撐多久？ , https://udn.com/news/story/6809/7138461?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:16:33 , udn , 袋熊每到天黑就會上門「撒嬌討抱抱」！撲入懷中3秒入眠 同伴也來求陪睡 , https://udn.com/news/story/7470/7136197?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:16:43 , udn , 一名住在澳洲的日本網友最近在推特上分享一段影片，紀錄下家裡這天來了一名「袋熊訪客」，時常來串門的牠每到天黑就會來自己家裡撒嬌討摸，甚至還會躺在家人懷裡入睡，看起來就像人類小寶寶的可愛模樣與奇妙互動讓這段畫面在網路上爆紅瘋傳，不少人都羨慕網友能夠與袋熊近距離互動的生活日常。 , https://udn.com/news/story/7470/7136197?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:17:04 , udn , 開放加國牛肉加入CPTPP？吳釗燮：加拿大態度很清楚 , https://udn.com/news/story/6656/7138460?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:17:14 , udn , 食藥署近日預告將開放加拿大全牛齡牛肉進口，行政院也在昨日晚間做出回應，強調政府也已進行審慎的風險評估，確認可忽略相關食用... , https://udn.com/news/story/6656/7138460?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:18:30 , udn , 央行打房見效？台中房市年減最多 這1區竟爆「大黑馬」 , https://udn.com/news/story/7241/7138470?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:18:41 , udn , 6都今年4月的買賣移轉棟數出爐！台灣房屋集團趨勢中心分析，政府打炒房，3月底央行第五度升息，讓6都今年第2季再掀觀望風，... , https://udn.com/news/story/7241/7138470?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:19:01 , udn , 不讓台灣變成行人地獄！他借鏡這些國家的街道設計 , https://udn.com/news/story/6812/7138472?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:19:12 , udn , 兒童友善交通除了確保兒童能夠安全的上街移動之外，也要保留空間讓他們能夠休息和逗留。城市的交通規劃應該要鼓勵兒童和照顧者多多使用街道，讓出門這件事情變得方便又有趣。而舒適又方便的街道包括了能夠坐下休息和社交的空間、具有固定時間表和明確路線圖的可靠運輸工具、人行道與車站的適度遮蔭，以及廁所和飲水機等設施。 , https://udn.com/news/story/6812/7138472?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:19:32 , udn , 幼幼班毛球汪「集體陪主人跳繩」！專業級動作神同步 連跳好幾十下都不累 , https://udn.com/news/story/7470/7136471?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:19:43 , udn , 大陸社群平台微博近日流傳一段影片，內容是有名飼主養有一群狗狗，平時訓練牠們跟自己一起跳繩運動，而聰明的狗狗們節奏感與速度也都掌握得相當好，跟著主人跳躍時動作相當整齊，更是全都開心的燦笑享受整個過程，萌翻網路上大批網友。 , https://udn.com/news/story/7470/7136471?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:20:03 , udn , 高市圖高醫育英醫護簽MOU 三民分館設全齡共讀健康專區 , https://udn.com/news/story/7327/7138467?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:20:14 , udn , 高雄市立圖書館、高雄醫學大學與育英醫護管理專科學校，昨日簽署MOU備忘錄，以三民分館「生活保健」特色館藏，合作建構「全齡... , https://udn.com/news/story/7327/7138467?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:21:30 , udn , 雲南保山隆陽深夜連2震 最大規模5.2 醫院受損嚴重 , https://udn.com/news/story/7332/7138474?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:21:41 , udn , 雲南保山市隆陽區2日深夜連兩震！晚間11時27分發生規模芮氏規模5.2級地震，38分再次發生4.4級地震。雲南大理、芒市... , https://udn.com/news/story/7332/7138474?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:22:02 , udn , 辜仲立投資、SENS法式餐廳喜迎周年 春季菜單同步登場 , https://udn.com/news/story/7270/7138473?from=udn-ch1_breaknews-1-0-news
2023-05-03 10:22:12 , udn , 時序進入春天，中租企業旗下中實控股投資設立的艾斯奇餐飲的首家法料餐廳SENS，也換上全新菜色。主廚吳定祐（Darius ... , https://udn.com/news/story/7270/7138473?from=udn-ch1_breaknews-1-0-news
