2023-03-11 00:02:54 , udn , 賀中華隊戰勝！7-ELEVEN一日限定指定CITY飲品買1送1 , https://udn.com/news/story/7270/7023916?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:30:07 , udn , 買、賣家都被騙！男子三方詐 大玩兩面手法騙錢 , https://udn.com/news/story/7315/7024240?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:30:17 , udn , 陳姓男子涉嫌以網購名義騙買家也騙賣家，以三方詐騙模式，大玩兩面手法從中騙錢，板橋警方本月9日在新北市三重區查獲到案，依詐... , https://udn.com/news/story/7315/7024240?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:30:38 , udn , 照片看歷史／1957年章嘉活佛北投火化 燒出6千多顆舍利子 , https://udn.com/news/story/7314/7023072?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:30:48 , udn , 1957年3月11日，藏傳佛教第十九世轉世活佛章嘉呼圖克圖大師的火化大典，在陰雨中的北投中和寺隆重舉行，善男信女數千人觀禮，由第十七世甘珠活佛、甘珠爾瓦呼圖克圖主持葬禮儀式，並舉火焚化，章嘉大師靈龕於當天上午10時34分自善導寺大殿移上靈車，移靈前典禮委員會主任委員劉廉克曾率全體委員行禮告祭，雖然陰雨，但是還有1000餘善男信女參加送靈行列，行至圓山中山橋畔，總統府之儀仗隊及部分送靈人士被勸折返，其餘人士改乘汽車前往北投。 , https://udn.com/news/story/7314/7023072?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:31:09 , udn , 閱讀數學／到死前一刻仍在研究數學 法國女數學家索菲•熱爾曼(上) , https://udn.com/news/story/6904/7018527?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:31:19 , udn , 索菲•熱爾曼是十九世紀相當重要的法國女數學家。誕生於十八世紀末（1776年），在53歲時罹患乳癌，55歲與世長辭。熱爾曼誕生在一個相當富裕的家庭... , https://udn.com/news/story/6904/7018527?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:32:26 , udn , 彭博：美欲進一步收緊半導體設備出口中國限制 , https://udn.com/news/story/6811/7024212?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:32:36 , udn , 彭博（Bloomberg News）今天引述知情人士說法報導，美國總統拜登政府正努力進一步收緊半導體製造設備出口中國的限... , https://udn.com/news/story/6811/7024212?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:35:27 , udn , 老公換工作要住回媽媽家 她被迫減少工時顧孩要求「補貼薪水」 , https://udn.com/news/story/7272/7023661?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:35:37 , udn , 婚後兩人的財務要如何安排是所有夫妻都必須考慮的議題。國外一名女子近期在論壇上抱怨自己要老公補貼家用遭拒絕，結果獲得網友一面倒支持。 , https://udn.com/news/story/7272/7023661?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:38:24 , udn , 沒顧慮？德鐵繼續用華為 , https://udn.com/news/story/6809/7023989?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:38:34 , udn , （德國之聲中文網）據路透社報導，國有的德國鐵路公司（DB）去年12月簽下一筆訂單，委托德國電信（Deutsche Telekom）旗下子公司為其打造企業內部IT網絡，而其中也會用到華為的部件。 , https://udn.com/news/story/6809/7023989?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:39:55 , udn , 賊星該敗！高雄男順手牽走腳踏車 悠哉走路遭活逮 , https://udn.com/news/story/7320/7024239?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:44:34 , udn , 白宮旁行政大樓驚傳火警 大批職員收電郵要求「緊急撤離」 , https://udn.com/news/story/6813/7024248?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:44:45 , udn , 美國特勤局表示，白宮西側旁的一棟行政辦公大樓10日傳出火警，當局緊急疏散大樓內的工作人員，所幸沒有傳出傷亡消息。 , https://udn.com/news/story/6813/7024248?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:47:35 , udn , 涉嫌手指侵犯少年肛門  噁男辯稱嬉戲  法院依強制性侵罪判刑3年6月 , https://udn.com/news/story/7321/7024260?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:47:45 , udn , 嘉義市高姓男子行經學校圍牆，看見未滿18歲少年獨自一人，上前攀談搭訕，涉嫌趁機攔腰手指隔著褲子插入肛門，又強行脫下少年口... , https://udn.com/news/story/7321/7024260?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:48:06 , udn , 經典賽／中華隊勝義大利 滿志剛下午發1千顆蛋 時間地點公布 , https://udn.com/news/story/6656/7024259?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:48:16 , udn , WBC世界棒球經典賽開打，中華隊昨晚以11：7擊敗義大利隊。國民黨青工會總會長滿志剛喊出，只要打贏就免費送1000顆雞蛋... , https://udn.com/news/story/6656/7024259?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:48:37 , udn , 中華隊擊退義大利奪首勝！球迷慶祝後「自動清除垃圾」 獲盧秀燕大讚 , https://udn.com/news/story/7001/7024257?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:48:47 , udn , 中華隊在世界棒球經典賽以11：7擊敗義大利隊，奪下首勝。台中市府昨晚在府前廣場大螢幕直播中華隊賽事，許多球迷慶祝後，自動... , https://udn.com/news/story/7001/7024257?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:50:37 , udn , 七旬長者拜廟忘了方向 獨行3公里跌進水溝被發現 , https://udn.com/news/story/7320/7024261?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:50:47 , udn , 彰化縣溪湖鎮71歲楊姓男子昨上午出門就沒回家，家屬報警緊急協尋，傍晚在3公里外的埔鹽鄉角樹村的側溝找到，楊男全身發抖，警... , https://udn.com/news/story/7320/7024261?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:53:36 , udn , 你知道自己會磨牙嗎？網友熱議五大磨牙原因一次看 , https://udn.com/news/story/7266/7022687?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:53:47 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近一年內「磨牙」話題的網路聲量表現，帶您了解網友熱議的五大磨牙原因有哪些。 , https://udn.com/news/story/7266/7022687?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:54:07 , udn , 好脂肪讓你頭腦變靈活！這些「營養素」你充足攝取了嗎 , https://udn.com/news/story/7266/7023304?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:54:18 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「營養素」話題的網路聲量表現，帶您了解網友熱議的六大營養素排行。 , https://udn.com/news/story/7266/7023304?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:59:45 , udn , 久坐造成便秘問題引熱議！TOP4上班族健康困擾你中標了嗎 , https://udn.com/news/story/7266/7022816?from=udn-ch1_breaknews-1-0-news
2023-03-11 09:59:55 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「上班族健康困擾」話題的網路聲量表現，帶您了解網友熱議的四大上班族健康困擾。 , https://udn.com/news/story/7266/7022816?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:00:16 , udn , 國人鈣質攝取不足？缺鈣可由這些預兆看出 , https://udn.com/news/story/7266/7022838?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:00:26 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「缺鈣前兆」話題的網路聲量表現，帶您了解網友熱議的四大缺鈣前兆有哪些。 , https://udn.com/news/story/7266/7022838?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:00:47 , udn , 頭暈、爆痘、好想睡？可能是「經前症候群」惹的禍！ , https://udn.com/news/story/7266/7022858?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:00:57 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「經前症候群」話題的網路聲量表現，帶您了解有關網友熱議的TOP8經前症候群有哪些。 , https://udn.com/news/story/7266/7022858?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:02:44 , udn , 習近平提名李強為國務院總理人選 , https://udn.com/news/story/7331/7024264?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:02:54 , udn , 大陸十四屆全國人大一次會議今（11）日上午在北京人民大會堂舉行第四次全體會議。大會議程包括由大陸國家主席提名，決定國務院... , https://udn.com/news/story/7331/7024264?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:03:15 , udn , 男子狂喝薑母鴨熱湯 女友叩他開車載人也連坐挨罰 , https://udn.com/news/story/7315/7024265?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:03:19 , udn , 經典賽／中華隊勝義大利 滿志剛發1千顆蛋 時間地點公布 , https://udn.com/news/story/10785/7024259?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:03:25 , udn , 台南市警二分局昨夜在中西區金華路路檢時，發現1輛轎車遇紅燈超越停止線，26歲邱姓男子因女友call他開車來載她回家，但因... , https://udn.com/news/story/7315/7024265?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:05:43 , udn , 美女誘投資7旬翁暈船　警勸「是真的我人頭剁給你坐」 , https://udn.com/news/story/7321/7024269?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:05:54 , udn , 高雄70歲陳姓老翁見投資穩賺不賠訊息，加入群組，在長髮美女頭貼的女子話術灌輸下，按指示到銀行匯款9萬元，行員發現有異報警... , https://udn.com/news/story/7321/7024269?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:08:54 , udn , 營造台中海岸生態林 今明一起植樹減碳 , https://udn.com/news/story/7325/7024272?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:09:04 , udn , 3月12日為植樹節，今天上午10點，台中市議員施志昌在大甲文昌祠後方公園，憑發票發放樹苗；今天下午1點半，立法院副院長蔡... , https://udn.com/news/story/7325/7024272?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:09:25 , udn , 強冷空氣要來了 吳聖宇：明午後變天轉雨、晚起降溫 , https://udn.com/news/story/7266/7024271?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:09:35 , udn , 今明兩天之間天氣可能有很大的轉變，天氣風險公司天氣分析師吳聖宇說，今天各地還是晴朗溫暖適合出遊的好天氣，明天午後起鋒面掠... , https://udn.com/news/story/7266/7024271?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:14:54 , udn , 台南3月賞花攻略  跟著「南國花都」賞花地圖不錯過美景 , https://udn.com/news/story/7326/7024275?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:15:05 , udn , 台南一年四季都可賞花，春暖花開的3月天，除了「2023台灣國際蘭展」登場，風鈴木、蜀葵花、木棉花以及羊蹄甲和柚花也都陸續... , https://udn.com/news/story/7326/7024275?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:17:54 , udn , 經典賽／義大利隊也有台灣教練！ 俄羅斯老婆入住飯店驚艷「很用心」 , https://udn.com/news/story/10785/7024270?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:18:04 , udn , 世界棒球經典賽中華隊昨日對戰義大利，打擊表現佳，最終打出逆轉勝，全場球迷瘋狂，不過，義大利隊表現也值得讚許。YouTube「徐潭雅TANYA」近期更新影片，分享她老公徐志雄Joe在義大利隊擔任教練的過程，兩人入住飯店後，也對台灣的用心安排相當經驗。 , https://udn.com/news/story/10785/7024270?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:18:25 , udn , 北市交通局：YouBike前30分鐘免費仍在研議 , https://udn.com/news/story/7323/7024273?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:18:35 , udn , 媒體報導，台北市長蔣萬安已拍板，明年元旦起兌現競選時提出的恢復YouBike前30分鐘免費政見。台北市交通局今天澄清，推... , https://udn.com/news/story/7323/7024273?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:20:54 , udn , 網推日本旅遊必買清單在這裡！這些神物不要錯過 , https://udn.com/news/story/7270/7022827?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:21:04 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「日本熱門購物品項」話題的網路聲量表現，帶您了解網友熱議的日本必買好物有哪些。 , https://udn.com/news/story/7270/7022827?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:21:25 , udn , 經典賽／拚了！彰化縣府直播會場今晚發千份爌肉飯、肉圓 , https://udn.com/news/story/7001/7024277?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:21:35 , udn , 2023世界經典棒球賽，中華隊昨晚大啖義大利披薩後，彰化縣長王惠美實踐承諾，中華隊今晚7點對上荷蘭的賽前，將在縣府廣場直... , https://udn.com/news/story/7001/7024277?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:24:55 , udn , 經典賽／義大利隊有台灣教練！ 俄羅斯老婆入住飯店驚艷「很用心」 , https://udn.com/news/story/10785/7024270?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:26:01 , udn , 經典賽／中華隊贏球！ 球迷散場「自動清垃圾」盧秀燕大讚 , https://udn.com/news/story/10785/7024257?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:26:54 , udn , 開箱影片／Xiaomi 13、Xiaomi 13 Pro實測拍照濃濃徠卡味 他讚這款值得入手 , https://udn.com/news/story/122192/7022852?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:26:57 , udn , 強冷空氣要來了！吳聖宇：明午後變天轉雨、晚起降溫 , https://udn.com/news/story/7266/7024271?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:27:04 , udn , 小米的Xiaomi 13系列新品登台囉，依據不同等級分為Xiaomi 13 Lite、Xiaomi 13、Xiaomi 13 Pro，Xiaomi 13和Xiaomi 13 Pro配置Snapdragon 8 Gen 2 晶片外，並與徠卡合作，搭載5000萬畫素3鏡頭。YouTube頻道「束褲3C團」的阿貴以拍角角度開箱實測，表示Xiaomi 13和Xiaomi 13 Pro除了尺寸上的不同，Xiaomi 13 Pro更有一吋感光元件，相當具有誠意。 , https://udn.com/news/story/122192/7022852?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:27:25 , udn , 彰化員林1間民宅失火 「加建滿」波及5間 住戶爬梯逃生 , https://udn.com/news/story/7320/7024281?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:27:35 , udn , 彰化縣員林市中正路115巷一間民宅今天上午7點多發生火警，雖沒人員傷亡，卻因民宅是連幢透天厝，一連波及五間，睡夢中的住戶... , https://udn.com/news/story/7320/7024281?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:28:26 , udn , 經典賽／打「爆」荷蘭！彰化縣府直播派對發千份爌肉飯、肉圓 , https://udn.com/news/story/10785/7024277?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:29:54 , udn , 高市溪寮國小「圓夢米」課程助創世植物人 , https://udn.com/news/story/7327/7024284?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:30:05 , udn , 高雄市大寮區溪寮國小108年啟動圓夢米課程，教導孩子們「種米植愛」，從翻土、插秧、照顧、收割、曬穀，一路悉心照護，直到收... , https://udn.com/news/story/7327/7024284?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:30:25 , udn , 海地首都暴力衝突劇增 無國界醫生：關閉太陽城醫院 , https://udn.com/news/story/6809/7024287?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:30:35 , udn , 有感於海地首都太子港（Port-au-Prince）局勢日漸混亂，上個月底開始暴力衝突、駁火劇增，面對不時爆發有安全風險... , https://udn.com/news/story/6809/7024287?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:32:55 , udn , 鼓勵捐血！台南市議員與「書食糧號」創辦人捐無毒白米 , https://udn.com/news/story/7326/7024288?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:33:05 , udn , 南部血庫經常處於吃緊狀態，台南東區良寶宮今天舉辦捐血活動，許多廠商贊助義舉，提供全聯禮券、飲料、麵包、茶葉蛋、家用品等多... , https://udn.com/news/story/7326/7024288?from=udn-ch1_breaknews-1-0-news
2023-03-11 10:33:25 , udn , 國防部：1架次蘇愷30越中線 3架次共機擾西南ADIZ , https://udn.com/news/story/10930/7024282?from=udn-ch1_breaknews-1-0-news
