2023-03-02 00:05:31 , udn , 大葉大學機械系開發球拍拉線機控制軟體 技轉業界 , https://udn.com/news/story/6885/7002986?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:23:55 , udn , 預防中國援俄！路透：美國正尋求盟國對中國實施制裁的支持 , https://udn.com/news/story/122663/7003278?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:24:05 , udn , 路透報導，4名美國官員和其他消息來源指出「美國正在試探其盟友是否會在中國為俄羅斯提供軍事支持後實施新制裁」的可能性。 , https://udn.com/news/story/122663/7003278?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:26:51 , udn , 黃德清沒因恩恩案下台 卻因婚外情辭職 傷的是侯友宜領導力 , https://udn.com/news/story/6656/7001704?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:27:02 , udn , 新北市消防局長黃德清疑似外遇遭爆料，自覺會影響市政、對不起新北市長侯友宜而下台，相較監察院去年在糾正案中指出，新北市消防局在兒童染疫重症死亡的「恩恩案」中，未落實緊急醫療救護法規定等疏失，黃德清卻沒為此負責。這讓民眾不禁想問，難道侯友宜更重視自己的仕途嗎？... , https://udn.com/news/story/6656/7001704?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:27:22 , udn , 捐1張發票換樹苗！ 這33場贈苗活動要把握 , https://udn.com/news/story/7266/7003285?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:27:32 , udn , 為鼓勵民眾植樹減碳同時做公益，東勢林區管理處3月植樹月將辦理33場贈苗活動，贈送土肉桂、山櫻花、烏來杜鵑等共17種樹種、... , https://udn.com/news/story/7266/7003285?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:41:50 , udn , 威力彩飆10億！ 4星座「今日財運爆發」曝中獎撇步 , https://udn.com/news/story/7268/7003268?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:42:01 , udn , 威力彩頭獎連槓12期，今晚獎金上看10億元。清水孟國際塔羅小孟老師表示，以行星運轉角度，有四個星座得獎運非常旺盛，分別是水瓶座、雙魚座、牡羊座、金牛座，小孟老師也特別提醒，命中有福報再搭配老師所說，能提升得獎機率。 , https://udn.com/news/story/7268/7003268?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:42:21 , udn , 台南228連假傳賓士自撞釀2死 3日至7日取締酒駕大執法 , https://udn.com/news/story/7321/7003311?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:42:31 , udn , 228連假台南善化地區發生轎車自撞翻覆溝渠，駕駛及乘客均不治，車內有酒味，警方不排除酒駕肇事。台南市警局明天起至7日期間... , https://udn.com/news/story/7321/7003311?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:42:52 , udn , 狂刷抖音不玩《薩爾達傳說曠野之息》 他盼小朋友「破關」原因挨轟：好可怕的家長 , https://udn.com/news/story/7088/7003294?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:43:02 , udn , 任天堂（Nintendo）《薩爾達傳說王國之淚》？一名網友表示，家中姪子看手機刷抖音的時間比玩任天堂主機Switch還多，他希望姪子能玩《薩爾達傳說 曠野之息》，詢問網友要怎麼讓小朋友有「學習動機」，引起熱議，就有網友批評「你這樣跟逼小孩子讀書的父母有什麼不同？」 , https://udn.com/news/story/7088/7003294?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:43:23 , udn , 美眾院外委會通過禁止TikTok法案！主席：TikTok是種國安威脅 , https://udn.com/news/story/6813/7003302?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:43:33 , udn , 美國眾議院外交事務委員會（House Foreign Affairs Committee）1日以24票對16票通過一項提... , https://udn.com/news/story/6813/7003302?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:43:53 , udn , 英文文法點唱機──歌唱學文法 , https://udn.com/news/story/6904/7000960?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:44:04 , udn , 從過去的教學經驗得知，學生在學習了多年的英文之後，還是經常搞不清楚英文的12種時態：過去、現在、未來，三種時間搭配上簡單、進行、完成與完成進行；對主動語態和被動語態感到生疏；對於子句的種類（和衍生的分詞片語與分詞構句）認識不明；不清楚假設語氣中動詞的進一步變化；沒有辦法了解五大句型，完全與不完全及物動詞和不及物動詞的差異，是不是需要補語，又應該補在什麼位置？上述的種種原因，讓學習英文變得一點都不有趣，像是面對散落一地的樂高積木，缺乏組建創造的能力。本計畫透過38首英文歌曲的教唱，讓學生先熟悉旋律歌詞，學會跟唱、群唱，接著是獨唱，然後剖析歌詞中的文法，透過旋律的幫助與唱歌時眼耳心口的神入，將歌詞中文法深植於潛意識當中。 , https://udn.com/news/story/6904/7000960?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:44:24 , udn , 台中小學生許願：日南夜市快回來 業者覓地拚重起爐灶 , https://udn.com/news/story/7325/7003298?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:44:34 , udn , 台中市大甲日南唯一的夜市，走過30年，因地目不合，去年12月28日熄燈，多名國小學生在連絡簿「許願」希望議員、市長想辦法... , https://udn.com/news/story/7325/7003298?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:44:50 , udn , 不敢相信！2023年人生劇本大翻轉的3星座 巨蟹財富收穫有驚喜 , https://udn.com/news/story/7268/7000780?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:44:55 , udn , 落葉景象唯美浪漫  苦了清潔隊每日清6噸落葉 , https://udn.com/news/story/7326/7003295?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:45:00 , udn , 2023年才剛剛開始不久，就一連串因為連假而帶來的補班日，讓大家生不如死，一點都沒有享受假期、充分休息的感覺。然而，你知道嗎？2023年可是突破與創新的大好時機。尤其是以下點到名的這些星座，一定要打起12分精神，因為今年的變動會大大激發你們的好運呢！趕快跟著科技紫微網來看看， 哪些星座能接到幸運之神的禮物？ , https://udn.com/news/story/7268/7000780?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:45:05 , udn , 嘉義市世賢路種植2千顆桃花心木形成綠蔭廊道，目前正值桃花心木落葉期，紅褐色落葉隨風落下，形成厚厚的落葉地毯，景象浪漫唯美... , https://udn.com/news/story/7326/7003295?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:45:26 , udn , 馬斯克淡化收購鋰礦公司傳聞 表示聚焦精煉鋰 , https://udn.com/news/story/6811/7003293?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:45:36 , udn , 關於外界推測特斯拉考慮收購一家礦業公司的傳聞，特斯拉執行長馬斯克表示，公司聚焦於精煉鋰礦，而非挖礦。 , https://udn.com/news/story/6811/7003293?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:46:27 , udn , 民主黨參院倒戈封殺ESG投資規定 拜登將首次動用否決權 , https://udn.com/news/story/6813/7003290?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:46:37 , udn , 在幾名民主黨議員倒戈後，美國參議院通過一項措施，阻擋拜登政府一項允許退休計畫在做投資決定時將ESG等因素納入考量的新規，... , https://udn.com/news/story/6813/7003290?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:50:41 , udn , 注意！南鐵地下化這處平交道7日封閉施工 建議改道路線 , https://udn.com/news/story/7326/7003325?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:50:51 , udn , 台南市區鐵路地下化工程預定3月7日至22日封閉大同路一段141巷平交道進行施工，工期約2個星期，為減低封閉期間交通衝擊，... , https://udn.com/news/story/7326/7003325?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:51:12 , udn , 疫苗採購公文解密有望 薛瑞元：收到監院報告後會檢討 , https://udn.com/news/story/6656/7003324?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:51:22 , udn , 監察院昨發布新聞稿表示，衛生福利部應檢討新冠疫苗相關採購文書設定為「密」的必要性。對此，衛生福利部部長薛瑞元今上午表示，... , https://udn.com/news/story/6656/7003324?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:51:42 , udn , 裝笨才有人愛？女王：不要為了沒質感的愛情 把自己活成了笨蛋 , https://udn.com/news/story/121484/7000825?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:51:53 , udn , 要裝笨才有人愛，那你吸引到的也只是笨蛋（因為怕你比他聰明有能力）。真正聰明、有智慧的人，才怕笨的伴侶。笨可以是情趣，可能是個性糊塗有趣，但不能是真笨！ , https://udn.com/news/story/121484/7000825?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:52:13 , udn , 港澳自由行開放 台中機場直航班機少...旅宿業嘆商機被吃掉 , https://udn.com/news/story/7270/7003318?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:52:23 , udn , 國境解封，港澳旅客自由行睽違3年重新開放，交通部也預計準備50萬份5000元消費金發給旅客，吸引國外觀光客來台。台中不少... , https://udn.com/news/story/7270/7003318?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:52:44 , udn , 抓到了！撞死騎士駕駛落網 肇逃躲回家：自己也會怕 , https://udn.com/news/story/7320/7003317?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:52:54 , udn , 高雄市橋頭區昨晚發生轎車衝撞機車的肇逃事故，騎士頭部受傷昏迷送醫，上午搶救不治；肇逃車輛在現場遺留車牌，還有目擊者見義勇... , https://udn.com/news/story/7320/7003317?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:53:15 , udn , 路透：美國尋求盟國支持 若大陸軍事支援俄國將予制裁 , https://udn.com/news/story/6809/7003316?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:53:25 , udn , 路透引述美國官員和其他消息來源報導，美國正向盟友探詢，一旦北京為俄羅斯在烏克蘭的戰爭提供軍事支援，將考慮對中國大陸實施新... , https://udn.com/news/story/6809/7003316?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:53:41 , udn , 台南新營產業道路凌晨火燒車驚見男屍 家屬3小時前報案 , https://udn.com/news/story/7320/7003327?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:53:51 , udn , 台南市新營區太南里一處產業道路，今凌晨傳出離奇火燒車，消防隊員趕至，發現全身男子著火倒臥在車旁已明顯死亡，警初步調查，現... , https://udn.com/news/story/7320/7003327?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:54:12 , udn , 安謀目前排除在英國上市 將聚焦今年稍後在美IPO事宜 , https://udn.com/news/story/6811/7003328?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:54:22 , udn , 英國晶片設計業者安謀（Arm）已決定目前不在倫敦證交所上市，聚焦在美國的首次公開發行股票（IPO）股票計畫，這對英國官員... , https://udn.com/news/story/6811/7003328?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:55:27 , udn , 任天堂（Nintendo）《薩爾達傳說王國之淚》今年將登場，一名網友表示，家中姪子看手機刷抖音的時間比玩任天堂主機Switch還多，他希望姪子能玩《薩爾達傳說 曠野之息》，詢問網友要怎麼讓小朋友有「學習動機」，引起熱議，就有網友批評「你這樣跟逼小孩子讀書的父母有什麼不同？」 , https://udn.com/news/story/7088/7003294?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:55:43 , udn , 零接觸商機 好食GO讓智販機可以買到熱騰騰便當 業者全台大布局 , https://udn.com/news/story/7241/7003319?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:55:53 , udn , 零接觸商機在疫情影響下逆勢成長，台中業者看準產業趨勢與龐大市場，最新推出「好食GO智販機」，標榜可以販售熱騰騰的便當美食... , https://udn.com/news/story/7241/7003319?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:56:48 , udn , 台股開盤小跌18點 台積電開盤跌3元 , https://udn.com/news/story/7251/7003300?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:56:58 , udn , 台股今(2)日開盤下跌18.21點，開盤指數15,580.28點；台積電（2330）開盤下跌3元，開盤價519元。 , https://udn.com/news/story/7251/7003300?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:57:18 , udn , 台中小學生許願「日南夜市快回來」 業者覓地拚重起爐灶 , https://udn.com/news/story/7325/7003298?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:57:49 , udn , 嘉市世賢路落葉景象唯美浪漫 苦了清潔隊每日清6噸落葉 , https://udn.com/news/story/7326/7003295?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:59:15 , udn , 展匯4月1日起終止櫃檯買賣 , https://udn.com/news/story/7254/7003310?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:59:26 , udn , 櫃買中心表示，展匯科技（6594）以股份轉換方式成為安格科技（6684）百分之百持股之子公司，核有櫃買中心業務規則應終止... , https://udn.com/news/story/7254/7003310?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:59:46 , udn , 實收資本額逾百億元及金融保險上市公司 去年財報最後公布為3月16日 , https://udn.com/news/story/7239/7003308?from=udn-ch1_breaknews-1-0-news
2023-03-02 09:59:57 , udn , 臺灣證券交易所表示，上市公司971家（本國上市895家及第一上市76家）2022年財務報告公告申報期限分別為：實收資本額... , https://udn.com/news/story/7239/7003308?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:00:12 , udn , 今年來台股基金王 群益奧斯卡22.65%居冠 , https://udn.com/news/story/7251/7003315?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:00:23 , udn , 台股今年累計至2月漲幅逾9.66%，連帶台股基金表現更是出色，138檔中共有116檔打敗大盤，整體平均漲幅12.92%；... , https://udn.com/news/story/7251/7003315?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:02:14 , udn , 富邦期貨：台股站回月線 留意本周美股財報數字 , https://udn.com/news/story/7251/7003313?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:02:24 , udn , 富邦期貨表示，美國公布2月ISM製造業指數47.7，連續第四個月萎縮，低於市場預期的48，不過，新訂單指數47.0，已從... , https://udn.com/news/story/7251/7003313?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:02:39 , udn , 《舞妓家的料理人》，日本花街文化的光與影 , https://udn.com/news/story/6812/7003358?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:02:50 , udn , 這部日劇也受到各方面的批判，例如是否反而美化了日本花街的舞妓制度裡內含的「兒童虐待」和「未成年勞動」。不只是日本，臺灣也有很多人感覺到這個問題的複雜性。我也聽到周圍幾位朋友說這部影集「未免太美化了吧」。在韓國，動畫版被批評為「未成年人因為酬勞跟成人吃飯，喝酒應酬接待，這種事竟然被描繪得雲淡風輕」，行政單位介入其中指導，判斷是對青少年有害的節目。 , https://udn.com/news/story/6812/7003358?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:03:10 , udn , 劉揚偉訪印度深化布局 會見3省高層代表團 , https://udn.com/news/story/7240/7003272?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:03:21 , udn , 印度三大工業省分古茶拉底、安德拉與坦米爾那都的高層政府官員昨天在德里與來訪的鴻海科技集團董事長劉揚偉會面，並與鴻海團隊討... , https://udn.com/news/story/7240/7003272?from=udn-ch1_breaknews-1-0-news
2023-03-02 10:03:41 , udn , 日媒報導稱「國軍充斥太多外省人」 馮世寬一句話駁斥 , https://udn.com/news/story/6656/7003355?from=udn-ch1_breaknews-1-0-news
