2023-03-04 00:29:37 , udn , 「國民黨誤導人民」蔡總統：不會讓孩子上戰場 , https://udn.com/news/story/6656/7008128?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:36:12 , udn , 影／驚傳兩隻小石虎遭火噬 保育人員痛心：不要再亂燒雜草 , https://udn.com/news/story/7470/7008368?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:36:22 , udn , 特有生物研究保育中心救援的石虎「豆棗」，傳出牠第二胎2隻小石虎日前已被無情的大火帶走。「石虎保育大使 阿虎加油」臉書粉專... , https://udn.com/news/story/7470/7008368?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:36:43 , udn , 影／板橋男駕駛疑恍神 開車衝進超商 騎樓婦人挨撞送醫搶救 , https://udn.com/news/story/7320/7008366?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:38:42 , udn , 印尼油庫大爆炸！至少17死、50傷 民宅陷火海百人急逃命 , https://udn.com/news/story/6809/7008371?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:38:52 , udn , 印尼國營石油公司（Pertamina）的一處油庫3日晚間傳出爆炸，火勢波及附近民宅，目前已造成至少17人死亡、約50人受... , https://udn.com/news/story/6809/7008371?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:42:29 , udn , 居家風水簡單看！5處必檢查...有這狀況小心「卡到陰」 , https://udn.com/news/story/7268/7004532?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:42:39 , udn , 家中風水很重要，命理師簡少年分享影片「學會這5招，你也能成為風水專家！」，告訴你常常被一般人忽略的，卻會影響運勢的房屋風水五件事。 , https://udn.com/news/story/7268/7004532?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:50:52 , udn , 雲南再度大規模限電 有企業產能壓縮四成 , https://udn.com/news/story/7333/7008378?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:51:02 , udn , 在經歷過2021年的「能耗雙控」、2022年的限電停產，大陸水電大省雲南再度傳出限電消息。這也是繼2022年9月的兩輪限... , https://udn.com/news/story/7333/7008378?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:51:22 , udn , 經典賽／饗食天堂負責球員伙食 義大利對餐點很有「主張」 , https://udn.com/news/story/10785/7007190?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:51:33 , udn , 為了準備世界棒球經典賽，洲際棒球場除了場地整修，球員休息室也做了改善，另外聘請餐飲團隊進駐，負責各隊伙食；場外廣場還有價... , https://udn.com/news/story/10785/7007190?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:51:53 , udn , 以前麥當勞多神？眾懷念「79套餐」：便當店賣超過70會被罵 , https://udn.com/news/story/120911/7008367?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:52:04 , udn , 台灣麥當勞宣佈，將於3月15日起調整菜單，其中各式茶飲轉為「單一尺寸」，另外包括麥脆雞翅、經典大早餐、冰沙、摩卡、冰巧克力等則停止販售，引起熱議... , https://udn.com/news/story/120911/7008367?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:54:25 , udn , 影／板橋男駕駛疑恍神 開車衝進超商 騎樓婦人挨撞送醫傷重不治 , https://udn.com/news/story/7320/7008366?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:54:36 , udn , 林姓男子今天早上開車要去市場擺攤，行經新北市板橋區時，疑似精神不濟，整輛車直接撞進路口超商，超商店員幸運躲過一劫，但一名正巧路過的婦人被撞，當場無生命跡象，送醫搶救，最後仍因傷重不治。據了解，林男酒測值為零，確實發生原因現由警方調查釐清中。 , https://udn.com/news/story/7320/7008366?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:59:41 , udn , MLB／雙城基地不缺蛋？賽前訓練課表包含「擲蛋大賽」 , https://udn.com/news/story/6999/7008385?from=udn-ch1_breaknews-1-0-news
2023-03-04 09:59:52 , udn , 雙城隊春訓基地的球員停車場附近，今天進行一場擲蛋大賽，球員排排站好投擲雞蛋，誰能保全雞蛋到最後者就是贏家，上演另類的春訓... , https://udn.com/news/story/6999/7008385?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:02:42 , udn , 楊金龍不忍了？多次批央行貨幣政策 副總裁陳南光走人曝2大因素 , https://udn.com/news/story/7238/7008387?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:02:52 , udn , 中央銀行副總裁陳南光日前才批評央行政策太消極，讓台灣陷入停滯性通膨，他的任期於3月4日屆滿，央行昨天（3月3日）宣布總統令，陳南光已請辭獲准，回歸台大執教。據了解，陳南光跟楊金龍的任期屆滿只差一周，總統府去年12月27日發布楊金龍續任的任命時，理論上，應該同步發布副總裁的繼任人選，當時卻沒有發布，可看出端倪。 , https://udn.com/news/story/7238/7008387?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:11:54 , udn , 高雄上演八點檔戲碼 小三扯小四頭髮警噴辣椒水才鬆手 , https://udn.com/news/story/7320/7008397?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:12:04 , udn , 62歲黃姓婦人和56歲欒姓婦人，昨晚在高雄路邊起口角，黃緊抓欒的頭髮不放，黃的女兒在場幫腔，75歲的李姓男子在旁觀看，警... , https://udn.com/news/story/7320/7008397?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:14:52 , udn , 未來一周偏乾好天氣 彭啟明：中南部近期仍無降雨訊號 , https://udn.com/news/story/7266/7008398?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:15:02 , udn , 持續東北季風型的天氣，天氣風險管理公司總經理彭啟明在「氣象達人彭啟明」臉書粉專表示，未來這一周持續偏乾，是舒適的好天氣。... , https://udn.com/news/story/7266/7008398?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:15:23 , udn , 美律師殺妻兒判終身監禁 記者追案促司法破除沉痾 , https://udn.com/news/story/6813/7008384?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:15:33 , udn , 南卡名律師謀殺妻兒案，法官紐曼做出宣判，梅鐸克被判處終身監禁，2年前此案剛爆發時，涉及家族勢力難以突破，南卡當地一名女記... , https://udn.com/news/story/6813/7008384?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:17:51 , udn , 不滿遭搜索控執法員偷萬元名表 法官將人定罪還警清白 , https://udn.com/news/story/7321/7008404?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:18:01 , udn , 高雄38歲吳姓男子因不滿遭警搜索，誣告員警藉搜索偷走要價6萬的機械表，貼文嗆警又向媒體爆料此事；事後檢方調查，戳破吳男謊... , https://udn.com/news/story/7321/7008404?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:18:22 , udn , 原物料持續漲  台灣無印良品約1成商品4/6起也將調漲 , https://udn.com/news/story/7270/7008402?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:18:32 , udn , 原物料及製造、運輸等成本持續調漲，台灣MUJI無印良品也宣布，逾460商品價格將自4月6日起調漲，平約漲幅約18%，調漲... , https://udn.com/news/story/7270/7008402?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:18:53 , udn , 全球1成人口有肥胖症 醫師提醒這5點不能輕忽 , https://udn.com/news/story/7266/7008403?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:19:03 , udn , 3月4日為世界肥胖日，根據世界肥胖聯盟資料統計，全球已達8億人有「肥胖症」，占全球總人口數近1成，而這幾年又因新冠疫情的... , https://udn.com/news/story/7266/7008403?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:19:24 , udn , 王滬寧任主席團會議主持人 將接替汪洋任政協主席 , https://udn.com/news/story/7331/7008400?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:19:34 , udn , 大陸全國政協十四屆第一次會議預計4日下午開幕，預備會議3日下午在北京人民大會堂舉行，通過主席團會議主持人由中央政治局常委... , https://udn.com/news/story/7331/7008400?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:19:54 , udn , 高雄將設全國最大儲能廠 議員怒「鳳山人變白老鼠」 , https://udn.com/news/story/7327/7008399?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:20:05 , udn , 2025年再生能源發電占比20％，全台各地陸續建造儲能廠。三地能源公司計畫在高雄鳳山設置全台最大規模的儲能廠，當地居民不... , https://udn.com/news/story/7327/7008399?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:20:52 , udn , 高雄兒美館全新親子教育展 邀大小朋友《一起飛吧！》 , https://udn.com/news/story/6898/7008408?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:21:02 , udn , 高雄市立美術館所屬的兒童美術館策畫親子藝術教育展《一起飛吧！》，攜手清景麟教育基金會共同呈現，從高美館園區的鳥類觀察出發... , https://udn.com/news/story/6898/7008408?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:21:22 , udn , 蕭茲訪華府晤拜登 深談俄烏戰爭及中國軍援隱憂 , https://udn.com/news/story/6809/7008389?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:21:33 , udn , 美國總統拜登和德國總理蕭茲今天舉辦會談，聚焦俄烏戰爭議題。隨著俄羅斯全面入侵烏克蘭邁入第2年，兩國也對中國可能提供武器給... , https://udn.com/news/story/6809/7008389?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:23:44 , udn , 影／劇毒海蛇上岸被野貓玩弄股掌間 海洋專家曝原因 , https://udn.com/news/story/7323/7008410?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:23:54 , udn , 東北角馬崗社區海域海洋生態豐富，日前岸邊出現一條有劇毒的海蛇，可能是在潮間帶覓食時被野貓發現，展開一場貓蛇大戰，但互相攻... , https://udn.com/news/story/7323/7008410?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:25:45 , udn , 原物料持續漲 台灣無印良品約1成商品4月6日起也將調漲 , https://udn.com/news/story/7241/7008402?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:25:56 , udn , 楊金龍忍對了？多次批央行貨幣政策 副總裁陳南光走人曝2大因素 , https://udn.com/news/story/7238/7008387?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:26:53 , udn , 大陸全國兩會 聚焦3位大咖的開場與謝幕 , https://udn.com/news/story/123410/7007651?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:27:03 , udn , 大陸全國政協、人大兩會在今、明兩天分別召開，這次兩會看點不少。首先，它是中共二十大後新一屆政府的首次全國人民代表大會和全國政治協商會議，也是包括國務院、全國人大常委會、全國政協委員會領導階層的換屆會議。其次，根依剛開完的中共第二十屆二中全會決議，一些部門部門將進行機構改革。 , https://udn.com/news/story/123410/7007651?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:27:24 , udn , 養兔子別衝動 先走進愛兔協會看看吧 , https://udn.com/news/story/7470/7006203?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:27:34 , udn , 今年是農曆兔年，兔子可愛的樣子總吸引許多⼈的喜愛，也許有不少⼈會⼀時興起，想在兔年養隻兔⼦討個吉利，但在飼養前請先思考過後再做決定，台灣愛兔協會也呼籲大家不要衝動飼養，用認養代替購買，愛牠就不要傷害牠，不要讓兔年變成兔兔的災難年。 , https://udn.com/news/story/7470/7006203?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:27:54 , udn , 單親少女頓失家中支柱 鐵漢警自掏腰包暖助渡難關 , https://udn.com/news/story/7320/7008411?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:28:05 , udn , 高雄15歲買姓少女的父親日前送醫辭世，買女與姑姑前往旗山分局溝坪派出所報請相驗，所長吳順吉得知買女父母離異多年，家計僅靠... , https://udn.com/news/story/7320/7008411?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:29:57 , udn , 北一女6450畢旅爭議...他翻這高中去5天要5萬更扯 網打臉：行程超讚 , https://udn.com/news/story/6898/7008391?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:30:07 , udn , 北一女的3天2夜畢業旅行行程，到台南、高雄、墾丁，費用6450元，遭學生公開抱怨是「絕望行程」，現在有網友挖出某私立高中的校外教學行程，5天4夜花費要52000元，讓人質疑更扯，不過有其他網友打臉原po「行程超讚的好嗎」。 , https://udn.com/news/story/6898/7008391?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:32:42 , udn , 影／台中后里透天厝惡火祖孫3死1傷   2兒子工作逃死劫 , https://udn.com/news/story/7320/7008420?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:32:53 , udn , 台中后里智生路一棟透天厝民宅今凌晨發生大火，住透天厝3樓的68歲黃姓屋主、65歲妻子，以及22歲長孫等祖孫3人被救出送醫... , https://udn.com/news/story/7320/7008420?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:33:13 , udn , MiLB／林昱珉竄升響尾蛇潛力新秀第13名 球速仍是隱憂 , https://udn.com/news/story/6999/7008422?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:33:24 , udn , 響尾蛇隊官網今天公布今年度自家農場前30名潛力新秀，19歲台灣左投林昱珉僅旅美一季，已上升至第13位，為體系內最大漲幅選... , https://udn.com/news/story/6999/7008422?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:33:44 , udn , 極度乾燥已退位？他見路上外送員都穿一品牌外套：快變制服了 , https://udn.com/news/story/120911/7008396?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:33:54 , udn , 以往在路上都會看見許多人穿著Superdry（極度乾燥）的外套，不過一名網友分享最近在路上看到外送員都穿另一個品牌的外套，簡直快變成制服了，讓他不禁好奇為什麼大家都愛穿這牌子？... , https://udn.com/news/story/120911/7008396?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:34:15 , udn , NBA／杜蘭特總得分超越「大O」 排名躍居史上第13 , https://udn.com/news/story/7002/7008412?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:34:25 , udn , 加盟太陽首次登場就開出紅盤的杜蘭特（Kevin Durant），今天和隊友前往芝加哥作客尋求連勝。杜蘭特首節拿下5分，這讓他生涯總得分累積達到26712分，正式超越傳奇球星「大O」羅伯森（Oscar  , https://udn.com/news/story/7002/7008412?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:34:46 , udn , 嘉市陽明醫院長挽袖捐熱血  號召民眾捐血 , https://udn.com/news/story/7266/7008416?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:34:56 , udn , 全台血庫截至目前為止，只剩4.5天的庫存，在後疫情時代，嘉義市陽明醫院與民間社團號召民眾一齊挽袖捐血，讓愛傳承，完成捐血... , https://udn.com/news/story/7266/7008416?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:35:44 , udn , 受困亞馬遜31天 男子靠喝尿吃蟲成功保命獲救 , https://udn.com/news/story/6810/7007654?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:35:54 , udn , 玻利維亞一名男子日前跟朋友到亞馬遜叢林中打獵，過程中男子因為跟朋友走散迷路，幸好最後在野外設法存活31天後成功獲救。 , https://udn.com/news/story/6810/7007654?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:36:14 , udn , 26歲女棄逾百萬年薪改開快餐店還收佛心價 她喊：得到多了 , https://udn.com/news/story/7332/7008395?from=udn-ch1_breaknews-1-0-news
2023-03-04 10:36:25 , udn , 年薪高但壓力大到幻聽，應如何選擇？深圳1名26歲女生日前登上微博熱搜，她放棄了上海某互聯網大廠最高可達年薪平均逾34萬港元(約132萬台幣)的工作，自行開快餐店稱「再也不用面對KPI」。 , https://udn.com/news/story/7332/7008395?from=udn-ch1_breaknews-1-0-news
