2023-02-26 00:26:31 , udn , 殺破狼周運勢／白羊感情有關鍵進展 獅子脫離不友善職場 , https://udn.com/news/story/7268/6985016?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:13:52 , udn , 高雄鳳山區一間小吃部昨深夜發生酒客鬥毆事件，王姓男子等5男1女酒客，和張姓等2名酒客，在店內互看不順眼起口角，雙方發生肢... , https://udn.com/news/story/7320/6996090?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:17:21 , udn , 與去年峇里島峰會不同  陸反對G20財長會議發表譴責俄國聯合聲明 , https://udn.com/news/story/6809/6996089?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:17:50 , udn , 驅猴炮有效 苗栗今年加碼補助農民防治台灣獼猴 , https://udn.com/news/story/7324/6996099?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:18:00 , udn , 台灣獼猴危害農作物，苗栗農民不堪其擾，縣政府去年試辦驅猴隊，使用驅猴炮頗具效果，今年決定加碼，每戶農民可以申請100發驅... , https://udn.com/news/story/7324/6996099?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:20:49 , udn , 竹市4搜救犬專業再提升 均通過IRO國際檢測評量認證 , https://udn.com/news/story/7320/6996102?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:21:00 , udn , 新竹市消防局4隻搜救犬Clay、Ica、Henin與Henin，日前參加高雄市舉辦的IRO國際搜救犬組織評量檢測，通通獲... , https://udn.com/news/story/7320/6996102?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:21:20 , udn , 連假高雄「神農市集」登場 產銷履歷農產讓民眾安心買 , https://udn.com/news/story/7327/6996100?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:21:31 , udn , 228連假登場，高雄市農業局昨、今兩天在凹子底森林公園舉辦「神農市集」，人氣、買氣超旺，各家農會與優選小農都搬出自家的高... , https://udn.com/news/story/7327/6996100?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:26:50 , udn , 各地囤房稅上路 除了房產贈與配偶外還能如何節稅？ , https://udn.com/news/story/7238/6995268?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:27:00 , udn , 去年7縣市推出「囤房稅」，效果已顯現了嗎？由於囤房稅推出後成本加大，近期房市再度出現「搶搭輕稅」熱潮，由於夫妻贈與免課贈與稅，去年有不少人選擇將房產贈與給另一半，根據統計，去年「夫妻贈與」房產達1萬3973棟、年增10.6%，贈與棟數創下近7年來新高，成為囤房稅下，家庭資產節稅的新方式。 , https://udn.com/news/story/7238/6995268?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:27:21 , udn , 26歲將成公司有史以來最年輕財務長 他察覺不對兩天後遞辭呈 , https://udn.com/news/story/121484/6987320?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:27:31 , udn , 是該往前走的時候了。我花了大約五秒鐘下定決心。僅僅是容許自己考慮辭職與拋下一切，就已經讓人很振奮了。這想法很危險，同時又有滿滿的力量。我的身體充滿一波又一波襲來的能量。 , https://udn.com/news/story/121484/6987320?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:27:51 , udn , 黃杰日記爆60年前共諜案內幕 參謀總長、省主席竟都牽連其中 , https://udn.com/news/story/10930/6996098?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:28:02 , udn , 國史館出版國軍名將黃杰生前日記，黃杰在日記當中大爆一件罕為人知共諜案的內幕，這件60多年前牽涉到參謀總長王叔銘、台灣省主席周至柔的共諜案，層次比稍早的孫立人案還要高，事後王叔銘丟了總長職位，槍斃了一名共諜姚國驊，當中還扯出了王叔銘與京戲名角徐露過從甚密，國民黨權力鬥爭的八卦內幕。 , https://udn.com/news/story/10930/6996098?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:28:22 , udn , 228連假第2天 公路總局預估省道13地雷路段車潮湧現 , https://udn.com/news/story/7266/6996105?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:28:33 , udn , 今天是228連假第2天，公路總局表示，預估將有車潮湧現，易壅塞路段包含台61線鳳鼻-香山路段、台1線水底寮-楓港路段、台... , https://udn.com/news/story/7266/6996105?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:28:53 , udn , 獨／國防部修全動法 動員準備令下達就管制媒體和記者 , https://udn.com/news/story/10930/6996104?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:29:03 , udn , 國防部本月21日公告「全民防衛動員法」修正草案，全案更名為「全民防衛動員準備法」，內容新增，未來因應戰爭由總統發布全國動... , https://udn.com/news/story/10930/6996104?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:29:24 , udn , 豢養一座都市叢林 用植物啟發創意 , https://udn.com/news/story/7266/6996051?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:29:34 , udn , 陳普並非一開始就是綠手指。約莫2020年初時，為了遮蓋住家對面鄰居破窗的視野，朋友約他逛建國花市，讓他一頭栽進植物的世界。 , https://udn.com/news/story/7266/6996051?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:29:50 , udn , 影／男登北大武連摔兩次 轉身與妻說話墜崖80米亡 , https://udn.com/news/story/7320/6996110?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:30:00 , udn , 屏東縣消防局昨天晚間7點多接獲報案，高雄詹姓夫妻第一次登北大武，單登回程在1.75公里，59歲詹男轉身跟太太說話跌落懸崖... , https://udn.com/news/story/7320/6996110?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:30:20 , udn , 養生館從事半套性交易 2男客剛完事被警抓包 , https://udn.com/news/story/7320/6996113?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:30:31 , udn , 台南市警五分局據報西門路上養生館從事色情性交易，前天持搜索票進入，穿過多道門禁，發現剛消費完的60、30多歲2名男客心滿... , https://udn.com/news/story/7320/6996113?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:35:50 , udn , 228連假先冷後回暖 天氣專家指假期後半段很適合出遊 , https://udn.com/news/story/7266/6996118?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:36:00 , udn , 中央氣象局發布大雨特報，東北風影響，今天宜蘭山區有局部大雨發生的機率。 , https://udn.com/news/story/7266/6996118?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:36:21 , udn , 女飼主帶狗狗搭公車遭乘客質問「你有被允許嗎？」對方下一秒動作讓她超意外 , https://udn.com/news/story/7470/6996106?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:36:31 , udn , 寵物上大眾運輸經常引來他人非議，一名女子帶她的狗狗坐公車，遭到另一名乘客詢問，她本來以為要挨罵了，沒想到對方做出出人意料的動作，讓她鬆一口氣。 , https://udn.com/news/story/7470/6996106?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:38:51 , udn , 嘉義中埔重現一甲子飲水思源紀念碑 展地方營造新亮點 , https://udn.com/news/story/7326/6996122?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:39:01 , udn , 嘉義縣中埔自來水廠於1963年由天主教聖言會中埔天主堂已故神父陳錫洵募款興建，為讓當年設立「飲水思源」紀念碑原址重現，中... , https://udn.com/news/story/7326/6996122?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:39:22 , udn , 國防部推全民防衛動員修法 綠委：面對惡鄰居備而不用 , https://udn.com/news/story/10930/6996121?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:39:32 , udn , 國防部近期預告修正「全民防衛動員準備法」，完善動員準備階段的動員方案及動員時的徵購、徵用與罰則規定，民進黨立委王定宇今天... , https://udn.com/news/story/10930/6996121?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:39:52 , udn , 獎助台南研究出版計畫徵件了！ 新增文學研究類別 , https://udn.com/news/story/6898/6996119?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:40:03 , udn , 台南市文化局推動「獎助台南研究出版計畫」10年來，鼓勵了許多學者投入在地文學研究，為歷史、藝術、文化、產業到陣頭等增添亮... , https://udn.com/news/story/6898/6996119?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:40:23 , udn , 台中恐怖情人痴纏單親媽 趁摩鐵熟睡看手機竊行程遭訴 , https://udn.com/news/story/7321/6996120?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:40:34 , udn , 台中市黃姓男子與一名單親媽媽曾是男女朋友，女子在去年1月間，提出有意分手，但黃不願意，去年5月間，先在汽車旅館內，趁女子... , https://udn.com/news/story/7321/6996120?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:41:24 , udn , 台灣健身業整併又一樁 那歐美的狀況呢？ , https://udn.com/news/story/6812/6996114?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:41:35 , udn , 健身品牌World Gym宣布完成收購同業的兩家分店，是台灣健身業最新一件整併案，反映出該產業歷經三年新冠疫情的影響。 , https://udn.com/news/story/6812/6996114?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:44:50 , udn , 新北消防局長狂打電話求復合 被爆6年婚外情...請辭獲准 , https://udn.com/news/story/7320/6996127?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:45:01 , udn , 新北市消防局長黃德清，今天遭CTWANT爆料跟電子廠老闆（化名A女）外遇6年，A女想結束這段婚外情，黃德清卻短短兩周內狂... , https://udn.com/news/story/7320/6996127?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:47:51 , udn , 他曝有收入後這2項花費很敢花！網點頭：還能無腦薯條加大 , https://udn.com/news/story/12806/6988908?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:48:01 , udn , 出社會擁有穩定收入來源後，花錢習慣也會跟學生時期有所不同。網友分享有收入後變得很敢花「計程車費、外送費」，以前會搭公車轉捷運，現在對200元的計程車費卻認為相當便宜。其他人也表示，薯條加大、全身按摩、化妝品、治裝費等都是有錢後更敢花費的品項。 , https://udn.com/news/story/12806/6988908?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:48:22 , udn , 不小心將飲料灑出來 外送員一舉動讓他不捨：太委屈了 , https://udn.com/news/story/120911/6996108?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:48:32 , udn , 外送服務相當方便，民眾不想出門只要動動手指，就可以利用APP訂餐，而外送員在運送餐點過程中難免會出現一些意外，一名網友在臉書PO文表示，接到外送員的電話告知不小心將飲料灑出來，對此感到抱歉，原PO並不在意，但對方一個小舉動卻讓他驚訝又感動。 , https://udn.com/news/story/120911/6996108?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:48:53 , udn , 香港名媛蔡天鳳遭狠心前夫家肢解 大腿肉被削至見骨 , https://udn.com/news/story/123406/6996112?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:49:04 , udn , 香港28歲名媛蔡天鳳（Abby Choi）慘遭分屍，香港警方案發後到現場地毯式搜查，找到她的下半身驅幹，雙腿，小腿較完整... , https://udn.com/news/story/123406/6996112?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:53:49 , udn , 高雄近期新建40座公車候車亭 今年再拚50座 , https://udn.com/news/story/7327/6996134?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:54:00 , udn , 高雄市許多公車候車空間缺乏候車亭或座椅，長輩坐在分隔島等車危險又克難，議員促市府改善，學者則建議候車亭避免設在分隔島。交... , https://udn.com/news/story/7327/6996134?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:54:20 , udn , NBA／暴龍近8戰奪7勝 席亞康：每場都是最後決戰 , https://udn.com/news/story/7002/6996132?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:54:30 , udn , 近況不錯的暴龍前往底特律尋求連勝，儘管團隊進攻狀態欠佳，投籃命中率十分低迷，籃板次數更是被對手碾壓，但靠著更多的罰球次數（34比14），加上席亞康（Pascal Siakam）在第四節最後時刻攻下重要 , https://udn.com/news/story/7002/6996132?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:54:51 , udn , World Gym收購極限健身新北、台中2分店 舊會員權益由前手處理 , https://udn.com/news/story/7266/6996133?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:55:01 , udn , World Gym宣布，完成收購極限健身新北與台中共2家分店位址，針對極限健身近期宣布停止營業之其他分店，World G... , https://udn.com/news/story/7266/6996133?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:56:49 , udn , 濕冷！宜蘭清水地熱湧入大批遊客 啟動車流總量管制 , https://udn.com/news/story/7328/6996139?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:56:59 , udn , 天氣濕冷，宜蘭清水地熱遊憩區今天湧入大批人潮泡腳、煮蛋，整個園區滿滿遊客，停車場塞不下，上午9點5分啟動停車場總量管制措... , https://udn.com/news/story/7328/6996139?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:57:20 , udn , 司機酒測未過遭開除傳訊恐嚇 二審他做一件事獲免關 , https://udn.com/news/story/7321/6996140?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:57:30 , udn , 台中市林姓男子是一家公司聘請的司機，但因不滿公司以酒測未過為由開除他，涉在去年初，傳LINE語音訊息給公司姚姓女會計，恐... , https://udn.com/news/story/7321/6996140?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:57:51 , udn , 趙吉光要學生大膽實驗 圓太空夢不要怕弄壞設備 , https://udn.com/news/story/6928/6996131?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:58:01 , udn , 跨入低軌衛星供應鏈的鐳洋科技與中央大學聯手打造「立方衛星整測實驗室」，中央大學太空科學與工程學系主任趙吉光表示，投入太空... , https://udn.com/news/story/6928/6996131?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:58:21 , udn , 2023屏東熱博今中午預估破182萬人次 刷新歷年紀錄 , https://udn.com/news/story/7324/6996137?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:58:32 , udn , 2023屏東熱帶農業博覽會1月14日開幕至2月28日為期45天，今年開園第13天大年初五1月26日突破百萬人潮，熱博接近... , https://udn.com/news/story/7324/6996137?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:58:52 , udn , 台南瀛海中學特殊選才放光彩 9人上國立大學 , https://udn.com/news/story/6925/6996136?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:59:02 , udn , 台南市瀛海中學在大學特殊選才大放異彩，已有9名學生輔導進入陽明交大、成功大學、中山大學等國立大學，另剛公布的學測成績，也... , https://udn.com/news/story/6925/6996136?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:59:23 , udn , 中小企業轉型補助計畫分散 立委建議經濟部建立網頁加強宣導 , https://udn.com/news/story/7238/6996135?from=udn-ch1_breaknews-1-0-news
2023-02-26 10:59:33 , udn , 台灣民眾黨立委邱臣遠今天說，經濟部在疫後特別預算編列317.5億元，推動產業及中小企業各種升級的轉型補助與協助，但是這些... , https://udn.com/news/story/7238/6996135?from=udn-ch1_breaknews-1-0-news
2023-02-26 11:08:49 , udn , 銀髮就業族突破百萬人 勞動力老化敲警鐘 , https://udn.com/news/story/7238/6996144?from=udn-ch1_breaknews-1-0-news
2023-02-26 11:09:00 , udn , 台灣人口老化日益嚴重，影響已經蔓延至勞動市場。根據主計總處調查，2022年銀髮就業者人數正式突破百萬大關、衝上103.1... , https://udn.com/news/story/7238/6996144?from=udn-ch1_breaknews-1-0-news
2023-02-26 11:09:20 , udn , 兩隻袋鼠激鬥「直接衝撞帳篷」熟睡一家人慘遭踩醒！20秒驚魂片曝光 , https://udn.com/news/story/7470/6996142?from=udn-ch1_breaknews-1-0-news
2023-02-26 11:09:30 , udn , 在野外露營當心遭野生動物亂入！在一個露營區一家人正在帳篷裡睡覺，遭到兩隻為求偶爭鬥的袋鼠侵襲，帳篷裡的女子嚇得大聲尖叫。 , https://udn.com/news/story/7470/6996142?from=udn-ch1_breaknews-1-0-news
2023-02-26 11:17:51 , udn , 屏東燈節逾2百萬人次閉幕倒數 縣府預告4月兩場音樂祭 , https://udn.com/news/story/7327/6996157?from=udn-ch1_breaknews-1-0-news
