2023-05-07 00:27:01 , udn , 中一中再惹議！匿名版驚見「納粹」符號 校方深夜止火 , https://udn.com/news/story/6898/7147745?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:06:30 , udn , 特斯拉自撞護欄車斷兩截釀2死 車友：巡航時速最高150公里 , https://udn.com/news/story/7320/7147914?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:06:41 , udn , 台74線14.6K崇德松竹段在今天清晨5時許，發生一起特斯拉自撞水泥護欄的車禍，救護車到場時，車內的乘客、駕駛都已無呼吸... , https://udn.com/news/story/7320/7147914?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:07:01 , udn , 美國德州購物中心傳隨機槍擊案 至少9傷 , https://udn.com/news/story/6813/7147912?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:07:12 , udn , 一名槍手在德州達拉斯北方艾倫市一個商場向購物者隨機開槍，至少造成9人受傷。警方表示，他們已擊斃這名槍手。 , https://udn.com/news/story/6813/7147912?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:07:29 , udn , 土撥鼠被餵蛋糕「秒石化成雕像」雙眼呆滯全身僵硬！網笑：是不是怕下毒 , https://udn.com/news/story/7470/7147894?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:07:39 , udn , 野生動物常有令人出乎意料的爆笑舉動，一群遊客在戶外遇到一隻土撥鼠，拿了蛋糕想餵食，牠嚇到不僅沒吃，甚至全身僵硬動也不敢動。 , https://udn.com/news/story/7470/7147894?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:09:01 , udn , 柴犬挑釁貓「旋風掃堂腿」高速瘋狂自轉！網點破：氣勢100分但90%動作多餘的 , https://udn.com/news/story/7470/7147886?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:09:12 , udn , 貓狗打架各自使出真本事！一隻柴犬和英國短毛貓打架，狗狗使出掃堂腿招數快速自轉，看似威猛但沒傷到對方半分，貓冷眼旁觀笑翻網友。 , https://udn.com/news/story/7470/7147886?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:09:31 , udn , 特斯拉台74自撞釀2死 車內二人酒精濃度超標 , https://udn.com/news/story/7320/7147915?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:18:32 , udn , 北市教育局推「自主學習」 安排空白課程學生決定內容 , https://udn.com/news/story/6885/7147918?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:18:42 , udn , 台北市教育局長湯志民上任後力推「自主學習」，要高中、國中和小學各級學校依自己特性，讓學生安排自己的課程，例如每天8節課，... , https://udn.com/news/story/6885/7147918?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:30:32 , udn , 郭台銘連4場造勢今晚啟動 複製韓流三山盛況？助講大咖曝光 , https://udn.com/news/story/6656/7147934?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:30:43 , udn , 鴻海創辦人郭台銘力拚2024代表藍軍出征門票，一連4場大型造勢晚會，首場今晚在高雄，後天會到屏東，邀誰助講受矚目，據了解... , https://udn.com/news/story/6656/7147934?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:31:03 , udn , 星宇航空日本航班出包 洛杉磯班機遭牽連也延誤 , https://udn.com/news/story/7266/7147935?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:31:14 , udn , 星宇航空在日本班機嚴重延誤，連帶影響多架航班，JX801、JX803班機旅客被迫在機場過夜。屋漏偏逢連夜雨，因班機卡在日... , https://udn.com/news/story/7266/7147935?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:31:34 , udn , 重案追緝令／女兒叫殺父仇人「新爸爸」 警方憑一物破心防尋獲屍體 , https://udn.com/news/story/7266/7142747?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:31:45 , udn , 一份偷情的賠償判決書，揭開這件計畫縝密的殺人焚屍案，失蹤的袁姓男子原本想利用母親節，帶妻女旅遊度假，修補破裂的感情，未料狠心的妻子夥同陳姓小王，讓這場修補之旅成為斷魂之旅，警方拼湊所有元素後斷定袁已遭殺害，憑著一根菸突破陳的心防才找到遺體，更令警方訝異的是，偵辦過程提到「爸爸」兩字時，女兒竟天真地詢問「你說的是新爸爸還是舊爸爸？」 , https://udn.com/news/story/7266/7142747?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:32:06 , udn , 2024立委戰／國民黨初選新秀挑戰老將 艱困區靠刺客、青壯世代開拓深耕 , https://udn.com/news/story/6656/7147271?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:32:16 , udn , 明年1月總統立委大選靠近，各政黨都進入提名備戰狀態，國民黨這次在許多立委選區都出現新秀挑戰老將，挑戰者中更不乏年輕臉孔，雖然部分選區還待初選或協調，不過藍營青壯派不管在政治人物或選民行為中，或許將從這次選舉寫下不同的開始。

包括剛從「芯費大戰」出線的國民黨台北市議員徐巧芯，被期望「收復」南投補選失利江山的縣議員游顥，都是已確定的新面孔。還未決定的選區，台中五選區有市議員黃健豪對決資深前立委沈智慧，桃園五選區有青壯派市議員黃敬平，再度挑戰現任立委呂玉玲，桃園一選區則有國民黨市議員牛喣庭與黨代表陳文吉進行初選，但同黨市議員詹江村堅持不登記初選，恐形成另類競爭。 , https://udn.com/news/story/6656/7147271?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:32:37 , udn , 立委：保二受軍訓壯青入民防 國土辦應提升國土安全部 , https://udn.com/news/story/10930/7147928?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:32:47 , udn , 台灣民眾黨立委邱臣遠今天說，警政署下令全國警察局總動員，召募18歲至40歲青年加入義警或民防行列，有警察在下班時間到捷運... , https://udn.com/news/story/10930/7147928?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:33:31 , udn , MLB／重逢大谷卻忘了想說的話 遊騎兵投手的恭喜沒送達 , https://udn.com/news/story/6999/7147944?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:33:41 , udn , 過去曾與大谷翔平在天使隊並肩作戰，投手希尼（Andrew Heaney）本季效力遊騎兵隊，昨天賽前在左外野與大谷及他的翻... , https://udn.com/news/story/6999/7147944?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:34:02 , udn , NBA／第一節太客氣！詹姆斯生涯首度零出手 , https://udn.com/news/story/7002/7147942?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:34:12 , udn , 湖人隊「小皇帝」詹姆斯（LeBron James）和勇士隊的第3戰出現特別紀錄，第一節打滿卻沒任何出手，生涯20個賽季第... , https://udn.com/news/story/7002/7147942?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:34:33 , udn , NBA／羅素上半場狂砍21分 湖人30比8猛烈攻勢痛擊勇士 , https://udn.com/news/story/7002/7147937?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:35:04 , udn , 星宇航空機長疑不知道成田機場宵禁 塔台對話內容曝光 , https://udn.com/news/story/7266/7147938?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:35:14 , udn , 星宇航空在日本出現狀況，原本JX801旅客改到JX803班機併班，但因為日本成田機場宵禁，導致旅客集體夜宿航廈管制區。網... , https://udn.com/news/story/7266/7147938?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:39:33 , udn , 影／畫面曝光！特斯拉台74自撞護欄前 煞車燈急亮 , https://udn.com/news/story/7320/7147945?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:39:43 , udn , 台74線14.6K崇德松竹段在今天清晨5時許，發生特斯拉轎車自撞水泥護欄的車禍，救護車到場時，車內的乘客、駕駛都已無呼吸... , https://udn.com/news/story/7320/7147945?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:42:32 , udn , 攔阻詐騙NCC擬推+886國際電話語音警示 聽完才能通話 , https://udn.com/news/story/7238/7147923?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:42:43 , udn , 防堵詐騙電話繞道境外打入台灣，NCC攜手電信業者，推動攔阻境外偽冒詐騙機制，1天可成功攔阻逾10萬通詐騙電話；NCC將研... , https://udn.com/news/story/7238/7147923?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:43:03 , udn , 高餐遭爆有服儀、宵禁、晨掃校規 台學聯批踐踏學權 , https://udn.com/news/story/6885/7147957?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:43:14 , udn , 台灣學生聯合會今天指出，國立高雄餐旅大學長年侵害學生各項基本權利，包含出現服裝儀容規定、服儀糾察隊取締、強制學生住宿、退... , https://udn.com/news/story/6885/7147957?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:47:15 , udn , 屏東無人機飛行場服務再升級 飛友認證最完善 , https://udn.com/news/story/7327/7147908?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:47:25 , udn , 屏東無人機飛行場是全國第一個由公部門投資興建的無人機合法考照場，二期工程今年4月完工，除增設車道鋪面、重新繪製考場標線等... , https://udn.com/news/story/7327/7147908?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:48:36 , udn , 張國煒十年前批廉航虛榮「延誤沒東西吃」 網酸：打臉自己了 , https://udn.com/news/story/123501/7147941?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:48:46 , udn , 星宇航空的班機在日本接連發生狀況，甚至有民眾指出，在飛機上空等的好幾小時，沒有水也沒有餐點，直到最後才陸續提供食物。對此，一名網友在網路上發文，找出星宇航空董事長張國煒10年前曾說的話，「廉價航空就是一個虛榮的東西，飛機延誤了也沒東西吃」。 , https://udn.com/news/story/123501/7147941?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:51:34 , udn , 保時捷台3線昨自撞路桿 苗警查是否涉飆車公共危險 , https://udn.com/news/story/7320/7147965?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:51:44 , udn , 一輛保時捷昨天在台3線99.6公里苗栗縣三灣鄉路段自撞路桿，路桿當場斷裂，車子右側毀損，駕駛溫姓男子（30歲）沒有受傷，... , https://udn.com/news/story/7320/7147965?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:52:05 , udn , 洗刷「行人地獄」 中市交通局為行人點「光明燈」 , https://udn.com/news/story/7323/7147964?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:52:15 , udn , 台中市政府交通局今年分期在醫院學校等20多處路口，試辦行人穿越道「感應式照明」，行人穿越馬路時會亮起「光明燈」，輔助駕駛... , https://udn.com/news/story/7323/7147964?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:52:36 , udn , 高雄民間救護車執勤擦撞小貨車 病患、2駕駛同進醫院 , https://udn.com/news/story/7320/7147963?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:52:46 , udn , 高雄載有病患的民間救護車，昨晚行經美濃龍山街與復興路口時，不慎與載水箱的小貨車發生擦撞，警方表示，雙方駕駛皆輕微擦傷，另... , https://udn.com/news/story/7320/7147963?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:53:07 , udn , MLB／粉絲福利！哈波敲本季首轟 鏡頭帶向鐵粉吉田正尚 , https://udn.com/news/story/6999/7147962?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:53:18 , udn , 紅襪隊今天以7：4擊敗費城人隊，已連15場敲安的日籍打者吉田正尚獲得休兵1天，身為哈波（Bryce Harper）鐵粉的... , https://udn.com/news/story/6999/7147962?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:54:34 , udn , 天降甘霖！擋不住信眾熱情 彰化媽晚2小時入廟安座 , https://udn.com/news/story/7325/7147966?from=udn-ch1_breaknews-1-0-news
2023-05-07 10:54:45 , udn , 彰化南瑤宮7天6夜笨港徒步進香活動，昨晚回鑾彰化市區，天降甘霖，雖然雨勢不歇，卻擋不住龐大陣頭及虔誠信眾熱情接迎，直到今... , https://udn.com/news/story/7325/7147966?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:00:34 , udn , NBA／回歸上演拉桿灌籃秀 巴特勒：平常只是不想而已 , https://udn.com/news/story/7002/7147967?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:00:44 , udn , 熱火隊今天在主場壓制尼克隊，輕鬆取得勝利，其中，傷癒復出的巴特勒（Jimmy Butler）還在賽中上演灌籃秀，證明自己狀況良好。

在次輪首場比賽受傷的巴特勒，經過一場休息後，於今日重新回到場上 , https://udn.com/news/story/7002/7147967?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:03:32 , udn , 韓流回來了！韓國瑜站台羅智強 現場歡聲雷動 , https://udn.com/news/story/123475/7147933?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:03:43 , udn , 韓流回來了，力挺羅智強！國民黨大安區立委初選將近，台北市前議員羅智強4日舉辦音樂會，邀請前高雄市長韓國瑜幫忙站台，韓國瑜現身時，現場觀眾歡聲雷動，起身搖動國旗，更高喊「韓國瑜，救台灣」。有韓粉看到大量媒體群聚時，歎道：「總統都沒有這個陣仗」。 , https://udn.com/news/story/123475/7147933?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:06:12 , udn , NBA／詹姆斯第一節零出手 生涯20個賽季以來首見 , https://udn.com/news/story/7002/7147942?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:09:34 , udn , 租金補貼已不管用 時力籲課屯房稅 , https://udn.com/news/story/7314/7147972?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:09:44 , udn , 「蔡政府說好的房市三箭只做半套，現行房價比馬英九執政時期還要高很多！」時代力量立委邱顯智5日在記者會上怒嗆，蔡政府提出的租金補貼方案是包裹糖衣的毒藥。同黨立委陳椒華也認為，中央應以實價登錄做為課徵屯房稅的稅基，提高稅收的稅率，抑制房價持續攀升。 , https://udn.com/news/story/7314/7147972?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:10:05 , udn , 德州商場槍擊案證實至少9死7傷 槍手遭擊斃 , https://udn.com/news/story/6813/7147978?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:10:16 , udn , 美國德州達拉斯郊區一間商場6日下午發生槍擊事件，一名槍手到處開槍，醫院急診室證實已有9人死亡，至少7人受傷，其中3人受勢... , https://udn.com/news/story/6813/7147978?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:10:36 , udn , 泰國國會大選民心思變 在野黨贏面大 , https://udn.com/news/story/6809/7147954?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:10:47 , udn , 泰國5月中旬國會大選，總理帕拉育在位超過8年，民心思變，最大在野黨為泰黨在各項民調中都領先，新興政黨前進黨則緊追在後，選後究竟誰將領導泰國，各界拭目以待。
泰國國會眾議院選舉將於5月14日登場，總理 , https://udn.com/news/story/6809/7147954?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:12:33 , udn , 江啟臣：與美國軍事合作落實 待雙方具體討論達成共識 , https://udn.com/news/story/10930/7147983?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:12:43 , udn , 美國拜登政府擬比照軍援烏克蘭模式，欲動用總統撥款權，提供台灣5億美元規模軍備。國民黨立委江啟臣表示，近期關於台美軍事合作... , https://udn.com/news/story/10930/7147983?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:18:32 , udn , 中一中匿名粉專發布仇恨文 版主致歉、6聲明坦承疏失 , https://udn.com/news/story/6885/7147993?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:19:03 , udn , 他曾退林佳龍醫療貢獻獎牌 「老仙ㄟ」林瑤棋病逝享壽88歲 , https://udn.com/news/story/7325/7147990?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:19:13 , udn , 台中市大雅區真生診所醫師林瑤棋，行醫60多年，被尊稱為「老仙ㄟ」，本月5日病逝，享壽88歲，醫界和親友不捨。 , https://udn.com/news/story/7325/7147990?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:19:34 , udn , 陳建仁內閣上任3個月 態度較蘇揆開明 , https://udn.com/news/story/6656/7147973?from=udn-ch1_breaknews-1-0-news
2023-05-07 11:19:45 , udn , 陳建仁內閣上任3個月以來，在媒體眼中看來，對於記者的管制減少，官員們也更樂意與記者互動，且態度比起在蘇內閣時期溫和不少；由於陳內閣短時間內推出很多有感法案，確已展現「溫暖堅韌」的特質。但不變的是，陳院長與蘇院長都太多官話，看不出有大破大立的企圖 , https://udn.com/news/story/6656/7147973?from=udn-ch1_breaknews-1-0-news
