2023-04-04 00:02:29 , udn , 滿額送安妮亞筆記本！壽司郎×間諜家家酒　第二波開跑 , https://udn.com/news/story/7270/7075557?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:35:05 , udn , 魚油所含的豐富營養素對身體有著不同方面的好處，除了可以抗發炎、調節血脂、護眼，還有益於大腦健康，市場上也有專門給寵物吃的魚油保健品。而近日黑龍江哈爾濱就傳出，有邊牧竟然趁主人不注意，自行拿走桌上的魚油，擰開瓶蓋把裡頭40多顆魚油全吃下肚。 , https://udn.com/news/story/7470/7072181?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:35:25 , udn , 包租代管成效六都不及格 租稅優惠再延5年 房東會埋單？ , https://udn.com/news/story/6656/7074540?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:35:36 , udn , 社宅包租代管成效差，六都除桃園外，其餘皆未達50％。行政院公告，依租賃住宅市場發展及管理條例規定，相關租稅優惠延長5年，至2028年6月26日止。營建署稅式支出評估報告分析，延長住宅法實施年限，整體雖呈淨稅損，仍較政府直接支出有利。... , https://udn.com/news/story/6656/7074540?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:35:52 , udn , 綠委：侯友宜好感度六都墊底 藍營用擺爛回應選民期待 , https://udn.com/news/story/6656/7075806?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:35:56 , udn , 馬英九在陸談中華民國 陳以信：更勝馬習會一中各表 , https://udn.com/news/story/123435/7075788?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:36:03 , udn , 民進黨立委林楚茵今天表示，銘傳大學公布六都市長好感度民調，民進黨執政高雄市、台南市勇奪冠亞軍，證明民進黨執政是品質保證，... , https://udn.com/news/story/6656/7075806?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:36:07 , udn , 國民黨立委陳以信今表示，前總統馬英九在大陸訪問時，公開大談中華民國，中華民國憲法，向大陸民眾說明憲法增修條文區分自... , https://udn.com/news/story/123435/7075788?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:36:27 , udn , Samsung三星「濫用過頭」出意外！請ChatGPT幫忙內部優化 不到20天傳機密洩漏 , https://udn.com/news/story/7086/7074964?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:36:38 , udn , AI人工智慧雖然聰明，可以幫忙解決許多煩惱，但同時也帶來許多的困擾，。外電報導，Samsung三星導入ChatGPT聊天機器人才20天的時間，已經傳出多起機密資料外洩與濫用，也讓公司機密有可能外洩給OpenAI公司。 , https://udn.com/news/story/7086/7074964?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:37:59 , udn , 費芯大戰送考紀傳最快後天處理？ 黃呂錦茹：家內事沒要走到那 , https://udn.com/news/story/123307/7075782?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:39:31 , udn , 為花錢起爭執…新北蘆洲兄弟打架 弟弟拿狗牽繩勒死哥哥 , https://udn.com/news/story/7315/7075776?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:47:52 , udn , 【即時短評】蔡麥沒見到前都有變化 美中台護欄內持續角力 , https://udn.com/news/story/6656/7075821?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:48:03 , udn , 北京依然可能對蔡英文總統會晤聯邦眾議院議長麥卡錫作出強烈回應，到目前為止台北甚為低調，華府和北京數度隔空喊話，但沒上升到... , https://udn.com/news/story/6656/7075821?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:48:23 , udn , MLB／天使瑞登揪球迷衣領遭禁賽4場 已打電話說了抱歉 , https://udn.com/news/story/6999/7075819?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:48:34 , udn , 天使隊球星瑞登（Anthony Rendon）在開幕戰滋事，賽後揪著球迷衣領開罵，確定遭到大聯盟禁賽4場，他今天受訪為此... , https://udn.com/news/story/6999/7075819?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:48:54 , udn , 我駐巴西聖保羅外交官墜樓 立委要求檢討心理輔導機制 , https://udn.com/news/story/6656/7075818?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:49:04 , udn , 中華民國駐巴西聖保羅辦事處組長王之化跳樓輕生，跳樓原因疑似牽扯高額官邸修繕費用核銷爭議，台灣民眾黨立委邱臣遠今天表示，外... , https://udn.com/news/story/6656/7075818?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:49:25 , udn , MLB／大谷翔平備戰6日先發 想見「朗神」先跑100公尺 , https://udn.com/news/story/6999/7075816?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:49:35 , udn , 天使與水手隊今天展開3連戰，大谷翔平賽前進行投手準備時，注意到正在外野跑步的水手總裁特助鈴木一朗，跑了約100公尺，前去... , https://udn.com/news/story/6999/7075816?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:49:56 , udn , 今為連假北返車潮最大量 11處地雷路段、國5恐塞至深夜 , https://udn.com/news/story/7266/7075814?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:50:06 , udn , 今天為清明節連假第4天，高速公路局預估，今天交通量為115百萬車公里，為北返車潮最大量，共有11處壅塞路段，今天上午重點... , https://udn.com/news/story/7266/7075814?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:50:57 , udn , 金融時報：俄為防止叛逃、洩漏機密 沒收高官和國營企業高層護照 , https://udn.com/news/story/122663/7075802?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:51:08 , udn , 英國金融時報報導，俄羅斯當局深恐國內菁英分子叛逃和洩漏機密，俄羅斯安全單位沒收高級官員和國營企業高層的護照，以防止他們出... , https://udn.com/news/story/122663/7075802?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:53:51 , udn , 國5雪隧狂塞12小時用路人哀嚎 燈火通明車龍凌晨才紓解 , https://udn.com/news/story/7266/7075825?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:54:01 , udn , 國5雪隧北上路段從昨天中午就出現塞車回堵，直到今天凌晨2點紓解，狂塞14小時，長長車龍燈火通明，直到入夜時還一度回堵6公... , https://udn.com/news/story/7266/7075825?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:54:22 , udn , 推特推薦系統原始編碼真的公開了！工程師眼尖發現系統對馬斯克「特別待遇」 , https://udn.com/news/story/7088/7075157?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:54:32 , udn , 日前透露將對外公布其內容推薦系統演算法原始編碼之後，Twitter稍早終於透過GitHub公開「為你推薦」 (For You)的推文推薦系統原始編碼。 , https://udn.com/news/story/7088/7075157?from=udn-ch1_breaknews-1-0-news
2023-04-04 09:59:50 , udn , 性感美女懷孕後變大媽！鼻子大到認不出自己 專家道出原因 , https://udn.com/news/story/6810/7075812?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:00:00 , udn , 母愛真偉大！美國1名24歲女子，懷孕3個月後身體開始出現明顯變化，她不只體重上升，連美貌也出現驚人轉變，皮膚變粗糙、眉毛變粗、鼻子更突然變大，照鏡時甚至認不出自己，令她十分崩潰。她將懷孕前後的照片上傳至社交平台上分享，旋即引來瘋傳討論，有不少媽媽留言分享類似經歷。專家指出，相關症狀是因荷爾蒙變化所致，屬正常情況，一般會於產後回復正常。 , https://udn.com/news/story/6810/7075812?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:00:21 , udn , 連假國道、省道都好塞！國道客運搭乘人數較去年少3成 , https://udn.com/news/story/7266/7075827?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:00:31 , udn , 疫情期間民眾多仰賴私人運具，隨著疫後開放，搭乘公共運輸人潮未完全回流。今天為清明節連假第4天，公路總局表示，連假期間已請... , https://udn.com/news/story/7266/7075827?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:00:52 , udn , 國5雪隧狂塞14小時用路人哀號 燈火通明車龍凌晨才紓解 , https://udn.com/news/story/7266/7075825?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:05:54 , udn , 懷疑千萬鑽石遭洗劫 男子烏龍縱火反賠百萬 , https://udn.com/news/story/7321/7075835?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:06:05 , udn , 桃園一名葉姓男子攜價值千萬元的鑽石到龍潭某洗車場交易，因為等待買家過程中睡著，醒來見鑽石不在身邊，懷疑被設局洗劫，縱火燒... , https://udn.com/news/story/7321/7075835?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:08:28 , udn , 油價飆漲使升息抗通膨難度更高 全球央行舉棋難定 , https://udn.com/news/story/6811/7075822?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:08:38 , udn , 過去幾周，各國央行總裁一直苦思金融動盪對利率前景的影響，如今還要再考慮油價上漲帶來的衝擊。 , https://udn.com/news/story/6811/7075822?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:14:53 , udn , Joeman拍8+9對決來賓身份惹議 網質疑：是嫌他們不夠囂張？ , https://udn.com/news/story/120912/7075797?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:15:03 , udn , YouTuber「九妹」Joeman的「Joe是要對決」系列常常引起網友討論，近日他又推出「超荒謬主題！奢華89對決平價89」，打算跟網紅「鳳梨」吳泓逸合作，不過有網友批評「為什麼台灣就是有人要去捧89？是嫌台灣的89還不夠囂張嗎？」 , https://udn.com/news/story/120912/7075797?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:15:24 , udn , 普發6000元怎麼花？網友熱議10大用途出爐！第1名「給政府還要倒貼」   , https://udn.com/news/story/123271/7074564?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:15:34 , udn , 小確幸！全民普發6000元即將入帳，網路上許多人開始討論該如何使用這筆錢，根據《yes123》求職網統計調查民眾對於普發現金6000元的規畫運用，結果顯示有44.2%的人想「全部存起來」，25%「全部 , https://udn.com/news/story/123271/7074564?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:15:54 , udn , 身障出遊環境不友善 他開復康巴士載身障朋友感觸多 , https://udn.com/news/story/7270/7075845?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:16:05 , udn , 聯合報「陽光行動」專題報導身障出遊許多環境不友善，獲得回響，也有多位身障照顧者感觸深，嘉義榮民吳一忠今天在聯合報民意論壇... , https://udn.com/news/story/7270/7075845?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:16:25 , udn , 蔡總統會面麥卡錫前夕 共機9架次逾越中線及西南空域 , https://udn.com/news/story/10930/7075841?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:16:36 , udn , 蔡英文總統與美國聯邦眾議院議長麥卡錫會面，就在蔡總統與麥卡錫見面前夕，中共軍機再度侵擾我防空識別區，國防部指出，昨天上午... , https://udn.com/news/story/10930/7075841?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:16:56 , udn , 50多萬白沙屯媽祖臉書社群管理人遭駭 駱調彬求助解決 , https://udn.com/news/story/7321/7075838?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:17:07 , udn , 苗栗縣通霄鎮拱天宮白沙屯媽祖香火鼎盛，擁有50多萬粉絲的臉書社群白沙屯媽祖婆網站、白沙屯媽祖粉絲團、白沙屯媽祖網路電視台... , https://udn.com/news/story/7321/7075838?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:17:58 , udn , 高市五福國中50年老舊看台換新妝 為校友再現最美回憶 , https://udn.com/news/story/6898/7075837?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:18:08 , udn , 高雄市明星學校五福國中校園裡的老舊看台，已有50年歷史，是許多校友們的回憶，由於年久失修，經過家長會慨捐經費，花了兩個月... , https://udn.com/news/story/6898/7075837?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:18:29 , udn , 懷疑千萬鑽石遭洗劫 男子烏龍縱火判5年刑再賠百萬 , https://udn.com/news/story/7321/7075835?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:19:23 , udn , 台中6選區綠營超競爭 江肇國邀「最神男人」掃市場 , https://udn.com/news/story/123307/7075840?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:19:33 , udn , 民進黨立法委員台中市第六選區是全市唯一辦初選的，三雄相爭，選情激烈。參選人、市議員江肇國今早在建國市場拜票，請來「最神的... , https://udn.com/news/story/123307/7075840?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:20:53 , udn , NBA／家庭因素缺陣22場 維金斯有望本周回歸勇士 , https://udn.com/news/story/7002/7075851?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:21:04 , udn , 勇士隊上季奪冠的重要功臣維金斯（Andrew Wiggins），2月因家庭因素離開球隊，已經連續缺席22場比賽，不過有望... , https://udn.com/news/story/7002/7075851?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:21:24 , udn , 好市多上架1洗面乳掀話題 網友大讚：在日本超紅！馬上來囤 , https://udn.com/news/story/120915/7075823?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:21:35 , udn , 美式賣場「好市多」常常販售許多物美價廉的商品，以及不少爆紅款產品，每次推出總能吸引大批的顧客購買，日前有網友看到好市多販售一款「洗面乳」，驚呼「日本洗面乳竟然有在這裡販售！這款洗面乳我之前去日本玩，覺得超好用！立刻囤貨3組」。 , https://udn.com/news/story/120915/7075823?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:21:55 , udn , 當12星座被「已讀不回」？火象原地爆炸、土象扮柯南查真相 , https://udn.com/news/story/7268/7070886?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:22:06 , udn , 大家都不喜歡別人「已讀不回」，但12星座反應又會是如何？占星YouTuber安德魯的賤聲房分享影片『星座』12星座被已讀不回！！內心的真實反應！？建議可參考太陽和月亮星座。 , https://udn.com/news/story/7268/7070886?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:23:56 , udn , 2023 WW表展／沛納海「體驗」腕表  深度感受義式情調 , https://udn.com/news/story/7270/7075850?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:24:06 , udn , 上周在日內瓦舉辦的「鐘表與奇蹟」（Watches & Wonders）表展中，參展的瑞士鐘表品牌沛納海（PANERAI）... , https://udn.com/news/story/7270/7075850?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:28:31 , udn , 50多萬粉絲白沙屯媽祖臉書遭駭 社群管理人緊急通告求救 , https://udn.com/news/story/7320/7075838?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:29:52 , udn , 王毅晤菲律賓前總統：不能讓第三方破壞中菲友好關係 , https://udn.com/news/story/7331/7075861?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:30:02 , udn , 近期南海紛爭迭起，大陸與菲律賓傳出在中業島有所緊張，菲律賓並將向美方開放4處軍事基地，而中共外事辦主任王毅則向菲律賓前總... , https://udn.com/news/story/7331/7075861?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:30:23 , udn , 賈伯斯去世11年後「親寫」回憶錄 用他自己的話袒露內心 , https://udn.com/news/story/6809/7075206?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:30:33 , udn , 在蘋果公司創辦人賈伯斯（Steve Jobs）去世的11年後，他的一本新回憶錄即將出版。他的遺孀羅琳（Laurene Powell Jobs）說，「寫回憶錄需要花時間，他從來不想花那麼多時間去做這件事」。不過，現在羅琳卻希望這本回憶錄能讓世人直接聽賈伯斯說話，不需透過任何媒介，「一直有人寫他，但這（回憶錄）實際上是他寫的，是他的作品，因此中間沒有媒介」。究竟賈伯斯要怎麼用他自己的話說出內心想法給世人聽呢？ , https://udn.com/news/story/6809/7075206?from=udn-ch1_breaknews-1-0-news
2023-04-04 10:30:54 , udn , 用新思路打造《模仿犯》 金鐘製作人湯昇榮掌握OTT獲利密碼 , https://udn.com/news/story/7238/7074925?from=udn-ch1_breaknews-1-0-news
