2023-03-01 00:20:20 , udn , 即時短評／蔣萬安DNA如雙面刃？上任以來第一道大難關 , https://udn.com/news/story/6656/7000443?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:33:12 , udn , 擄殺通訊行甜美女店員凶手「睡眠不佳」求交保法官不准 , https://udn.com/news/story/7321/7000662?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:33:22 , udn , 屏東56歲男子黃東明追求通訊行甜美曾姓女店員，涉嫌製造假車禍擄人殺害，被屏東地院判處無期徒刑，上訴高雄高分院後，仍維持一... , https://udn.com/news/story/7321/7000662?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:34:43 , udn , 高林攜手日本最大「服飾餐飲選貨」集團 將開20家據點 , https://udn.com/news/story/7241/7000645?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:35:14 , udn , 市場調高美聯準會升息預測 預估3、5、6月各升息一碼 , https://udn.com/news/story/7238/7000644?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:35:24 , udn , 市場重新評估聯準會升息路徑牽動美股走勢震盪，在一月CPI及PPI通膨率公布後，加上經濟數據走強，高盛證券及美銀美林均調高... , https://udn.com/news/story/7238/7000644?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:35:43 , udn , 影／中警專案掃毒一波接一波 破4分裝場抓12公斤毒品 , https://udn.com/news/story/7315/7000667?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:35:53 , udn , 台中市警局上月執行掃毒專案，不到2周，查獲涉案人118人、毒品分裝場4件，以及大麻、毒咖啡包、K他命等毒品12公斤，市警... , https://udn.com/news/story/7315/7000667?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:36:44 , udn , 擄殺通訊行甜美女店員凶手「睡眠不佳」求交保 法官不准：延押2個月 , https://udn.com/news/story/7321/7000662?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:37:14 , udn , 富邦期貨：聯準會升息的擔憂持續擾亂市場情緒 , https://udn.com/news/story/7239/7000654?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:37:25 , udn , 美國周二公布去年12 月 S&P CoreLogic Case Shiller 全國房價指數年增5.8%，年增幅是202... , https://udn.com/news/story/7239/7000654?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:41:40 , udn , 10位男童慘淪性奴 13歲已被迫服壯陽藥與8女性交 原因超驚悚 , https://udn.com/news/story/6812/7000646?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:41:50 , udn , 未成年小童竟然淪為「性奴」？外媒報道，敘利亞官員在一處拘留中心發現多名未成年小童遭到不人道對待，更被迫服下壯陽藥物，於數天內與8名女性進行性行為，甚至被女性性侵，旨在為極端組織伊斯蘭國（ISIS）誕下新一代「戰士」，而受害小童或多達10人。 , https://udn.com/news/story/6812/7000646?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:42:10 , udn , 翁章梁聘任太保市長落選人戴光宗 擔任工策會總幹事 , https://udn.com/news/story/7326/7000675?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:42:21 , udn , 去年底嘉義縣五合一選舉，縣長翁章梁、議長張明達連任，延續綠色執政，但6鄉鎮市長選戰敗選，對綠營一大警訊，立委蔡易餘拚連任... , https://udn.com/news/story/7326/7000675?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:42:41 , udn , 台積電開盤下跌7元 台股早盤跌逾百點 , https://udn.com/news/story/7251/7000670?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:42:51 , udn , 台股今（1）日開盤下跌68.41點，開盤指數15,435.38點，早盤一度跌逾百點至15,387.38點；台積電（233... , https://udn.com/news/story/7251/7000670?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:44:41 , udn , 種金絲楠木樹苗=開了一家「綠色銀行」 深山裡的農民數十年後變百萬富翁 , https://udn.com/news/story/121591/7000087?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:44:51 , udn , 投資人王益和買了20萬棵金絲楠木樹苗，免費送給深山裡的農民，要他們種在房前屋後、山上路邊。金絲楠木是特有的珍貴木材，在古代是皇家的專用木材，而今即使原產地野生金絲楠木也已非常罕見。王益和把樹苗免費送給村民時，有一個附帶條件，種下去後5年內不准賣出。 , https://udn.com/news/story/121591/7000087?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:46:13 , udn , Novavax錯失新冠疫苗先機 警告生存有危機 盤後崩跌25% , https://udn.com/news/story/6811/7000672?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:46:23 , udn , 美國疫苗研發公司諾瓦瓦克斯 （Novavax）表示，相當懷疑該公司能否繼續經營到明年，這是該公司的新冠疫苗在錯失先機，遲... , https://udn.com/news/story/6811/7000672?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:47:40 , udn , 新台幣開盤貶8分 為30.56元 , https://udn.com/news/story/7239/7000677?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:47:51 , udn , 台北外匯市場新台幣兌美元匯率今天以30.56元開盤，貶8分 , https://udn.com/news/story/7239/7000677?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:48:11 , udn , 種金絲楠木樹苗=開了一家「綠色銀行」 深山農民數十年後變百萬富翁 , https://udn.com/news/story/121591/7000087?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:53:41 , udn , 台股醞釀有基之彈 法人：鎖定大市值+企業轉型商機獲利表現更給力 , https://udn.com/news/story/7251/7000699?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:53:51 , udn , 日前公布美國消費者物價指數(CPI)、生產物價指數(PPI)等數據顯示，通膨降溫情況不如預期，加上美國聯準會(Fed)官... , https://udn.com/news/story/7251/7000699?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:54:12 , udn , 「我的烏金夢」 憂不再烏金閃閃 台南學生探烏魚公籤 , https://udn.com/news/story/7327/7000698?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:54:22 , udn , 台南大學附小與七股區篤加國小攜手台南大學USR團隊，設計「富藏漁鄉—我的烏金夢」課程，兩校學生利用連假走訪高雄茄萣與台南... , https://udn.com/news/story/7327/7000698?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:54:42 , udn , 美眾院中國委員會首場聽證會登場 聚焦中共威脅 , https://udn.com/news/story/6813/7000692?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:54:53 , udn , 美國眾議院「中國問題特別委員會」成立以來首場聽證會今晚登場，聚焦中國對美國威脅。主席蓋拉格開場表示，美國未來10年的政策... , https://udn.com/news/story/6813/7000692?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:55:13 , udn , 殘骸照片曝！俄軍：在莫斯科附近擊落「烏克蘭製造無人機」 , https://udn.com/news/story/122663/7000691?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:55:24 , udn , 據俄羅斯高級官員聲稱，一架軍用無人機試圖襲擊莫斯科地區的一座天然氣設施，而曝光的殘骸照片更表明它是「烏克蘭製造的」。 , https://udn.com/news/story/122663/7000691?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:56:14 , udn , 九年級生心目中的夢幻企業 台積電、國泰金、長榮稱霸 , https://udn.com/news/story/7241/7000688?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:56:25 , udn , 往年自3月份開始，就是進入校園徵才旺季，除了疫情衝擊淡化，今年更是首度有「九年級生」新鮮人，即將投入職場，根據yes12... , https://udn.com/news/story/7241/7000688?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:56:45 , udn , 求職網：逾 97%企業有意願聘用新鮮人 12年新高 , https://udn.com/news/story/7241/7000689?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:56:55 , udn , 即將進入求職與徵才旺季，企業主對今年新鮮人的看法又是如何呢？根據yes123求職網今（1）日發布的調查發現，有高達97.... , https://udn.com/news/story/7241/7000689?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:59:31 , udn , 澳洲雞蛋貴進口價高恐倒貼？ 陳吉仲：價差農委會吸收 , https://udn.com/news/story/7270/7000715?from=udn-ch1_breaknews-1-0-news
2023-03-01 09:59:41 , udn , 台灣面臨史上最嚴重缺蛋危機，農委會為短期因應缺蛋風暴，擬向國外進口500萬顆雞蛋，上周六已有36萬顆澳洲雞蛋進口來台，由... , https://udn.com/news/story/7270/7000715?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:00:01 , udn , 二中全會通過機構改革方案 港媒：港澳辦或升格擴權 , https://udn.com/news/story/7331/7000706?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:00:12 , udn , 為期三天的中共廿屆二中全會昨（2/28）在北京閉幕，全會審議通過「黨和國家機構改革方案」。據香港星島日報引述消息報導，國... , https://udn.com/news/story/7331/7000706?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:00:32 , udn , 美眾院通過3項挺台法案 綠委：美方了解無形戰爭重要性 , https://udn.com/news/story/6656/7000704?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:00:43 , udn , 美國聯邦眾議院金融委員會今天通過3項與台灣相關的法案，從經濟角度嚇阻中國犯台企圖，並且確保台灣國際參與，民進黨立委林楚茵... , https://udn.com/news/story/6656/7000704?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:01:33 , udn , 「我的烏金夢」憂不再烏金閃閃 台南學生探烏魚公籤 , https://udn.com/news/story/7327/7000698?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:02:04 , udn , 疫情衝擊淡化 九成四畢業生選擇先就業比例為四年新高 , https://udn.com/news/story/7241/7000697?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:02:14 , udn , 應屆畢業生計畫先就業的比例，持續反彈。根據yes123求職網今（1）日發布最新調查顯示，高達九成四的「應屆畢業生」或「今... , https://udn.com/news/story/7241/7000697?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:02:32 , udn , 圖／人類奇怪耶！AI開始向人「抱怨」 網笑：它到底經歷了什麼？ , https://udn.com/news/story/123313/7000673?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:02:42 , udn , 你也玩過「ChatGPT」了嗎？一名網友與人工智慧（AI）聊天機器人聊天時，得到它表示，自己遇到非常多樣化的問題，有些有趣，但有些則「非常奇怪」，其中最奇怪的問題，便是有人詢問它「如果我是一個香蕉，你會不會吃我？」讓AI也困惑了。 , https://udn.com/news/story/123313/7000673?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:03:03 , udn , 台鐵清明連假加開189班列車 3月3日零時開放訂票 , https://udn.com/news/story/7266/7000718?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:03:13 , udn , 二二八連假剛結束，清明連假緊接著而來，台鐵局今表示，因應112年清明連續假期疏運旅客需要，自3月31日(星期五)起至4月... , https://udn.com/news/story/7266/7000718?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:03:34 , udn , 走失水牛無人認領 南市老牛的家添新成員「阿花」 , https://udn.com/news/story/7326/7000719?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:03:44 , udn , 走失水牛經公告後無人認領，台南市「老牛的家」近日增添新成員「阿花」，目前體態健壯且精神良好，農業局表示，希望讓退役老牛有... , https://udn.com/news/story/7326/7000719?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:04:04 , udn , 高雄輕軌又被撞！75歲老翁單車遭捲車底 受傷送醫 , https://udn.com/news/story/7320/7000717?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:04:15 , udn , 高雄輕軌上周二經鹽埕區北斗街時遭葉姓機車騎士撞上，幸葉男意識清楚，無生命危險，事隔一周，今又有75歲羅姓老翁，騎單車闖入... , https://udn.com/news/story/7320/7000717?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:04:35 , udn , 害怕人群拒學女孩變開朗少女 曾晴：勇敢面對問題才是最好的解藥 , https://udn.com/news/story/121721/7000665?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:04:46 , udn , 對曾晴來說，和人相處來都不是件容易的事。小學開始就拒絕上學、國中拒學狀況越益惡化，高中遇到網路霸凌封閉自己….在家人溫情陪伴下，她走出傷痛，在單車世界裡找回自在，曾晴終於找回屬於自己人生的「真實晴天。」曾晴接受全台最大女性健身社群「有肌勵」專訪，分享透過運動變開朗少女的蛻變旅程。 , https://udn.com/news/story/121721/7000665?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:05:06 , udn , 連假後上班首日天氣霧濛濛 雲嘉南空品差亮「紅燈」 , https://udn.com/news/story/7266/7000716?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:05:17 , udn , 受地形影響，西半部地區位於背風側，擴散條件稍差，汙染物稍易累積，截至今早9時止，總計有7處空品測站達到「紅色警示」等級、... , https://udn.com/news/story/7266/7000716?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:05:30 , udn , 希臘兩列火車相撞！多節車廂出軌起火、至少16死85傷 , https://udn.com/news/story/6809/7000726?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:05:36 , udn , 美鷹派升息陰霾仍未消散 股債震盪加劇 , https://udn.com/news/story/7239/7000681?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:05:40 , udn , 希臘北部坦佩（Tempe）今天稍早傳出兩列火車相撞，造成至少16人死亡、85人受傷。 , https://udn.com/news/story/6809/7000726?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:05:47 , udn , 美國公布了一系列強勁的經濟數據，加以通膨似乎仍具黏性，降溫速度未如預期，多名聯準會官員持續重申將進一步升息以對抗通膨，引... , https://udn.com/news/story/7239/7000681?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:06:01 , udn , 阻擋俄羅斯人湧入 芬蘭開始修築邊界圍牆 , https://udn.com/news/story/122663/7000723?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:06:07 , udn , Smart智富台灣基金獎公布 富蘭克林美國投資專家金讚 , https://udn.com/news/story/7238/7000680?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:06:07 , udn , 二中全會通過機構改革方案 港媒：港澳辦可能升格擴權 , https://udn.com/news/story/7331/7000706?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:06:11 , udn , 芬蘭邊境管理局今天表示，芬蘭已開始在與俄羅斯接壤的邊界上，興建計劃中長達200公里的圍牆。芬蘭擔憂俄羅斯可能會利用移民湧... , https://udn.com/news/story/122663/7000723?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:06:17 , udn , 四大基金獎不僅是國內資產管理界盛事，也是投資人用以汰弱換強的重要指標，在Smart智富台灣基金獎（晨星技術指導）最新得獎... , https://udn.com/news/story/7238/7000680?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:11:29 , udn , 傳客戶砍單 台積電股價由黑翻紅 , https://udn.com/news/story/7251/7000731?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:11:40 , udn , 台股連假後開盤，台積電（2330）傳出五大客戶砍單情況較預期激烈，且在228假期間，台積電ADR下跌，今（1）日以504... , https://udn.com/news/story/7251/7000731?from=udn-ch1_breaknews-1-0-news
2023-03-01 10:12:00 , udn , NBA／詹姆斯2周後重新評估傷勢 沃神：戰績影響復出時間 , https://udn.com/news/story/7002/7000721?from=udn-ch1_breaknews-1-0-news
