2023-03-09 00:14:53 , udn , 北大台研院長李義虎：今年兩岸民間交流回暖可期 , https://udn.com/news/story/7333/7018798?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:12:05 , udn , 你的貓喜歡亂咬日常用品嗎？塑膠袋、衣服、紙箱、拖鞋、充電線等等都無一倖免，小心貓愛亂吃東西可能是生病了喔！ , https://udn.com/news/story/7470/7019117?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:14:53 , udn , 華王大飯店變身「港灣1號院」  刷新高雄小宅成交紀錄 , https://udn.com/news/story/7241/7019121?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:15:03 , udn , 高雄多家老字號飯店近年紛熄燈轉建住宅大樓，位在愛河灣附近的華王大飯店拆除後推出「港灣1號院」，因坐擁山、海、河、港無敵景... , https://udn.com/news/story/7241/7019121?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:17:53 , udn , 土耳其震災慘 AKUT建議台灣國家戰略納「強化耐震力」 , https://udn.com/news/story/7314/7019044?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:18:03 , udn , 台灣及土耳其同處地震帶，土耳其「搜索救援協會」表示，地震於何時何地發生難預料，台灣可將強化建築抗震度列為國家戰略，並培養... , https://udn.com/news/story/7314/7019044?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:18:24 , udn , 西部多縣市淪陷「灰濛濛」 鄭明典示警：顯著空氣汙染事件 , https://udn.com/news/story/7266/7019124?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:18:34 , udn , 中央氣象局長鄭明典在臉書表示，「顯著空氣汙染事件！」空氣汙染是事實。 , https://udn.com/news/story/7266/7019124?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:18:55 , udn , 笨蛋走開！4星座喜歡「比自己強的人」處女無法降低標準、天蠍沒有耐心 , https://udn.com/news/story/7268/7016499?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:19:05 , udn , 不知道你有沒有注意到，在感情世界裡有很多找不到對象的人，並不是自身條件有多差，而是條件很好又不願屈就的人。撇開物質追求不論，這些人潛意識裡的心態，其實是想要找到比自己更優秀、能降伏得住自己的人。在12星座裡，有4個星座就是這種典型！你猜得到是哪4個嗎？科技紫微網接下來就為你揭曉答案。 , https://udn.com/news/story/7268/7016499?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:20:53 , udn , 歐盟台灣夥伴關係論壇 李淳提雙邊投資協定新意 , https://udn.com/news/story/6656/7019068?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:21:03 , udn , 歐洲議會第3大黨團復興歐洲（Renew Europe）今天特地為促進台灣與歐盟關係舉行研討會，外交部政務次長李淳為台歐投... , https://udn.com/news/story/6656/7019068?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:26:52 , udn , 春花爛漫／王盛弘｜春日躑躅 , https://udn.com/news/story/7272/7003819?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:27:03 , udn , 世界上最美的花是什麼花？在拜訪過位於哲學之道附近日本畫家橋本關雪故居後，王盛弘心裡似乎有了答案。
見過橋本關雪故居的石楠前，我原是不愛杜鵑的，不為它有毒，而是開起花來漫無節制，雨水一打，又爛在枝頭；但在看過橋本關雪故居的三葉躑躅後，到底什麼是世上最美的花，我心裡似乎有了答案…… , https://udn.com/news/story/7272/7003819?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:27:23 , udn , 經典賽／日本球迷挺台灣 青天白日滿地紅國旗上身 , https://udn.com/news/story/10785/7018303?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:27:33 , udn , 世界棒球經典賽預賽睽違10年重回台灣台中舉行，台灣今晚首戰與巴拿馬，台灣球迷在賽前播放國旗歌時為台灣隊舉起巨幅國旗，還有... , https://udn.com/news/story/10785/7018303?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:27:54 , udn , 征戰FRC機器人競賽 台灣石虎隊灣區一展身手 , https://udn.com/news/story/6813/7019129?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:28:04 , udn , 全球最大的FRC機器人競賽區域賽近日開跑，台灣「石虎隊」將在加州與約40隊一較高下，隊員之前與時間賽跑，曾為解決各項機器... , https://udn.com/news/story/6813/7019129?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:28:25 , udn , 派樂騰健身車恐遭禁止輸入美國 涉侵害串流技術專利 , https://udn.com/news/story/6811/7019135?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:28:35 , udn , 美國知名運動器材廠商派樂騰（Peloton）的健身腳踏車、跑步機，以及iFit生產的NordicTrack牌飛輪、橢圓機... , https://udn.com/news/story/6811/7019135?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:29:43 , udn , 台南400「蘭得有心人」限定版蘭花東京亮相 粉紅愛心吸睛 , https://udn.com/news/story/7326/7019148?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:29:53 , udn , 台南市長黃偉哲率在地業者組團參加，「2023東京國際食品展」，要為台灣農產開拓海外行銷通路。特別安排限定蘭花「台南400... , https://udn.com/news/story/7326/7019148?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:30:13 , udn , 影／激烈交火畫面曝！重裝匪徒闖智利機場企圖搶劫釀2死 , https://udn.com/news/story/6809/7019147?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:30:24 , udn , 智利首都聖地牙哥（Santiago）的主要機場8日驚傳劫匪企圖犯案而引發槍戰，最終雖未讓匪徒得逞，但仍造成雙方各1人死亡... , https://udn.com/news/story/6809/7019147?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:32:33 , udn , 高雄男假借「酒醉」謊報身分 警意外逮獲通緝犯歸案 , https://udn.com/news/story/7321/7019160?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:32:44 , udn , 日前高雄市61歲傅姓男子疑似身體不適蜷縮在公園椅子上，巡邏警發現主動上前關心，但過程中傅男不願表明身分，僅表示酒醉心情不... , https://udn.com/news/story/7321/7019160?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:33:04 , udn , 打工被騙遭囚凌虐淪洗錢人頭 行員報訊...彰化警及時救出4人 , https://udn.com/news/story/7320/7019154?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:33:15 , udn , 彰化市國泰世華銀行一名眼尖行員，本月6日發現臨櫃的何姓客戶帳戶有大筆異常金流交易，通報員警前往了解。何男表示是聽信網路打... , https://udn.com/news/story/7320/7019154?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:35:34 , udn , 高雄小黃自撞號誌桿起火 運將逃出送醫 警驚他幹了這事 , https://udn.com/news/story/7320/7019164?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:35:44 , udn , 劉姓男子今晨5時許，駕計程車行經高雄鳳山區一處路口，失控自撞路中央號誌桿，車子瞬間起火，劉頭部受傷，幸及時逃出，站在路旁... , https://udn.com/news/story/7320/7019164?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:37:05 , udn , 台股開盤上漲9點 台積電開盤上漲4元 , https://udn.com/news/story/7251/7019153?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:37:15 , udn , 台股今(9)日開盤上漲9.78點，開盤指數15,827.98點；台積電（2330）開盤上漲4元，開盤價525元。 , https://udn.com/news/story/7251/7019153?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:38:33 , udn , 健身教練從女兒5歲起性侵10年 獸父亂倫罪成重判下場是… , https://udn.com/news/story/6812/7019155?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:38:43 , udn , 獸父行為罪有應得！馬來西亞1名曾任健身教練的51歲男子，竟自女兒5歲起、近10年間多次性侵。男子被控亂倫、性侵兒童等罪，近日被判罪成，判42年監禁和18下鞭刑。 , https://udn.com/news/story/6812/7019155?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:39:04 , udn , 詐騙新招！沒按連結商人戶口仍被盗走存款剩7元 銀行卻這樣回 , https://udn.com/news/story/6812/7019126?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:39:14 , udn , 詐騙、駭客手法防不勝防！馬來西亞一名47歲商人雅吉斯華然申訴，在沒有按任何連結、沒有下載任何軟件，也沒有收到任何短訊的情況下，其妻子名下的銀行戶口仍被駭客入侵，對方僅用10分鐘時間，就盜走其戶口內約4萬令吉（約27萬台幣）。 , https://udn.com/news/story/6812/7019126?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:39:34 , udn , 歇業荒廢嘉義縣華濟醫院轉型寶島嘉中長照機構 近期開幕 , https://udn.com/news/story/7266/7019167?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:39:45 , udn , 嘉義縣太保市荒廢的華濟醫院大樓及興建中的兒童醫院，積欠銀行團40餘億元，8年多前嘉義行政分署拍賣，由兆豐資產管理公司以4... , https://udn.com/news/story/7266/7019167?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:40:05 , udn , 南市約22萬多盞路燈全更換LED燈 1年可省下近億元電費 , https://udn.com/news/story/7326/7019165?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:40:16 , udn , 台南市分3區換裝LED路燈建置工程，目前剩下第3區溪北約1萬200盞正積極汰換中，預計可提早於6月底，完成全巿約22萬多... , https://udn.com/news/story/7326/7019165?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:41:43 , udn , 影／請支援陪伴…它還會放屁！新寵物機器人NICOBO搖尾巴萌到秒殺 , https://udn.com/news/story/7088/7018578?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:41:53 , udn , 張著無辜大眼，搖擺移動的尾巴，外型像極了塞進襪子裡的奇特玩偶，竟然是新一代的寵物機器人？沒錯！這款名叫「Nicobo」的機器人，是由松下集團（Panasonic）打造的首款家用寵物機器人，也因可以陪伴主人過生活，日前展開預購火速秒殺，相當搶手，預計在今（2023）年5月16日登場。 , https://udn.com/news/story/7088/7018578?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:44:44 , udn , 苗栗梨穗寒害損失逾千萬 天然災害現金救助每公頃6.2萬 , https://udn.com/news/story/7266/7019175?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:44:54 , udn , 今年1月下旬寒流低溫造成苗栗縣高接梨穗災害，損失逾千萬元，縣府爭取農業天然災害現金救助補助，農委會昨天公告即日至3月20... , https://udn.com/news/story/7266/7019175?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:45:15 , udn , 彭啟明列出吃蔬食5好處 當初因證嚴法師鼓舞而開始 , https://udn.com/news/story/7266/7019178?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:45:25 , udn , 天氣風險管理開發公司總經理彭啟明吃蔬食多年，源自7年前因慈濟證嚴法師鼓勵。他並指出5個好處，讓企業家友人決定一周安排一天... , https://udn.com/news/story/7266/7019178?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:48:45 , udn , Fed褐皮書：美經濟開年表現強勁 消費和製造景氣穩定 , https://udn.com/news/story/6811/7019172?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:48:55 , udn , 聯準會（Fed）8日最新發表的褐皮書報告顯示，美國經濟在新年初期表現展現出韌性，消費者支出和製造業活動穩定。 , https://udn.com/news/story/6811/7019172?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:53:45 , udn , 高雄愛河又傳落水意外 黑衣女被救上岸無呼吸心跳 , https://udn.com/news/story/7320/7019192?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:53:51 , udn , 富邦期貨：暫時以震盪視之 可採小部位區間操作 , https://udn.com/news/story/7255/7019134?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:53:56 , udn , 高雄市同盟二路愛河區域，今天上午8時33分許，傳出一起落水意外，消防局獲報出動救援，在河中發現一名載浮載沉的黑衣女子，以... , https://udn.com/news/story/7320/7019192?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:54:02 , udn , 周三美國ADP就業人數高於預期與前值，一度壓抑美股表現，不過，美國聯準會主席鮑爾在眾議院作證時態度軟化稱尚未做出任何決定... , https://udn.com/news/story/7255/7019134?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:54:16 , udn , 竹聯幫「弟哥」董桂均今出殯 黑衣人攢動12輛超跑送行 , https://udn.com/news/story/7320/7019190?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:54:19 , udn , 十年累積報酬比一比 S&P500成長指數更勝台股 , https://udn.com/news/story/7251/7019152?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:54:26 , udn , 竹聯幫重量級元老、綽號「弟哥」的董桂均，上月底在台中驟逝，享壽66歲，竹聯幫幫主「么哥」黃少岑得知消息後，命忠堂與嫡系人... , https://udn.com/news/story/7320/7019190?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:54:30 , udn , 去年台、美股等指標市場受升息及基本面調整衝擊多回到合理價位，投資價值再度浮現。根據統計，美國S&P500成長指數過去十年... , https://udn.com/news/story/7251/7019152?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:55:16 , udn , 高濃度半導體ETF狠賺AI財 股價長線嗨 , https://udn.com/news/story/7251/7019161?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:55:26 , udn , 根據華爾街投行最新看法，整體AI產業供應鏈，在ChatGPT風潮推動下，將迎來人工智慧的iPhone時刻，受惠最大的族群... , https://udn.com/news/story/7251/7019161?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:55:48 , udn , 景氣藍燈亮到年中？歷史經驗台股定期定額三年報酬優 , https://udn.com/news/story/7251/7019177?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:55:58 , udn , 國發會公布台灣1月景氣燈號，連續三個月為代表低迷的藍燈，並表示景氣低迷可能持續到6月。從去年11月景氣燈號首次轉藍到國發... , https://udn.com/news/story/7251/7019177?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:56:46 , udn , 搶好康！科工環保洗衣精補充站 買3送1再抽台塑牛小排 , https://udn.com/news/story/7266/7019193?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:56:56 , udn , 台塑生醫和科工館合作，在科工館南館演講廳入口前戶外平台設置「洗衣精補充站」，提供通過環保標章認證的「環保洗衣精」，民眾自... , https://udn.com/news/story/7266/7019193?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:57:16 , udn , 西半部天空灰濛濛 台中市7測站空品亮紅燈 , https://udn.com/news/story/7266/7019195?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:57:27 , udn , 根據環保署空氣品質預報，今日西半部擴散條件差，汙染物易累積，許多縣市都出現橘色提醒等級，甚至出現紅色警示，其中，台中市今... , https://udn.com/news/story/7266/7019195?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:57:47 , udn , 嘉義縣響應「為女著紅」活動 貧血不輕忽 女人心安護 , https://udn.com/news/story/7326/7019196?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:57:57 , udn , 嘉義縣衛生局響應「為女著紅」活動，提醒女性注意貧血問題，有貧血現象儘速就醫，讓醫生確認過才安心，邀請民眾明天穿紅衣共同響... , https://udn.com/news/story/7326/7019196?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:59:44 , udn , 男子午夜走在國道1號五堵段外側車道 先後遭3輛車撞擊慘死 , https://udn.com/news/story/7320/7019210?from=udn-ch1_breaknews-1-0-news
2023-03-09 09:59:54 , udn , 李姓男子昨天深夜11點半多走上國道1號，在北上基隆五堵路段外側車道行走時，先後被3輛車撞擊，最後卡在轎車前保險桿下方。消... , https://udn.com/news/story/7320/7019210?from=udn-ch1_breaknews-1-0-news
2023-03-09 10:00:15 , udn , 經典賽／中華隊能走多遠？小組賽對手觀戰重點 , https://udn.com/news/story/10785/7019206?from=udn-ch1_breaknews-1-0-news
2023-03-09 10:00:25 , udn , 經典賽將開打，相隔十年後A組賽事回到台中洲際棒球球場舉辦，取得地主國優勢的台灣能否複製十年前的佳績，再次晉級八強是國人矚目焦點。 , https://udn.com/news/story/10785/7019206?from=udn-ch1_breaknews-1-0-news
