2023-04-01 00:02:40 , udn , 台灣申請加入CPTPP 陸外交部：堅決反對 , https://udn.com/news/story/7331/7071102?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:30:07 , udn , 今年雨水少，不少螢火蟲復育區數量受影響，高雄那瑪夏螢火蟲延後一周報到，3月20日過後紛紛現身在各賞螢步道之內。區長孔賢傑... , https://udn.com/news/story/7327/7071428?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:30:27 , udn , 清明連假搭客運好划算 台北花蓮來回只要400元 , https://udn.com/news/story/7266/7071427?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:30:38 , udn , 清明節連假今天展開，公路總局為鼓勵民眾多加利用公共運輸，推出多項優惠措施，台北往返花蓮的3條國道客運路線，清明節連假推出... , https://udn.com/news/story/7266/7071427?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:30:58 , udn , 環球時報：魯拉已將訪中時間重新安排在4月11日至14日 , https://udn.com/news/story/7331/7071426?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:31:08 , udn , 中共黨報環球時報今上午引自法新社報導，巴西總統辦公室3月31日表示，魯拉總統上周因患流感和肺炎而不得不推遲對中國的訪問，... , https://udn.com/news/story/7331/7071426?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:31:29 , udn , 清明連假首日 嘉義民雄驚傳住宅火警 1婦人逃出 , https://udn.com/news/story/7320/7071425?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:31:39 , udn , 清明連假首日清晨不平靜，嘉義縣民雄鄉三興村驚傳住宅火警。早上6點48分許，熊熊火光與濃煙從三興村某平房竄出，消防局第二大... , https://udn.com/news/story/7320/7071425?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:32:00 , udn , 影／男女群聚開毒趴 新北警破門逮13人 有3人遭通緝 , https://udn.com/news/story/7315/7071423?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:32:10 , udn , 劉姓男子前天呼朋引伴邀陳姓男子等人在新北市住處群聚開毒趴，警方破門逮6男7女共13人， 其中林男和2名林姓女子因毒品案都... , https://udn.com/news/story/7315/7071423?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:32:31 , udn , 嫁出去女兒回娘家掃墓帶衰？少子化社會命理師教解方 , https://udn.com/news/story/7268/7071422?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:32:41 , udn , 今天展開清明連假，民眾返鄉掃墓，不過民俗傳統有「嫁出的女兒不能回娘家掃墓」，若回娘家掃墓恐分掉福分、帶衰娘家，命理師楊登... , https://udn.com/news/story/7268/7071422?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:32:50 , udn , 清明連假首日雨最大 傍晚天氣好轉愈來愈熱 , https://udn.com/news/story/7266/7071435?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:32:53 , udn , 螢火蟲大軍來了！區長疾呼「那瑪夏螢火蟲很多」 , https://udn.com/news/story/7327/7071428?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:01 , udn , 今天是清明連假的第一天，天氣風險公司天氣分析師歐宗學說，受到華南雲雨區東移影響，中部以北及東部地區普遍都有陣雨，局部地區... , https://udn.com/news/story/7266/7071435?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:02 , udn , 2023全球最佳醫療照護城市評比 高雄與台北並列第一 , https://udn.com/news/story/7266/7071420?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:12 , udn , 高雄市在新冠肺炎期間與基層醫療院所密切合作，加速篩檢，也對高風險感染者採取風險分級對應醫療分級策略，並充分調度有效醫療資... , https://udn.com/news/story/7266/7071420?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:21 , udn , 避免偶發性軍事衝突！日本防衛省：日中防衛熱線已開通 , https://udn.com/news/story/6809/7071436?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:32 , udn , 日本防衛省3月31日表示，日本與中國防衛當局的熱線已開通，以防止空中和海上軍事偶發事件。雙方此前已進行長時間討論和協議，... , https://udn.com/news/story/6809/7071436?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:33 , udn , 轎車手煞車拉桿下暗藏玄機 北警查獲大量毒品果汁包 , https://udn.com/news/story/7315/7071421?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:33:43 , udn , 台北市大安警分局日前路檢，攔查元姓男子（27歲）駕駛車輛，發現手煞車拉桿底下暗藏玄機，內藏毒品果汁包116包（總毛重52... , https://udn.com/news/story/7315/7071421?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:34:04 , udn , 前老闆性侵逆轉判刑 衛生局女員工家屬發文：感謝司法主持公道 , https://udn.com/news/story/7321/7071419?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:34:14 , udn , 新北市衛生局林姓女員工前年7月3日墜樓身亡，生前在臉書貼文指控被某物理治療所廖姓前執行長性侵與欺騙感情，原本判無罪，但案... , https://udn.com/news/story/7321/7071419?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:41:40 , udn , 29歲女歌迷聽完五月天演唱會倒地 漏夜搶救恢復意識 , https://udn.com/news/story/7320/7071442?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:41:51 , udn , 天團五月天3月29日到4月3日期間，一連在高雄世運主場館舉辦4場演唱會，昨晚第2場仍吸引爆滿五迷聽唱；未料，演唱會順利結... , https://udn.com/news/story/7320/7071442?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:42:11 , udn , 清明掃墓禁忌別犯！1舉動孤魂野鬼恐搶供品 5生肖要避免前往 , https://udn.com/news/story/120910/7071402?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:42:22 , udn , 清明節五天連假正式開始，許多民眾都陸續返鄉掃墓。對此，命理老師湯鎮瑋（阿湯哥）在臉書貼出一段影片，提醒大家「清明掃墓禁忌」千萬不要犯。 , https://udn.com/news/story/120910/7071402?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:44:39 , udn , 影／餐敘完酒駕騎車返家  新北男自撞分隔島亡 , https://udn.com/news/story/7320/7071445?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:44:50 , udn , 新北市施姓男子，今天凌晨與友餐敘結束騎車返家，途中騎經三重區重新路五段往新莊方向，不慎自撞中央分隔島，當場人車摔飛落地，... , https://udn.com/news/story/7320/7071445?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:45:10 , udn , 安平觀光路平更好走！清明連假前整平王城、州平路串聯景點 , https://udn.com/news/story/7326/7071440?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:45:21 , udn , 台南市觀光重鎮安平區州平路及王城路，工務局趕在清明連假前完成路面改善；安平湖濱水鳥公園更添新意，遊客及居民行走更安心。將... , https://udn.com/news/story/7326/7071440?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:47:41 , udn , 影／餐敘完酒駕騎車返家 新北男自撞分隔島亡 , https://udn.com/news/story/7320/7071445?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:49:53 , udn , 目前國道北、中、南都出現車多壅塞路段，尤其以往最難得塞車的國5羅東-蘇澳南向路段，目前已經「紫爆」，時速只剩下11公里。 , https://udn.com/news/story/7266/7071358?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:53:40 , udn , 屏東水底寮8小時湧破萬車次 警方調撥車道疏導 , https://udn.com/news/story/7327/7071446?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:53:50 , udn , 清明連假開始，往返台東、墾丁的台1線水底寮五岔路口，車流量累積至今天上午8時已湧入逾1萬輛次，警方調撥車道因應；東琉線航... , https://udn.com/news/story/7327/7071446?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:59:40 , udn , 清明連假首日雨紛紛 國道中部路段塞塞塞 , https://udn.com/news/story/7325/7071455?from=udn-ch1_breaknews-1-0-news
2023-04-01 09:59:50 , udn , 今天是清明節5天連假首日，由於掃墓返鄉車潮，加上天雨因素，中部國道一大早就出現大量車流，尤其是銜接國1及國3彰化系統交流... , https://udn.com/news/story/7325/7071455?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:00:11 , udn , 北市公墓遷葬資訊不清 議員批：恐圖利殯葬業者 , https://udn.com/news/story/7323/7071456?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:00:21 , udn , 有民眾日前至台北市內湖第3公墓掃墓，赫然發現先人墓區遭插立遷葬的立牌，附近卻沒有相關遷葬資訊，不知為何要遷葬，且有殯葬業... , https://udn.com/news/story/7323/7071456?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:00:42 , udn , 清明連假首日 台東富岡港現返鄉人潮 綠島航班客滿 , https://udn.com/news/story/7328/7071454?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:00:52 , udn , 今天清明連假首日，台東南迴公路早上交通順暢，車速維持60至70公里左右，警方預估10點過後北上台東方向車流增加。而離島海... , https://udn.com/news/story/7328/7071454?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:01:13 , udn , 影／有裝盲人提領仍被逮 中警3個月抓222名車手 , https://udn.com/news/story/7315/7071453?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:01:23 , udn , 台中市刑大今年迄今已抓222名車手，查扣不法贓款上千萬元，其中有毒品前科的王姓男子，暗夜在ATM提領贓款時，以戴墨鏡、口... , https://udn.com/news/story/7315/7071453?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:01:44 , udn , 沉潛一年多 彩虹菸教父重出江湖被逮 , https://udn.com/news/story/7315/7071452?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:01:54 , udn , 以製造毒品彩虹菸聞名、道上人稱「太陽瑞」的林姓男子，因製毒判刑被通緝，逃亡藏匿一年多，近期在桃園重振旗鼓，想靠製毒重出江... , https://udn.com/news/story/7315/7071452?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:02:39 , udn , 川普遭起訴定於下周二出庭 律師：不會戴手銬現身 , https://udn.com/news/story/6813/7071457?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:02:49 , udn , 美國前總統川普因向色情片女星支付封口費一事，遭到紐約曼哈頓大陪審團起訴，成為美史上首位被控刑事罪的卸任總統。外媒報導，目... , https://udn.com/news/story/6813/7071457?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:05:51 , udn , 新竹市5天清明連假垃圾這樣收 周三當天停收別忘了 , https://udn.com/news/story/7324/7071459?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:06:01 , udn , 今天開始展開為期5天的清明兒童節連續假期，新竹市環保局指出，為服務市民，除了4月5日清明節逢竹市固定周三停收垃圾外，其餘... , https://udn.com/news/story/7324/7071459?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:06:22 , udn , 影／千元鈔票藏白粉遭警識破 台南男酒駕又攜毒被送辦 , https://udn.com/news/story/7315/7071461?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:06:32 , udn , 32歲吳姓男子昨天開車經台南金華與民生路口未繫安全帶，台南市警二分局員警上前勸導，發現身上散發濃厚酒味，不但酒測超標，經... , https://udn.com/news/story/7315/7071461?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:09:25 , udn , 沉潛一年多 「太陽瑞」彩虹菸教父重出江湖被逮 , https://udn.com/news/story/7315/7071452?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:14:51 , udn , 跟天氣沒關！日本人走30分路程「台灣人不行？」 網1關鍵解釋 , https://udn.com/news/story/120911/7071439?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:15:01 , udn , 每個國家的生活步調都不同，仰賴的通勤方式也有很大差異。一名網友在網路上發文，提到「日本人能走30分鐘去地鐵站？台灣人連走5分鐘都沒辦法吧」，貼文曝光後也掀起討論，有網友指出關鍵差異，「台灣人要跑酷到捷運站，日本人只要順順地走」。 , https://udn.com/news/story/120911/7071439?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:15:22 , udn , 新竹巨城獨家美食、甜點快閃報到 消費滿額送電影票 , https://udn.com/news/story/7270/7071470?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:15:32 , udn , 迎接5天兒童清明連假，新竹市Big City巨城購物中心不僅引進獨家餐飲品牌、網羅輕食甜點限時快閃，有焦糖千層酥、布丁、... , https://udn.com/news/story/7270/7071470?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:15:53 , udn , 高雄今三場演唱會齊唱！八萬人進出場考驗交通調度 , https://udn.com/news/story/7327/7071460?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:16:03 , udn , 今天高雄市有五月天世運演唱會、張惠妹巨蛋演唱會與駁二大港開唱，三場齊開，預計約8萬人參加。高市交通局、高雄捷運公司提高最... , https://udn.com/news/story/7327/7071460?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:16:24 , udn , 苗栗泰安發生規模芮氏4.2地震 , https://udn.com/news/story/7266/7071467?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:16:34 , udn , 苗栗縣泰安鄉今天凌晨4點2分發生規模芮氏4.2的有感地震，深度為2.7公里，最大震度苗栗市、三義鄉3級，苗栗縣消防局上午... , https://udn.com/news/story/7266/7071467?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:16:55 , udn , MLB／開季269名國際球員史上第3高 台灣靠張育成有版面 , https://udn.com/news/story/6999/7071465?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:17:05 , udn , 大聯盟昨天順利完成15場比賽，30隊同日開幕，官網盤點各隊出生於美國以外的選手，今年共有19國、269名國際球員進入開季... , https://udn.com/news/story/6999/7071465?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:17:25 , udn , MLB／男子跳進道奇球場求婚結局 她說要嫁、他列黑名單 , https://udn.com/news/story/6999/7071464?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:17:36 , udn , 道奇球場昨天的開幕戰因突發事件失焦，一位名為胡亞雷斯（Ricardo Juarez）的男球迷跳進場內求婚，遭到保全擒抱撂... , https://udn.com/news/story/6999/7071464?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:17:41 , udn , 台灣燈會5花燈移台東池上發光 拍照打卡送紀念品 , https://udn.com/news/story/7328/7071475?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:17:51 , udn , 台灣燈會2月中旬落幕，台東縣池上鄉向主辦單位台北市府爭取，將「榮容」、「兔兔餐包」、「記憶之河」、「城市光點」及「光城」... , https://udn.com/news/story/7328/7071475?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:20:29 , udn , 清明連假首日 台東富岡港現返鄉人潮、綠島航班客滿 , https://udn.com/news/story/7266/7071454?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:26:51 , udn , 國防部：10架次共機逾越台灣海峽中線 , https://udn.com/news/story/10930/7071478?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:27:01 , udn , 國防部指出，統計自昨天上午6時起至今天上午6時止，偵獲共機18架次（其中逾越海峽中線10架次）、共艦4艘次，持續在台海周... , https://udn.com/news/story/10930/7071478?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:27:22 , udn , 中職／台大職棒第一人藍翊誠 謙稱國外名校運動員是常態 , https://udn.com/news/story/7001/7071447?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:27:32 , udn , 台灣大學進入職棒第一人、去年與味全龍簽約的投手藍翊誠，昨天晚間在「嗨教育」網路訪談節目中謙虛地說，自己的故事若在國外，不... , https://udn.com/news/story/7001/7071447?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:27:53 , udn , 一沐日推3款「逮丸早餐」飲料比草仔粿還狂！ 粉絲得知真相崩潰 , https://udn.com/news/story/7266/7071451?from=udn-ch1_breaknews-1-0-news
2023-04-01 10:28:03 , udn , 知名手搖飲店「一沐日」先前推出台灣口味「逮丸奶茶」掀起購買熱潮，31日晚間宣布推出3種新口味的早餐系列飲品，貼文曝光後讓粉絲直呼「不敢相信」、「只有一沐日能超越一沐日」... , https://udn.com/news/story/7266/7071451?from=udn-ch1_breaknews-1-0-news
