2023-03-19 00:26:27 , udn , 殺破狼周運勢／白羊面臨社恐症 1星座偏財運好「發票中獎率高」 , https://udn.com/news/story/7268/7029830?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:32:56 , udn , 福壽山農場白色系櫻花與雪白的李花現在正盛開，吸引許多遊客上山賞花，一群大學生穿日本和服在櫻花樹下賞花拍照說，超漂亮的美景... , https://udn.com/news/story/7325/7041270?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:38:47 , udn , 拖車拖到火燒車 釀禍司機身亡公司得連帶賠107萬 , https://udn.com/news/story/7320/7041273?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:38:57 , udn , 曹姓男子4年前駕駛大貨車行經苗栗故障，聯絡張姓拖吊業者支援，張指示薛姓司機前往，但薛沒注意曹的大貨車是氣壓式，需插金屬插... , https://udn.com/news/story/7320/7041273?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:39:22 , udn , BLACKPINK演唱會北返潮 高鐵今宣布再加開1班次北上全車自由座 , https://udn.com/news/story/7266/7041245?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:41:48 , udn , 氣溫一天比一天高 這天熱慘上看35度 周五變天東北季風報到 , https://udn.com/news/story/7266/7041275?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:41:58 , udn , 昨天有波微弱東北季風南下，後面的冷空氣不強，天氣風險公司天氣分析師李至晟說，中南部地區在白天因為陽光照射，氣溫會快速回升... , https://udn.com/news/story/7266/7041275?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:44:47 , udn , 騎機車跌倒骨折人孔蓋不平肇禍？ 市議員籲權責單位維護 , https://udn.com/news/story/7325/7041276?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:44:52 , udn , 加入國民黨中央提名會？侯友宜：團隊需要他站在那個位置 會全力以赴 , https://udn.com/news/story/123431/7041249?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:44:58 , udn , 台中市陳姓婦人昨天下午與丈夫騎機車經過大里區東湖里長春公園附近時，突然跌倒，騎車的陳婦丈夫左手因此骨折需要開刀，市議員江... , https://udn.com/news/story/7325/7041276?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:45:48 , udn , 企鵝大軍雪地趕路 2小黑影掉頭「切西瓜」脫隊逆行！網笑：書包忘記拿？ , https://udn.com/news/story/7470/7038830?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:45:59 , udn , 眾所皆知生長在極地的企鵝是一種不會飛的鳥類，而牠們走路一搖一擺的模樣，是不少大小朋友心中的可愛動物。在微博上就有網友分享一段影片，企鵝在隊伍中反方向移動的畫面，意外構成了有趣的景象。 , https://udn.com/news/story/7470/7038830?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:48:21 , udn , 屁柴把哥哥尾巴「當服務鈴狂按」！牠忍到極限暴怒回頭教訓：玩夠了沒？ , https://udn.com/news/story/7470/7038735?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:48:31 , udn , 家中有兩隻柴犬是什麼樣的體驗？國外有飼主家中養了一對柴犬兄弟，分別是哥哥Frankie和弟弟Hamish，而弟弟Hamish總是喜歡主動去捉弄哥哥，經常讓飼主一轉頭發現牠又在調皮搗蛋。 , https://udn.com/news/story/7470/7038735?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:49:19 , udn , 美前國務卿季辛吉：促成沙伊復交 中國邁出重要一步 , https://udn.com/news/story/6809/7041274?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:49:29 , udn , 美國前國務卿季辛吉就中國促成沙烏地阿拉伯與伊朗的復交評論表示，這是中東戰略格局的重大變化，且「中國邁出了重要一步」，堪比... , https://udn.com/news/story/6809/7041274?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:50:47 , udn , 國防部偵獲6架次共機、4艘次共艦 昨天在台海周邊活動 , https://udn.com/news/story/10930/7041287?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:50:58 , udn , 國防部今天指出，統計自昨天上午6時起至今天上午6時止，偵獲共機6架次、共艦4艘次，持續在台海周邊活動。 , https://udn.com/news/story/10930/7041287?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:51:18 , udn , 馬拉松6千人嘉義跑起來  帶動城市經濟 , https://udn.com/news/story/7326/7041285?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:51:28 , udn , 第7屆「ZEPRO RUN全國半程馬拉松」今天清晨在嘉義市228國家紀念公園前舉行，嘉義市長黃敏惠、立委王美惠和多名議員... , https://udn.com/news/story/7326/7041285?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:51:49 , udn , 服務旅客北返 高鐵今晚加開全車自由座列車沿途停8站 , https://udn.com/news/story/7266/7041284?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:51:59 , udn , 加強服務旅客北返需求，台灣高鐵表示，今晚10時35分自左營站加開1班次北上全車自由座列車，沿途共停靠8站，抵達南港站時間... , https://udn.com/news/story/7266/7041284?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:52:20 , udn , 高雄男超商內毒癮發作扭動身體 見警急吞毒配豆漿滅證 , https://udn.com/news/story/7315/7041281?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:52:30 , udn , 高雄市日前深夜孫姓男子坐在超商用餐區頻頻扭動身體且自言自語，巡警見狀上前關心，盤查身分發現孫男有多項毒品前科，他當時左手... , https://udn.com/news/story/7315/7041281?from=udn-ch1_breaknews-1-0-news
2023-03-19 09:59:58 , udn , 金門逃兵被陸網路戲言「送房」 民進黨惱羞背後是無能失落 , https://udn.com/news/story/6656/7041293?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:00:08 , udn , 金門二膽島食勤兵泅水對岸，鬧到台灣滿城風雨，一句大陸網路戲言送他一套房，民進黨當局惱羞成怒，窘態畢露，無非是時下台灣遍地豺狼，政府默許財團哄抬房價，青年欲買房而不可得，人人喊苦，自然聽到對岸戲言贈屋，萬一成真，著實丟臉，政府只好口不擇言，粉飾執政無能，管理部隊無能，照顧人民居住正義無能。 , https://udn.com/news/story/6656/7041293?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:00:28 , udn , 馬拉松／台灣首場金標賽事 萬金石馬拉松萬人起跑 , https://udn.com/news/story/7005/7041256?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:00:39 , udn , 2023新北市萬金石馬拉松，今天清晨共有1萬多名跑者參與，其中包括來自33國、300名外籍選手共襄盛舉，一起見證台灣首場... , https://udn.com/news/story/7005/7041256?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:00:59 , udn , 長達3年的反聖嬰結束 氣象局：3月下旬有較高降雨機率 , https://udn.com/news/story/7266/7041291?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:01:10 , udn , 中央氣象局臉書粉專「報氣候 - 中央氣象局」表示，反聖嬰事件已結束，熱帶海氣特徵已逐漸回復正常狀態。 , https://udn.com/news/story/7266/7041291?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:01:30 , udn , 影／萬金石馬拉松細雨中登場 侯友宜鳴槍起跑 , https://udn.com/news/story/7005/7041292?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:01:41 , udn , 新北市萬金石馬拉松今天在細雨中登場，這場賽事是我國唯一獲世界田徑總會(WA)金標籤比賽，新北市長侯友宜一早出席致詞，他也... , https://udn.com/news/story/7005/7041292?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:02:01 , udn , NBA／無懼對手放投外線 衛少：祝福那些人好運 , https://udn.com/news/story/7002/7041288?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:02:12 , udn , 在為快艇效力的9場比賽中，衛斯特布魯克（Russell Westbrook）場均出賽29.2分鐘，可以貢獻13.4分7.4助攻4.4籃板1.4抄截，投籃命中率達48.5%。

對於自己背負一些球迷 , https://udn.com/news/story/7002/7041288?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:08:57 , udn , 高雄賓士鬼切擊落「吳柏毅」 網酸：駕照雞腿換來的 , https://udn.com/news/story/7320/7041298?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:09:07 , udn , 一名UberEats外送員中午騎車外送，直行經高雄三民區九如公速公路便道，慘遭左側急右轉的賓士車撞及，連人帶車摔落，車禍... , https://udn.com/news/story/7320/7041298?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:09:28 , udn , 影／台中40天傳123件公墓火警 消防員驚險撤退影片曝 , https://udn.com/news/story/7320/7041297?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:09:38 , udn , 清明節將至，不少民眾已開始返鄉掃墓，但台中市消防局統計，從2月至3月12日止，已發生123件公墓火警，讓消防局隊員疲於奔... , https://udn.com/news/story/7320/7041297?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:09:59 , udn , 台英國會小組主席今訪台 談雙邊關係、區域情勢 , https://udn.com/news/story/6656/7041296?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:10:09 , udn , 外交部今天表示，台英國會小組主席史都華應我政府邀請，訂於3月19日至24日率團訪問台灣，成員包括副主席白若博下議員、議員... , https://udn.com/news/story/6656/7041296?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:10:29 , udn , 無聊沉悶的老師 內在原來藏著思念過世妻子的悲傷 , https://udn.com/news/story/121484/7033206?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:10:40 , udn , 貝克老師在他家裡，悲傷地坐在桌邊，思念他去年過世的妻子。他非常想念她。自從妻子過世後，他完全不知道自己為什麼還要繼續活著。她是他的一切，也是唯一會聽他說話、真正重視他的人。妻子能讓他開心歡笑；而當她笑起來的時候，貝克老師會覺得瞬間有如太陽升起，溫暖了他的心。可是現在，他身邊半個人都沒有了。 , https://udn.com/news/story/121484/7033206?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:11:00 , udn , 批英移民政策遭停職 BBC王牌主持人回崗位播足球 , https://udn.com/news/story/6812/7041295?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:11:11 , udn , 英國廣播公司（BBC）足球節目主持人林納克日前批評英國政府的非法移民政策，遭BBC以違反中立原則為由停職，引發軒然大波。... , https://udn.com/news/story/6812/7041295?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:11:57 , udn , 遺產繼承人有二人以上，不動產該如何處理？ 協議分割失敗還有終極大招 , https://udn.com/news/story/121591/7039985?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:12:08 , udn , 近三年來，台灣因受Covid-19疫情影響，因染疫而死亡者不在少數，其繼承人即需面對被繼承人之遺產的繼承問題。被繼承人的遺產包括：汽車、其他動產、「不動產」、生前著作、商標、專利、銀行存款……等不一而足。 , https://udn.com/news/story/121591/7039985?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:15:29 , udn , 遺產繼承人有二人以上，不動產怎處理？ 協議分割失敗還有終極大招 , https://udn.com/news/story/121591/7039985?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:17:58 , udn , 老師救救我／some 後面可不可以加單數名詞？ , https://udn.com/news/story/6904/7036211?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:18:08 , udn , 老師最近在回答同學問題時，很常被問到跟 some 有關的用法：「老師您好，這句話：There is some cake in the fridge. 是不是怪怪的呀？為什麼前面用了 some（有些），但是卻是用單數的 be 動詞 is 和單數的名詞 cake？」 , https://udn.com/news/story/6904/7036211?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:20:47 , udn , 立委批能源政策錯誤導致台電虧損 政府把黑洞轉嫁民眾 , https://udn.com/news/story/7314/7041313?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:20:57 , udn , 經濟部前天宣布4月電價將調漲，平均漲幅11%，台灣民眾黨立委邱臣遠今天表示，台電近2年虧損超過5400億元，主因就是政府... , https://udn.com/news/story/7314/7041313?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:21:18 , udn , 拍攝格瓦拉成名、追尋毛澤東足跡 勒內布里不只見證歷史 , https://udn.com/news/story/7266/7041311?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:21:28 , udn , 古巴傳奇英雄切·格瓦拉，辭世近60年，其肖像仍然是這個時代重要的文化標誌。而他最著名的一張照片「抽雪茄的切‧格瓦拉（Ch... , https://udn.com/news/story/7266/7041311?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:26:47 , udn , 學術照妖鏡／同儕審查看作者決定命運？為何諾獎得主投稿也會碰壁 , https://udn.com/news/story/6928/7040707?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:26:57 , udn , 學術界恩恩怨怨，常發生在期刊審查中，「單盲」審查可能引發「馬太效應」（Matthew effect），且不一定是「正向」，科技部前次長、台大醫學院教授錢宗良曾有一篇研究的共同作者是該領域的國際級大師，投稿卻屢屢受挫。也有學者說，年輕時擔任科大講師曾投稿遭退，數年後他轉任其他大學的副教授，同篇論文再次投稿卻被刊登，命運完全不同。 , https://udn.com/news/story/6928/7040707?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:29:45 , udn , 市場大亂鬥討50萬球版債務 鹽酥雞攤被打濺血送醫 6人落網 , https://udn.com/news/story/7315/7041318?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:29:56 , udn , 台北士林區社中街社子市場昨晚傳聚眾鬥毆，經營鹽酥雞攤的陳姓兄弟，疑似欠債50萬元，遭經營球版的楊姓男子討債，楊男涉嫌率領... , https://udn.com/news/story/7315/7041318?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:35:57 , udn , 慈濟助擺脫臥床 江永旭油畫聯展告訴大家他努力成果 , https://udn.com/news/story/7323/7041326?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:36:07 , udn , 脊髓損傷者江永旭躺床10多年，遇見居家往診的台中慈濟醫院團隊，協助醫療和生活資源，他復健後學習油畫，4年創作20多幅作品... , https://udn.com/news/story/7323/7041326?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:36:27 , udn , NBA／快艇第四節慘遭魔術翻盤 衛少：輸球責任在我 , https://udn.com/news/story/7002/7041316?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:36:38 , udn , 挾著連勝氣勢主場贏戰來訪的魔術，快艇在領先8分情況下進入決勝期，沒想到佛爾茲（Markelle Fultz）和卡特（Wendell Carter Jr.）第四節聯手攻下24分，率領球隊以6成命中率狂轟 , https://udn.com/news/story/7002/7041316?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:36:58 , udn , 前金國中囊括學生音樂賽 全國管樂國樂絲竹樂合奏3特優 , https://udn.com/news/story/7327/7041323?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:37:09 , udn , 高雄市前金國中今年在「111學年度全國學生音樂比賽」大放異彩，一舉囊括管樂合奏、國樂合奏、絲竹室內樂合奏三項特優佳績；弦... , https://udn.com/news/story/7327/7041323?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:37:29 , udn , 中國第一位嗩吶女博士 將「老土樂器」帶上世界舞台 , https://udn.com/news/story/7332/7041321?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:37:40 , udn , 說到嗩吶，很多人第一反應是只在紅白場合上演奏的傳統樂器，但在大陸，這門樂器還有專門的博士學位，近年世界知名舞台上還有嗩吶... , https://udn.com/news/story/7332/7041321?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:38:00 , udn , 讀饗時光 EP84｜薄鹽少油枸杞芽 從大觀園小灶看紅樓飲食 , https://udn.com/news/story/7266/7041320?from=udn-ch1_breaknews-1-0-news
2023-03-19 10:38:11 , udn , 東華大學人社學院教授朱嘉雯在聯合報系音頻產品「一刻鯨選」開的課程：人間遊藝：走進《紅樓夢》的經典世界，從現代觀點看紅樓夢的美學與美食。 , https://udn.com/news/story/7266/7041320?from=udn-ch1_breaknews-1-0-news
