2023-04-14 00:00:05 , udn , 融合客家精神與法料神髓 「CEO 1950」春季新菜登場 , https://udn.com/news/story/7270/7096920?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:27:29 , udn , 美元周四連續第三天下跌，美元兌一籃子貨幣的美元指數（DXY）觸及兩個月來低點；歐元兌美元則是升值至一年來最高。在這之前，... , https://udn.com/news/story/6811/7097246?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:27:44 , udn , 白曉燕案回顧／警難忘和陳進興樓梯間搏鬥 邱豐光憶南非武官遭挾持那一夜 , https://udn.com/news/story/7315/7096418?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:27:49 , udn , 對員工好 營收真的躍升四倍！老塑膠廠嘉澎靠「笨改革」變台積夥伴  , https://udn.com/news/story/7241/7097224?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:27:54 , udn , 「0414專案」是台灣治安史上難忘的一頁，1997年4月14日藝人白冰冰的女兒白曉燕遭綁架，後被撕票，歹徒陳進興、高天民、林春生逃亡期間不但數度與警方槍戰、還接續犯下性侵案，因而促成上百個團體上街遊行，除哀悼白曉燕，更要求總統認錯、撤換內閣；當時的台北市刑大大隊長侯友宜與許多員警多次與歹徒槍戰，也有員警殉職，驚險過程讓許多參與過白曉燕案的員警畢生難忘。 , https://udn.com/news/story/7315/7096418?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:28:00 , udn , 位在台中市大雅區、20多年的老舊工廠裡，載著塑膠管的貨車，不停穿梭廠區，但走入工廠裡細看，從裝卸貨的員工，到與客戶談生意的業務們，幾乎都只有30歲出頭。 , https://udn.com/news/story/7241/7097224?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:28:15 , udn , 照片看歷史／1971年大學保釣運動風起雲湧 學生向美日遞交抗議書 , https://udn.com/news/story/7314/7095620?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:28:25 , udn , 1970年9月10日，美日兩國達成協議，美國準備在1972年把美軍二戰時占領的琉球群島交予日本，當中包括釣魚台列嶼。過程中日本開始驅逐來自台灣的漁民，引發全球各地華人抗議，包括一直主張管有釣魚台的中華民國，也有多個民間單位發起抗議，一直持續到1974年間。

1971年4月14日上午10時，數十名台灣大學學生到日本駐華大使館，對有關釣魚台列嶼主權問題，向日本政府遞交抗議書。時任日本大使館參事武籐武接見了學生代表，對他們所提的抗議書，表示將轉達給日本外務省。 , https://udn.com/news/story/7314/7095620?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:28:46 , udn , 鴻海大未來／鴻海的全球布局和轉型 都是郭台銘締造話語權的後盾 , https://udn.com/news/story/7240/7095548?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:28:56 , udn , 鴻海集團創辦人郭台銘要與全世界談科技與創新、拚共榮或較勁，鴻海的全球布局、技術升級、商戰定位是他締造話語權一大後盾。他力求化解美中對抗、讓台灣走出新局，終將牽動他一手創辦、正加速轉型的公司：鴻海的未來。 , https://udn.com/news/story/7240/7095548?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:29:17 , udn , 國際寵物日／方齊｜荷蘭馬場甘苦談 , https://udn.com/news/story/7272/7051404?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:29:47 , udn , 日經：台科技廠營收降 顯示晶片和PC需求弱 復甦等明年 , https://udn.com/news/story/6811/7097263?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:29:58 , udn , 日經報導，台灣科技大廠上月營收出現至少十年來的最大降幅，表明市場對晶片和其他電子產品的需求將下滑，可能在全球各地產生深遠... , https://udn.com/news/story/6811/7097263?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:33:15 , udn , 馬克宏棄台失言風波 凸顯台灣重要性成國際共識 , https://udn.com/news/story/6809/7097273?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:33:25 , udn , 法國總統馬克宏完成一塌糊塗的訪中之旅後，回程在專訪中的「台海衝突無關歐洲、不做美國附庸」等言論引起盟友怒火。台灣議題再受... , https://udn.com/news/story/6809/7097273?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:33:46 , udn , 美股4大指數收高 台股國安基金退場 , https://udn.com/news/story/7251/7097213?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:33:56 , udn , 美股4大指數今天都收高，科技股那斯達克指數大漲236.93點；台股13日跌128.21點，收在15804.76點；國安基... , https://udn.com/news/story/7251/7097213?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:34:17 , udn , 日本首例！政府批准大阪建含賭場的度假村 預估一年吸2千萬人進場 , https://udn.com/news/story/6809/7097256?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:34:27 , udn , 有關興建含賭場在內的綜合度假村（IR）一事，日本首相岸田文雄今天召開政府的IR推動本部（小組）會議，批准大阪府與大阪市的... , https://udn.com/news/story/6809/7097256?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:36:15 , udn , 樂極生悲！37歲男挑戰最危險體位 愛愛一半陰莖斷掉爆血變畸形超慘 , https://udn.com/news/story/6810/7097228?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:40:54 , udn , 富邦期貨：4月台指期夜盤上漲75點 市場風險情緒降溫 , https://udn.com/news/story/7255/7097249?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:41:05 , udn , 美國 3 月 PPI 年增 2.7%，低於市場預期的 3.0% ，並較前值 4.9% 大幅下滑，同時創下 2021 年 ... , https://udn.com/news/story/7255/7097249?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:42:14 , udn , 北韓飛彈躲過雷達偵測！日經：日本防禦網路面臨重大挑戰 , https://udn.com/news/story/6809/7097295?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:42:24 , udn , 日本13日上午未能準確預測北韓試射飛彈的路線，只因「飛彈發射後從雷達上消失」，象徵著「越來越先進的飛彈使防禦工作變得更加... , https://udn.com/news/story/6809/7097295?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:42:26 , udn , 通膨降溫趨於明朗 法人：利率末升段利於債市多頭行情 , https://udn.com/news/story/7251/7097241?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:42:37 , udn , 美國發布3月CPI(消費者物價指數)年增5%，低於市場預期，核心CPI則在住房項目漲幅支撐下，年增5.6%，較2月增加0... , https://udn.com/news/story/7251/7097241?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:42:55 , udn , 愛愛時亂試高難度動作，隨時樂極生悲！印尼1名37歲男子，以「最危險體位」與伴侶性交，結果中途突然傳出斷裂聲，原來是男子陰莖斷裂爆血，劇痛且無法排尿，當他趕到醫院時陰莖已經腫脹發紫，像畸形「矮瓜」般，幸好手術後成功修復斷裂部份，功能回復正常。 , https://udn.com/news/story/6810/7097228?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:42:57 , udn , 證交所「疫後復甦展望」主題式業績發表會系列活動 畫下圓滿句點 , https://udn.com/news/story/7251/7097239?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:43:08 , udn , 「疫後復甦展望」主題式業績發表會4月13日由晶心科（6533）與永冠-KY（1589）壓軸登場，兩家公司就近期營運表現、... , https://udn.com/news/story/7251/7097239?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:43:15 , udn , 旱象何時解？ 賈新興：下周三起轉為容易下雨天氣 包括中南部 , https://udn.com/news/story/7266/7097284?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:43:26 , udn , 中南部旱象持續，民眾期待降雨為水庫解渴。台灣整合防災工程技術顧問公司總監賈新興在臉書表示，下周三起環境水氣增，轉為容易下... , https://udn.com/news/story/7266/7097284?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:43:47 , udn , 台積電上漲6元 台股開盤漲49點開15,854點 , https://udn.com/news/story/7251/7097280?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:43:57 , udn , 今（14）日台股開盤上漲 49.49點開在15,854.25 點。台積電（2330）終止連黑，開盤上漲6元，開在 516... , https://udn.com/news/story/7251/7097280?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:45:49 , udn , 行家才知...武陵農場「稀有重辦櫻花」綻放 最佳賞花期至月底 , https://udn.com/news/story/7325/7097267?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:48:14 , udn , 嘉義「101」最高大樓  福容大飯店嘉義店樓高34層完工營運時間曝 , https://udn.com/news/story/7326/7097301?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:48:24 , udn , 嘉義市世賢路、竹圍路口原嘉南摩天大樓，20多年來蓋不成，建設公司倒了，起造人前國代郭柏村過世，由福容大飯店取得產權，拆掉... , https://udn.com/news/story/7326/7097301?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:49:23 , udn , MLB／張育成3支0靠保送本季首上壘 美記者：前1安還是經典賽 , https://udn.com/news/story/6999/7097255?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:54:14 , udn , 日97歲男駕駛撞死婦人 死者丈夫法庭激動高喊「還我妻子」 , https://udn.com/news/story/6812/7094999?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:54:25 , udn , 去年11月，日本福島縣一位97歲的男子波汐國方，因為在駕駛時弄錯煞車和油門，導致車子以至少60公里的時速撞上步道，造成1人死亡及4人輕重傷。近來日本法庭裁決波汐有罪，罪刑為坐牢3年、緩刑5年。 , https://udn.com/news/story/6812/7094999?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:54:45 , udn , 納總統民調成羅生門 韓粉炸鍋 韓國瑜一句話吐露心境 , https://udn.com/news/story/6656/7097311?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:54:56 , udn , 國民黨副秘書長江俊霆3月底在一場直播節目中說要將高雄市前市長韓國瑜納入總統內參民調，黨中央隨後澄清，卻引發韓粉不滿，22日將在高雄集結，要求黨中央兌現承諾。據了解，黨內確實流傳一份納韓民調，韓國瑜在排名第一和第二的新北市長侯友宜、鴻海創辦人郭台銘之後，位居第三。不過，黨中央說詞前後反覆，韓國瑜是否納入總統參選人內參民調成羅生門。 , https://udn.com/news/story/6656/7097311?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:55:16 , udn , 輝達黃仁勳回台！COMPUTEX登場演講 , https://udn.com/news/story/7240/7097307?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:55:27 , udn , 「台北國際電腦展（COMPUTEX 2023）」將於今年 5 月 30 日至 6 月 2 日在台北南港展覽館1館、2館登... , https://udn.com/news/story/7240/7097307?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:55:47 , udn , 調查局緝毒英雄疑收賄助受刑人私會妻兒 橋檢聲押禁見 , https://udn.com/news/story/7321/7097308?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:55:58 , udn , 澎湖縣調查站組長陳麒元，遭控藉職務向毒品受刑人家屬收賄，讓受刑人與親人私下碰面，昨遭廉檢調搜索，約談陳男、雲林縣站調查官... , https://udn.com/news/story/7321/7097308?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:56:18 , udn , 購物站天后張雅琍炒股賺3千萬 作手廖昌禧情侶檔也聲押 , https://udn.com/news/story/7321/7097310?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:56:29 , udn , 有「購物站天后」之稱的上櫃公司寶得利集團總裁張雅琍透過人頭與金主、股市炒手炒作自家股價獲利3000萬元，檢調日前搜索、約... , https://udn.com/news/story/7321/7097310?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:56:49 , udn , 台中大甲媽遶境4月21日展開 台鐵加開19列次疏運 , https://udn.com/news/story/7266/7097304?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:00 , udn , 台鐵局為配合「大甲媽祖癸卯年遶境進香」暨「2023台中媽祖國際觀光文化節─大甲鎮瀾宮周邊演藝活動」，將於4月21日、22... , https://udn.com/news/story/7266/7097304?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:14 , udn , 疑美論為何再次甚囂塵上 專家評：中共老技倆 , https://udn.com/news/story/7314/7097317?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:20 , udn , 9檔台股基金4年定期定額報酬率逾五成 每月6千元七年滾出百萬資產 , https://udn.com/news/story/7239/7097305?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:24 , udn , 自去（2022）年8月中共在台海軍演後，拜登政府一直試圖跟中共緩和關係，以調控中短期風險。原本規劃2月間由國務卿布林肯訪問北京後可望於今年下半年安排雙方元首峰會，卻因「高空氣球事件」而至少暫時破局。 , https://udn.com/news/story/7314/7097317?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:31 , udn , 政府普發現金6000元，對於新手投資人來說，台股基金的確最適合作為長期投資入門標的。一是台股作為母國市場，是投資人最熟悉... , https://udn.com/news/story/7239/7097305?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:45 , udn , 易綱出席G20央行長會稱 並會見美聯儲主席鮑威爾 , https://udn.com/news/story/7333/7097316?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:57:55 , udn , 依據中國人民銀行官網發布的新聞稱，人行行長易綱參加二十國集團（G20）在國際貨幣基金組織春季會議期間，召開的今年第二次G... , https://udn.com/news/story/7333/7097316?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:58:16 , udn , 雲林19歲男利用網路販毒 警察偽裝毒客釣魚成功逮捕 , https://udn.com/news/story/7315/7097314?from=udn-ch1_breaknews-1-0-news
2023-04-14 09:58:26 , udn , 雲林縣斗南分局最近執行「網路巡邏」時，發現疑有出現網路販毒，一名男子假借販售茶飲商品為名，疑似兜售販賣毒咖啡包，即刻成立... , https://udn.com/news/story/7315/7097314?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:02:20 , udn , 嘉義「101」！福容大飯店嘉義店樓高34層 完工營運時間曝 , https://udn.com/news/story/7326/7097301?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:06:17 , udn , 不准俄國人再來？友俄的土耳其翻臉「拒發居留證」 , https://udn.com/news/story/122663/7097330?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:06:27 , udn , 和大多數開戰後就馬上離開的俄羅斯人的情況類似，愛琳娜去年第一次申請居留證時，沒有花太多時間等待就通過申請，與同時期申請的其他外籍人士相比，等待時間也相對短，但如此寬鬆易得的狀態，在去年底卻無預警地180度大轉變。 , https://udn.com/news/story/122663/7097330?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:06:48 , udn , 日本自衛隊搜救失聯直升機  海中尋獲疑似隊員形體 , https://udn.com/news/story/6809/7097328?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:06:58 , udn , 一架載有10名隊員的日本陸上自衛隊黑鷹直升機，6日在沖繩縣宮古島周邊失聯，日本海上自衛隊的艦艇昨晚進行搜救行動時，發現海... , https://udn.com/news/story/6809/7097328?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:07:19 , udn , 如何讓人民過好日子？郭台銘訪日與政治家甘利明會面這樣說 , https://udn.com/news/story/7240/7097324?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:07:29 , udn , 鴻海（2317）創辦人郭台銘今（14）日在臉書貼文表示，他訪問日本的第一天晚上，很開心與甘利明先生共進晚餐。雖然是初次見... , https://udn.com/news/story/7240/7097324?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:07:50 , udn , 藥華藥完成GDR發行定價 總金額141億 創生技公司新高 , https://udn.com/news/story/7254/7097319?from=udn-ch1_breaknews-1-0-news
2023-04-14 10:08:00 , udn , 藥華藥（6446）今（14）日宣布完成海外存託憑證（GDR）發行定價，海外募資總金額4.62億美元（約新台幣141億元）... , https://udn.com/news/story/7254/7097319?from=udn-ch1_breaknews-1-0-news
