2023-02-09 00:03:19 , udn , 會考生活英語／【交通篇】租借共享單車 , https://udn.com/news/story/6904/6939505?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:00:19 , udn , 乞討也能數位化！印尼的乞丐現在已經換了另一種方式乞討，他們轉為在TikTok上求人「抖內」，接著再把要來的虛擬禮物變現換成現金。 , https://udn.com/news/story/6810/6959172?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:03:20 , udn , 土耳其竟被震到位移！地質學家：國土向西南方「偏移3公尺」 , https://udn.com/news/story/6809/6959800?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:03:20 , udn , 土耳其南部6日發生地震導致嚴重災情，目前和敘利亞2國的死亡人數已飆升至1萬2000人。義大利地質專家經觀測後發現「劇烈的... , https://udn.com/news/story/6809/6959800?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:06:19 , udn , 迪士尼裁員7,000人 影音事業改組 盤後股價勁揚逾5% , https://udn.com/news/story/6811/6959790?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:06:19 , udn , 重掌迪士尼的執行長艾格（Bob Iger）宣布大規模的整頓計畫，包含裁員7,000人在內的多項減少支出措施，並將全公司改... , https://udn.com/news/story/6811/6959790?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:09:20 , udn , 鄧白氏Q1台灣企業調查：半導體、機械設備不樂觀 , https://udn.com/news/story/7238/6959796?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:09:20 , udn , 美商鄧白氏今(9)日發布2023年第1季台灣企業樂觀指數(BOI)調查報告，整體企業樂觀指數為61.3，較上一季下降24... , https://udn.com/news/story/7238/6959796?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:18 , udn , 狗狗大軍超有紀律！13隻米格魯排隊等放飯「叫到名才出列」到指定位置開吃 , https://udn.com/news/story/7470/6955867?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:18 , udn , 不論在學校或是出社會，人多時要依序排隊是大多數人都會遵循的基本守則。近日中國警方的官方微博上就分享了一段影片，是一群米格魯像訓練有素的小童子軍一樣乖乖等吃飯的畫面。 , https://udn.com/news/story/7470/6955867?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 美股收跌 台股開盤下跌28點 , https://udn.com/news/story/7255/6959804?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 台股今(9)日開盤下跌28.17點，開盤指數15,590點；台積電（2330）開出平盤，開盤價540元。 , https://udn.com/news/story/7255/6959804?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 柴柴量完肛溫後「爽到快升天」眯眼甜笑搖尾巴追醫生：可以再一次嗎？ , https://udn.com/news/story/7470/6958371?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 飼主帶毛小孩去看醫生的時候，通常也會做一些基本的身體健康檢查，例如：量體重、量體溫、檢查眼耳口鼻，而獸醫在幫動物測量體溫時，通常是採取測量肛門溫度的做法。在微博上就有一段影片，是一隻柴柴在量完肛溫之後眉飛色舞的模樣。 , https://udn.com/news/story/7470/6958371?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 晶睿通訊1月合併營業額8.5億元、年增59% , https://udn.com/news/story/7240/6959787?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 晶睿通訊（3454）公布1月合併營業額為8.5億元，較2022年1月合併營業額5.3億元成長59%。 , https://udn.com/news/story/7240/6959787?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 證交所2022年ETF競賽順利圓滿 , https://udn.com/news/story/7239/6959784?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:19 , udn , 由臺灣證券交易所、證券商公會、投信投顧公會及期貨公會共同舉辦的2022年度ETF競賽，2月8日於臺灣證券交易所101大樓... , https://udn.com/news/story/7239/6959784?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:20 , udn , 富邦期貨：慎防美股一日行情 不宜過度追多 , https://udn.com/news/story/7251/6959783?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:12:20 , udn , 繼聯準會主席鮑爾、副主席威廉姆斯與理事華勒皆做鷹派表態，澆熄美股反攻砲火，科技股與半導體類股仍舊大起大落，終場四大指數再... , https://udn.com/news/story/7251/6959783?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:19 , udn , 跆拳道／苦練兩年從霸凌翻身 重慶國中兄弟檔找到自信 , https://udn.com/news/story/7005/6959814?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:19 , udn , 111學年度全國中等學校跆拳道錦標賽首日進行品勢對決，楠梓高中和地主台中市西苑高中都有搶眼的表現，楠梓高中在高中5項中包... , https://udn.com/news/story/7005/6959814?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:19 , udn , 土耳其強震為罕見「雙子地震」日專家警告：能量恐未完全釋放 , https://udn.com/news/story/123305/6959789?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:19 , udn , 土耳其南部靠近敘利亞邊境地區6日清晨發生強震，災情持續擴大，據統計兩國死亡人數已上升至1萬2000人，日本有專家發出警告，表示此次的地震屬於極為罕見的「雙子地震」，能量恐尚未完全釋放，仍須保持警惕... , https://udn.com/news/story/123305/6959789?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:20 , udn , 富邦人壽提醒心肌梗塞不可不慎 重疾上網就可投保 , https://udn.com/news/story/7239/6959806?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:20 , udn , 富邦人壽今(9)日表示，天氣寒冷刺激交感神經系統，會使身體血管收縮、血壓升高、心率加快，心臟工作負荷增大，耗氧量也增多，... , https://udn.com/news/story/7239/6959806?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:15:20 , udn , 美股收跌...台股開盤下跌28點 台積電開出平盤 , https://udn.com/news/story/7255/6959804?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:18:20 , udn , 巴西總統魯拉造訪美國 是否有實質成果受矚目 , https://udn.com/news/story/6809/6959810?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:18:20 , udn , 20年前首次訪問白宮後，巴西總統魯拉10日將再次踏進白宮，與美國總統拜登（Joe Biden）會談，兩位元首是否會宣布具... , https://udn.com/news/story/6809/6959810?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:18:20 , udn , 對另一半薪資期望值是多少？調查：平均月入五萬 , https://udn.com/news/story/7269/6959817?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:18:20 , udn , 準備迎接2月14日西洋情人節，對於另一半的薪資，大家的期望值如何呢？根據yes123求職網今（9）日發布的最新調查發現，... , https://udn.com/news/story/7269/6959817?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:21:19 , udn , 台中海線飯店搶攻情人節商機 也有業者搭浮現祭活動推優惠 , https://udn.com/news/story/7270/6959824?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:21:19 , udn , 2月14日是西洋情人節，台中港區全新開幕試營運的震大金鬱金香酒店搶攻情人商機，自2月12日起至18日期間推出「愛我久久義... , https://udn.com/news/story/7270/6959824?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:21:19 , udn , 屏東縣長治鄉2/10舉辦徵才 27家廠商釋出逾300個職缺 , https://udn.com/news/story/7327/6959825?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:21:19 , udn , 勞動部高屏澎東分署屏東就業中心在2月10日(周五)上午9時至中午12時30分，在屏東縣長治鄉公所停車場舉辦「長治地區現場... , https://udn.com/news/story/7327/6959825?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:24:19 , udn , 致富看這次！威力彩飆5億 「4星座4生肖」財運暴發 揭好運時辰 , https://udn.com/news/story/7268/6959795?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:24:19 , udn , 威力彩頭獎連6摃，頭獎彩金上看5.1億！清水孟國際塔羅小孟老師整理了「4星座4生肖」最有中獎運，分別是天秤座、水瓶座、雙子座、牡羊座，還有生肖屬兔、虎、蛇、龍的人，小孟老師也曝光好運時辰，建議尋找住家或辦公室正北方的投注站來下注！小孟老師也說，命中有福報再搭配所說就，就有機會能中大獎。 , https://udn.com/news/story/7268/6959795?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:27:19 , udn , 小暴龍下跪「哭爸」好傷心！網笑翻：現在要撿骨了嗎 , https://udn.com/news/story/120911/6959803?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:27:19 , udn , 古語說，「 樹欲靜而風不止 ，子欲養而親不待也」，是說盡孝要及時，別等父母不在才想孝順就來不及了。國立自然科學博物館臉書也玩起了這個詪，兩隻小暴龍跪在大暴龍骨架前，悔恨痛哭，po文一出已有1.4萬人按讚。 , https://udn.com/news/story/120911/6959803?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:27:19 , udn , 台灣高鐵道岔訊號異常 桃園至左營南下列車延誤 , https://udn.com/news/story/7266/6959829?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:27:19 , udn , 受到受新竹車站道岔訊號異常影響，高鐵桃園至左營間部份列車延誤，目前已派員處理，由於正值上班通勤時間，也引發不少上班族關切... , https://udn.com/news/story/7266/6959829?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , MLB／表態留大谷翔平 天使老闆：你無法交易MVP , https://udn.com/news/story/6999/6959837?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , 從賣球隊變成不賣了，天使隊老闆莫雷諾（Arte Moreno）接下來要挑戰「不可能的任務」，留住日籍二刀流好手大谷翔平，... , https://udn.com/news/story/6999/6959837?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , 你一定要繼續跑下去！ 母親遺願讓他成為跑步教練 助跑友從沒有運動到全馬松338 , https://udn.com/news/story/121721/6959831?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , 年少迷惘失落時，如果沒有遇到貴人，人生可能就此走偏。對黃俊麒來說，母親就是那個黑暗中拉他一把的人。母親猝逝後，他謹記母親「你一定要繼續跑下去！」遺願，成為跑步教練，幫助跑友實現夢想，用生命改變更多生命。 , https://udn.com/news/story/121721/6959831?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , NBA／將帥失和？衛斯特布魯克和湖人教頭休息室交鋒 , https://udn.com/news/story/7002/6959834?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , 交易大限在即，湖人隊明星後衛衛斯特布魯克（Russell Westbrook）仍是「紫金軍團」交易籌碼，最新又傳出他和總... , https://udn.com/news/story/7002/6959834?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , 機器可以做四人份的工作 公司為什麼要請你？ 勞工運動摧不出火花找到原因了 , https://udn.com/news/story/121591/6959785?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:19 , udn , 當新的勞工運動浮現時，需要提出一套不一樣的要求。勞工運動必須爭取到可以轉移的勞工福利制度，就像自由工作者工會率先推動的做法一樣。但最重要的是，勞工運動必須為勞工爭取在21世紀經濟體系中的位置，不是反對科技進展或全球化，而是要把勞工放在擁抱改變的位置上。 , https://udn.com/news/story/121591/6959785?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:20 , udn , 50年來經驗美股1月收紅 全年上漲機率逾9成 , https://udn.com/news/story/7251/6959828?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:20 , udn , 美股S&P500指數在1月上漲6.2%，為2019年後最佳開年表現，加上2月FOMC會議升息降至1碼，整體環境前景為經濟... , https://udn.com/news/story/7251/6959828?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:20 , udn , ChatGPT爆紅  百度、阿里巴巴、京東都將開發自己的AI系統 , https://udn.com/news/story/7240/6959822?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:30:20 , udn , ChatGPT聊天機器人在全球爆紅，大陸各科技巨擘也摩拳擦掌準備跟進，除百度已宣布3月完成自家AI聊天機器人的內測外，包... , https://udn.com/news/story/7240/6959822?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:33:19 , udn , 嘉義新港藝術高中辦「一日藝高生」營 多元課程添趣味 , https://udn.com/news/story/6898/6959844?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:33:19 , udn , 讓國中學生體會高中生活，嘉義縣國立新港藝術高中昨天首辦新港與民雄國中共20名學生的營隊，透過整天的課程與活動，實際感受「... , https://udn.com/news/story/6898/6959844?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:33:19 , udn , 2023賀歲國片票房不如預期？專家分析這項習慣改變 , https://udn.com/news/story/7270/6959843?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:33:19 , udn , 2023年迎來春節連假天數最多的一年、同時也適逢疫情解封後的大紅利，今年春節連假共有十天，春節正式開始的前一週，同週上了兩檔「賀歲」國片，一個是帶著電視粉絲跟IP氣勢上檔的喜劇電影《我的婆婆怎麼把ＯＯ搞丟了》、另一檔則是有如《角頭》系列操作的黑幫片《山中森林》。 , https://udn.com/news/story/7270/6959843?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:33:19 , udn , 你一定要繼續跑下去！ 母親遺願讓他成為跑步教練 助跑友從沒有運動到全馬338 , https://udn.com/news/story/121721/6959831?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:36:19 , udn , 台股開低早盤挫逾60點 權值電子股無力 , https://udn.com/news/story/7240/6959841?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:36:19 , udn , 美股8日齊跌，科技股跌勢甚重。台股今天早盤開低後一度下挫逾60點，隨後跌勢收斂，在15600點附近游走；權值電子股多下挫 , https://udn.com/news/story/7240/6959841?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 論總報酬「指數型投資」大多優於「存股領息」 專家：要多看優點因每個人選擇不同 , https://udn.com/news/story/12806/6959832?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 如果報酬率是唯一評斷標準，那麼毫無疑問地，「指數化投資」絕對是勝利者... , https://udn.com/news/story/12806/6959832?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 立委邱臣遠指 拜登國情咨文中顯示對陸氣球仍耿耿於懷 , https://udn.com/news/story/10930/6959851?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 美國總統拜登7日晚間在國會大廈發表國情咨文，民眾黨立委邱臣遠認為，這場演說釋放出許多值得台灣關注的訊息，並提出幾點觀察。 , https://udn.com/news/story/10930/6959851?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 猛獁象去哪了？2萬年前神秘消失的巨獸草原 , https://udn.com/news/story/6812/6959849?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 現在是春天，但即使是整個冬天，地上也沒被雪覆蓋，而是鋪上了大量的枯草與飛沙。阿拉斯加北部布魯克斯山脈（Brooks Range）與永凍的北冰洋海岸之間的平原異常乾燥，雨雪幾乎都與這片土地擦身而過。 , https://udn.com/news/story/6812/6959849?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 幫台灣鳳梨出一口氣 美議員提案給拜登新工具制衡中國 , https://udn.com/news/story/6813/6959846?from=udn-ch1_breaknews-1-0-news
2023-02-09 09:39:19 , udn , 美國兩位來自兩黨的參議員希望讓美國總統拜登獲得新的工具，來應付與中國大陸的經濟競爭，這項工具將讓拜登能在正常的國際貿易架... , https://udn.com/news/story/6813/6959846?from=udn-ch1_breaknews-1-0-news
