2023-02-10 00:12:20 , udn , 想吃蜜芋頭免出門！賈以食日「桂花蜜芋頭」現享86折 , https://udn.com/news/story/7270/6962122?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:45:20 , udn , 「女兒的愛」無法過海關 出差爸爸恐浪費留車站花1.5小時吃光它 , https://udn.com/news/story/6812/6962293?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:48:20 , udn , 策略師：Fed將升息至8% 兩年期美債殖利率破6%輕而易舉 , https://udn.com/news/story/6811/6962300?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:48:20 , udn , 研究公司Macro Hive的資深市場策略師Dominique Dwor-Frecaut認為，本周押注聯準會將升息至6%... , https://udn.com/news/story/6811/6962300?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:51:21 , udn , 影／另類象棋玩起來 警查公園6人聚賭送辦裁處 , https://udn.com/news/story/7320/6962306?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:51:21 , udn , 新北市三重警分局，昨天中午獲報，碧華公園內疑有人聚賭，經派員前往查察，果見現場有6人在公園內玩另類象棋「士九」，連同賭資... , https://udn.com/news/story/7320/6962306?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:51:22 , udn , 油價止步連三漲 金價回吐漲幅轉而收跌 , https://udn.com/news/story/6811/6962281?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:51:22 , udn , 國際原油價格周四回落，主要是因石油基礎建設似乎倖免於土耳其和敘利亞部分地區地震造成的嚴重破壞，加上美國原油庫存增加所致。 , https://udn.com/news/story/6811/6962281?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:51:22 , udn , 美光勒緊腰帶 高階主管減薪高達20% , https://udn.com/news/story/6811/6962284?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:51:22 , udn , 為因應產業低迷，美國記憶體晶片大廠美光（Micron Technology）大砍高階主管薪資，減幅最高達到20%，並將停... , https://udn.com/news/story/6811/6962284?from=udn-ch1_breaknews-1-0-news
2023-02-10 08:54:20 , udn , 堅守任務！藥師協助防疫工作癌細胞復發 發完最後一箱抗病毒藥辭世 , https://udn.com/news/story/7266/6962292?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:03:20 , udn , First Love初戀／宇文正│奶酪 , https://udn.com/news/story/7272/6939613?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:03:20 , udn , 那個蟬聲狂躁的盛夏呀，他去舀了碗袪暑退火的綠豆湯，擺著放涼，先吃飯。吃著吃著，坐他右邊的女生伸手拿過他的綠豆湯喝了起來。他詫異扭頭看她，她喝得不疾不徐，他索性等她喝完了，問她：「要再來一碗嗎？」 , https://udn.com/news/story/7272/6939613?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:06:20 , udn , 韓聯社：南韓明日起「恢復向中國公民發放赴韓短期簽證」 , https://udn.com/news/story/6809/6962327?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:06:20 , udn , 南韓一位高級政府官員表示「南韓將於11日恢復向來自中國的旅客發放短期簽證」。 , https://udn.com/news/story/6809/6962327?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:06:20 , udn , NBA／籃網被評交易輸家 總經理：為長期成功奠定基礎 , https://udn.com/news/story/7002/6962328?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:06:20 , udn , 籃網在今年交易大限前接連送走球隊兩大球星杜蘭特（Kevin Durant）與厄文（Kyrie Irving），儘管換回不... , https://udn.com/news/story/7002/6962328?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 桃園蘆竹新闢路檸檬桉樹林道能成秘境？民：沒人行道危險 , https://udn.com/news/story/7324/6962346?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 桃園市政府為促進地方繁榮，去年5月蘆竹區開南段龍林街北上道路開通工程動工，近日竣工，副市長王明鉅和在地議員張桂綿、錢龍等... , https://udn.com/news/story/7324/6962346?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 高雄男毒癮發作空手搶超商8000元買毒 1小時落網剩殘渣 , https://udn.com/news/story/7315/6962339?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 高雄詹姓男子因毒癮發作，今晨竟鋌而走險，頭戴安全帽走進鳳山區瑞興路一家超商，空手表明「搶劫」，得手8300元逃逸；警方獲... , https://udn.com/news/story/7315/6962339?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 人渣！3歲女童遭2男叢林輪姦 下體流血啜泣 警調查揭更心寒內情 , https://udn.com/news/story/6810/6962326?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 人渣！印度新德里發生駭人聽聞的輪姦案，2名已婚年輕男子竟把一名3歲女童帶到叢林輪流性侵，母親趕到叢林見到女兒哭泣且私處流血，終揭發事件。女童事後送院檢查及治療，2名男子目前已被捕。 , https://udn.com/news/story/6810/6962326?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 上午8時7分宜蘭縣近海規模3.6地震 最大震度3級 , https://udn.com/news/story/7266/6962336?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:09:20 , udn , 中央氣象局發布小區域有感地震報告，今天上午8時7分，在宜蘭縣政府東南方23.5公里，位於宜蘭縣近海，發生芮氏規模3.6地... , https://udn.com/news/story/7266/6962336?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:18:20 , udn , 星雲大師千字遺囑提及「我沒有舍利子」 弟子撰文解惑 , https://udn.com/news/story/7314/6962352?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:18:20 , udn , 星雲大師本月5日圓寂，在生前預立遺囑「真誠的告白」提及「我沒有舍利子」；對此，星雲大師弟子、妙熙法師撰文解釋，大師認為不... , https://udn.com/news/story/7314/6962352?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:18:20 , udn , MSCI小型指數成分股納入10檔 台股開盤上漲28點 , https://udn.com/news/story/7251/6962335?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:18:20 , udn , MSCI明晟指數公布最新季度調整，小型指數成分股納入10檔台股，台股今(10)日開盤上漲28.62點，開盤指數15,62... , https://udn.com/news/story/7251/6962335?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:18:21 , udn , NBA／籃網拆解巨頭被評交易輸家 總經理發聲明駁斥 , https://udn.com/news/story/7002/6962328?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:19 , udn , 冷氣團要來了 彭啟明：下周一晚起有感大幅降溫 低溫下探10度 , https://udn.com/news/story/7266/6962360?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:19 , udn , 今天有微弱鋒面接近，天氣風險公司總經理彭啟明今天在「氣象達人彭啟明」臉書粉專表示，北東偶有陣雨，後面也是東北風，略轉涼一... , https://udn.com/news/story/7266/6962360?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:19 , udn , 人行「一號令」發布 陸金控公司關聯交易新規落地 , https://udn.com/news/story/7333/6962354?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:19 , udn , 中國人民銀行（大陸央行）發布2023年「一號令」，正式對外發布《金融控股公司關聯交易管理辦法》，自2023年3月1日起施... , https://udn.com/news/story/7333/6962354?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:20 , udn , 影／共享機車？ 失竊機車2天內竟有不同國籍三騎士騎過 , https://udn.com/news/story/7320/6962355?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:20 , udn , 柬埔寨鍾姓女子本月7日將機車借給菲律賓男性友人，停放在台南西港堤岸道路未將鑰匙取下遭竊，報警通報協尋，昨天下午4時機車在... , https://udn.com/news/story/7320/6962355?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:21:20 , udn , 高雄男毒癮發作空手搶超商8300元買毒 1小時落網剩殘渣 , https://udn.com/news/story/7315/6962339?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:27:20 , udn , 為土耳其祈福 屏東燈節水舞秀 融合土耳其藍燈傳遞祝福 , https://udn.com/news/story/7327/6962363?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:27:20 , udn , 土耳其與敘利亞交界日前發生百年強震，屏東縣消防局特搜大隊赴當地救災，為祈求土耳其平安，屏東燈節在復興公園的3D水舞將點亮... , https://udn.com/news/story/7327/6962363?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:30:20 , udn , 室內口罩解禁「你敢不戴嗎？」 多數人不想脫：沒事得病幹嘛 , https://udn.com/news/story/120912/6962303?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:30:20 , udn , 隨著疫情逐漸降溫，中央流行疫情指揮中心昨（9）日宣布，從20日開始室內口罩解禁，但是進入醫療機構及搭乘大眾運輸系統仍強制配戴口罩，就有網友在PTT發文提問「口罩要大鬆綁你敢不戴嗎？」多數人還是選擇繼續戴著比較保險。 , https://udn.com/news/story/120912/6962303?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:30:20 , udn , 土耳其震災生還者露出1隻腳 台灣搜救隊搶救中 , https://udn.com/news/story/6656/6962367?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:30:20 , udn , 土耳其震災進入第五天，台灣搜救隊今天上午7時許在震災區發現一名受困者遭水泥柱壓住，僅露一隻腳，但生命跡象穩定，可清楚對話... , https://udn.com/news/story/6656/6962367?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:30:20 , udn , 春哥侃陸／「廢太子」周強交出院長大位 「團派」全線退出實權圈 , https://udn.com/news/story/7331/6962368?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:30:20 , udn , 「第六次全國法院涉外商事海事審判工作會議」2月8日在深圳舉行。這個會議既專業又無趣，但中國大陸最高人民法院院長周強還是要親自主持，還作了特別「講政治」的講話，而大陸司法界乃至政治圈中人也有心情去讀讀這篇講話，因其有個標誌性意義，這是周強在法院系統的最後演出，也代表著所謂「團派」被逐出實權圈。 , https://udn.com/news/story/7331/6962368?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:33:19 , udn , 喑啞男街頭迷途受傷 豐原警比手畫腳助返家 , https://udn.com/news/story/7320/6962356?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:33:19 , udn , 台中市豐原區52歲姚姓瘖啞男子迷途跌坐受傷在路旁，路過熱心民眾見狀協助報警，警方到場比手畫腳與姚男溝通，順利透過男子口袋... , https://udn.com/news/story/7320/6962356?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:33:20 , udn , 桃園蘆竹新闢路檸檬桉樹林道能成秘境？ 民：沒人行道危險 , https://udn.com/news/story/7324/6962346?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:36:20 , udn , 紅富海吸金案將進行第5波拍賣 十八羅漢藝品受矚目 , https://udn.com/news/story/7321/6962375?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:36:20 , udn , 苗栗地檢署囑託法務部行政執行署新竹分署就「紅富海」心靈導師吸金案主嫌名下財產進行變價，迄今已進行4波拍賣，每次拍賣會都引... , https://udn.com/news/story/7321/6962375?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:36:20 , udn , 日本「人魚木乃伊」證實偽造！科學會摧毀民俗信仰嗎？ , https://udn.com/news/story/6812/6962374?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:39:21 , udn , Yahoo將裁員20% 本周先砍1000人 這個部門一半得走人 , https://udn.com/news/story/6811/6962373?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:39:21 , udn , 在美國科技業掀起裁員潮之際，雅虎公司（Yahoo）宣布對廣告科技部門進行大規模整頓，將在今年底前裁掉20%的員工，本周展... , https://udn.com/news/story/6811/6962373?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:42:19 , udn , 她要探望產婦！大媽同事建議送體重機「提醒減肥」 全場傻眼 , https://udn.com/news/story/120912/6962309?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:42:19 , udn , 當親朋好友順利生產後，許多人都會買禮物去探望對方。然而，日前一名女網友在臉書上發文，提到大媽同事建議她買體重機當禮物，甚至強調可以提醒對方開始減肥，貼文曝光後也掀起討論，全場網友都傻眼了。 , https://udn.com/news/story/120912/6962309?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:45:20 , udn , MSCI中國指數新納入12檔個股 鎖定生物醫藥、新能源 , https://udn.com/news/story/7333/6962391?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:45:20 , udn , 全球知名指數公司MSCI今（10）日發布最新季度調整，在本次調整中，MSCI全球標準指數系列下的MSCI中國指數新納入1... , https://udn.com/news/story/7333/6962391?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:45:20 , udn , 決定參選立委！羅智強曝為何要選大安區 , https://udn.com/news/story/6656/6962388?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:45:20 , udn , 國民黨台北市前議員羅智強日前宣布將參選立委，並將戶籍從龜山區遷回台北大安區，今天上午接受《POP撞新聞》主持人黃暐瀚訪問... , https://udn.com/news/story/6656/6962388?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:48:20 , udn , 小心…在Telegram做這「小動作」帳號秒被盜！不起眼截圖暗藏玄機 , https://udn.com/news/story/7088/6960671?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:48:20 , udn , 通訊軟體Telegram一向標榜高度安全性、保密性而深受許多人的喜愛，然而近期卻傳出Telegram仍遭到詐騙突破，並且如果按照詐騙帳號指示，搜尋關鍵字並截圖傳送後，就會將帳號「直接送人」，需要提高警覺。 , https://udn.com/news/story/7088/6960671?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:48:20 , udn , 00878指數改了…就為剔除「這一種類股」！ 專家分析兩大優缺點 , https://udn.com/news/story/123006/6962265?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:48:20 , udn , 去年11月當大家都在熱烈討論元大高股息（0056）成分股「30改50檔」的時，百萬網紅YouTuber柴鼠兄弟就接獲情資得知，國泰永續高股息（00878）指數也有改，在MSCI上就查得到公開資訊，而直到今年1月30號00878最新版本的說明書公告出來，新規則果然被寫了進去。

就來看看新加入的這個規格，有什麼優點和缺點，柴鼠兄弟也直言指數更改的舉動，就是為了要剔除「景氣循環股」。 , https://udn.com/news/story/123006/6962265?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:48:20 , udn , 大燈未亮、車尾擦撞痕跡 台南保警眼尖一舉查獲冰毒 , https://udn.com/news/story/7315/6962392?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:48:20 , udn , 台南市保安警察大隊前天深夜11時許巡邏經中西區中華西路二段，發現41歲李姓男子所駕轎車右側大燈損壞未亮且車尾有許多擦撞的... , https://udn.com/news/story/7315/6962392?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:51:19 , udn , 「要不要當我女朋友」男1天4度搭訕女店員 被依跟騷罪嫌起訴 , https://udn.com/news/story/7321/6962324?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:51:19 , udn , 江姓男子以借菸、買衣服為由來搭訕女店員不成，1天內以言語、肢體行為來跟蹤騷擾女子共計4次。士林地檢署偵查終結後，昨天依跟... , https://udn.com/news/story/7321/6962324?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:51:19 , udn , 阿里山遊樂區花季3月10日登場 櫻與音對話開啟療癒之森步道 , https://udn.com/news/story/7266/6962398?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:51:19 , udn , 眾所期待的嘉義縣阿里山國家森林遊樂區花季，3月10日至4月10日重磅登場，後疫情時代，林務局嘉義林區管理處以「療癒之森」... , https://udn.com/news/story/7266/6962398?from=udn-ch1_breaknews-1-0-news
2023-02-10 09:54:19 , udn , 前立委洪奇昌跨海出席旅發會員大會 為金門觀光獻策 , https://udn.com/news/story/7327/6962401?from=udn-ch1_breaknews-1-0-news
