2023-03-07 00:00:06 , udn , 美股道瓊早盤上漲0.2% 市場靜待重要數據和鮑爾證詞 , https://udn.com/news/story/6811/7013321?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:20:44 , udn , 我們常說貓咪有九條命，是因為貓咪從高處墜落時，往往能夠安全落地，避免受傷。貓咪這種厲害的能力稱為「空中翻正反射 (air righting reflex)」，是由多種生物機制協同作用的結果。 , https://udn.com/news/story/7470/7013693?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:23:33 , udn , 全球新興市場與亞洲不含日本股市 迎來資金淨流入 , https://udn.com/news/story/7251/7013704?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:23:44 , udn , 美國最新勞動成本數據升高、歐元區2月份通膨數據也升溫，市場持續消化對升息政策的預期、股市前半周與後半週走勢分歧。回顧過去... , https://udn.com/news/story/7251/7013704?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:24:07 , udn , 一些辦公室像鬼城！Google執行長為共用辦公桌措施辯護 , https://udn.com/news/story/6811/7013663?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:24:17 , udn , Google執行長皮伽（Sundar Pichai）為針對雲端事業的員工實施新的共用辦公桌措施辯護，形容該公司一些辦公室... , https://udn.com/news/story/6811/7013663?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:25:35 , udn , 墨官員：特斯拉可望明年開始在墨西哥生產電動車 , https://udn.com/news/story/6811/7013696?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:25:46 , udn , 新萊昂州（Nuevo Leon）州長賈西亞（Samuel Garcia）表示，特斯拉（Tesla）可望於明年開始在墨西哥... , https://udn.com/news/story/6811/7013696?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:26:34 , udn , 三星「充電上限85%」功能真有用？鄉民吐真心話：是有多窮 , https://udn.com/news/story/7098/7012836?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:26:45 , udn , 三星（Samsung）手機系統內建「防護電量」功能，用戶只要啟動該功能即會自動限制電池充電上限至85%，以提升電池使用年限。不過，近日有網友納悶「限電充到85%保護電池真的有用嗎？」貼文一出引起熱議。 , https://udn.com/news/story/7098/7012836?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:27:05 , udn , 富邦期貨：預期台指期結算前 行情相對有限 , https://udn.com/news/story/7255/7013706?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:27:15 , udn , 美債殖利率周一出現反彈，加上聯準會主席鮑爾將於周二在國會作證，美股出現獲利了結賣壓，雖然標普500指數仍以資訊科技類股漲... , https://udn.com/news/story/7255/7013706?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:29:35 , udn , 春花爛漫／蔡珠兒｜浮生小記——賞花篇 , https://udn.com/news/story/7272/7003797?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:29:45 , udn , 蔡珠兒旅行各地賞花，有回在緬甸神廟前買了黃玉蘭，埋頭聞香，當地人卻譁然驚叫，原來，拜神的花不可聞，聞了就髒了。
看完花的人，在園底題下俳句，然後釘在樹下的木牌，風一吹，嘩嘩翻動紙箋，無數綺麗、短促、國色、凋零、歎息、豔光的字句，於是紛紛飛出，在風中綴結成篇…… , https://udn.com/news/story/7272/7003797?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:30:06 , udn , 紐時賞析／美國火車出軌燒出官司財 律師湧入小鎮吸金 , https://udn.com/news/story/6904/7008051?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:30:16 , udn , In the four weeks since a freight train derailed in East Pal... , https://udn.com/news/story/6904/7008051?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:38:34 , udn , 秋田犬一開口就吠「滾！」低沉嗓音飄方言味網笑翻：超像我家老頭 , https://udn.com/news/story/7470/7012076?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:38:44 , udn , 狗狗發出的叫聲雖然大都相似，但隨著品種與年紀不同也會有所差異。微博上就有網友分享一段影片，裡面的狗狗一開口，就飄出一股濃濃的大叔味。 , https://udn.com/news/story/7470/7012076?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:39:05 , udn , 台股開盤上漲0.36點 台積電開平盤 , https://udn.com/news/story/7251/7013730?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:39:15 , udn , 台股今(7)日開盤上漲0.36點，開盤指數15,763.87點；台積電（2330）開平盤，開盤價521元。 , https://udn.com/news/story/7251/7013730?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:39:35 , udn , 比狗狗還黏！寵物龜「全速狂奔」迎接小主人放學 寫作業也巴著手全程陪伴 , https://udn.com/news/story/7470/7012557?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:39:46 , udn , 「冷血動物」經常被用來形容性格冷漠無情，近日就有網友就在微博上分享一段影片，是廣西一隻小烏龜突破一般人對爬蟲動物的既定印象，對主人展現出超級熱情的一面。 , https://udn.com/news/story/7470/7012557?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:41:35 , udn , 校園口罩令鬆綁嘉義縣學校大多戴口罩 竹崎高中恢復朝會 , https://udn.com/news/story/6885/7013741?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:41:45 , udn , 新冠疫情緩和，中央流行疫情指揮中心宣布室內戴口罩規定放寬，教育部昨起配合放寬各級學校校園室內戴口罩規定，實施室內空間「自... , https://udn.com/news/story/6885/7013741?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:42:05 , udn , 柬埔寨販賣人口主嫌彰化女蛇頭停止羈押？送台中見分曉 , https://udn.com/news/story/7321/7013739?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:42:16 , udn , 台灣去（2022）年發生令人髮指的詐騙台灣人到柬埔寨當「豬仔」案件，其中一個詐騙集團首腦41歲張姓女子去年8月15日落網... , https://udn.com/news/story/7321/7013739?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:47:33 , udn , 美股漲跌互見 法人：市場靜待鮑爾國會聽證演說 , https://udn.com/news/story/12806/7013679?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:47:43 , udn , 美國聯準會（Fed）主席鮑爾（Jerome Powell）本週將出席國會貨幣政策聽證會並發表演說，美股4大指數漲跌互見，... , https://udn.com/news/story/12806/7013679?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:48:04 , udn , 台南瀛海中學與倫敦大學皇家霍洛威學院簽MOU 國際教育邁大步 , https://udn.com/news/story/6885/7013747?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:48:14 , udn , 台南市瀛海中學6日與英國倫敦大學皇家霍洛威學院簽訂兩校的合作備忘錄，持續推動並協助學生申請國外優質大學、預修課程計畫及獎... , https://udn.com/news/story/6885/7013747?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:48:34 , udn , 個股量增價跌 如何判斷何去何從？ 以華碩、華南金、智邦及富邦媒為例 , https://udn.com/news/story/7251/7012553?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:48:45 , udn , 華碩（2357）股價2021/02/23從288.50元起漲，一路向上攀升而來到高價區。同年05/21華碩股價開高，到428.00元高價後即刻下降，以長黑覆蓋收盤。處高價區，… , https://udn.com/news/story/7251/7012553?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:49:05 , udn , 絕不輕言撤退！烏克蘭總統：軍方同意繼續堅守巴赫姆特 , https://udn.com/news/story/6809/7013748?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:49:15 , udn , 烏克蘭總統澤連斯基（Volodymyr Zelensky）表示陷入困境的東部前線城市巴赫姆特（Bakhmut）的保衛行動... , https://udn.com/news/story/6809/7013748?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:49:36 , udn , 噪音車成民怨 中警卯起來通報3377件 比去年同期多10倍 , https://udn.com/news/story/7320/7013743?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:49:46 , udn , 改裝車製造噪音擾人，常引發台中市民向市府機關反映、投訴，台中市警局與環保局、監理機關合作，常態性辦理聯合稽查，而今年開始... , https://udn.com/news/story/7320/7013743?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:53:34 , udn , 報導9成退役軍官赴中賣情報 日經澄清非社方立場 , https://udn.com/news/story/6656/7013688?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:53:44 , udn , 日經新聞日前引述匿名來源，報導台灣有9成軍官退伍後赴中國賣情報牟利，經外交部關切後，日經新聞今天在原報導相同版面刊登聲明... , https://udn.com/news/story/6656/7013688?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:54:05 , udn , 高市853家工會女力幹部逾三分之一 律師談職場平權跟騷防制 , https://udn.com/news/story/7327/7013759?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:54:15 , udn , 高雄市現有853家工會，由女力擔任幹部的比例逐年遞增，目前已突破三分之一，其中擔任職業工會理事長比例達34.6％。勞工局... , https://udn.com/news/story/7327/7013759?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:54:36 , udn , 美國、立陶宛外長聯合聲明 致力強化與台灣經濟關係 , https://udn.com/news/story/6809/7013650?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:54:46 , udn , 美國、立陶宛外長今天在華府會晤，雙方會後發布聯合聲明，表示會強化立陶宛與台灣經濟夥伴關係，支持台灣有意義地國際參與。此外... , https://udn.com/news/story/6809/7013650?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:55:06 , udn , 經典賽／客製化菜單曝光 蔬菜捲餅最搶手、茶葉蛋慘被退貨 , https://udn.com/news/story/10785/7013755?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:55:17 , udn , 世界棒球經典賽（WBC）睽違10年今年再度回到台中舉辦，A組預賽3月8日將在台中洲際棒球場開打。不過球員來自世界各國，要... , https://udn.com/news/story/10785/7013755?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:55:47 , udn , 華爾街日報報導，美軍5年來因應與中國、俄羅斯競爭的新局，焦點轉向保衛台灣。但礙於預算受限、武器生產緩慢、人員招募困難等因... , https://udn.com/news/story/6813/7013651?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:56:08 , udn , 穩懋2月營收月減 法人預期1Q為全年谷底 , https://udn.com/news/story/7240/7013754?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:56:18 , udn , 穩懋（3105）2月營收8.58億元，月減1.7%，市場法人指出，主要係Android手機品牌廠持續調整庫存所致，預估第... , https://udn.com/news/story/7240/7013754?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:58:40 , udn , 泓德能源連拉二根漲停 登基新科太陽能股王 , https://udn.com/news/story/7252/7013745?from=udn-ch1_breaknews-1-0-news
2023-03-07 09:58:50 , udn , 太陽能系統廠泓德能源（6873）昨（6）日興櫃轉創新版上市掛牌，開盤首日跳空漲停版，今（7）日再度開出漲停版，買單逾千張... , https://udn.com/news/story/7252/7013745?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:02:45 , udn , 土耳其強震30天後：重災區的「重建陰影」 , https://udn.com/news/story/6809/7013779?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:02:55 , udn , 而面對5月大選即將到來的壓力，土耳其總統厄多安（Recep Tayyip Erdoğan）除了在地震發生當週就允諾會在一年內完成重建，27日也再度到阿德亞曼（Adıyaman）等重災區視察，並承諾會盡快幫災民重建全新、安全的家園。不過實際走訪阿德亞曼這座距離震央車程2小時的城市，在災後滿一個月之際，部分災民連生活基本所需的廁所都沒有，房屋災況評估也還在進行當中。政府能否真的落實承諾，在短短一年內完成重建，第一線工作者對此打了很大的問號。 , https://udn.com/news/story/6809/7013779?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:03:16 , udn , 新台幣開盤貶4.4分 為30.62元 , https://udn.com/news/story/7239/7013751?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:03:26 , udn , 台北外匯市場新台幣兌美元匯率今天以30.62元開盤，貶4.4分 , https://udn.com/news/story/7239/7013751?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:03:46 , udn , 新竹兒童在公園遭地面木屑刺傷 家長憂危險 , https://udn.com/news/story/7324/7013776?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:03:57 , udn , 新竹縣一名幼童上周末在竹北市一座遊樂場玩時，不慎跌倒在木屑鋪面上，遭尖銳的木屑刺傷手心，消息傳出後，竹北市民代表呼籲檢討... , https://udn.com/news/story/7324/7013776?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:04:17 , udn , 00713將配息0.68元…低波動股性能長期持有？ 他「九點投資提醒」 , https://udn.com/news/story/123006/7013701?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:04:27 , udn , 對於月薪三萬元的小資族而言，如何長期積極地購買 ETF 00713 是一個值得探討的問題。下面我將從以下九個方面來探討這個問題： , https://udn.com/news/story/123006/7013701?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:04:48 , udn , 影／談台海關係 陳建仁：能戰才能止戰 , https://udn.com/news/story/6656/7013763?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:04:58 , udn , 行政院長陳建仁上午出席立法院院會，談到兩岸議題，陳建仁表示維護台海的和平穩定是全球民主國家的共識，對於台海的和平有兩個堅... , https://udn.com/news/story/6656/7013763?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:05:19 , udn , 阿里山英迪格飯店兩晚收6萬9千元 醫師：恰是和妻日本行五天四夜花費 , https://udn.com/news/story/7266/7013709?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:05:29 , udn , 國旅價格再掀波！有民眾表示，在228連假期間入住阿里山英迪格飯店，兩晚的房價高達6萬9000元。胸腔外科醫師杜承哲昨(6)日在臉書PO文表示，發現這個價錢剛好是和妻子前往日本新潟越後老姫旅遊的機票、連同四晚住宿、及第二晚含一泊二食的價錢。 , https://udn.com/news/story/7266/7013709?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:06:20 , udn , 搶翻了！大魯閣跳空漲停 零股交易量爆衝委買掛200萬股 , https://udn.com/news/story/7252/7013761?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:06:30 , udn , 大魯閣（1432）公布今年股東會紀念品，總價值超過3,200元，將透過「大魯閣APP」提供股東「800元消費抵用券」及8... , https://udn.com/news/story/7252/7013761?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:08:34 , udn , 辦護照等到靈魂出竅…抽完號碼牌先回家睡一趴 網共鳴：可擺攤賣下午茶 , https://udn.com/news/story/7266/7013735?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:08:44 , udn , 疫情趨緩各國邊境限制逐漸解封，台灣出境人潮持續湧現，不管是辦護照或辦簽證皆大排長龍。日前有網友發文表示，到外交部中部辦事處辦護照，還需等待1.5小時才能取號，只放開恥度攤開露營椅，躺下來滑手機慢慢等，引發網友共鳴。 , https://udn.com/news/story/7266/7013735?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:09:04 , udn , 六都平均屋齡北市最老 蔣萬安今宣布推「都更5箭」行動 , https://udn.com/news/story/7323/7013797?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:09:15 , udn , 繼上周推出「公辦都更7599專案」新政後，台北市長蔣萬安今天再度宣布北市祭出「都更5箭」行動，要加速推動台北市的老舊建築... , https://udn.com/news/story/7323/7013797?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:09:35 , udn , 大阪怪異魔塔！日本奇葩昭和藝術家的狂放創作 , https://udn.com/news/story/6810/7013794?from=udn-ch1_breaknews-1-0-news
2023-03-07 10:10:06 , udn , 台南女警和男友涉及洩密案 2人遭法官羈押 , https://udn.com/news/story/7320/7013793?from=udn-ch1_breaknews-1-0-news
