2023-04-24 00:02:57 , udn , 滑冰／世青賽明年2月小巨蛋登場 未來之星蔡玉鳳拚佳績 , https://udn.com/news/story/7005/7118387?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:39:05 , udn , 88槍擊案關係人流連職業賭場 南警刨根掃蕩斷金流 , https://udn.com/news/story/7315/7118645?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:39:16 , udn , 台南學甲88槍擊案關係人蘇男，近來常流連1處藏匿在民宅的職業賭場，警見時機成熟，動員大批警力荷槍實彈破門，查獲蘇等25人... , https://udn.com/news/story/7315/7118645?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:41:18 , udn , 砲彈儲備引注目！朝鮮半島上可能存有「超過100萬枚」 , https://udn.com/news/story/6809/7118587?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:42:17 , udn , 五一小長假將至  香港旅遊業可望迎來60萬陸客 , https://udn.com/news/story/7331/7118654?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:42:28 , udn , 大陸今年五一小長假本周六即將到來，預期香港將迎接新冠疫情後最大一批來自中國大陸的遊客。星島日報報導，香港旅遊業議會總幹事... , https://udn.com/news/story/7331/7118654?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:44:20 , udn , 二殯改建憂塞車 李四川出手了：要求聯外道路提前7月底完工 , https://udn.com/news/story/7323/7118629?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:45:17 , udn , 佛陀紀念館與大英圖書館 續簽合作備忘錄 , https://udn.com/news/story/7327/7118656?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:45:28 , udn , 佛光山佛陀紀念館與大英圖書館再度攜手，吸引各國外賓前來參訪，4月21日由大英圖書館執行長Roly Keating爵士與佛... , https://udn.com/news/story/7327/7118656?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:45:48 , udn , 發布海嘯警報！紐西蘭東北部克馬得群島發生規模7.3強震　 , https://udn.com/news/story/6811/7118659?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:45:59 , udn , 路透報導，美國地質調查局（USGS）指出，紐西蘭東北部「克馬得群島」（Kermadec Islands）地區24日發生規... , https://udn.com/news/story/6811/7118659?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:48:18 , udn , 南市2寄養家庭獲全國績優 全家人祝福社會的管道！ , https://udn.com/news/story/7326/7118661?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:48:28 , udn , 衛生福利部為肯定寄養家庭對兒童少年的投入與付出，每3年辦理績優寄養家庭獎勵表揚，台南市陳璡陞、黃竩婷及陳運和、謝美2對夫... , https://udn.com/news/story/7326/7118661?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:48:49 , udn , 麻將最大黨推動老人麻將活動除罪化公投 , https://udn.com/news/story/6656/7118662?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:48:59 , udn , 麻將最大黨提出老人打麻將除罪化公投，這項公投案的主文是，您是否同意65 歲以上住民，在公開合法場所打麻將，輸贏在新台幣1... , https://udn.com/news/story/6656/7118662?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:51:17 , udn , 賴清德批藍國家認同精神分裂 李彥秀：誰才寄生中華民國 , https://udn.com/news/story/6656/7118672?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:51:28 , udn , 副總統賴清德昨天於演講時公開諷刺，國民黨國家認同像是「精神分裂」一樣。國民黨台北市議員李彥秀也問賴清德，「不知道誰比較像... , https://udn.com/news/story/6656/7118672?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:51:48 , udn , 國防部：國軍新建彈庫 滿足自製及外購彈藥庫儲條件 , https://udn.com/news/story/10930/7118668?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:51:55 , udn , 后里民宅大火消防隊員架梯救出5人 1長者送醫 , https://udn.com/news/story/7320/7118605?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:51:59 , udn , 國軍整建東山、湳湖兩大彈藥庫，新建具抗炸能立的精準彈藥新式彈庫。國防部表示，國軍近年新建彈庫，均能滿足自製及外購彈藥庫儲... , https://udn.com/news/story/10930/7118668?from=udn-ch1_breaknews-1-0-news
2023-04-24 09:53:51 , udn , 發布海嘯警報！紐西蘭東北部克馬得群島發生規模7.3強震 , https://udn.com/news/story/6809/7118659?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:00:18 , udn , MLB／不要再「滾」了 吉田正尚微調打擊變單局雙響砲 , https://udn.com/news/story/6999/7118680?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:00:28 , udn , 紅襪今天以12：5打爆釀酒人隊，日籍打者吉田正尚表現搶眼，單局兩度開砲，成為紅襪隊史第5人。 , https://udn.com/news/story/6999/7118680?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:00:49 , udn , 不是抓寶而是抓錢 南韓數百萬民眾瘋用app賺小額現金 , https://udn.com/news/story/6812/7118679?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:00:59 , udn , 在首爾市中心一座博物館前，一群群的人看起來像是漫無目的漫步，低著頭看著智慧手機螢幕和其他人擦肩而過，手指則瘋狂點擊螢幕。... , https://udn.com/news/story/6812/7118679?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:01:20 , udn , 外交部對美國維吉尼亞州長訪台表示歡迎 , https://udn.com/news/story/7314/7118678?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:01:30 , udn , 外交部今天表示指出，美國維吉尼亞州州長楊京（Glenn Youngkin）率團訪華，外交部對於楊京將台灣作為首次亞洲行的... , https://udn.com/news/story/7314/7118678?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:01:51 , udn , 影／教育部要修私校法斷私中小聯考 潘文忠曝修法時機 , https://udn.com/news/story/6885/7118673?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:02:01 , udn , 私立國中小聯考爭議頻傳，立法院教育及文化委員會日前審查「國民教育法」，私校學區、招生方式雖不用經教育部備查，但通過附帶決... , https://udn.com/news/story/6885/7118673?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:03:17 , udn , 即時短評／修法迴力鏢 看不見教部「積極」解國教亂象 , https://udn.com/news/story/6885/7118684?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:03:23 , udn , 過去常水災、地震不知何時來 台南新市公所提前演練應變 , https://udn.com/news/story/7326/7118665?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:03:27 , udn , 立法院前年底欲修私立學校法，一讀通過私立國中小不能用考試招生，但是否改成抽籤或其他方式，則交付朝野協商，儘管教育部長潘文... , https://udn.com/news/story/6885/7118684?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:03:48 , udn , 台積電早盤跌7元 市值面臨13兆元保衛戰 , https://udn.com/news/story/7251/7118669?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:03:58 , udn , 台積電今天股價表現疲弱，早盤一度達504元，下跌7元，創1個多月新低，市值面臨新台幣13兆元保衛戰 , https://udn.com/news/story/7251/7118669?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:07:32 , udn , 汛期將至、地震也不知何時會發生。台南市新市區公所為加強員工志工應變能力，邀集新市消防分隊、善化警方、佛光山新市分會及長泰... , https://udn.com/news/story/7326/7118665?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:07:53 , udn , 「全家人祝福社會的管道」 南市2寄養家庭獲全國績優 , https://udn.com/news/story/7326/7118661?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:09:25 , udn , 我的車子怎麼打不開？身心障礙女以為自己有車 警送返家 , https://udn.com/news/story/7320/7118658?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:09:35 , udn , 「我的車子怎麼打不開？」台中石岡一名身心障礙女子以為自己有車，想打開路旁轎車的車門，員警獲報到場查看，耐心勸說，善意謊言... , https://udn.com/news/story/7320/7118658?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:10:26 , udn , 五一小長假將至 香港旅遊業可望迎來60萬陸客 , https://udn.com/news/story/7332/7118654?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:11:58 , udn , 台積電跌6元 台股早盤跌逾70點 , https://udn.com/news/story/7251/7118642?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:12:08 , udn , 台股今(24)日開盤下跌47.89點，開盤指數15,555.10點，早盤跌逾70點；台積電（2330）開盤下跌6元，開盤... , https://udn.com/news/story/7251/7118642?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:18:16 , udn , 竊嫌百公里夜奔偷水溝蓋 玉里波麗士以車追人查緝到案 , https://udn.com/news/story/7320/7118633?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:18:26 , udn , 花蓮玉里鎮一家工程承包商宿舍門口擺放約數十個水溝蓋日前不翼而飛，包商向警方報案，玉里分局調閱上百支監視器，以車追人，查到... , https://udn.com/news/story/7320/7118633?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:18:47 , udn , 應對大環境的不確定性 李強：著力增強經濟抗風險能力 , https://udn.com/news/story/7331/7118711?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:18:57 , udn , 為推動高質量發展，應對大環境的不確定性，大陸國務院總理李強23日下午主持國務院第一次專題學習時指出，要深刻認識高質量發展... , https://udn.com/news/story/7331/7118711?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:19:18 , udn , 田光中表示台灣議題將成美國總統大選辯論重要議題 , https://udn.com/news/story/6656/7118707?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:19:28 , udn , 外媒報導前美國總統川普的國家安全顧問波頓（John Bolton）4月底訪台，由於他已宣布角逐共和黨下屆總統參選人提名，... , https://udn.com/news/story/6656/7118707?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:19:49 , udn , 搏命演出的安全責任？中國「馬戲之鄉」高空墜落死亡悲劇 , https://udn.com/news/story/7332/7118705?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:19:59 , udn , 「麻繩專挑細處斷，噩運只找苦命人...」在中國安徽有「馬戲之鄉」稱呼的埇橋區，在4月15日發生了雜技演員意外墜亡的悲劇。當日晚間，一對夫妻演員正在進行「空中飛人」表演，然而女演員在表演中意外失手，當場從高空10公尺墜落至下方舞台、送醫急救後不治身亡。這場演出表演者身體未繫上安全繩，場地也未設置安全網，而主辦方不僅以「無保護措施」當成表演賣點，還在意外發生後卸責、企圖誤導事件為一場「情殺」，激起輿論爭議。為何經驗老到的馬戲演出會發生慘劇？中國雜技表演結構性的安全問題，誰該負責？ , https://udn.com/news/story/7332/7118705?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:20:20 , udn , NBA／柯瑞喊不存在的暫停險誤事 勇士1分差擒國王扳平戰局 , https://udn.com/news/story/7002/7118686?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:20:30 , udn , 柯瑞今天在美國職籃NBA季後賽攻下32分，但關鍵時刻喊了個「不存在的暫停」讓金州勇士差點翻船，所幸他們穩住陣腳，126比... , https://udn.com/news/story/7002/7118686?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:20:51 , udn , 教科書「土豆=馬鈴薯」惹議 小學老師指教材邏輯錯亂 , https://udn.com/news/story/7314/7118696?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:21:01 , udn , 最近有國中生物教科書出現「土豆是馬鈴薯」的內容引起爭議，有時代力量立委質問教育部長，教育部長訝異「怎麼可能使用中國字詞」。網路上認為是台獨分子言論審查，也有人認為這是中國的統戰滲透。這背後到底是怎麼回事呢？ , https://udn.com/news/story/7314/7118696?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:21:17 , udn , 飼主拋餵零食...阿金傻傻衝進河苦找 邊牧在岸上「撿現成」：老兄你在忙什麼 , https://udn.com/news/story/7470/7118704?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:21:22 , udn , 嫌共享機車安全帽太髒未戴 被查獲酒駕罰款加二分之一 , https://udn.com/news/story/7321/7118690?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:21:28 , udn , 智商高下力判！一名飼主用丟食物測試黃金獵犬和邊境牧羊犬，老實的阿金跑到河裡拚命找，聰明的邊牧則待在岸上坐享其成。 , https://udn.com/news/story/7470/7118704?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:21:33 , udn , 洪姓男子和友人歡聚後，租借電動機車，因嫌安全帽太髒，未戴帽即上路，從巡邏警網眼前經過，警方將他攔下聞到身上有酒氣，測出每... , https://udn.com/news/story/7321/7118690?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:21:53 , udn , 南韓減碳救星？首爾「綠建築」城市翻新挑戰 , https://udn.com/news/story/6812/7118689?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:22:04 , udn , 「一般人會覺得汽車是排碳大宗，但在首爾，其實『建築物排碳量』比汽車還多...」 , https://udn.com/news/story/6812/7118689?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:22:24 , udn , 小狗斜坡遭遇「地頭蛇貓幫派」擺陣擋路！對視三秒果斷掉頭：快閃人喔 , https://udn.com/news/story/7470/7113999?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:22:35 , udn , 走在路上若遇到危險，第一個反應一定是趕快逃跑，在微博上就有網友分享一段影片，是狗狗散步時遇上「當地幫派」，牠採取的行動讓網友直呼是明智的決定。 , https://udn.com/news/story/7470/7113999?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:23:57 , udn , 課徵碳費 環保署長張子敬：不會有哄抬價錢問題 , https://udn.com/news/story/7238/7118681?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:24:07 , udn , 台灣擬於2024年開徵碳費，營建業擔憂恐推升房價。環保署長張子敬今（24）日重申，營建業並非第一階段徵收對象，在訂定費率... , https://udn.com/news/story/7238/7118681?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:24:58 , udn , 高速公路驚傳小貨車側翻 竟是「豬隊友」釀禍！司機：豬在後面打架 , https://udn.com/news/story/7470/7114167?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:25:09 , udn , 江西近日驚傳有車輛在高速公路側翻，根據當地報導，濟廣高速公路有一輛小貨車失速側翻佔用了快車道，警方到場了解時，司機宣稱是「豬在後面打架」才會導致釀禍。 , https://udn.com/news/story/7470/7114167?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:26:00 , udn , 台積電ADR跌幅逾4% 早盤面臨500元保衛戰 , https://udn.com/news/story/7251/7118677?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:26:10 , udn , 華爾街消化財報和新一批經濟數據，美股主要指數多收高，但台積電ADR下跌逾4%，費半收黑超0.8%。台積電（2330）今（... , https://udn.com/news/story/7251/7118677?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:27:16 , udn , 抗旱水井新增水源 高雄5月底前不會進入紅燈分區供水 , https://udn.com/news/story/7327/7118732?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:27:26 , udn , 高雄市議會今天定期大會，進行市長施政報告與質詢。市長陳其邁首先報告水情，宣布高雄五月底前不會進入紅燈分區供水。 , https://udn.com/news/story/7327/7118732?from=udn-ch1_breaknews-1-0-news
2023-04-24 10:27:47 , udn , 台鐵公司化在即 北車換新圖示…專家：企業識別混亂 , https://udn.com/news/story/7266/7118397?from=udn-ch1_breaknews-1-0-news
