2023-02-23 00:03:22 , udn , 會考生活英語／【科技篇】線上課程 , https://udn.com/news/story/6904/6973047?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:15:22 , udn , 11歲女童直播帶貨 靠這檔生意「月入400萬」早就財富自由 , https://udn.com/news/story/6811/6989260?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:15:22 , udn , 澳洲一名11歲女童，年紀輕輕就靠著賣玩具月入407萬，小小年紀就已經成為企業家，還能「提早退休」。 , https://udn.com/news/story/6811/6989260?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:18:21 , udn , Apple Watch也能測血糖？蘋果傳重大突破 台積電供晶片 , https://udn.com/news/story/7086/6989625?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:18:22 , udn , 蘋果公司有項可追溯至賈伯斯時代的宏大計畫，那就是非侵入式的持續血糖監測。知情人士揭露，這項計畫最近有了重大突破，達到重要... , https://udn.com/news/story/7086/6989625?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:22 , udn , 法國校園驚傳「女教師被刀捅死」！16歲犯案學生：我被附身 , https://udn.com/news/story/6809/6989637?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:22 , udn , 法國西南部一間學校22日驚傳學生殺害教師的事件，該名學生還聲稱自己「被附身」才會犯案。 , https://udn.com/news/story/6809/6989637?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:22 , udn , 美：中方迄今拒絕軍事高層對話處理氣球事件 令人失望 , https://udn.com/news/story/6809/6989642?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:23 , udn , 美國國務院亞太助卿康達（Daniel Kritenbrink） 22日表示，北京動輒以關閉溝通管道來懲罰，美國對此倍感失... , https://udn.com/news/story/6809/6989642?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:23 , udn , 康達：基於強健非官方關係 美與台灣定期往來 , https://udn.com/news/story/10930/6989638?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:23 , udn , 美台21日舉行高層國安對話，美國國務院亞太助卿康達（Daniel Kritenbrink） 22日在線上記者會拒絕評論會... , https://udn.com/news/story/10930/6989638?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:24 , udn , 台男驚訝日居酒屋喝到半夜隔天照上班 網曝這習慣台灣比不上 , https://udn.com/news/story/7266/6989609?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:21:24 , udn , 一名台灣男子在PTT上以「日本人怎麼有辦法晚上應酬，隔天正常上班？」為題發文，表示看到日本居酒屋文化後，覺得日本人真是強，讓他感嘆為何在台灣酒聚到晚間九點就累到不行，為何日本人有辦法喝酒撐到半夜，然後隔日繼續正常上班。 , https://udn.com/news/story/7266/6989609?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:21 , udn , 學測成績五標出爐　數Ａ回穩頂標11級、五標均升一級分 , https://udn.com/news/story/6925/6989655?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:22 , udn , 112學科能力測驗今天（2/23）上午開放查詢成績並同步寄發成績單。去年因數學A難度創新高，滿級分人數有史以來最少，今年... , https://udn.com/news/story/6925/6989655?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:22 , udn , 影/《軍情站》新式軍車IDEX展爭雄 動態展示全玩真的 , https://udn.com/news/story/10930/6989649?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:23 , udn , 阿布達比防衛展暨海事展進入到第三天，吸引各國政府採購機關、軍火商、甚至軍武專業人士前來朝聖。聯合報為唯一台灣派員前訪採訪... , https://udn.com/news/story/10930/6989649?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:23 , udn , 太保市青農溫室高架栽種30多種不一般草莓  獲選百大青農 , https://udn.com/news/story/7326/6989648?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:23 , udn , 嘉義縣太保市草莓達人侯喬偉，經營泌霖觀光農園，以3分地溫室培育出30餘種草莓，包括10餘種日本著名白草莓，去年草莓通過產... , https://udn.com/news/story/7326/6989648?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:24 , udn , 拿噴霧器給葉子澆水？南韓學者：這是一場徒勞無功的愛 , https://udn.com/news/story/121484/6986936?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:30:24 , udn , 「菜鳥植物管家」偶爾會拿噴霧器給葉子澆水（植物管家是形容植物栽種者的韓國流行用語），但是，那其實對植物吸收水分沒什麼幫助。雖然這樣有助於清除不會下雨的室內所堆積的灰塵，幫助植物進行光合作用，對部分接在樹上生長且利用空氣中水分的寄生植物、喜歡濕氣的植物來說也有幫助，但是這並非替植物澆水的有效方式。 , https://udn.com/news/story/121484/6986936?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:33:23 , udn , 美亞太助卿康達：基於強健非官方關係 美與台灣定期往來 , https://udn.com/news/story/10930/6989638?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:22 , udn , 願原力與基輔同在！《星際大戰》演員替烏克蘭募集無人機軍團 , https://udn.com/news/story/122663/6989661?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:22 , udn , 要把握！4個星座男「追到後對妳更好」牡羊最好的都給妳、摩羯相當靠譜 , https://udn.com/news/story/7268/6987037?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:23 , udn , 在感情關係之中，大部分的男人都是把女生追到手後就越來越懶惰。但如果你遇到的是以下這幾個星座男，你可能發現情況正好相反喔！科技紫微網今天就來告訴女生們，哪些星座男在交往或結婚以後，反而可能越來越愛你、對你更好呢？ , https://udn.com/news/story/7268/6987037?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:23 , udn , T1聯盟／蔣淯安深夜發文致歉 盼不要再波及家人、小孩 , https://udn.com/news/story/7003/6989659?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:24 , udn , 台啤英熊後衛蔣淯安在日前與桃園雲豹後衛陳孝榕在場上發生肢體衝突事件，並引發後續的兩隊鬥毆狀況，在近期引發熱議，而蔣淯安昨... , https://udn.com/news/story/7003/6989659?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:24 , udn , MLB／普侯斯履行合約重回天使春訓營 擔任球團特別助理 , https://udn.com/news/story/6999/6989587?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:36:24 , udn , 儘管兩年前與天使隊不歡而散，退役大聯盟球星普侯斯（AlbertPujols）仍履行合約，今年春訓開始為期10年擔任球團特... , https://udn.com/news/story/6999/6989587?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:22 , udn , 全球文化戰：古典音樂應該抵制俄羅斯音樂嗎？ , https://udn.com/news/story/6809/6989675?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:22 , udn , 「是否該抵制俄國文化」的輿論戰也已然在文化圈引發激烈的辯論。下文將梳理過去一年來對西方藝術界（以音樂圈為主）對抵制俄國文化的討論，並聚焦於當前這場輿論戰中正反雙方的論點。 , https://udn.com/news/story/6809/6989675?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:23 , udn , 我沒有要唱衰 星宇航空 , https://udn.com/news/story/7254/6989599?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:23 , udn , 每天的財經新聞在講之外，連電視媒體都在說了，一檔股票真的好，為什麼要到處講，講到所有的人都知道，目的是什麼？就是要拐你進去買那大戶又一直在拉高出貨，數據很明顯啊！ , https://udn.com/news/story/7254/6989599?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:23 , udn , 免費光電儲能球場喜從天降    山中石門國小獲台塑生醫大禮 , https://udn.com/news/story/7327/6989673?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:24 , udn , 屬於「極偏遠」的屏東縣原民牡丹鄉石門國小，被台塑生醫公司選定為全台首座結合鋰鐵電池儲能系統太陽光電球場受贈學校，醫董事長... , https://udn.com/news/story/7327/6989673?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:24 , udn , 俄烏戰爭滿周年 法國演習已先應證戰事 , https://udn.com/news/story/122663/6989663?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:24 , udn , 每年的10月底都會擇地舉辦的巴卡拉（Baccarat）演習據傳今年即將舉行，先前2021年由空軍第四戰鬥旅（4th BAC）主辦的年度巴卡拉演習，總時長為兩週。 , https://udn.com/news/story/122663/6989663?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:27 , udn , 台股早盤漲逾百點 台積電開盤上漲5元 , https://udn.com/news/story/7251/6989632?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:39:27 , udn , 台股今（23）日開盤上漲44.69點，開盤指數15,463.46點，早盤漲逾百點，最高來到15,535.55點；台積電（... , https://udn.com/news/story/7251/6989632?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:42:22 , udn , 從日返台求職！他希望待遇開30K 卻遭人資吐槽：開太高了 , https://udn.com/news/story/7269/6989610?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:42:22 , udn , 近日，一名從日本返台求職的網友分享自己面試時的慘敗經驗。原po因考量台灣薪資結構，所以希望月薪設在3萬元，怎料卻被人資吐槽「是不是太久沒回台灣？開3萬元太高了」，讓他相當傻眼，文章曝光也引發網友們熱議。 , https://udn.com/news/story/7269/6989610?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:21 , udn , 台中霧峰工廠紙箱起火 遠處看到濃煙竄天 , https://udn.com/news/story/7320/6989681?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:22 , udn , 台中市霧峰區中正路一處工廠清晨發生火警，消防局據報趕往，發現工廠是1樓建築物，因廠內紙箱起火燃燒，所以濃煙很大，已請廠內... , https://udn.com/news/story/7320/6989681?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:22 , udn , 獨／馬祖東引士兵今晨驚傳營區內持槍自戕 當場身亡 , https://udn.com/news/story/7320/6989680?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:22 , udn , 陸軍東引地區指揮部步兵營步二連王姓上兵，在今天上午7時許，在營區內持槍朝頭部自戕，當場身亡，現等待檢警相驗，確切死因尚待... , https://udn.com/news/story/7320/6989680?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:23 , udn , 砂石車常超載台南警採「攜帶式活動地磅」取締成效提升 , https://udn.com/news/story/7320/6989679?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:23 , udn , 台南常見砂石車及大型貨車在道路上呼嘯而過險象環生，撞擊車輛或行人往往會造成車毀人亡，也經常壓壞社區道路。永康警分局針對最... , https://udn.com/news/story/7320/6989679?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:23 , udn , 停住一年來升息腳步 韓央行如預期維持利率不變於3.5% , https://udn.com/news/story/6809/6989678?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:24 , udn , 南韓央行周四宣布維持利率不變，一如市場所料止住一年來持續升息的腳步，以避免從出口下滑到消費疲軟等諸多經濟風險。 , https://udn.com/news/story/6809/6989678?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:26 , udn , 證交所審議通過納斯達克IFED美國龍頭指數ETF標的指數資格認可 , https://udn.com/news/story/7251/6989644?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:45:27 , udn , 臺灣證券交易所(下稱證交所)今(22)日召開ETF標的指數資格認可會議，審議通過元大投信申請納斯達克IFED美國龍頭指數... , https://udn.com/news/story/7251/6989644?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:48:22 , udn , 炎亞綸稱每天有蛋吃 他造句開酸：幼兒園有小孩哪有少子化？ , https://udn.com/news/story/120911/6989629?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:48:22 , udn , 受到氣溫和禽流感等因素影響，台灣近期面臨蛋價飆漲，甚至許多民眾連蛋都買不到。不過，藝人炎亞綸駁斥缺蛋情況，直言「我每天都吃至少一顆蛋，我是吃一個幻覺嗎？」對此，媒體人朱凱翔用照樣造句開酸，「我每天都看到幼兒園裡有小孩，台灣哪有少子化」，甚至抨擊炎亞綸的發言水準近乎智障。 , https://udn.com/news/story/120911/6989629?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:48:22 , udn , 朝鄰居飆髒話挨告他強辯在罵狗 法官調監視器打臉判罰 , https://udn.com/news/story/7320/6989691?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:48:23 , udn , 高雄郭姓男子與鄰居發生爭執，在住家附近巷弄內朝對方辱罵髒話，事後鄰居提告，郭男不僅否認，還辯稱是在罵狗。法官勘驗監視器畫... , https://udn.com/news/story/7320/6989691?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:48:23 , udn , 影／台中人體趴地玩烏龜烏龜翹？ 離譜行徑路人傻眼 , https://udn.com/news/story/7320/6989684?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:48:23 , udn , 烏龜烏龜翹是兩人以手指輪流翹起，不得同手指的遊戲方式，近日流傳一段影片，內容為疑似2名國中生在台中市豐原區人行道上玩人體... , https://udn.com/news/story/7320/6989684?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:51:22 , udn , 美軍發布陸方間諜氣球特寫照片 可見到偵查感應器、天線與太陽能板 , https://udn.com/news/story/6811/6989694?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:51:22 , udn , 美國ABC新聞報導，美國國防部22日發布了U-2偵察機飛官拍下的中國大陸間諜氣球特寫照片。 , https://udn.com/news/story/6811/6989694?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:51:25 , udn , 高頻高速產品挹注 穎崴營收獲利雙登峰 , https://udn.com/news/story/7253/6989662?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:51:25 , udn , 半導體測試介面解決方案廠穎崴科技（6515）今（23）日公告去年財務成果，合併營收51.22億元，年增77.40%，毛利... , https://udn.com/news/story/7253/6989662?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:51:26 , udn , 上洋去年賺逾一個股本 每股擬配息10元、殖利率7.8% , https://udn.com/news/story/7252/6989654?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:51:26 , udn , 上洋（6728）公告去年財報，去年營收24.48億元、營業淨利3.96億元、稅後淨利3.13億元，年增率分別為26％、1... , https://udn.com/news/story/7252/6989654?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:54:21 , udn , MLB／大谷對藤浪有望春訓上演 為經典賽提前登板日 , https://udn.com/news/story/6999/6989702?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:54:22 , udn , 大谷翔平今天實戰投打狀況不錯，天使隊決定將他的熱身賽登板日期提前一天到台灣時間3月1日，對手運動家隊則預計安排藤浪晉太郎... , https://udn.com/news/story/6999/6989702?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:54:22 , udn , 法鬥被同伴擋道「秒跳湖改走水路」！網笑翻：太內向不好意思說借過？ , https://udn.com/news/story/7470/6989682?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:54:23 , udn , 不好意思說借過而自行繞路？一隻法鬥和同伴一起走湖上的步道，因被前方狗狗堵住去路，居然往旁邊跳水了，網友笑稱內向者都懂這種心情。 , https://udn.com/news/story/7470/6989682?from=udn-ch1_breaknews-1-0-news
2023-02-23 09:54:23 , udn , 小狗被綁鐵軌他拚死相救！最後一秒才拖離「火車離身體僅幾公分」驚險影片曝 , https://udn.com/news/story/7470/6989617?from=udn-ch1_breaknews-1-0-news
