2023-05-09 00:06:04 , udn , 擺脫行人地獄 蔣萬安2改革 李四川留言也做這事…網讚 , https://udn.com/news/story/7323/7151531?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:30:34 , udn , 00882持有且留意這支也有兩年了，當時跌破10元的最壞狀況都沒賣，沒道理現在恐慌出場，很可惜當時去做價差，沒買到9.84元這麼低的價格，事後看的確有些可惜，但要不是中國政策解封，老師加碼的力道也會緩緩。 , https://udn.com/news/story/123006/7151799?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:30:54 , udn , 戀物癖／林立青｜我愛得偉——鋰電池革命後的粉絲狂潮 , https://udn.com/news/story/7272/7141764?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:31:05 , udn , 五個作家，五種戀物癖。平路說，附寄在物質上的情感如此驚人，她從不敢低估物質基礎在情感中所占的分量，於她而言，總在尋找一個理想的包包，身為女人，怎麼可能放棄從皮包帶來的滿足感？身為監工的林立青則表示，做工的人，在工地比拚場面，哪管你全身沾泥帶沙，一套純色的工具就是生活，就是浪漫！詩人崔舜華、作家蔣亞妮不約而同地，將目光投向衣服，一個鍾愛樣式復古而色澤飽滿的古著，一個則為自己的牛仔褲取了小名。至於沈信宏，和查理布朗一樣，他貪戀著一張小毯。
【精彩語錄】做工的人，在工地比拚場面，就是這個低調奢華且實際，哪管你全身沾泥帶沙，一套純色工具就是浪漫，就是生活，就是選擇的結果…… , https://udn.com/news/story/7272/7141764?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:31:26 , udn , 天生魅力無法擋！3星座容易圈粉...第一名竟然是悶騷王 , https://udn.com/news/story/7268/7151798?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:31:36 , udn , 有些星座的人天生自帶光芒氣場，認真自信的模樣，總能吸引眾人的目光。命理網站旺好運分享「這些星座真的令人很崇拜」，快來看看有那些星座上榜？ , https://udn.com/news/story/7268/7151798?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:31:57 , udn , 親兄弟不照顧老父親沒遺產分 怒告「遺書無效」結果糗了 , https://udn.com/news/story/7272/7150328?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:32:07 , udn , 談到遺產繼承問題，總是容易牽動家庭的敏感神經，甚至弄得一家失和，彼此對簿公堂的狀況也不罕見。近來日本媒體，就出現了一則因為遺產分配，弄到家人間不愉快的事件。 , https://udn.com/news/story/7272/7150328?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:36:24 , udn , 姓「朱」爸幫女兒改名！竟取這2字超尷尬 她崩潰：被笑了20年… , https://udn.com/news/story/7335/7151796?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:36:34 , udn , 幫子女改名是高深學問，更隨時抱怨終身。有大陸90後朱姓女生於網上發文表示，其父母幫她改名取了2個字，結果令她尷尬至今，「這個名字被笑了二十年」。 , https://udn.com/news/story/7335/7151796?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:36:55 , udn , 有驚無險！澳婦叢林失蹤5天 靠「送給媽媽的禮物」保命終獲救 , https://udn.com/news/story/6812/7151809?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:37:05 , udn , 澳洲1名女子在駕車前與母親見面途中，誤闖入掘頭路，車子更陷入泥濘中動彈不得，加上手機覆蓋不到，只能留在車內等救援，其間她只靠吃棒棒糖及零食充飢，卻沒有帶水，幸好後來記起帶了一瓶酒送給母親，於是靠這些東西維持生命，5天後終獲救，身體只有輕微脫水情況，並無大礙。 , https://udn.com/news/story/6812/7151809?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:37:26 , udn , 鸚鵡突講露骨偷情語錄！人妻聽到臉綠揭老公出軌女傭 真相更誇張 , https://udn.com/news/story/6810/7151818?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:37:36 , udn , 聰明的鸚鵡能模仿人類說話，竟然連偷腥的內容都說出來？越南有一對夫婦合作經營傢俱生意，做得有聲有色，於是聘請1名女傭幫手打理家務和照顧小朋友，工作6個月後，人妻開始發現丈夫有異樣，直到有一天驚聞寵物鸚鵡吐出人類偷情時會說的露骨字句，起疑下在家偷偷安裝攝錄機，結果證實丈夫與女傭發展不倫關係，而且2人更打算私奔，怒極下決定申請離婚兼提告。 , https://udn.com/news/story/6810/7151818?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:42:24 , udn , 【專家之眼】海權與陸權勢力進一步對峙 , https://udn.com/news/story/6809/7151828?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:42:34 , udn , 近日，日本與北大西洋公約組織（NATO）都表明，計劃明年在東京開設北約在印太地區第一個聯絡辦事處，此乃繼2022年9月，... , https://udn.com/news/story/6809/7151828?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:45:25 , udn , 遭美證交會指控後 加密貨幣平台Bittrex聲請破產 , https://udn.com/news/story/6811/7151805?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:45:36 , udn , 美國證券交易委員會（SEC）指控Bittrex Inc.經營未註冊的證券交易所3週後，這家加密貨幣交易平台今天聲請破產保... , https://udn.com/news/story/6811/7151805?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:45:56 , udn , 12星座高效率排行榜！水瓶善做規劃、這星座「腦筋動得快又有外在助力」 , https://udn.com/news/story/7268/7150334?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:46:07 , udn , 有的人做什麼事都十萬火急，也有的人喜歡按部就班慢慢來。日本網站「占TV」近來就分析十二星座的人，排行做事效率的快慢差別。 , https://udn.com/news/story/7268/7150334?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:46:30 , udn , 蘋果發行五批債券 規模52.5億美元超出籌資目標 , https://udn.com/news/story/6811/7151811?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:46:40 , udn , 蘋果公司8日發行五批債券，據稱籌得52.5億美元，以便為公司的庫藏股與配息行動融資。此時多家企業提前在通膨數據於本周三公... , https://udn.com/news/story/6811/7151811?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:48:26 , udn , 紐約風街頭時髦穿上身！FENDI by Marc Jacobs限定上市 , https://udn.com/news/story/7270/7151840?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:48:36 , udn , 由紐約設計師Marc Jacobs為FENDI操刀設計的2023夏季限定FENDI by Marc Jacobs系列，以... , https://udn.com/news/story/7270/7151840?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:48:57 , udn , 糖腎共照計畫首年執行率低  健保署有望提升整合照護費 , https://udn.com/news/story/7266/7151843?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:49:07 , udn , 國內糖尿病、腎臟病患總計高達近500萬人，為照顧糖腎病友健康，衛福部健保署去年三月整併照顧方案，推出「糖尿病(DM)及初... , https://udn.com/news/story/7266/7151843?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:49:28 , udn , 台股開15,702點 台積電漲3元開507元 , https://udn.com/news/story/7251/7151837?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:49:38 , udn , 台股今(9)日開盤上漲2.69點，開盤指數15,702.26點；台積電（2330）開盤上漲3元，開盤價507元。法人表示... , https://udn.com/news/story/7251/7151837?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:49:59 , udn , 【專家之眼】該哭還是笑？美援台5億美元武器 , https://udn.com/news/story/10930/7151836?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:50:10 , udn , 據外媒報導，美國拜登政府將比照援助烏克蘭模式，以總統撥款權直接供應價值5億美元的武器援助給台灣。國內有人為此呼籲美國給我... , https://udn.com/news/story/10930/7151836?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:54:23 , udn , 彰化員林市區西區施工 停水減壓影響萬戶 , https://udn.com/news/story/7325/7151848?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:54:33 , udn , 台灣自來水公司辦理「員林-員林市靜修路等汰換管線工程」，預定明（10日）晚間10點至11日上午5點夜間施工，部分區域將停... , https://udn.com/news/story/7325/7151848?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:55:56 , udn , 改善大排長龍9026今起分流 謝國樑搭車：往南港省30分 , https://udn.com/news/story/7328/7151846?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:56:07 , udn , 國道客運9026為改善平日上午尖峰時段通勤大排長龍，今天起，平日上午尖峰時段將原本A路線分流為B、C兩條。市長謝國樑一早... , https://udn.com/news/story/7328/7151846?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:56:20 , udn , 最高學府「師生戀」後教授不熱情 碩士女研究生PO裸照報復判刑 , https://udn.com/news/story/7317/7150474?from=udn-catehotnews_ch2
2023-05-09 09:57:26 , udn , 王毅敦促英續守一中原則 兩國關係校正方向再出發 , https://udn.com/news/story/7331/7151857?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:57:36 , udn , 中共中央政治局委員、中央外辦主任王毅8日約與英國首相國家安全事務顧問巴羅（Tim Barrow）通話。王毅希望英國繼續恪... , https://udn.com/news/story/7331/7151857?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:57:57 , udn , 馬斯克鋰加工自己來 特斯拉德州大型精煉廠動土 , https://udn.com/news/story/6811/7151855?from=udn-ch1_breaknews-1-0-news
2023-05-09 09:58:07 , udn , 特斯拉（Tesla）位於德州的鋰精煉廠周一舉行動土典禮，執行長馬斯克表示，到2025年，這座廠生產的鋰足供100萬輛電動... , https://udn.com/news/story/6811/7151855?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:00:00 , udn , 鍾沛君遭「退選」謠言攻擊 羅智強今赴北檢提告：捍衛選舉公平正義 , https://udn.com/news/story/123475/7151842?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:00:11 , udn , 國民黨大安區立委初選全民調明天即將展開，參選人之一鍾沛君在臉書指出自己遭人惡意散播退選謠言，她已向市黨部提出申訴但尚未提... , https://udn.com/news/story/123475/7151842?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:00:27 , udn , Uber Eats母親節專區最低5折起 蘭蔻小黑瓶也點得到 , https://udn.com/news/story/7270/7151862?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:00:37 , udn , 母親節送禮抱佛腳，外送平台為消費者準備更多元、即時的選擇。今年Uber Eats攜手近60家知名商家合作夥伴，包含各大連... , https://udn.com/news/story/7270/7151862?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:01:33 , udn , 戰王世堅？游淑慧臉書曝8字陷掙扎 網：別忘堅哥跳過海 , https://udn.com/news/story/123475/7151838?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:01:43 , udn , 國民黨議員游淑慧要不要挑戰民進黨議員王世堅，參選北市大同南士林選區？游上周五與黨部主委黃呂錦茹面談後，表示希望對方給她1... , https://udn.com/news/story/123475/7151838?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:01:59 , udn , 入監倒數計時 陳水扁之子陳致中擔心37年前的歷史重演 , https://udn.com/news/story/6656/7151852?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:02:09 , udn , 高雄市議員陳致中即將在後天入獄服刑，這幾天心情複雜。陳致中今早談及對家人有無比虧欠，另憶及37年前父親陳水扁也曾入獄，即... , https://udn.com/news/story/6656/7151852?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:03:57 , udn , 重要部位「助攻」變出局數 老虎巴杜跑出最痛盜壘失敗 , https://udn.com/news/story/7001/7151873?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:04:07 , udn , 守護者隊金手套二壘手吉曼尼茲（Andrés Giménez）今天美技連發，第1局先上演撲接後反手傳球，第2局在捕手傳球打... , https://udn.com/news/story/7001/7151873?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:04:28 , udn , 怵目驚心！繳費亭「蟑螂的親戚」群聚飛舞蠕動 網驚嚇：寧願拿罰單都不想靠近 , https://udn.com/news/story/120911/7151825?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:04:39 , udn , 梅雨季節濕度高的時候，俗稱「大水螞蟻」的白蟻，會從巢穴裡飛出來交配，交配成功後會脫掉翅膀，鑽進民宅的縫隙產卵、繁殖白蟻。日前有一名網友發文表示，驚見停車繳費亭裡滿是長翅螞蟻的屍身與其脫落的翅膀，令人怵目驚心。 , https://udn.com/news/story/120911/7151825?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:04:59 , udn , 國小生家長拿不到線上畢業典禮影片 舉「恩恩爸」打官司結果曝光 , https://udn.com/news/story/7321/7151864?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:05:10 , udn , 新冠肺炎疫情肆虐期間，不少學校以線上直播取代實體畢業典禮，一名台北市某國小畢業生及家長向台北市政府教育局陳情，要求校方提... , https://udn.com/news/story/7321/7151864?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:06:01 , udn , 男粗心被偷50萬 新款雙B車這一特點遭竊嫌盯上　 , https://udn.com/news/story/7315/7151861?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:06:12 , udn , 曾姓男子上周六開賓士車到新竹巨城購物中心購物，將車停妥後將原要借友人的50萬元現金放置於右前座置物箱內，卻粗心未上鎖車門... , https://udn.com/news/story/7315/7151861?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:06:25 , udn , 美中無人機的後勤發展與應用 台灣如何借鏡？ , https://udn.com/news/story/10930/7151877?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:06:35 , udn , 各國軍事競爭優劣取決於戰略規劃競爭，科學化戰略規劃可明確律定戰略目標及整體佈局規劃、分配戰略資源，以致有效掌握致勝契機。2017年美軍為了有效發展「馬賽克作戰」，故開發多項無人機項目，無人機作為新時代空中戰力 , https://udn.com/news/story/10930/7151877?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:07:34 , udn , 入監倒數計時 陳致中擔心37年前陳水扁入獄時的歷史重演 , https://udn.com/news/story/6656/7151852?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:09:22 , udn , 星宇航空旅客滯留成田機場睡袋價格曝光！一個不到一千元 , https://udn.com/news/story/7241/7151827?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:09:33 , udn , 星宇航空JX800航班原訂6日中午12點45分抵達東京成田機場，因遇到怪風延誤影響後續航班。旅客在第一時間PO出在成田機場滿是睡袋的畫面令人震驚，有旅客在坐地等待的同時，上網查星宇發放的睡袋價格，價格曝光後，網友居驚訝，原來這款由成田機場用來緊急供應天災或飛航意外旅客在機場過夜的睡袋，價格竟是如此親民。 , https://udn.com/news/story/7241/7151827?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:09:53 , udn , NBA／約柯奇稱太陽只有2人在打球 金塊反遭球迷調侃 , https://udn.com/news/story/7002/7151870?from=udn-ch1_breaknews-1-0-news
2023-05-09 10:10:04 , udn , 金塊球星約柯奇（Nikola Jokic）昨天比賽狂砍生涯新高53分，不過仍不敵太陽雙星布克（Devin Booker）、杜蘭特（Kevin Durant）領軍的太陽隊，值得一提的是，約柯奇一次暫停中 , https://udn.com/news/story/7002/7151870?from=udn-ch1_breaknews-1-0-news
