2023-04-16 00:20:53 , udn , 2023台灣盃極限射擊大賽盛大登場 全民國防議題受重視 , https://udn.com/news/story/7241/7100778?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:12:45 , udn , 薛瑞元說立院啥米死人骨頭攏有？ 李彥秀：政院新三寶傲慢 , https://udn.com/news/story/6656/7101008?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:12:56 , udn , 衛福部長薛瑞元昨天出席嘉義高中99年校慶，獲頒傑出校友致詞時，提到他在嘉中受到好的邏輯教育，甚至說立法院「啥米死人骨頭攏... , https://udn.com/news/story/6656/7101008?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:13:16 , udn , 增進毛小孩及其他動物福利 高雄市設動物保護協調會報 , https://udn.com/news/story/7470/7101005?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:13:27 , udn , 高雄市農業局長張清榮今天表示，市政會議已通過動物保護協調會報設置要點，動物保護協調會報的職責包括貫徹動物保護政策，整合推... , https://udn.com/news/story/7470/7101005?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:13:48 , udn , 獨／高雄森林山火第5天「恐危及民宅」 高市府緊急一級開設 , https://udn.com/news/story/7320/7101003?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:13:58 , udn , 高雄內門大火自12日燒了整整4天，今邁入第5天，不僅基層消防員砲轟幾乎全高雄市的消防員出動，滅火應採「守勢」戰術，但長官... , https://udn.com/news/story/7320/7101003?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:14:19 , udn , 轉頭瞥見飼主狂啃整條吐司「以為同類被吃」 柯基怕爆拔腿就跑：塊陶啊！ , https://udn.com/news/story/7470/7098228?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:14:29 , udn , 毛小孩軟綿綿又蓬鬆的外型，有時看了會讓人聯想到感到療癒的食物，例如：棉花糖、烤麵包。在微博上就有網友分享一段影片，是一隻柯基犬看到飼主大啃整條白土司，似乎也產生了不妙的聯想。 , https://udn.com/news/story/7470/7098228?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:14:50 , udn , 台南市水域出現罕見「藍眼淚」爆人潮 意外帶動防溺宣導 , https://udn.com/news/story/7327/7100999?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:15:00 , udn , 台南市將軍區青山漁港、鎮海將軍廟及將軍漁港南岸水域，近日出現罕見「藍眼淚」奇景遊客如織，台南市政府消防局順勢把握難得宣導... , https://udn.com/news/story/7327/7100999?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:15:21 , udn , 久旱未雨芒果難結果 中央地方合作解燃眉之急 , https://udn.com/news/story/7238/7100998?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:15:31 , udn , 近期降雨有限，南部地區已超過600天未降下超過200毫米的大雨，旱象嚴峻，河川水流量持續降低，山區灌溉用水短缺，經濟部除... , https://udn.com/news/story/7238/7100998?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:15:52 , udn , 立委要求黃牛票修法列優先法案 體育賽事跟進藝文修法 , https://udn.com/news/story/6656/7100997?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:16:02 , udn , 台灣民眾黨立委邱臣遠今天表示，近期大型藝文及體育活動逐漸熱絡起來，遏止黃牛票亂象正當其時，體育署應該儘速啟動運動產業發展... , https://udn.com/news/story/6656/7100997?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:16:23 , udn , 搬新家後婆婆一週串門三次 人妻受不了被回一句話沉默了 , https://udn.com/news/story/7272/7098629?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:16:33 , udn , 許多夫妻結了婚之後，經常都會碰到婆媳彼此間相處不好的問題。近來日本媒體，就報導了一則因為買房後，所引起的婆媳糾紛。 , https://udn.com/news/story/7272/7098629?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:16:54 , udn , 傳產旺季兩樣情 鋼鐵需求遞延、塑化相對樂觀 , https://udn.com/news/story/7241/7100984?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:17:04 , udn , 鋼鐵、塑化等產業進入傳統需求旺季，中鋼5月盤價於14日卻意外開出平盤，中鋼董事長翁朝棟認為，需求沒有滑落，只是遞延，預估... , https://udn.com/news/story/7241/7100984?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:17:24 , udn , 攝影師潛水拍到「透明薄切小黃瓜」游來游去？謎樣生物真實身份曝光 , https://udn.com/news/story/7470/7097959?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:17:35 , udn , 在人們的印象中海底世界總是神秘而多樣的，有日本網友就在推特上分享在水中拍攝到一種外形酷似切片小黃瓜的水母，貼文一出馬上引起熱議，大家都對眼前的生物十分好奇。 , https://udn.com/news/story/7470/7097959?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:17:56 , udn , 飼主貼「內有惡犬」警告勿靠近！路人一見2汪瞬間笑翻：看起來真的很餓 , https://udn.com/news/story/7470/7100270?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:18:06 , udn , 近日網友在微博分享一段影片，是一戶人家在鐵柵門上貼著「內有惡犬，請勿靠近，私自靠近咬傷概不負責」正當大家還以為裡面關著什麼兇猛的狗時，畫面下一秒卻讓網友們都看傻了眼。 , https://udn.com/news/story/7470/7100270?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:20:59 , udn , 郭台銘談救少子化說「Trust me」 吳欣岱重提4年前這句話反嗆：只想用錢解決 , https://udn.com/news/story/123307/7100977?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:21:14 , udn , 緊盯高雄內門山林火延燒擴大 陳其邁坐鎮前進指揮所 , https://udn.com/news/story/7327/7101018?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:21:24 , udn , 高雄內門野草大火進入第4天，火勢有往杉林區延燒跡象，高雄市政府評估情勢、條件後，今天上午8點成立應變中心，要強化救災力道... , https://udn.com/news/story/7327/7101018?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:21:45 , udn , 看戲也可以治病 果陀「時光里歡迎你」醫院認證處方箋 , https://udn.com/news/story/7266/7101011?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:21:55 , udn , 陪長輩看一齣戲，也是防止或治療失智症的「社會處方箋」。果陀劇場與新光人壽慈善基金會合作，改編長者真實故事、以神奇時空食堂... , https://udn.com/news/story/7266/7101011?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:22:16 , udn , 命理師還教投資？ 台中壯男匯35萬 警一句「貨呢」點醒 , https://udn.com/news/story/7320/7101014?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:22:26 , udn , 台中市陳姓男子近日到銀行要匯款35萬元，行員發現是警示帳戶，通知警方到場，才知陳男認識一名命理大師「張琪」，對方不只會算... , https://udn.com/news/story/7320/7101014?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:24:19 , udn , 獨／高雄森林山火第5天「恐燒至民宅」 高市府緊急一級開設 , https://udn.com/news/story/7320/7101003?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:25:20 , udn , 影／七旬婦百戶大樓搞迷途 「一個存簿」讓警查出返家路 , https://udn.com/news/story/7320/7101001?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:25:30 , udn , 台中市七旬廖姓婦人獨居在南屯社區大樓，近日被管理員通報，獨自一人坐在管理室，因廖婦疑有失智狀況，因大樓住戶超過百戶，管理... , https://udn.com/news/story/7320/7101001?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:48:14 , udn , NBA／穿針引線創造13次助攻 哈登：做好我的本分 , https://udn.com/news/story/7002/7101038?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:48:24 , udn , 生涯第2次獲得助攻王的哈登（James Harden），在今天季後賽首輪第一戰面對前東家籃網就展現穿針引線的功力，全場送出13次助攻，同時三分球13投7中，攻下23分。他在賽後也成為76人史上第一位單 , https://udn.com/news/story/7002/7101038?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:48:45 , udn , 熱傷害風險升級，大甲媽祖遶境恐難安！ , https://udn.com/news/story/7266/7101032?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:48:55 , udn , 並列世界三大宗教盛事，每年吸引200多萬人參加的「大甲媽祖遶境」，近年高溫「熱傷害」頻傳。專家示警，今年風險指數達二級警戒，不可不慎。 , https://udn.com/news/story/7266/7101032?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:49:15 , udn , 假投資股票騙面交鉅款 南警埋伏逮4嫌追回200萬元 , https://udn.com/news/story/7320/7101048?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:49:26 , udn , 詐騙集團涉嫌冒用電視台前女主播名義，向台南市陳姓女市民謊稱投資股票獲利豐厚，昨天下午相約在北區東豐路面交150萬元，陳女... , https://udn.com/news/story/7320/7101048?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:49:46 , udn , MLB／「教練要我移一下」 下一秒張育成上演跳接美技 , https://udn.com/news/story/6999/7101037?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:49:57 , udn , 沉寂了17個打數，紅襪隊台將張育成華麗迎接本季首安，今天雙安、4分打點，包括一發兩分砲，張育成賽後吐露心聲，坦言知道外界... , https://udn.com/news/story/6999/7101037?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:50:17 , udn , 出席公益路跑 陳建仁挺賽事結合健康、環保及公益理念 , https://udn.com/news/story/7879/7101035?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:50:28 , udn , 行政院長陳建仁今上午出席公益路跑時表示，2023台北科技盃愛地球公益路跑今年已邁入第3屆，吸引約9千名跑者參賽，他肯定企... , https://udn.com/news/story/7879/7101035?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:50:48 , udn , 數位部開放低軌衛星概念驗證申請 盼吸引國際業者 , https://udn.com/news/story/7240/7101010?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:50:59 , udn , 數位部表示，為強化通訊韌性，開放受理非同步軌道衛星概念性驗證（PoC）計畫申請至4月底止，16個技術試驗點有望今年底前實... , https://udn.com/news/story/7240/7101010?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:51:19 , udn , 蔣萬安增500長照床政見卡關！北市衛生局：改建需時間 , https://udn.com/news/story/7323/7101017?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:51:30 , udn , 台北市長蔣萬安選前喊出6個月內增加500張長照床位，屢遭議員質疑恐跳票。台北市衛生局表示，已經有具體規劃，預計6月底可增... , https://udn.com/news/story/7323/7101017?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:51:50 , udn , 重劃搶民地／自辦重劃已變成法治外「類徵收」 學者、立委籲廢除 , https://udn.com/news/story/7266/7100372?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:52:01 , udn , 自辦重劃案多年來造成許多居民流離失所，不少人認為其法源「獎勵重劃辦法」須徹底檢討。監察委員施錦芳表示該辦法根本違憲，監察院長陳菊也很關心，交監委全盤了解中；學界指出，自辦重劃實質上是官方披著自辦模式外衣行使公權力，相關法條須大修，也有學者和立委認為此辦法該廢除。 , https://udn.com/news/story/7266/7100372?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:52:21 , udn , 多囊腎病非無藥可救 醫師可協助專案申請 , https://udn.com/news/story/7266/7101025?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:52:32 , udn , 新竹一名43歲孫性女子因家族存有多囊性腎病病史，導致孫的腎絲球過濾率在去年下降超過5單位，已然是腎臟病第三期，孫擔心自己... , https://udn.com/news/story/7266/7101025?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:52:52 , udn , 北北基桃平台再次發功 4座城市政府各自組隊「追火車」 , https://udn.com/news/story/7323/7101022?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:53:03 , udn , 2023新北市鐵道馬拉松接力賽今早在福隆起跑，北北基桃市府都組隊參賽，4地首長再次相約同台。東道主新北市長侯友宜說，希望... , https://udn.com/news/story/7323/7101022?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:53:23 , udn , 高雄港空維區管制20日上路 運用科技執法取締違規車輛 , https://udn.com/news/story/7327/7101020?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:53:34 , udn , 烏賊車注意！高雄市111年10月20日正式公告高雄港為「第二期空氣品質維護區」，4月20日起正式生效實施，第一年管制時段... , https://udn.com/news/story/7327/7101020?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:54:13 , udn , NBA／對老鷹首戰中途傷口裂開 布朗：會好起來的 , https://udn.com/news/story/7002/7101047?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:54:23 , udn , 布朗（Jaylen Brown）今天帶傷上陣，幫助塞爾蒂克隊在比賽中一度領先老鷹隊多達32分，最終輕鬆擊敗老鷹，拿下季後賽首勝；身為球隊致勝關鍵，布朗也在賽後表示，自己的傷勢並不要緊。

布朗本季 , https://udn.com/news/story/7002/7101047?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:54:25 , udn , 影／5人攀登和平區馬崙新山 女扭傷腳搜救員輪流背下山 , https://udn.com/news/story/7320/7101015?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:54:35 , udn , 5人登山客昨天到台中市和平攀登馬崙新山，其中一名女子右腳扭傷，無法行走，因山區下雨路徑溼滑，搜救人員輪流背下山，今天凌晨... , https://udn.com/news/story/7320/7101015?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:54:44 , udn , 縣長選舉延長賽？ 國民黨苗縣立委第一選區恐上演 , https://udn.com/news/story/7324/7101056?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:54:54 , udn , 苗栗縣下屆立委選舉，國民黨內17日至19日領表登記，其中，第二選區（山線）可能上演前縣長徐耀昌、苗栗市長邱鎮軍之爭，徐、... , https://udn.com/news/story/7324/7101056?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:55:15 , udn , 百貨吃關東煮發現「入味」小強 網友：恐懼就此誕生 , https://udn.com/news/story/7320/7101054?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:55:25 , udn , 一名網友上周到新竹市一間百貨公司美食街吃飯，選定一家攤位購買關東煮，吃了兩三口竟發現有一隻「入味」的小蟑螂，頓時感到恐懼... , https://udn.com/news/story/7320/7101054?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:57:13 , udn , 好市多超夯熟食放24小時「竟長出白毛」 網見照片卻逆風狂讚 , https://udn.com/news/story/120911/7101033?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:57:23 , udn , 美式賣場好市多（Costco）的販售品項豐富，不僅有日常用品和生鮮蔬果，還有許多熟食可以選購。不過，一名網友在臉書上發文，表示自己買「番茄櫛瓜麵包」回家，結果才過24小時就發霉了，貼文曝光後也掀起討論，許多網友反而逆風狂讚。 , https://udn.com/news/story/120911/7101033?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:57:44 , udn , 新北強拆違建收費條例上路3年 市庫賺進400萬 , https://udn.com/news/story/7323/7101057?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:57:54 , udn , 新北市強力取締違建，去年拆除共1萬餘件，為全國之冠，市府為鼓勵民眾自拆違建，若是自拆不必收拆除費，若是被市府強拆就要收費... , https://udn.com/news/story/7323/7101057?from=udn-ch1_breaknews-1-0-news
2023-04-16 10:59:16 , udn , 新竹某百貨吃關東煮發現「入味」小強 網友：恐懼就此誕生 , https://udn.com/news/story/7324/7101054?from=udn-ch1_breaknews-1-0-news
2023-04-16 11:03:13 , udn , 台灣以北空海域限航可望先後解除 大陸衛星已成功發射 , https://udn.com/news/story/7333/7101069?from=udn-ch1_breaknews-1-0-news
