2023-05-17 00:06:15 , udn , 柯文哲：侯友宜出線會很痛苦 「從來不知他想幹什麼」 , https://udn.com/news/story/6656/7169991?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:31:50 , udn , 由阿里雲掀起的雲產品降價，骨牌效應正在顯現。騰訊雲、移動雲16日晚間先後宣布對雲產品降價，最高降幅分別達40%、60%。 , https://udn.com/news/story/7333/7170342?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:33:39 , udn , 美國防部長：很快向台灣提供更多安全援助 , https://udn.com/news/story/6809/7170348?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:33:49 , udn , 美國防長奧斯汀說，美國很快就會運送額外的安全援助給台灣。據路透社報導，奧斯汀星期二（5月16日）告訴國會議員：「美國很快... , https://udn.com/news/story/6809/7170348?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:36:37 , udn , 大陸094戰略核潛艇艙室首曝光  在關島外海上浮 , https://udn.com/news/story/7331/7170351?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:36:47 , udn , 大陸海軍的潛艇部隊十分神秘，核潛艇部隊更是絕少公開露面。不過日前央視罕有的報導了一艘094戰略核潛艇完成在西太平洋的訓練... , https://udn.com/news/story/7331/7170351?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:37:08 , udn , 蘇迪曼盃／戴資穎再登場！中華隊和馬來西亞爭分組一 , https://udn.com/news/story/7005/7170354?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:37:18 , udn , 中華羽球隊在2023年蘇迪曼盃分組賽最終戰今天早上10點登場，面對同樣取得晉級資格的馬來西亞，中華隊「一哥」周天成和「一... , https://udn.com/news/story/7005/7170354?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:37:39 , udn , 女大生糾眾到校打傷同學 只因索要250萬車禍賠償不成 , https://udn.com/news/story/7320/7170350?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:37:50 , udn , 20歲輔大女學生黃女因一起車禍受傷，她找來男友蕭男（21歲）夥同曾、郭2人直闖學校，欲向其同學蔣男索要250萬元賠償，雙... , https://udn.com/news/story/7320/7170350?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:38:10 , udn , 法人：美國債務上限談判牽動台股 留意產業庫存調整 , https://udn.com/news/story/7239/7170323?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:38:21 , udn , 市場關切美國兩大黨領袖是否能達成避免債務違約協議，美股4大指數收黑，法人分析，台股短線觀察美國債務上限談判結果，並留意產... , https://udn.com/news/story/7239/7170323?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:39:38 , udn , 美高官：美債違約將削弱對中國大陸競爭力 , https://udn.com/news/story/6811/7170359?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:39:49 , udn , 美國國防部長奧斯丁（Lloyd Austin）、國務卿布林肯（Antony Blinken）和商務部長（Gina Rai... , https://udn.com/news/story/6811/7170359?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:39:54 , udn , 國民黨將在今天下午召開中常會，外界普遍認為國民黨2024總統參選人，就是人氣十足的新北市長侯友宜。藍營北市議員秦慧珠今早已... , https://udn.com/news/story/6656/7170346?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:40:09 , udn , 催孩子趕上學成日常？雙職家庭子女：約定「前一天」做好準備 , https://udn.com/news/story/121484/7154571?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:40:20 , udn , 對於雙職家庭或職業婦女來說，早晨就像戰場一樣，因為要同時準備自己上班和孩子上學。否則家長先上班，家裡就沒有人照顧孩子，所以分秒必爭。這樣每天早上在家先打了一仗，到公司還有一整天的戰要打，說實話真的很辛苦。 , https://udn.com/news/story/121484/7154571?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:40:40 , udn , 明起兩波梅雨鋒面來！雨怎麼下賈新興這樣說 , https://udn.com/news/story/7266/7170357?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:40:51 , udn , 周四（18日）及下周二（23日）有兩波梅雨鋒面來，雨會怎麼下?台灣整合防災工程技術顧問公司總監賈新興今天在臉書指出，周四... , https://udn.com/news/story/7266/7170357?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:41:12 , udn , 投資級債市 續迎資金淨流入 , https://udn.com/news/story/7238/7170356?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:41:22 , udn , 美國4月非農就業與薪資數據超過預期在過去一周推升公債殖利率，不過隨後受到4月通膨降溫及美國債務上限談辦進展影響，美國公債... , https://udn.com/news/story/7238/7170356?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:45:37 , udn , 壽司郎要來嘉了！ 進駐嘉義市垂楊商圈預定開幕時間曝 , https://udn.com/news/story/7326/7170372?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:45:48 , udn , 繼好市多進駐嘉義市，IKEA全球首間店中店模式的嘉義市城市店，進駐大潤發開幕後，日本跨國連鎖迴轉壽司店「壽司郎」，也將進... , https://udn.com/news/story/7326/7170372?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:46:08 , udn , 00878將除息！三大國民ETF魅力何在？ , https://udn.com/news/story/123006/7170326?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:46:19 , udn , 首檔百萬人氣王的高股息ETF 00878，即將在5月17日（週三）除息，其和0050、0056從交易量、規模和受益人數來看，堪稱為三大國民ETF。但在投資上，又有哪些策略必須留意？ , https://udn.com/news/story/123006/7170326?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:46:40 , udn , 夢幻甜點成亮點！Blu Koi無菜單料理、懷石套餐換新菜 , https://udn.com/news/story/7270/7170367?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:46:50 , udn , 主打「雙空間、雙主廚」的日本料理餐廳「Blu Koi」將於5月19日推出新一季套餐菜單。除了經典菜色與新菜的組合火花之外... , https://udn.com/news/story/7270/7170367?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:47:11 , udn , 房價愈打愈漲？ 台中東區LaLaport加持 疫後1坪漲10萬 , https://udn.com/news/story/7241/7170368?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:47:21 , udn , 政府近年重拳打炒房，6都房市急凍，掀觀望風。大家房屋企劃研究室總監郎美囡觀察，台中市消費力驚人，百貨商場遍地開花，依照實... , https://udn.com/news/story/7241/7170368?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:47:42 , udn , A片像「給大人看的迪士尼電影」 幻想創作不該當成教科書  , https://udn.com/news/story/121484/7154534?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:47:52 , udn , 不少男性把A片當成獲取性知識的唯一資訊來源？前面提過「幾乎所有的成人影片都是幻想」，就像是「給大人看的迪士尼電影」或「電視影集」。 , https://udn.com/news/story/121484/7154534?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:48:38 , udn , 影／陳明通退休審議進度 教長曝「一原因」要再等等 , https://udn.com/news/story/6885/7170380?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:48:48 , udn , 國安局前局長陳明通已向台大提出退休申請，卻因涉及學術倫理案，全案仍卡在教育部。台大社科院日前召開院級教評會，預計5至7月... , https://udn.com/news/story/6885/7170380?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:49:09 , udn , 獨／貨車駕駛毒駕撞死台中科技老闆 二審駁上訴判4年 , https://udn.com/news/story/7315/7170378?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:49:20 , udn , 苗栗縣盧姓男子有施用安非他命遭查獲紀錄，前年1月間，開大貨車行經國道一號時，衝撞對向車道，撞死開賓士車的台中市涂姓科技業... , https://udn.com/news/story/7315/7170378?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:57:38 , udn , 心理師揭「一頓飯」看出性格 12飲食習慣讓你驚呆 , https://udn.com/news/story/121484/7154015?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:57:49 , udn , 觀察一個人在餐桌上的表現竟然能揭示他們性格的秘密？一頓飯局中的「12種飲食習慣」讓你大開眼界！生活觀察家會驚訝地發現，吃相是如此豐富多變。 , https://udn.com/news/story/121484/7154015?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:58:10 , udn , 高達六成女性的性愛快感是裝的！男人悲傷：手法不正確 , https://udn.com/news/story/121484/7154546?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:58:20 , udn , 相較於九○％的男人都有性高潮的經驗，從未達到性高潮的女人卻有六○％。女人的身體真的是那麼「難以達陣」嗎？甚至真的有所謂「性冷感」體質的女人嗎？ , https://udn.com/news/story/121484/7154546?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:58:41 , udn , 再生醫療雙法草案如高端疫苗翻版？ 王必勝：莫須有指控 , https://udn.com/news/story/7266/7170391?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:58:52 , udn , 「再生醫療法」及「再生醫療製劑管理條例」雙法草案，原預計昨在立法院院會進行二讀審議，但近期各界對雙法草案仍有許多疑慮，甚... , https://udn.com/news/story/7266/7170391?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:59:12 , udn , 邵雨薇披時髦婚紗 曝愛情保鮮秘訣：結婚不是終點 , https://udn.com/news/story/7270/7170386?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:59:23 , udn , 本期ELLE Wedding春夏號邀請到邵雨薇披上時髦婚紗，工作忙碌的她，很懂得讓愛情保鮮，邵雨薇說：「我的個性喜歡嚐鮮，喜歡學習很多東西，讓自己維持新鮮，跟另一半聊天的話題也很新鮮。 , https://udn.com/news/story/7270/7170386?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:59:44 , udn , 化醜妝學跳南韓女團花舞 南警宣導阻詐撩下去 , https://udn.com/news/story/7320/7170384?from=udn-ch1_breaknews-1-0-news
2023-05-17 09:59:54 , udn , 假投資猖獗，台南市政府警察局刑事警察大隊新發表反詐短影片，搶搭當前全球火紅韓國女團洗腦神曲花舞熱潮，由市刑大男女幹員更畫... , https://udn.com/news/story/7320/7170384?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:00:15 , udn , 「野生魔獸」超親民！霍華德現蹤和公園阿伯、小朋友一起打球 , https://udn.com/news/story/7003/7170355?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:00:25 , udn , 桃園雲豹隊球星「魔獸」霍華德（Dwight Howard）一向以親民作風聞名，近日他被網友捕捉到在公園籃球場與阿伯、小朋友一起打籃球，接地氣的舉動也令台灣網友直呼被他「圈粉」了：「真的不是作秀，親民推。」 , https://udn.com/news/story/7003/7170355?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:00:37 , udn , 徐巧芯辦公室實習生遇糾紛擋風玻璃遭砸毀 她：平常未與人結怨 , https://udn.com/news/story/6656/7170402?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:00:46 , udn , 影／運動員退役轉行當技術員惹議 潘文忠回應了 , https://udn.com/news/story/6885/7170383?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:00:48 , udn , 北市建國高架橋昨晚發生一起疑似行車糾紛，一名鍾姓男子駕駛賓士轎車，遭林姓駕駛砸破擋風玻璃，林男事後遭逮，據悉鍾男為北市議... , https://udn.com/news/story/6656/7170402?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:00:57 , udn , 教育部體育署要聯手科技廠，培養績優運動選手從事半導體產業的第二專長，宣稱是要幫選手轉換跑道，卻遭體育界人士砲轟是「騙局」... , https://udn.com/news/story/6885/7170383?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:01:17 , udn , 林奕含逝世六週年 權勢性侵未減 對不起，世界沒變得更好 , https://udn.com/news/story/121484/7168425?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:01:28 , udn , 這不是被壓倒性的性侵，而是被社會性侵。如果我的心中沒有「和喜多川有性行為，職業生涯就可以更進一步」的幻想，應該不會發生這種事。不只日本，在台灣、全世界，權勢性侵案件仍層出不窮，而正義總是來得太晚 , https://udn.com/news/story/121484/7168425?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:01:49 , udn , 投資陸股 機會大於挑戰 , https://udn.com/news/story/7251/7170376?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:01:59 , udn , 在美中兩大強權對抗的時代，為世界各國帶來新的影響，其中之一、同時也是最大的影響，就是低物價的年代，短期內恐難以再現。 , https://udn.com/news/story/7251/7170376?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:02:20 , udn , 長腿辣妹穿「網狀衣+圍裙」吃鍋拍性感影片  海底撈回應了 , https://udn.com/news/story/7332/7170366?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:02:30 , udn , 近日，有網友稱網紅「阿朱」在火鍋店海底撈衣著暴露拍攝影片及照片，質疑其尺度過大，涉嫌傳播低俗色情，引發網友熱議。海底撈官方在15日亦針對事件進行回覆，表示影片拍攝地為泰國門店。 , https://udn.com/news/story/7332/7170366?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:03:22 , udn , 影／男子攜毒遭警攔檢 駕車逃逸自撞遭逮 , https://udn.com/news/story/7315/7170377?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:03:33 , udn , 25歲林姓男子今天凌晨駕車行經台南市民族路段停等紅燈時，因為車內散出毒品異味為巡邏警員察覺而上前欲實施攔檢，林拒檢駕車逃... , https://udn.com/news/story/7315/7170377?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:03:40 , udn , 新台幣開盤貶2.5分 為30.83元 , https://udn.com/news/story/7239/7170363?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:03:51 , udn , 台北外匯市場新台幣兌美元匯率今天以30.830元開盤，貶2.5分 , https://udn.com/news/story/7239/7170363?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:04:14 , udn , 影／運動員退役轉行當技術員被轟「騙局」潘文忠回應了 , https://udn.com/news/story/6885/7170383?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:07:00 , udn , 台股開15,702點 台積電早盤見510元 , https://udn.com/news/story/7251/7170365?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:07:10 , udn , 台股今(17)日開盤上漲28.84點，開盤指數15,702.74點，早盤漲逾70點；台積電（2330）開盤上漲3元，開盤... , https://udn.com/news/story/7251/7170365?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:07:51 , udn , 「以貌取人」是職場潛規則？近七成上班族覺得算嚴重 , https://udn.com/news/story/7269/7170375?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:08:02 , udn , 今（17）日是「臉部平權日」，根據yes123求職網今公布的最新調查發現，有22.3%的勞工透露，曾經因為「長相」遭遇過... , https://udn.com/news/story/7269/7170375?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:09:45 , udn , 她僅差陳必先1歲 他悼念遭遺忘的台灣鋼琴家楊小佩 , https://udn.com/news/story/7314/7170421?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:10:16 , udn , 美司法部起訴蘋果前員工 涉嫌竊取自駕技術後逃往中國 , https://udn.com/news/story/6811/7170418?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:10:27 , udn , 美國16日宣布五項案件的指控，這些案件涉及竊取技術、有利於中國大陸、俄羅斯和伊朗，其中有一名蘋果公司前工程師被指控竊取蘋... , https://udn.com/news/story/6811/7170418?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:10:48 , udn , 拾得空氣清淨機未報警 遭侵占罪嫌送辦 , https://udn.com/news/story/7320/7170415?from=udn-ch1_breaknews-1-0-news
2023-05-17 10:10:58 , udn , 台南市蔡姓男子本月15日帶著小型空氣清淨機，坐在東區林森路人行道石椅上和友人聊天後，忘了拿走，蔡10分鐘後再返回原地尋找... , https://udn.com/news/story/7320/7170415?from=udn-ch1_breaknews-1-0-news
