2023-02-12 00:03:20 , udn , 殺破狼周運勢／獅子職場脫離豬隊友 單身魔羯有意外驚喜  , https://udn.com/news/story/7268/6958539?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:00:21 , udn , 影／蘆洲警破天九牌職業賭場 連失聯移工也來賭 , https://udn.com/news/story/7320/6966053?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:00:21 , udn , 新北市蘆洲警方，上周五（10日）晚上，於民族路一處民宅頂樓，破獲天九牌職業賭場，員警盤查賭客身分，還查到一名越南籍失聯移... , https://udn.com/news/story/7320/6966053?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:03:21 , udn , 曹興誠言論混淆美中台關係 追求兩岸和平非小鬼而是和平天使 , https://udn.com/news/story/6656/6966041?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:03:21 , udn , 曹興誠的誑語，台灣不當美國棋子，難道要當大陸的小鬼。看似淺顯易懂的道理，卻是在根本上混淆台灣與美國，乃至台灣與大陸的關係。現在台灣與美國的關係，是美國強制灌輸他們自己對戰爭的想像，逼迫台灣按照美國人的想法打一場集體毀滅的戰爭，台灣不會是美國的棋子，也不是大陸的小鬼，台灣是被美國惡整成了冤鬼。 , https://udn.com/news/story/6656/6966041?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:03:21 , udn , 私廚紅什麼／有好手藝就能開店？名廚：記憶點才是致勝關鍵 , https://udn.com/news/story/7238/6961363?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:03:21 , udn , 隱身在巷弄內的私廚餐廳近年來成為市場新寵兒，讓不少有著好手藝的人想開私廚創業。業者表示，高租金、原物料價格高和人事成本高，造就餐館業小型化發展趨勢，私廚是其中的代表。但是單靠廚藝可不成，想要長久穩定地經營私廚，謹慎選擇開店地點是關鍵。 , https://udn.com/news/story/7238/6961363?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:06:21 , udn , NBA／詹姆斯對抗左腳踝傷勢 媒體曝疼痛感隨時爆發 , https://udn.com/news/story/7002/6966055?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:09:21 , udn , 影／台中赤腳大盜橫行市區 爬窗行竊74萬已落網 , https://udn.com/news/story/7320/6966062?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:09:21 , udn , 台中市李姓男子有竊盜前科，今年涉及台中市區7起侵入住宅竊盜案，偷走高價勞力士手表、相機等財物，造成民眾損失74萬元，警方... , https://udn.com/news/story/7320/6966062?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:20 , udn , 經典賽／中華隊找3雄鷹陪練 暫補尚未報到旅外戰力 , https://udn.com/news/story/7001/6966067?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 中華隊備戰世界棒球經典賽，首場練習賽將在14日與味全龍隊交手，在旅外選手報到前，徵召台鋼雄鷹隊曾子祐、紀慶然、顏郁軒支援... , https://udn.com/news/story/7001/6966067?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 國際郵輪回歸 岸上觀光行程與旅遊諮詢服務應有盡有 , https://udn.com/news/story/7327/6966064?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 疫情趨緩，今年3月將有國際郵輪重返台灣市場，高雄市為迎接今年3月6日疫後雙郵輪首次掛靠高雄港的各國郵輪旅客，早已備妥「高... , https://udn.com/news/story/7327/6966064?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 桃園男求職遭押高雄拘禁 趁3嫌睡死逃出求助路人獲救 , https://udn.com/news/story/7321/6966063?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 桃園林姓男子上網求職，因見提供帳戶操作虛擬貨幣，有月薪1萬，前往面試時，直接被何姓男子等3嫌押往高雄岡山區拘禁，並以武士... , https://udn.com/news/story/7321/6966063?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 獨／F-16V構改推進 我軍購「戰機壽期延長工程驗證」案 , https://udn.com/news/story/10930/6966065?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:15:21 , udn , 空軍「鳳展專案」構改升級為F-16V戰機，去年12月底已出廠達100架，陸續加入戰備序列。空軍日前透過中華民國駐美軍事代... , https://udn.com/news/story/10930/6966065?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:18:20 , udn , 土耳其各界出錢出力 餐廳供應熱食送暖災區 , https://udn.com/news/story/123305/6966066?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:18:20 , udn , 在遭強震襲擊的土耳其東南部城市加濟安泰普（Gaziantep），災民頂著漆黑夜色與攝氏零度以下低溫大排長龍，等待熱騰騰的... , https://udn.com/news/story/123305/6966066?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:21:20 , udn , 林益世聲請赴警局報到改每月1次 法院不准 , https://udn.com/news/story/7321/6966046?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:21:20 , udn , 前立委林益世被控收受6300萬元案，最高法院22日將宣判。林益世以疫情嚴峻為由，聲請赴警局報到由每週1次改為每月1次。法... , https://udn.com/news/story/7321/6966046?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:21:20 , udn , 陸多省表態將試點現房銷售 再掀預售制存廢之爭 , https://udn.com/news/story/7333/6966071?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:21:20 , udn , 大陸房地產行業政策走向備受關注，近期多個省份相繼表態將試點現房銷售政策，僅在今年，已有包括山東、安徽、四川、河南在內至少... , https://udn.com/news/story/7333/6966071?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:30:21 , udn , 你有自覺嗎？最討人厭星座排行出爐！網友公認：水瓶第4、處女第7 , https://udn.com/news/story/7268/6966059?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:30:21 , udn , 每個人對於星座的看法都不盡相同，有人認為「星座」非常準確，但也有部分的人認為星座不過是「巴南效應（Barnum effect）的一種。但不論如何，歷史非常悠久的星座學如同另類大數據分析，將人們歸納為12類，在日常生活中也經常被用來判斷一個人的性格，甚至每個人都會有自己討厭和特別合得來的特定星座！ , https://udn.com/news/story/7268/6966059?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:30:21 , udn , 小海豹「從頭到腳徹底黑化」黑到閃閃發亮！救援組織曝其罕見體質 , https://udn.com/news/story/7470/6966068?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:30:21 , udn , 一般海豹常見的顏色為灰色或棕色，有一隻全身黑到發亮的海豹寶寶被發現遺棄在海灘，很快被動保組織救援，原來這隻小海豹罹患了罕見的黑化症。 , https://udn.com/news/story/7470/6966068?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:33:20 , udn , 台灣正妹奪日本大胃王亞軍！5分鐘吃208碗蕎麥麵 超狂紀錄曝 , https://udn.com/news/story/6810/6966058?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:33:20 , udn , 日本岩手縣花卷市今年舉辦第65屆「元祖一口麵全日本大賽」，其中來自台灣的「小慧」，在短短五分鐘吃完208碗蕎麥麵，不僅拿下個人賽女子組第二名的佳績，還獲得大會特別頒發「技能賞」表揚。 , https://udn.com/news/story/6810/6966058?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:33:20 , udn , 真正的盛世美顏！迪麗熱巴簡單黑白光影拍照就碾壓全網 , https://udn.com/news/story/7270/6966075?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:33:20 , udn , Dior女裝創意總監Maria Grazia Chiuri上任後發表的第一個時裝系列－2017 年春夏女裝中最具代表性的... , https://udn.com/news/story/7270/6966075?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:36:21 , udn , 蔡明亮、聶永真等聯手 田中央「超出建築」當代館展出 , https://udn.com/news/story/6904/6966082?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:36:21 , udn , 台北當代藝術館二樓出現一座架高階梯平台，觀眾可隨著導引路徑自然遊走，登高俯瞰整個展場或是沉浸觀賞七位藝術家與建築團隊「田... , https://udn.com/news/story/6904/6966082?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:39:20 , udn , 綠委：夏立言配合中國大外宣 國民黨要給台灣人民交代 , https://udn.com/news/story/6656/6966086?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:39:20 , udn , 國民黨副主席夏立言率團訪中，民進黨立委陳亭妃今天表示，國民黨配合中國做大外宣，夏立言的最終目的就是要讓中國說嘴、把所有的... , https://udn.com/news/story/6656/6966086?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:39:20 , udn , 影／韓籍美妝批發商涉酒駕 BMW載女友人自撞台北橋橋墩 , https://udn.com/news/story/7321/6966085?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:39:20 , udn , 韓國籍美妝批發商李姓男子今天凌晨1時許涉嫌酒駕，開BMW轎車載著女性友人行駛在台北市區，準備要上台北橋自撞橋墩，幸好無人... , https://udn.com/news/story/7321/6966085?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:39:20 , udn , 屏東燈節夢幻情人橋 滿滿的粉紅戀愛氛圍 , https://udn.com/news/story/7327/6966083?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:39:20 , udn , 西洋情人節2月14日適逢上班日，為讓天下有情人在忙碌之餘也有滿滿的幸福感，屏東縣政府傳播暨國際事務處在屏東燈節萬年溪燈區... , https://udn.com/news/story/7327/6966083?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 東河泰源幽谷拉力賽行銷觀光 村民抱怨宣導不足 , https://udn.com/news/story/7328/6966092?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 台東縣體育會賽車運動委員會昨起2天，在東河鄉泰源幽谷辦拉力挑戰賽，地方抱怨主辦單位和公所活動前沒做好宣導，賽車路段仍有安... , https://udn.com/news/story/7328/6966092?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 台灣燈會亮點 新住民燈區7作品讓人驚艷 , https://udn.com/news/story/7323/6966091?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 今年台灣燈會在台北登場，新住民發展基金補助台北市府，在燈會設置「新住民燈區」；7組作品中都與新住民生活有關，移民署長鐘景... , https://udn.com/news/story/7323/6966091?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 遛鳥男太誇張 派出所前叫囂、放鞭炮 結果劇情「神反轉」 , https://udn.com/news/story/7320/6966090?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 嘉義縣昨天下午4點多一名男子停車於水上派出所對面，隔著台一線狂大喊「下來！下來！」隨後燃放沖天炮，多名員警立即衝出了解，... , https://udn.com/news/story/7320/6966090?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 白沙屯拱天宮媽祖遶境 龍井大肚烏日交通管制出爐 , https://udn.com/news/story/7325/6966088?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:42:22 , udn , 苗栗白沙屯拱天宮媽祖遶境進香，台中市烏日警分局擬定交通疏導管制措施，但由於鑾轎行經路線不固定，，必要時將採員警操燈指揮，... , https://udn.com/news/story/7325/6966088?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:45:20 , udn , 情人節前叮嚀！ 慎防浪漫陷阱 5元素不可不知 , https://udn.com/news/story/7270/6966093?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:45:20 , udn , 2月14日是西洋情人節，台南市政府社會局家防中心今天特別提出聰明約會5元素，包含安全的環境、理智的想法、合宜的行為、風險... , https://udn.com/news/story/7270/6966093?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:45:20 , udn , 年後求職及轉職潮 北市就服處聯合徵才釋出944職缺 , https://udn.com/news/story/7323/6966094?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:45:20 , udn , 農曆年過後，為了協助民眾轉職、找工作，台北市就服處所屬各就服站2月14日至17日將邀集20家旅宿餐飲、門市零售及居家照服... , https://udn.com/news/story/7323/6966094?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:48:20 , udn , NBA／丁威迪壓哨三分不算 安比德、哈登聯手逆轉籃網 , https://udn.com/news/story/7002/6966096?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:48:20 , udn , 才剛頂替杜蘭特（Kevin Durant）進入明星賽先發的76人隊當家中鋒安比德（Joel Embiid），傳出可能會因左腳痠痛缺席這場年度盛事。

「我們會再看看情況發展。我在明星賽前還有3場比 , https://udn.com/news/story/7002/6966096?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:51:20 , udn , NBA／丁威迪壓哨三分不算 安比德、哈登聯手驚險逆轉籃網 , https://udn.com/news/story/7002/6966096?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:51:21 , udn , 影／韓籍美妝批發商涉酒駕 BMW載女性友人自撞台北橋橋墩 , https://udn.com/news/story/7320/6966085?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:54:20 , udn , 還穿著球衣！土耳其16歲足球小將被埋119小時後奇蹟獲救 , https://udn.com/news/story/6809/6966119?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:54:20 , udn , 在土耳其發生芮氏規模7.8強震的5天後，救難人員在赫拉曼馬拉什市（Kahramanmaraş）將一名被埋了119小時的1... , https://udn.com/news/story/6809/6966119?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:54:20 , udn , 福衛5號助土耳其震災 一拍驚現部分地表移動數據驚人 , https://udn.com/news/story/7314/6966117?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:54:20 , udn , 土耳其2月6日發生強烈地震，各國組織救難隊前進當地把握黃金救援時間，搶救瓦礫下的受困者，台灣也派出救難隊前往當地援助，不... , https://udn.com/news/story/7314/6966117?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:54:21 , udn , 遛鳥男太誇張！派出所前叫囂、放鞭炮 結果劇情「神反轉」 , https://udn.com/news/story/7320/6966090?from=udn-ch1_breaknews-1-0-news
2023-02-12 10:57:20 , udn , 還穿著球衣！土耳其16歲足球小將被埋 119小時後奇蹟獲救 , https://udn.com/news/story/123305/6966119?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:00:21 , udn , 創大陸男網歷史 吳易昺闖進ATP巡迴賽決賽 , https://udn.com/news/story/7333/6966121?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:00:21 , udn , 美國當地時間11日，在ATP250巡迴賽美國達拉斯站準決賽中爆出大冷門，中國大陸選手吳易昺面對世界排名第八位的美國選手、... , https://udn.com/news/story/7333/6966121?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:03:19 , udn , 閻家驊玩天九牌被逮 現場角頭大咖雲集 小林志玲也在場 , https://udn.com/news/story/7320/6966118?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:03:19 , udn , 台北市警察局督察室11日在萬華頭北厝破獲大型職業賭場，現場賭客不僅有台啤前總教練閻家驊、苗栗縣前議員吳昌運，賭場老闆還是蘆洲角頭「電光」陳光銘、板橋「埔墘龍」、十五份幫「芒果楊」等道上風雲人物，可用「冠蓋雲集」來形容，外界不知道的是，賭場內還有一名未曝光的女明星，同樣被帶上警車，坐在萬華分局接受警方調查，這名神秘女子就是有「小林志玲」稱號的林子瑄，也是藝人劉至翰前妻。 , https://udn.com/news/story/7320/6966118?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:03:20 , udn , 強迫眼睛「大下課」！新竹縣國中小日挑1次 課間休息淨空教室 , https://udn.com/news/story/6898/6966124?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:03:20 , udn , 為改善學生過度用眼情形，新竹縣教育局制訂新竹縣國民中小學健康促進戶外活動實施計畫，簡稱「大下課計畫」，要求各校每天需撥出... , https://udn.com/news/story/6898/6966124?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:03:20 , udn , 創大陸男子網球歷史 吳易昺闖進ATP巡迴賽決賽 , https://udn.com/news/story/7332/6966121?from=udn-ch1_breaknews-1-0-news
2023-02-12 11:06:21 , udn , 重逢陳冠宇「噹」起來 令和怪物：希望今年不會被罵了 , https://udn.com/news/story/7001/6966129?from=udn-ch1_breaknews-1-0-news
